FRAME, RADIUSG
1, 24.80756965887655
2, 25.169844401219834
3, 25.232391499290884
4, 25.323318812437137
5, 25.21154145638185
6, 25.052841269240425
7, 25.040513795957068
8, 24.787400259599774
9, 25.034087614808882
10, 24.926660002030086
11, 24.93349081631705
12, 24.932935077604835
13, 25.121003473215524
14, 25.26858403989135
15, 25.471864845854764
16, 24.952534025207115
17, 25.315233763955906
18, 24.826604840755703
19, 24.822567896660328
20, 25.199764391412447
21, 25.17406840189246
22, 24.97013590905434
23, 25.374754045639126
24, 25.413771857963148
25, 25.15743269672658
26, 25.55114771627267
27, 25.96137323538196
28, 25.79115993792971
29, 25.727781621646574
30, 25.369371096869187
31, 25.590054835900673
32, 25.403722566833014
33, 25.155516553625976
34, 25.37638281399228
35, 25.527413738263967
36, 25.24261609857192
37, 25.47360603484689
38, 25.77605138144273
39, 25.995481278061725
40, 26.100057519605077
41, 26.223705624592107
42, 25.69924131573077
43, 25.60305657864451
44, 25.522911798197363
45, 25.254300403415197
46, 25.90443937236029
47, 25.66759620597047
48, 25.144809270339533
49, 25.445170582076802
50, 25.15489924244162
51, 25.23280884501086
52, 25.308586963584382
53, 25.439122712859703
54, 25.78928606342172
55, 25.460050574539732
56, 25.418296646536852
57, 25.37615648726782
58, 25.335571547217178
59, 25.22219438148002
60, 25.161697838089697
61, 25.10818865138522
62, 25.37674871355438
63, 25.009365445569657
64, 25.051440974069877
65, 25.189021749041576
66, 24.791524010555044
67, 24.290504562158098
68, 24.1632659542742
69, 24.064882841049336
70, 24.418191240979827
71, 24.33161219030083
72, 23.936336756241857
73, 23.94346019173425
74, 24.06251710634479
75, 23.941670484418392
76, 23.767851542126767
77, 23.929916462579484
78, 23.94606900411644
79, 23.998142412487518
80, 23.833023852266727
81, 23.857042205087932
82, 24.080179216778266
83, 24.110131919808126
84, 24.386100805830463
85, 24.316414624083617
86, 24.077587259770254
87, 24.040872085360565
88, 24.251591517643167
89, 24.368152707992078
90, 23.95302288512365
91, 24.04936350459151
92, 23.905083617206436
93, 23.938776954771118
94, 23.606696757538305
95, 23.66114876403461
96, 23.664347702593737
97, 23.532592954182597
98, 23.477017868385776
99, 23.36366489115368
100, 23.38224631931897
101, 23.719851558545397
102, 23.109722709617692
103, 22.95084019003996
104, 23.31954344474072
105, 23.44791517897459
106, 23.446383377379636
107, 23.667265467072173
108, 23.554458128941228
109, 23.47254249031551
110, 23.44654168927773
111, 23.642074132040985
112, 23.556745973707514
113, 23.64147472246601
114, 23.704224208919673
115, 23.83238453293311
116, 23.609803409603785
117, 23.61938167907064
118, 23.65539393690818
119, 23.432937847484148
120, 23.452604228893197
121, 23.31893444734594
122, 22.86898137500668
123, 23.247087902445543
124, 23.162846483132405
125, 23.086158138911895
126, 23.07385351803204
127, 23.20621881402333
128, 23.44217404559945
129, 23.038364966659447
130, 22.94178999167782
131, 23.26516186273326
132, 23.18741917950648
133, 23.253738296173623
134, 23.02963761009046
135, 23.05183854822363
136, 22.981034245074444
137, 22.929558296404174
138, 23.09993500855621
139, 23.278366698293652
140, 23.374120803104045
141, 23.649375362005586
142, 23.55944921868221
143, 23.478677980372463
144, 23.091706131397874
145, 23.22032032761494
146, 23.28750926745499
147, 23.375151858569016
148, 23.21353242144243
149, 23.169903697698274
150, 23.61064560968155
151, 23.755948139852638
152, 23.614197525718797
153, 23.472257894357515
154, 23.606426628641096
155, 23.74976781689596
156, 23.919078009136708
157, 23.887473327737645
158, 24.11067604422303
159, 24.287962307408357
160, 24.084211557666926
161, 24.147390724432388
162, 24.31015367996975
163, 24.383390796709634
164, 24.287628857536884
165, 24.505760854487015
166, 24.291043337945787
167, 24.314666315591307
168, 24.39490494444309
169, 24.198993812363423
170, 24.22432092766373
171, 24.360325175631083
172, 24.553574648153166
173, 24.753712820581317
174, 24.493582095345445
175, 24.570508226183836
176, 24.47984984135077
177, 24.421113302234527
178, 24.540308862697934
179, 24.52236425002999
180, 24.654757050812254
181, 24.89848907620766
182, 25.016565570864277
183, 24.981997264092186
184, 25.353844218495574
185, 24.766928904886203
186, 24.901419624640404
187, 24.675175689619486
188, 24.732535816374387
189, 24.720951064384643
190, 24.556000171361777
191, 24.834842610704392
192, 24.94489120918859
193, 24.778703792521412
194, 24.85907560888664
195, 24.980086497540338
196, 25.16838245562958
197, 25.0348137798299
198, 25.133891050526515
199, 25.55681394874035
200, 25.36955156435485
201, 25.425752024167924
202, 25.357171654127303
203, 25.278960763427975
204, 25.41023283772612
205, 25.276683255212923
206, 24.850202626169594
207, 25.121908317638727
208, 25.068604710615805
209, 24.939629642792404
210, 25.039070523721048
211, 25.07142705684351
212, 25.07805173384486
213, 24.83100369935796
214, 25.480857564898237
215, 25.337105935586077
216, 25.030201792403258
217, 25.414074724030044
218, 25.537392638452257
219, 25.108639482960225
220, 25.14252275647701
221, 25.19937242629322
222, 25.045078610595
223, 25.3718951345123
224, 24.937930142726255
225, 24.866959397009285
226, 24.528904787183762
227, 24.563076755469165
228, 24.685634996213363
229, 24.554296571496874
230, 24.908802966441634
231, 24.71913467834213
232, 25.22412073011493
233, 24.870273590194497
234, 24.771757544274678
235, 24.75690542685861
236, 24.479253627839224
237, 24.625168189378947
238, 24.659930693402337
239, 24.357894524487484
240, 24.31080413918501
241, 24.28923838836646
242, 24.172725446307954
243, 24.275553019347488
244, 24.650688598539798
245, 24.189559031529495
246, 24.611395523518425
247, 24.215007837898927
248, 24.442384942083557
249, 24.401612055259363
250, 24.295026864618
251, 24.51715756178965
252, 24.519506029358787
253, 24.20897427711357
