"FRAME","SYSTEM","RADIOG"
1,"RADIUSG",24.9523872960214
2,"RADIUSG",24.9591543687887
3,"RADIUSG",25.0247050101905
4,"RADIUSG",25.0429626712237
5,"RADIUSG",24.9788467853443
6,"RADIUSG",24.9279009550327
7,"RADIUSG",25.3066264696485
8,"RADIUSG",25.0137657891464
9,"RADIUSG",25.037027509449
10,"RADIUSG",25.0732919456483
11,"RADIUSG",25.1432368449657
12,"RADIUSG",24.8925475150149
13,"RADIUSG",25.3265396646508
14,"RADIUSG",25.4544642233422
15,"RADIUSG",25.4684035732791
16,"RADIUSG",25.2673646749457
17,"RADIUSG",25.3654810089119
18,"RADIUSG",24.6362716406032
19,"RADIUSG",24.6972922515821
20,"RADIUSG",24.572654462989
21,"RADIUSG",24.5273320914803
22,"RADIUSG",24.5344563559623
23,"RADIUSG",24.3031973890053
24,"RADIUSG",24.2964868306113
25,"RADIUSG",24.1328873082208
26,"RADIUSG",24.1470216221749
27,"RADIUSG",24.1223530026779
28,"RADIUSG",24.0041814309225
29,"RADIUSG",24.4984929633484
30,"RADIUSG",24.5166447892521
31,"RADIUSG",24.3284296653848
32,"RADIUSG",24.3631321026252
33,"RADIUSG",24.4834983353739
34,"RADIUSG",24.5014569635423
35,"RADIUSG",24.9089735837367
36,"RADIUSG",24.5388906501223
37,"RADIUSG",24.1552015622236
38,"RADIUSG",24.2153257515391
39,"RADIUSG",23.7640179390974
40,"RADIUSG",23.6955129411088
41,"RADIUSG",23.3894988560039
42,"RADIUSG",23.8240233452875
43,"RADIUSG",24.0301748168704
44,"RADIUSG",24.0237889295589
45,"RADIUSG",24.074541671778
46,"RADIUSG",24.1839147048155
47,"RADIUSG",24.1512086477558
48,"RADIUSG",24.4206112450129
49,"RADIUSG",24.4419064867674
50,"RADIUSG",24.4085078588382
51,"RADIUSG",24.447181208102
52,"RADIUSG",24.8227276192011
53,"RADIUSG",24.7548901673725
54,"RADIUSG",24.1721295449993
55,"RADIUSG",24.5939332979552
56,"RADIUSG",24.6218591285121
57,"RADIUSG",24.8797179324298
58,"RADIUSG",24.6673525903655
59,"RADIUSG",24.7046536474781
60,"RADIUSG",24.2685895315767
61,"RADIUSG",24.2663909445285
62,"RADIUSG",23.9081604757283
63,"RADIUSG",24.0852103737133
64,"RADIUSG",23.6648943034228
65,"RADIUSG",23.9062925684299
66,"RADIUSG",24.2400334336685
67,"RADIUSG",24.4766093245772
68,"RADIUSG",24.1499905372781
69,"RADIUSG",24.3000198866272
70,"RADIUSG",24.3564313940586
71,"RADIUSG",24.4676029545677
72,"RADIUSG",24.7555557736017
73,"RADIUSG",24.9961455825535
74,"RADIUSG",24.9790816499937
75,"RADIUSG",25.2265413098201
76,"RADIUSG",25.105346099794
77,"RADIUSG",25.8306101794966
78,"RADIUSG",25.6429952985579
79,"RADIUSG",25.7080219893313
80,"RADIUSG",25.9191135738402
81,"RADIUSG",25.9734943972621
82,"RADIUSG",25.757119833569
83,"RADIUSG",25.5100385057089
84,"RADIUSG",24.8986669915513
85,"RADIUSG",24.7281529597245
86,"RADIUSG",24.8577276162072
87,"RADIUSG",24.1685392424917
88,"RADIUSG",24.2666227434117
89,"RADIUSG",24.1179741568937
90,"RADIUSG",23.9616118599442
91,"RADIUSG",24.3452402619335
92,"RADIUSG",24.5217677721921
93,"RADIUSG",24.6013331683382
94,"RADIUSG",24.5729700693059
95,"RADIUSG",24.160072865927
96,"RADIUSG",24.1632258363895
97,"RADIUSG",24.7684854065749
98,"RADIUSG",24.8578520848275
99,"RADIUSG",24.7493558296814
100,"RADIUSG",24.566350036063
101,"RADIUSG",24.5305650229556
102,"RADIUSG",24.6407021128426
103,"RADIUSG",24.9109500922997
104,"RADIUSG",25.3256283162052
105,"RADIUSG",25.288527922899
106,"RADIUSG",24.3837219385359
107,"RADIUSG",24.0886409753644
108,"RADIUSG",23.9610396477363
109,"RADIUSG",24.0781103958255
110,"RADIUSG",23.9327554227613
111,"RADIUSG",23.7752689473531
112,"RADIUSG",23.542834937094
113,"RADIUSG",23.6616803030234
114,"RADIUSG",23.3916176642239
115,"RADIUSG",23.5190035287198
116,"RADIUSG",23.6895346499507
117,"RADIUSG",23.6359041449853
118,"RADIUSG",23.7147562676158
119,"RADIUSG",23.7543818332361
120,"RADIUSG",23.7453525248265
121,"RADIUSG",23.8661436313078
122,"RADIUSG",24.0562692578599
123,"RADIUSG",24.1452165701717
124,"RADIUSG",24.4486675177234
125,"RADIUSG",24.2676854524533
126,"RADIUSG",24.2203913114709
127,"RADIUSG",24.0896308203515
128,"RADIUSG",24.0460022032663
129,"RADIUSG",24.0408235979112
130,"RADIUSG",24.0883544108744
131,"RADIUSG",24.3043574001005
132,"RADIUSG",24.5198723819201
133,"RADIUSG",24.1589667357324
134,"RADIUSG",24.0913596176997
135,"RADIUSG",23.7772916381654
136,"RADIUSG",23.6600878770276
137,"RADIUSG",23.8184122970942
138,"RADIUSG",23.7263079656301
139,"RADIUSG",23.5807227874332
140,"RADIUSG",23.6428229651108
141,"RADIUSG",23.7183598274723
142,"RADIUSG",23.7041267294511
143,"RADIUSG",23.4041145613498
144,"RADIUSG",23.6763666161306
145,"RADIUSG",23.6365782934271
146,"RADIUSG",23.5089100453045
147,"RADIUSG",23.6702461468511
148,"RADIUSG",23.7837103588659
149,"RADIUSG",23.79464041143
150,"RADIUSG",23.4110065373563
151,"RADIUSG",23.3310444626564
152,"RADIUSG",23.2321965818286
153,"RADIUSG",23.4012360831351
154,"RADIUSG",23.1197666710628
155,"RADIUSG",23.5535345167841
156,"RADIUSG",23.490977559618
157,"RADIUSG",23.8143775827756
158,"RADIUSG",24.1629955936511
159,"RADIUSG",24.3144923476225
160,"RADIUSG",24.2526976657604
161,"RADIUSG",24.0102825810037
162,"RADIUSG",24.0460814807837
163,"RADIUSG",24.4239377958857
164,"RADIUSG",24.811401417606
165,"RADIUSG",24.454408939058
166,"RADIUSG",24.6524004147659
167,"RADIUSG",24.7603369959939
168,"RADIUSG",24.3902885198757
169,"RADIUSG",24.1868169488837
170,"RADIUSG",24.6396488595464
171,"RADIUSG",24.2701027135286
172,"RADIUSG",24.349583898286
173,"RADIUSG",24.7176896932648
174,"RADIUSG",24.5276395733014
175,"RADIUSG",24.815620937085
176,"RADIUSG",24.8762089859552
177,"RADIUSG",24.6905493021066
178,"RADIUSG",24.5443724640661
179,"RADIUSG",25.1120477844956
180,"RADIUSG",25.091445613636
181,"RADIUSG",24.6016252470471
182,"RADIUSG",24.2874115588288
183,"RADIUSG",24.1755942140127
184,"RADIUSG",24.2872739835656
185,"RADIUSG",24.6472948345835
186,"RADIUSG",24.5979583184381
187,"RADIUSG",24.061803945513
188,"RADIUSG",24.3164902922201
189,"RADIUSG",24.6148056760808
190,"RADIUSG",24.5137970782749
191,"RADIUSG",24.7389432019361
192,"RADIUSG",24.4041067105641
193,"RADIUSG",24.7329453285302
194,"RADIUSG",24.7032195813635
195,"RADIUSG",24.8493936486267
196,"RADIUSG",24.8606654941614
197,"RADIUSG",25.6878047843244
198,"RADIUSG",25.5771451856349
199,"RADIUSG",25.6168807648753
200,"RADIUSG",25.5360722390249
201,"RADIUSG",25.3933099264474
202,"RADIUSG",25.6421808269191
203,"RADIUSG",26.1319091103772
204,"RADIUSG",25.8349522184892
205,"RADIUSG",25.9013673912038
206,"RADIUSG",25.5516366845363
207,"RADIUSG",25.2752404615305
208,"RADIUSG",25.8907250417414
209,"RADIUSG",25.4384038151839
210,"RADIUSG",25.2994291762763
211,"RADIUSG",25.3194970411063
212,"RADIUSG",25.807553822809
213,"RADIUSG",25.5618921571509
214,"RADIUSG",25.4196110286979
215,"RADIUSG",25.4995425225649
216,"RADIUSG",26.0237928930113
217,"RADIUSG",25.8516847496299
218,"RADIUSG",25.8479148121761
219,"RADIUSG",26.673918175946
220,"RADIUSG",26.2794962953885
221,"RADIUSG",25.9212976025777
222,"RADIUSG",26.0955551832096
223,"RADIUSG",25.9352251358393
224,"RADIUSG",26.1011221521184
225,"RADIUSG",26.0367119440091
226,"RADIUSG",25.9508209362484
227,"RADIUSG",25.8350016235408
228,"RADIUSG",25.6190290223713
229,"RADIUSG",25.387892266562
230,"RADIUSG",25.4716081065361
231,"RADIUSG",25.7592562736488
232,"RADIUSG",25.4774763199296
233,"RADIUSG",25.7918731955804
234,"RADIUSG",26.0274942035114
235,"RADIUSG",25.9223671767583
236,"RADIUSG",25.3631392075217
237,"RADIUSG",25.608601122457
238,"RADIUSG",25.7138135789314
239,"RADIUSG",25.3541278190162
240,"RADIUSG",25.0598220739492
241,"RADIUSG",25.5217064887914
242,"RADIUSG",25.1554393367487
243,"RADIUSG",25.5312387660176
244,"RADIUSG",24.9599454662793
245,"RADIUSG",24.8117982536863
246,"RADIUSG",25.3545150787589
247,"RADIUSG",25.2019403223875
248,"RADIUSG",25.3652134292294
249,"RADIUSG",25.230186384943
250,"RADIUSG",25.563964832929
251,"RADIUSG",26.0575879580531
252,"RADIUSG",25.9646114798892
253,"RADIUSG",25.6365823712277
254,"RADIUSG",25.9277844657089
255,"RADIUSG",26.4507446835017
256,"RADIUSG",26.2934020983919
257,"RADIUSG",26.1144057102073
258,"RADIUSG",26.1681427086312
259,"RADIUSG",26.0194058920514
260,"RADIUSG",26.4122153014153
261,"RADIUSG",26.4923604454395
262,"RADIUSG",26.7983029951212
263,"RADIUSG",26.7933852618129
264,"RADIUSG",26.4639237121314
265,"RADIUSG",26.6044334423795
266,"RADIUSG",26.2935139465406
267,"RADIUSG",26.6460017645368
268,"RADIUSG",27.3803791484738
269,"RADIUSG",27.8970287403485
270,"RADIUSG",27.8357422066219
271,"RADIUSG",27.6341033817955
272,"RADIUSG",27.8005523102302
273,"RADIUSG",27.9593796324815
274,"RADIUSG",27.9784934554239
275,"RADIUSG",28.3967972070064
276,"RADIUSG",28.1213657103939
277,"RADIUSG",28.1619909300469
278,"RADIUSG",27.6590428187892
279,"RADIUSG",27.9862473235443
280,"RADIUSG",27.8380094841429
281,"RADIUSG",27.7584808712614
282,"RADIUSG",27.7724637067048
283,"RADIUSG",28.6278944213195
284,"RADIUSG",28.2262575723286
285,"RADIUSG",27.5855506442462
286,"RADIUSG",27.6186437807527
287,"RADIUSG",27.7746957990946
288,"RADIUSG",28.2924469132799
289,"RADIUSG",28.262660004468
290,"RADIUSG",27.9210891188898
291,"RADIUSG",27.4973695896412
292,"RADIUSG",27.2876960985253
293,"RADIUSG",26.660237504997
294,"RADIUSG",26.7044311413075
295,"RADIUSG",26.502589258792
296,"RADIUSG",26.9017536258375
297,"RADIUSG",26.5836936558033
298,"RADIUSG",26.9401542583649
299,"RADIUSG",26.8284076963795
300,"RADIUSG",26.981503876317
301,"RADIUSG",26.4880901788426
302,"RADIUSG",26.6159891998448
303,"RADIUSG",26.7534328678049
304,"RADIUSG",26.7628005049127
305,"RADIUSG",27.2986668257293
306,"RADIUSG",27.0545635616941
307,"RADIUSG",27.027622556737
308,"RADIUSG",27.1113516580353
309,"RADIUSG",27.2462144428881
310,"RADIUSG",27.5629837070991
311,"RADIUSG",27.1019218115787
312,"RADIUSG",26.8471952631063
313,"RADIUSG",26.7177235317214
314,"RADIUSG",26.8265408687524
315,"RADIUSG",26.8527825485996
316,"RADIUSG",27.1379965456367
317,"RADIUSG",26.8838637653465
318,"RADIUSG",27.6400405402328
319,"RADIUSG",27.5874570519404
320,"RADIUSG",27.2637767875453
321,"RADIUSG",27.0592306834346
322,"RADIUSG",26.7904012050032
323,"RADIUSG",26.9160281855505
324,"RADIUSG",26.6507746562696
325,"RADIUSG",26.7020828616274
326,"RADIUSG",26.2824895156937
327,"RADIUSG",26.4673624099047
328,"RADIUSG",26.4635107555485
329,"RADIUSG",26.4859767607152
330,"RADIUSG",26.4215293545521
331,"RADIUSG",25.9960498439734
332,"RADIUSG",26.0674712884828
333,"RADIUSG",26.0560648730655
334,"RADIUSG",26.3979653190406
335,"RADIUSG",26.3035034723326
336,"RADIUSG",26.2738912794246
337,"RADIUSG",26.2128707754635
338,"RADIUSG",26.35283835672
339,"RADIUSG",26.0558826873328
340,"RADIUSG",26.1082428998912
341,"RADIUSG",25.8718645682182
342,"RADIUSG",25.7338712232034
343,"RADIUSG",25.9054315352474
344,"RADIUSG",26.1963482540053
345,"RADIUSG",25.9084030661231
346,"RADIUSG",25.8917915286691
347,"RADIUSG",26.0331604597396
348,"RADIUSG",26.5993949989977
349,"RADIUSG",26.4546603567218
350,"RADIUSG",26.4600482142209
351,"RADIUSG",26.3876629184849
352,"RADIUSG",26.1796124573466
353,"RADIUSG",26.1052937014547
354,"RADIUSG",26.29545791918
355,"RADIUSG",26.270112917761
356,"RADIUSG",26.4445760235863
357,"RADIUSG",27.2079074999355
358,"RADIUSG",27.1441871197645
359,"RADIUSG",27.1225672353775
360,"RADIUSG",27.4499806920193
361,"RADIUSG",27.1645902112451
362,"RADIUSG",27.5432996010041
363,"RADIUSG",27.2758180832259
364,"RADIUSG",27.7574662271697
365,"RADIUSG",27.7947244432731
366,"RADIUSG",27.3543114922977
367,"RADIUSG",27.5220017088625
368,"RADIUSG",27.6144369523225
369,"RADIUSG",27.1024963214384
370,"RADIUSG",26.9301532780296
371,"RADIUSG",26.5508658908283
372,"RADIUSG",26.3622289787383
373,"RADIUSG",26.2371561352025
374,"RADIUSG",26.209928692531
375,"RADIUSG",26.0162539310739
376,"RADIUSG",26.3580311977419
377,"RADIUSG",26.5602711304656
378,"RADIUSG",26.6047100312895
379,"RADIUSG",25.9851963151487
380,"RADIUSG",25.9166657038366
381,"RADIUSG",26.0204712632655
382,"RADIUSG",26.3535156126219
383,"RADIUSG",26.0645092334614
384,"RADIUSG",25.9638967179876
385,"RADIUSG",26.1662805174375
386,"RADIUSG",26.3356263769937
387,"RADIUSG",26.3567285752962
388,"RADIUSG",26.6934227412177
389,"RADIUSG",26.4403122888982
390,"RADIUSG",26.4874323727514
391,"RADIUSG",26.387540470872
392,"RADIUSG",26.4019557206123
393,"RADIUSG",26.4155582421406
394,"RADIUSG",26.7120001777794
395,"RADIUSG",26.7861701274268
396,"RADIUSG",26.7664956735108
397,"RADIUSG",26.5151491348595
398,"RADIUSG",26.3487025592218
399,"RADIUSG",26.2408505569441
400,"RADIUSG",26.4678088771265
401,"RADIUSG",26.2782570879198
402,"RADIUSG",26.2396805204954
403,"RADIUSG",26.4870386285525
404,"RADIUSG",27.0008681489979
405,"RADIUSG",27.0971127472623
406,"RADIUSG",26.9004561215576
407,"RADIUSG",26.7779349816665
408,"RADIUSG",27.1365194245716
409,"RADIUSG",27.5363447787605
410,"RADIUSG",27.4910164485832
411,"RADIUSG",27.647141529669
412,"RADIUSG",27.4616665544313
413,"RADIUSG",27.4185267476215
414,"RADIUSG",27.0160631373559
415,"RADIUSG",27.1376376442499
416,"RADIUSG",26.8779142185967
417,"RADIUSG",26.4681803728084
418,"RADIUSG",26.3161903127116
419,"RADIUSG",26.5628726267242
420,"RADIUSG",26.7884602142597
421,"RADIUSG",26.6839218962508
422,"RADIUSG",26.2149409476161
423,"RADIUSG",25.9580161167918
424,"RADIUSG",26.0232806420437
425,"RADIUSG",26.5579196204854
426,"RADIUSG",26.095612165654
427,"RADIUSG",26.3198719021674
428,"RADIUSG",26.30351421365
429,"RADIUSG",26.7547766265631
430,"RADIUSG",26.0229049853591
431,"RADIUSG",26.5978724116479
432,"RADIUSG",26.595830532507
433,"RADIUSG",26.2145932037908
434,"RADIUSG",25.9708150409987
435,"RADIUSG",26.0189169552842
436,"RADIUSG",26.2461079044414
437,"RADIUSG",26.201540986264
438,"RADIUSG",26.3990076240738
439,"RADIUSG",26.5496233414789
440,"RADIUSG",26.7010501721238
441,"RADIUSG",26.6549447587694
442,"RADIUSG",26.4230322809442
443,"RADIUSG",26.4438472129035
444,"RADIUSG",26.5110903418601
445,"RADIUSG",26.3499362129964
446,"RADIUSG",26.4730610253375
447,"RADIUSG",26.4193615115197
448,"RADIUSG",26.0717511984372
449,"RADIUSG",26.5865250206144
450,"RADIUSG",27.0105441409727
451,"RADIUSG",26.6123737011974
452,"RADIUSG",26.5447456275353
453,"RADIUSG",26.5497536142845
454,"RADIUSG",26.4666267756145
455,"RADIUSG",25.9083619220459
456,"RADIUSG",25.5380828668697
457,"RADIUSG",25.4446510799657
458,"RADIUSG",25.8931657737566
459,"RADIUSG",26.0790970373714
460,"RADIUSG",26.4350889311034
461,"RADIUSG",26.1523090346874
462,"RADIUSG",26.3587739001593
463,"RADIUSG",26.5139961562581
464,"RADIUSG",26.79315413788
465,"RADIUSG",26.3871646028307
466,"RADIUSG",26.846257249394
467,"RADIUSG",26.6765554926103
468,"RADIUSG",27.0021631380068
469,"RADIUSG",27.0930681216379
470,"RADIUSG",26.6374151406776
471,"RADIUSG",26.7876479717193
472,"RADIUSG",27.0649766862389
473,"RADIUSG",26.743211600651
474,"RADIUSG",26.4808169346007
475,"RADIUSG",26.5724744863656
476,"RADIUSG",26.6906445787246
