SYSTEM, FRAME, RADIUSG
Complex, 197, 25.47998981533032
Complex, 198, 25.369795349187484
Complex, 199, 25.406184272438438
Complex, 200, 25.32206955577365
Complex, 201, 25.18721707582326
Complex, 202, 25.379732116334157
Complex, 203, 25.868344589337926
Complex, 204, 25.571485817429842
Complex, 205, 25.672923565780344
Complex, 206, 25.29076568347998
Complex, 207, 25.081200569465334
Complex, 208, 25.688485775112653
Complex, 209, 25.264980280296232
Complex, 210, 25.158090065547952
Complex, 211, 25.151734918919765
Complex, 212, 25.624141826152346
Complex, 213, 25.358764666812018
Complex, 214, 25.19712666833588
Complex, 215, 25.302077402571186
Complex, 216, 25.80374128615906
Complex, 217, 25.64777442236151
Complex, 218, 25.608535888165243
Complex, 219, 26.4282760045388
Complex, 220, 26.059270129978252
Complex, 221, 25.742075829287955
Complex, 222, 25.950658084689596
Complex, 223, 25.777107175234285
Complex, 224, 25.948943162255276
Complex, 225, 25.87295452743588
Complex, 226, 25.75370230316291
Complex, 227, 25.636306438034158
Complex, 228, 25.434675358193495
Complex, 229, 25.234505346169897
Complex, 230, 25.282882627908542
Complex, 231, 25.578549842014382
Complex, 232, 25.305206335627734
Complex, 233, 25.633304566771418
Complex, 234, 25.87540798681494
Complex, 235, 25.78980556231888
Complex, 236, 25.196463002432793
Complex, 237, 25.482186162881
Complex, 238, 25.528340987539366
Complex, 239, 25.15969828209583
Complex, 240, 24.909516504532267
Complex, 241, 25.299405859600885
Complex, 242, 24.957980400486495
Complex, 243, 25.302142614370624
Complex, 244, 24.754994144082872
Complex, 245, 24.63938749178917
Complex, 246, 25.14244605319037
Complex, 247, 25.00620464542197
Complex, 248, 25.20099043499142
Complex, 249, 25.013926697546083
Complex, 250, 25.38833168564795
Complex, 251, 25.863153517712227
Complex, 252, 25.722967757803204
Complex, 253, 25.440514089153446
Complex, 254, 25.754878183747017
Complex, 255, 26.19816812279533
Complex, 256, 26.092141621365233
Complex, 257, 25.88804975655603
Complex, 258, 25.93807702351052
Complex, 259, 25.84398677848385
Complex, 260, 26.161224306422213
Complex, 261, 26.296063864759535
Complex, 262, 26.583342088005214
Complex, 263, 26.59550059498353
Complex, 264, 26.295919374613426
Complex, 265, 26.41070919596652
Complex, 266, 26.095221418064934
Complex, 267, 26.43521222615691
Complex, 268, 27.14151965225224
Complex, 269, 27.685308497282318
Complex, 270, 27.561735368397
Complex, 271, 27.340618708786636
Complex, 272, 27.513937021799983
Complex, 273, 27.66358929659459
Complex, 274, 27.716440060634326
Complex, 275, 28.118288454795735
Complex, 276, 27.832287869185187
Complex, 277, 27.905894837806507
Complex, 278, 27.40810488770519
Complex, 279, 27.708578211810824
Complex, 280, 27.54955840896398
Complex, 281, 27.493196164742866
Complex, 282, 27.51178598788281
Complex, 283, 28.289508728939833
Complex, 284, 27.92287861956385
Complex, 285, 27.324613635138764
Complex, 286, 27.33765556875131
Complex, 287, 27.556057244776643
Complex, 288, 28.002060216432163
Complex, 289, 27.970613437548504
Complex, 290, 27.664316830500482
Complex, 291, 27.255369673193858
Complex, 292, 27.085488477543425
Complex, 293, 26.485944556117193
Complex, 294, 26.515798414396635
Complex, 295, 26.312684772988977
Complex, 296, 26.693228643916918
Complex, 297, 26.355220117867315
Complex, 298, 26.686777827416808
Complex, 299, 26.544211210836345
Complex, 300, 26.684647703548592
Complex, 301, 26.23625229049581
Complex, 302, 26.358084529345348
Complex, 303, 26.5389277348275
Complex, 304, 26.575088112897326
Complex, 305, 27.05122663590694
Complex, 306, 26.812814091947242
Complex, 307, 26.757337567451284
Complex, 308, 26.80944847038606
Complex, 309, 27.04787436197843
Complex, 310, 27.214066881877105
Complex, 311, 26.888988687334408
Complex, 312, 26.626734177143952
Complex, 313, 26.530923010061166
Complex, 314, 26.63026165106808
Complex, 315, 26.67297794962854
Complex, 316, 26.951817196606264
Complex, 317, 26.668337708517715
Complex, 318, 27.432694197266247
Complex, 319, 27.38219138162639
Complex, 320, 27.06478788073107
Complex, 321, 26.815064004992102
Complex, 322, 26.595386056515622
Complex, 323, 26.71041365442741
Complex, 324, 26.44586967753575
Complex, 325, 26.502417545389548
Complex, 326, 26.089165546033673
Complex, 327, 26.281908132674737
Complex, 328, 26.308200332342803
Complex, 329, 26.301976594370828
Complex, 330, 26.22007477777229
Complex, 331, 25.82137409134672
Complex, 332, 25.902560033760867
Complex, 333, 25.92346333420951
Complex, 334, 26.209051123182817
Complex, 335, 26.136294809169662
Complex, 336, 26.088433201215764
Complex, 337, 26.0234890730297
Complex, 338, 26.22183944808161
Complex, 339, 25.929473151725567
Complex, 340, 25.966659376434144
Complex, 341, 25.71514919287115
Complex, 342, 25.608124617204098
Complex, 343, 25.758796804729688
Complex, 344, 26.01898101396734
Complex, 345, 25.689166543633142
Complex, 346, 25.709980436931854
Complex, 347, 25.84941665805866
Complex, 348, 26.421108552723304
Complex, 349, 26.27253710420279
Complex, 350, 26.29431939601346
Complex, 351, 26.235849910565594
Complex, 352, 25.989369502054526
Complex, 353, 25.93520644536244
Complex, 354, 26.103462370512354
Complex, 355, 26.065985446210107
Complex, 356, 26.19367199132167
Complex, 357, 26.938392444004144
Complex, 358, 26.853563686153525
Complex, 359, 26.884270659130994
Complex, 360, 27.182813941153626
Complex, 361, 26.963306303439744
Complex, 362, 27.303173065045637
Complex, 363, 27.035004372023494
Complex, 364, 27.458595303601037
Complex, 365, 27.51749361303683
Complex, 366, 27.08556140638203
Complex, 367, 27.22099578246817
Complex, 368, 27.28350271841263
Complex, 369, 26.783836761513484
Complex, 370, 26.64572171005223
Complex, 371, 26.2846438066919
Complex, 372, 26.085640078522573
Complex, 373, 26.011593270211293
Complex, 374, 25.998431018098653
Complex, 375, 25.74101351045724
Complex, 376, 26.089471677125285
Complex, 377, 26.24065488695463
Complex, 378, 26.28697295561357
Complex, 379, 25.673188585038105
Complex, 380, 25.592898235128946
Complex, 381, 25.657342130859007
Complex, 382, 25.94696361651567
Complex, 383, 25.73031157020203
Complex, 384, 25.60894059813886
Complex, 385, 25.830407788238634
Complex, 386, 25.962444597069464
Complex, 387, 26.05967268150958
Complex, 388, 26.402674840426076
Complex, 389, 26.13796498225973
Complex, 390, 26.19609176298003
Complex, 391, 26.071541111882766
Complex, 392, 26.10858416562216
Complex, 393, 26.179190375126225
Complex, 394, 26.43093849315536
Complex, 395, 26.501194165289785
Complex, 396, 26.47385832722188
Complex, 397, 26.200110351698616
Complex, 398, 26.06828686283708
Complex, 399, 25.962717786358365
Complex, 400, 26.162690785693982
Complex, 401, 26.029797782490245
Complex, 402, 26.007410968071206
Complex, 403, 26.24932099036819
Complex, 404, 26.72711679151959
Complex, 405, 26.80450648182225
Complex, 406, 26.623107841291553
Complex, 407, 26.48800078245583
Complex, 408, 26.783563243330505
Complex, 409, 27.168816158367115
Complex, 410, 27.131178744504307
Complex, 411, 27.360751074835974
Complex, 412, 27.143364445926423
Complex, 413, 27.080541756001058
Complex, 414, 26.696719321038973
Complex, 415, 26.760336836745537
Complex, 416, 26.50775778092813
Complex, 417, 26.064849839417565
Complex, 418, 25.948516298309627
Complex, 419, 26.21082965003686
Complex, 420, 26.418184611971444
Complex, 421, 26.38817585153061
Complex, 422, 25.903519397817057
Complex, 423, 25.678145491409882
Complex, 424, 25.763342408207503
Complex, 425, 26.232694710281702
Complex, 426, 25.772725638529558
Complex, 427, 25.98055717782959
Complex, 428, 25.936792238501955
Complex, 429, 26.416951061078386
Complex, 430, 25.724248816408455
Complex, 431, 26.261138041997846
Complex, 432, 26.288039427946014
Complex, 433, 25.971855052549735
Complex, 434, 25.76941046470527
Complex, 435, 25.775594450324295
Complex, 436, 25.95847339867278
Complex, 437, 25.960149302543474
Complex, 438, 26.122519318539958
Complex, 439, 26.24506232141594
Complex, 440, 26.38919990006722
Complex, 441, 26.35243535588199
Complex, 442, 26.085857038099135
Complex, 443, 26.100223834522186
Complex, 444, 26.182126944214307
Complex, 445, 26.064214448294614
Complex, 446, 26.205479396608748
Complex, 447, 26.15163879300896
Complex, 448, 25.772972331915724
Complex, 449, 26.2447556258969
Complex, 450, 26.66318642707708
Complex, 451, 26.310850009688302
Complex, 452, 26.25938655569291
Complex, 453, 26.226798769174504
Complex, 454, 26.13962696170267
Complex, 455, 25.64966900182845
Complex, 456, 25.384811565553633
Complex, 457, 25.230835850412614
Complex, 458, 25.624016365509583
Complex, 459, 25.763340277587975
Complex, 460, 26.099155633088635
Complex, 461, 25.83283799351078
Complex, 462, 26.05062392468516
Complex, 463, 26.139041511224267
Complex, 464, 26.404873948975425
Complex, 465, 26.09238459189613
Complex, 466, 26.522421893384138
Complex, 467, 26.381503283332975
Complex, 468, 26.61745175333404
Complex, 469, 26.732497277902436
Complex, 470, 26.27654580504185
Complex, 471, 26.449241334198458
Complex, 472, 26.69675462362585
Complex, 473, 26.42132216030558
Complex, 474, 26.160957698019278
Complex, 475, 26.21323440831019
Complex, 476, 26.349347040990214
Complex, 477, 26.38114728812641
Complex, 478, 26.37109490022507
Complex, 479, 26.910354760783598
Complex, 480, 26.592590286509477
Complex, 481, 26.128095582561983
Complex, 482, 25.717154046093977
Complex, 483, 25.959095474344362
Complex, 484, 26.228380535021028
Complex, 485, 25.905178329977442
Complex, 486, 25.99925467991318
Complex, 487, 26.005231389525665
Complex, 488, 26.104152641829767
Complex, 489, 26.37310574413647
Complex, 490, 26.209531876877353
Complex, 491, 26.197592137260422
Complex, 492, 25.954653206106165
Complex, 493, 25.77646396721795
Complex, 494, 25.928137278953447
Complex, 495, 25.777651676525863
Complex, 496, 25.993451554068233
Complex, 497, 26.207951332340905
Complex, 498, 26.58793175472018
Complex, 499, 26.946417390199926
Complex, 500, 26.733859619922743
Complex, 501, 26.96371569411414
Complex, 502, 27.002206284290743
Complex, 503, 26.728169873870147
Complex, 504, 27.076714030051193
Complex, 505, 26.977141455188956
Complex, 506, 26.72602118111099
Complex, 507, 26.38279333016531
Complex, 508, 26.23673544870607
Complex, 509, 26.370987507550346
Complex, 510, 26.34129216186305
Complex, 511, 26.06567312975407
Complex, 512, 25.868564981921217
Complex, 513, 26.1378877569326
Complex, 514, 26.38158367295108
Complex, 515, 26.27511383545518
Complex, 516, 26.116113425426896
Complex, 517, 25.94032116598732
Complex, 518, 25.736441556818757
Complex, 519, 25.85494409614908
Complex, 520, 26.290290063671087
Complex, 521, 25.98913541568716
Complex, 522, 25.93590074201678
Complex, 523, 26.327562839704093
Complex, 524, 26.47293842049757
Complex, 525, 26.7101204458468
Complex, 526, 26.840864588183383
Complex, 527, 26.789304357758265
Complex, 528, 26.642307067468824
Complex, 529, 26.639015894634923
Complex, 530, 26.588784917888137
Complex, 531, 26.952307958617236
Complex, 532, 26.787713515353023
Complex, 533, 26.844059489536587
Complex, 534, 26.586772496059712
Complex, 535, 26.355496864851236
Complex, 536, 26.229525774416434
Complex, 537, 26.31817050041294
Complex, 538, 26.537869679523453
Complex, 539, 26.553477514442225
Complex, 540, 26.65698523230407
Complex, 541, 26.645186277584568
Complex, 542, 26.401073926176814
Complex, 543, 26.697446758823506
Complex, 544, 26.16061842818689
Complex, 545, 26.257776078390318
Complex, 546, 26.33755311786707
Complex, 547, 26.19198269419871
Complex, 548, 26.347711147370774
Complex, 549, 26.124897438690482
Complex, 550, 26.098137258880666
Complex, 551, 26.038123940948406
Complex, 552, 26.013520222167596
Complex, 553, 26.28874441908914
Complex, 554, 26.315395133111647
Complex, 555, 25.77114276471995
Complex, 556, 25.846618766788676
Complex, 557, 26.10771705992506
Complex, 558, 25.900787930493617
Complex, 559, 26.035876014298506
Complex, 560, 25.44453585985143
Complex, 561, 25.54612031169627
Complex, 562, 25.629300931753153
Complex, 563, 25.200643701226188
Complex, 564, 25.31910624669567
Complex, 565, 25.500225344639237
Complex, 566, 25.815085882561437
Complex, 567, 25.666474305054198
Complex, 568, 25.510258221364715
Complex, 569, 25.94399857057303
Complex, 570, 25.687576576356793
Complex, 571, 25.77515542522821
Complex, 572, 25.757052985924126
Complex, 573, 25.706630333908684
Complex, 574, 25.588556939390184
Complex, 575, 25.600071856107252
Complex, 576, 25.774265282675593
Complex, 577, 26.027606588964165
Complex, 578, 26.047635748784835
Complex, 579, 26.04445459029078
Complex, 580, 25.84759784300787
Complex, 581, 25.97162036971093
Complex, 582, 25.58053032950481
Complex, 583, 25.32596622626502
Complex, 584, 24.761792269215597
Complex, 585, 24.917737806595117
Complex, 586, 25.631095835919307
Complex, 587, 25.004060080306186
Complex, 588, 25.42794522655481
Complex, 589, 25.642628450931227
Complex, 590, 25.610277510841875
Complex, 591, 25.450397202836985
Complex, 592, 25.549102211812098
Complex, 593, 25.848128226926637
Complex, 594, 26.057168083771895
Complex, 595, 25.734497985105328
Complex, 596, 25.822327048103634
Complex, 597, 25.55673868590436
Complex, 598, 25.75612707996472
Complex, 599, 25.911683707465585
Complex, 600, 26.032780662101956
Complex, 601, 26.56701886538735
Complex, 602, 26.81057921187442
Complex, 603, 26.73589145354224
Complex, 604, 26.534515933260867
Complex, 605, 26.5634605061289
Complex, 606, 26.51268400055905
Complex, 607, 26.887226683979467
Complex, 608, 26.638414922555857
Complex, 609, 26.469414074473796
Complex, 610, 26.25893759787682
Complex, 611, 26.092099776925796
Complex, 612, 26.25937375858463
Complex, 613, 26.171107372833596
Complex, 614, 25.987607955338227
Complex, 615, 25.959421432942705
Complex, 616, 26.134404337377365
Complex, 617, 25.99364984035377
Complex, 618, 26.093546850536683
Complex, 619, 26.267197155684055
Complex, 620, 26.10251211125289
Complex, 621, 25.922245503166902
Complex, 622, 25.861772400550027
Complex, 623, 25.850917395700694
Complex, 624, 25.087628412511762
Complex, 625, 25.40766140701123
Complex, 626, 25.520523698711546
Complex, 627, 25.398260047976443
Complex, 628, 25.338696458713542
Complex, 629, 25.684845068908604
Complex, 630, 25.6585949288424
Complex, 631, 25.73336603254263
Complex, 632, 25.55731070081937
Complex, 633, 25.60904131985951
Complex, 634, 25.823779402512926
Complex, 635, 25.883520483815403
Complex, 636, 25.958061362560684
Complex, 637, 25.724199848105297
Complex, 638, 25.872753015266237
Complex, 639, 25.857249154623727
Complex, 640, 25.807315607423046
Complex, 641, 26.042991358750232
Complex, 642, 25.622717264281366
Complex, 643, 26.016044793760766
Complex, 644, 26.06832243276423
Complex, 645, 25.953577569099636
Complex, 646, 26.113114467257347
Complex, 647, 25.782988885812262
Complex, 648, 25.99413806626559
Complex, 649, 25.940606725827163
Complex, 650, 25.948935549710743
Complex, 651, 25.67826558511556
Complex, 652, 25.98477979691938
Complex, 653, 25.61330672844937
Complex, 654, 25.555334460999475
Complex, 655, 25.776759384449377
Complex, 656, 25.678964057384984
Complex, 657, 25.53854145946109
Complex, 658, 25.322349218920728
Complex, 659, 25.109445175856568
Complex, 660, 25.250779262263887
Complex, 661, 25.409672938889226
Complex, 662, 25.233506528616296
Complex, 663, 25.44531966305935
Complex, 664, 25.323155524049053
Complex, 665, 25.429515551274672
Complex, 666, 25.308514129424843
Complex, 667, 24.9888597444346
Complex, 668, 24.757840887781146
Complex, 669, 24.78479401991917
Complex, 670, 24.966268574484275
Complex, 671, 24.668435858903212
Complex, 672, 24.56334025277618
Complex, 673, 24.69483791952238
Complex, 674, 24.99412530329542
Complex, 675, 25.179464862918984
Complex, 676, 25.288986822840045
Complex, 677, 25.129313693321876
Complex, 678, 25.367971915344594
Complex, 679, 25.715576335434097
Complex, 680, 25.81547212794822
Complex, 681, 25.8573516647262
Complex, 682, 26.013196524501584
Complex, 683, 26.29886008580873
Complex, 684, 26.366716701972248
Complex, 685, 26.04414695171578
Complex, 686, 26.249323516627438
Complex, 687, 25.976020872365723
Complex, 688, 25.92168404061695
Complex, 689, 25.6495531706236
Complex, 690, 25.94191419086582
Complex, 691, 25.461422563038145
Complex, 692, 25.055447682979366
Complex, 693, 25.3553098843088
Complex, 694, 24.845503006020493
Complex, 695, 25.322141650143767
Complex, 696, 25.249337032803076
Complex, 697, 25.372768754686717
Complex, 698, 25.442845270340342
Complex, 699, 25.35604996047742
Complex, 700, 25.425172089850616
Complex, 701, 25.483520450263786
Complex, 702, 25.657507956527756
Complex, 703, 25.658168408002805
Complex, 704, 25.50017098275817
Complex, 705, 25.716787570815118
Complex, 706, 25.594727234527408
Complex, 707, 26.076768279060914
Complex, 708, 26.016655786935047
Complex, 709, 25.75020129227825
Complex, 710, 25.56531424665572
Complex, 711, 25.649421238560553
Complex, 712, 25.406900757059685
Complex, 713, 25.640435955115503
Complex, 714, 25.694299091210155
Complex, 715, 26.058894561145035
Complex, 716, 25.792052046566205
Complex, 717, 25.578752009305852
Complex, 718, 25.489153823934817
Complex, 719, 25.997836445706366
Complex, 720, 25.9264116857761
Complex, 721, 25.80063310800218
Complex, 722, 25.62967146878424
Complex, 723, 25.763703006460293
Complex, 724, 25.78128863034267
Complex, 725, 25.58845479938813
Complex, 726, 25.524908959720324
Complex, 727, 25.378026510869102
Complex, 728, 25.574401264073245
Complex, 729, 25.153818474212983
Complex, 730, 24.81579585667464
Complex, 731, 25.090034046774743
Complex, 732, 25.571104672281596
Complex, 733, 25.544064715764012
Complex, 734, 25.816188115662765
Complex, 735, 25.934750716561005
Complex, 736, 25.952694680441283
Complex, 737, 25.662462925307857
Complex, 738, 25.74796139594843
Complex, 739, 26.1208999005051
Complex, 740, 26.226095935427484
Complex, 741, 25.955550714218766
Complex, 742, 26.158474733095336
Complex, 743, 26.02888115752766
Complex, 744, 25.757715139675003
Complex, 745, 25.4493903969929
Complex, 746, 25.536920373600935
Complex, 747, 25.55905544459826
Complex, 748, 25.402397274571626
Complex, 749, 25.7807404580875
Complex, 750, 25.67074348711913
Complex, 751, 25.779119186236972
Complex, 752, 25.88823506791447
Complex, 753, 25.73038945917287
Complex, 754, 25.7879402017438
Complex, 755, 25.300063379413697
Complex, 756, 25.145732891287707
Complex, 757, 25.537790869574977
Complex, 758, 25.57425517542213
Complex, 759, 25.597135717882754
Complex, 760, 26.01450500548274
Complex, 761, 25.73149393431017
Complex, 762, 25.38773360553355
Complex, 763, 25.272364156638954
Complex, 764, 25.341321505788322
Complex, 765, 25.338447930662504
Complex, 766, 25.46422479691587
Complex, 767, 25.78969289200235
Complex, 768, 26.152371556271817
Complex, 769, 26.112121123298884
Complex, 770, 26.27161789515931
Complex, 771, 26.69145430681509
Complex, 772, 26.903826169630147
Complex, 773, 26.746049659608904
Complex, 774, 26.865869262130488
Complex, 775, 26.922234211351103
Complex, 776, 26.778083743006363
Complex, 777, 27.096508604908347
Complex, 778, 26.292895176396883
Complex, 779, 25.98588649017312
Complex, 780, 25.62999011264997
Complex, 781, 25.529313133293115
Complex, 782, 25.350058549862915
Complex, 783, 24.958044717500492
Complex, 784, 25.054491286405874
Complex, 785, 25.111338374616196
Complex, 786, 25.01150574056841
Complex, 787, 25.180550248894303
Complex, 788, 25.347334132891568
Complex, 789, 25.394229976402833
Complex, 790, 25.369864478577743
Complex, 791, 25.50083510299479
Complex, 792, 25.51397134338585
Complex, 793, 25.357876929442433
Complex, 794, 25.739732970922113
Complex, 795, 25.54544185889517
Complex, 796, 25.113767411967647
Complex, 797, 24.959608513393345
Complex, 798, 25.103549307521117
Complex, 799, 25.3157234270565
Complex, 800, 25.20624994022622
Complex, 801, 25.143835678299112
Complex, 802, 25.547071872895888
Complex, 803, 25.055809371953227
Complex, 804, 24.953809340594276
Complex, 805, 25.15108493011064
Complex, 806, 25.614509790808906
Complex, 807, 25.7117535164146
Complex, 808, 25.762474452867192
Complex, 809, 26.1454907690929
Complex, 810, 26.175832694883137
Complex, 811, 26.097672964237336
Complex, 812, 26.078424075617587
Complex, 813, 25.672203125336896
Complex, 814, 25.61990773512675
Complex, 815, 25.97470929448565
Complex, 816, 25.72405716999033
Complex, 817, 25.672211263317276
Complex, 818, 25.615157748974827
Complex, 819, 25.44572428828476
Complex, 820, 25.88650903129773
Complex, 821, 25.763912031472493
Complex, 822, 25.920696457139073
Complex, 823, 25.760937728789138
Complex, 824, 25.961566739592868
Complex, 825, 25.98875002607812
Complex, 826, 25.950959535592126
Complex, 827, 26.214490106043055
Complex, 828, 26.271746900528015
Complex, 829, 26.10411884911671
Complex, 830, 26.738142287012028
Complex, 831, 26.711093221835963
Complex, 832, 26.44071701164531
Complex, 833, 26.65535336246628
Complex, 834, 26.766546786347067
Complex, 835, 26.474910691995042
Complex, 836, 26.738654434245596
Complex, 837, 26.521176127188255
Complex, 838, 26.50520800630986
Complex, 839, 25.85388071043665
Complex, 840, 25.711142202273198
Complex, 841, 25.782362054191424
Complex, 842, 25.6127715178946
Complex, 843, 25.711805710865423
Complex, 844, 25.899139822157245
Complex, 845, 26.000155706855203
Complex, 846, 26.08265666483052
Complex, 847, 26.10102072919801
Complex, 848, 25.88841290884111
Complex, 849, 25.724826659753322
Complex, 850, 25.49088239454702
Complex, 851, 25.375093016221648
Complex, 852, 25.303388610032016
Complex, 853, 25.55798990932915
Complex, 854, 25.74934953663133
Complex, 855, 25.80128193319169
Complex, 856, 25.75399462166375
Complex, 857, 25.519877365876784
Complex, 858, 25.556337290922716
Complex, 859, 25.50628179416219
Complex, 860, 25.63280329335581
Complex, 861, 25.5039983416556
Complex, 862, 25.6850015478227
Complex, 863, 25.902352749128436
Complex, 864, 26.02428312700788
Complex, 865, 26.376411824413122
Complex, 866, 26.387159020317288
Complex, 867, 26.317232683115108
Complex, 868, 26.30038943268678
Complex, 869, 26.530729657015332
Complex, 870, 26.644494958600976
Complex, 871, 26.32598413203762
Complex, 872, 26.55130930345506
