Frame         Time          Elec          VdW           Nonbond       Total         
496           496           -4054.96      -654.499      -4709.46      -4709.46      
497           497           -4049.06      -660.898      -4709.96      -4709.96      
498           498           -4122.65      -628.24       -4750.89      -4750.89      
499           499           -3961.23      -669.55       -4630.78      -4630.78      
500           500           -3930.77      -629.281      -4560.05      -4560.05      
501           501           -4194.39      -577.608      -4772         -4772         
502           502           -4020.98      -634.398      -4655.38      -4655.38      
503           503           -4029.06      -657.088      -4686.15      -4686.15      
504           504           -4005.28      -627.682      -4632.96      -4632.96      
505           505           -4147.97      -640.749      -4788.72      -4788.72      
506           506           -4016.25      -626.116      -4642.36      -4642.36      
507           507           -4004.05      -618.442      -4622.49      -4622.49      
508           508           -3965.3       -660.459      -4625.76      -4625.76      
509           509           -4138.54      -637.5        -4776.04      -4776.04      
510           510           -4098.4       -653.766      -4752.17      -4752.17      
511           511           -4008.07      -665.272      -4673.34      -4673.34      
512           512           -4039.38      -651.193      -4690.58      -4690.58      
513           513           -3996.08      -614.754      -4610.83      -4610.83      
514           514           -3992.57      -664.033      -4656.6       -4656.6       
515           515           -4141.77      -685.61       -4827.38      -4827.38      
516           516           -4022.23      -647.291      -4669.52      -4669.52      
517           517           -4075.11      -663.168      -4738.27      -4738.27      
518           518           -3963.33      -608.759      -4572.09      -4572.09      
519           519           -3875.41      -691.851      -4567.26      -4567.26      
520           520           -4059.2       -626.465      -4685.66      -4685.66      
521           521           -3769.61      -662.923      -4432.53      -4432.53      
522           522           -3946.45      -708.153      -4654.6       -4654.6       
523           523           -4044.18      -662.243      -4706.42      -4706.42      
524           524           -4059.04      -678.972      -4738.02      -4738.02      
525           525           -4029.37      -687.796      -4717.17      -4717.17      
526           526           -4057.87      -671.686      -4729.56      -4729.56      
527           527           -4015.9       -673.454      -4689.35      -4689.35      
528           528           -4029.23      -627.629      -4656.86      -4656.86      
529           529           -4061.9       -653.816      -4715.72      -4715.72      
530           530           -3951.54      -618.681      -4570.22      -4570.22      
531           531           -4044.24      -647.915      -4692.15      -4692.15      
532           532           -4076.7       -608.565      -4685.26      -4685.26      
533           533           -4178.8       -707.456      -4886.26      -4886.26      
534           534           -4155.26      -655.221      -4810.48      -4810.48      
535           535           -4176.71      -667.459      -4844.17      -4844.17      
536           536           -4189.93      -693.911      -4883.84      -4883.84      
537           537           -4154.28      -668.518      -4822.8       -4822.8       
538           538           -4282.32      -662.204      -4944.52      -4944.52      
539           539           -4115.38      -663.814      -4779.19      -4779.19      
540           540           -4225.29      -658.916      -4884.21      -4884.21      
541           541           -4224.19      -689.429      -4913.62      -4913.62      
542           542           -4144.19      -634.45       -4778.64      -4778.64      
543           543           -3993.44      -694.981      -4688.42      -4688.42      
544           544           -4133.29      -686.096      -4819.38      -4819.38      
545           545           -4030.24      -676.518      -4706.75      -4706.75      
546           546           -4098.99      -659.983      -4758.97      -4758.97      
547           547           -4145.84      -650.714      -4796.55      -4796.55      
548           548           -4068.28      -708.836      -4777.11      -4777.11      
549           549           -4081.53      -631.295      -4712.83      -4712.83      
550           550           -4048.67      -687.205      -4735.88      -4735.88      
551           551           -3998.55      -743.058      -4741.6       -4741.6       
552           552           -4015.13      -669.96       -4685.09      -4685.09      
553           553           -4117.99      -627.831      -4745.82      -4745.82      
554           554           -4135.95      -639.603      -4775.55      -4775.55      
555           555           -4048.62      -684.788      -4733.41      -4733.41      
556           556           -4094.56      -665.349      -4759.91      -4759.91      
557           557           -4011.18      -710.473      -4721.65      -4721.65      
558           558           -4090.25      -686.638      -4776.89      -4776.89      
559           559           -4036.64      -694.179      -4730.82      -4730.82      
560           560           -3933.41      -728.668      -4662.07      -4662.07      
561           561           -4089.96      -680.303      -4770.27      -4770.27      
562           562           -4128.84      -722.443      -4851.29      -4851.29      
563           563           -3935.71      -683.35       -4619.06      -4619.06      
564           564           -3999.89      -673.229      -4673.12      -4673.12      
565           565           -3917.82      -713.225      -4631.05      -4631.05      
566           566           -3996.74      -666.165      -4662.9       -4662.9       
567           567           -4036.83      -707.371      -4744.2       -4744.2       
568           568           -4038.62      -704.425      -4743.05      -4743.05      
569           569           -4210.26      -688.427      -4898.69      -4898.69      
570           570           -4031.01      -647.816      -4678.83      -4678.83      
571           571           -4172.88      -685.471      -4858.35      -4858.35      
572           572           -3888.49      -691.575      -4580.06      -4580.06      
573           573           -3929.81      -654.439      -4584.24      -4584.24      
574           574           -4087         -672.344      -4759.35      -4759.35      
575           575           -4051.1       -687.23       -4738.33      -4738.33      
576           576           -4068.22      -679.005      -4747.22      -4747.22      
577           577           -4040.01      -653.255      -4693.26      -4693.26      
578           578           -4125.88      -648.88       -4774.76      -4774.76      
579           579           -4088.68      -688.314      -4776.99      -4776.99      
580           580           -4147.79      -714.288      -4862.08      -4862.08      
581           581           -4100.19      -695.007      -4795.2       -4795.2       
582           582           -4092.63      -701.494      -4794.12      -4794.12      
583           583           -4140.69      -690.729      -4831.42      -4831.42      
584           584           -4029.5       -710.252      -4739.75      -4739.75      
585           585           -4052.9       -730.893      -4783.8       -4783.8       
586           586           -3954.25      -642.188      -4596.44      -4596.44      
587           587           -4081.05      -663.308      -4744.36      -4744.36      
588           588           -4047.8       -677.212      -4725.01      -4725.01      
589           589           -4012.85      -724.02       -4736.87      -4736.87      
590           590           -4006.48      -704.26       -4710.74      -4710.74      
591           591           -4013.23      -728.09       -4741.32      -4741.32      
592           592           -3955.58      -674.322      -4629.91      -4629.91      
593           593           -4011.06      -693.105      -4704.17      -4704.17      
594           594           -4051.82      -685.2        -4737.02      -4737.02      
595           595           -4213.31      -715.716      -4929.02      -4929.02      
596           596           -4087.28      -697.908      -4785.18      -4785.18      
597           597           -4062.92      -701.163      -4764.08      -4764.08      
598           598           -4049.93      -701.111      -4751.04      -4751.04      
599           599           -3943.44      -704.125      -4647.56      -4647.56      
600           600           -4059.25      -665.756      -4725.01      -4725.01      
601           601           -4263.98      -673.737      -4937.72      -4937.72      
602           602           -4117.54      -697.917      -4815.46      -4815.46      
603           603           -4166.61      -668.31       -4834.92      -4834.92      
604           604           -4043.38      -685.337      -4728.71      -4728.71      
605           605           -4085.71      -643.75       -4729.46      -4729.46      
606           606           -3943.86      -628.495      -4572.35      -4572.35      
607           607           -3934.51      -660.364      -4594.88      -4594.88      
608           608           -3850.32      -672.649      -4522.97      -4522.97      
609           609           -3959.8       -700.888      -4660.69      -4660.69      
610           610           -4019.73      -639.73       -4659.46      -4659.46      
611           611           -4111.05      -643.785      -4754.84      -4754.84      
612           612           -3983.36      -633.192      -4616.55      -4616.55      
613           613           -4068.13      -649.89       -4718.02      -4718.02      
614           614           -3888.2       -632.999      -4521.19      -4521.19      
615           615           -3975.46      -632.582      -4608.05      -4608.05      
616           616           -4163.77      -633.503      -4797.28      -4797.28      
617           617           -4223.1       -623.422      -4846.52      -4846.52      
618           618           -4096.01      -651.977      -4747.99      -4747.99      
619           619           -4241.77      -648.723      -4890.5       -4890.5       
620           620           -4220.58      -665.061      -4885.64      -4885.64      
621           621           -4224.45      -679.766      -4904.21      -4904.21      
622           622           -4297.78      -641.536      -4939.31      -4939.31      
623           623           -4128.84      -692.944      -4821.79      -4821.79      
624           624           -4339.45      -649.357      -4988.81      -4988.81      
625           625           -4199.92      -680.429      -4880.35      -4880.35      
626           626           -4267.57      -656.794      -4924.37      -4924.37      
627           627           -4221.55      -655.595      -4877.15      -4877.15      
628           628           -4390.71      -663.159      -5053.87      -5053.87      
629           629           -4251.36      -668.697      -4920.06      -4920.06      
630           630           -4271.37      -673.828      -4945.2       -4945.2       
631           631           -4046.18      -685.871      -4732.05      -4732.05      
632           632           -4160.9       -685.699      -4846.6       -4846.6       
633           633           -4164.79      -635.371      -4800.16      -4800.16      
634           634           -4146.97      -650          -4796.97      -4796.97      
635           635           -4234.33      -683.247      -4917.58      -4917.58      
636           636           -4245.03      -650.322      -4895.36      -4895.36      
637           637           -4190.94      -642.313      -4833.25      -4833.25      
638           638           -4351.72      -643.722      -4995.44      -4995.44      
639           639           -4316.17      -640.935      -4957.1       -4957.1       
640           640           -4298.34      -641.972      -4940.32      -4940.32      
641           641           -4208.59      -642.899      -4851.49      -4851.49      
642           642           -4185.57      -684.968      -4870.53      -4870.53      
643           643           -4195.28      -647.072      -4842.35      -4842.35      
644           644           -4226.97      -670.135      -4897.1       -4897.1       
645           645           -4255.04      -647.03       -4902.07      -4902.07      
646           646           -4267.2       -634.308      -4901.51      -4901.51      
647           647           -4128.41      -675.137      -4803.55      -4803.55      
648           648           -4253.47      -599.122      -4852.59      -4852.59      
649           649           -4169.15      -692.792      -4861.94      -4861.94      
650           650           -4294.75      -657.988      -4952.73      -4952.73      
651           651           -4178.78      -623.615      -4802.39      -4802.39      
652           652           -4208.46      -632.675      -4841.13      -4841.13      
653           653           -4195.95      -661.906      -4857.86      -4857.86      
654           654           -4118.83      -702.699      -4821.53      -4821.53      
655           655           -4041.41      -701.725      -4743.13      -4743.13      
656           656           -4025.04      -664.86       -4689.9       -4689.9       
657           657           -4030.23      -689.625      -4719.86      -4719.86      
658           658           -3850.76      -634.039      -4484.8       -4484.8       
659           659           -3990.28      -657.644      -4647.93      -4647.93      
660           660           -3858.97      -711.778      -4570.75      -4570.75      
661           661           -3971.39      -667.776      -4639.17      -4639.17      
662           662           -3869.73      -650.776      -4520.51      -4520.51      
663           663           -3865         -668.904      -4533.9       -4533.9       
664           664           -4053.8       -655.59       -4709.39      -4709.39      
665           665           -4183.22      -626.433      -4809.65      -4809.65      
666           666           -4231.3       -682.601      -4913.91      -4913.91      
667           667           -4244.33      -690.37       -4934.7       -4934.7       
668           668           -4197.3       -736.251      -4933.55      -4933.55      
669           669           -4092.88      -672.136      -4765.02      -4765.02      
670           670           -4207.06      -686.728      -4893.79      -4893.79      
671           671           -4215.94      -638.779      -4854.72      -4854.72      
672           672           -4122.33      -647.606      -4769.93      -4769.93      
673           673           -4029.37      -693.368      -4722.74      -4722.74      
674           674           -4028.63      -708.005      -4736.64      -4736.64      
675           675           -4151.38      -666.942      -4818.33      -4818.33      
676           676           -3990.76      -673.825      -4664.58      -4664.58      
677           677           -4114.34      -652.306      -4766.65      -4766.65      
678           678           -4276.35      -655.501      -4931.85      -4931.85      
679           679           -4043.33      -635.082      -4678.41      -4678.41      
680           680           -4230.67      -644.106      -4874.78      -4874.78      
681           681           -4137.25      -653.026      -4790.28      -4790.28      
682           682           -4058.05      -669.445      -4727.5       -4727.5       
683           683           -4173.67      -656.674      -4830.35      -4830.35      
684           684           -4120.21      -696.033      -4816.25      -4816.25      
685           685           -4080.88      -675.913      -4756.8       -4756.8       
686           686           -4298.11      -660.653      -4958.76      -4958.76      
687           687           -4187.92      -648.049      -4835.97      -4835.97      
688           688           -4248.16      -645.79       -4893.95      -4893.95      
689           689           -4385.51      -664.487      -5050         -5050         
690           690           -4237.86      -683.633      -4921.5       -4921.5       
691           691           -4095.11      -661.133      -4756.25      -4756.25      
692           692           -4092.84      -693.948      -4786.79      -4786.79      
693           693           -4062.24      -653.782      -4716.02      -4716.02      
694           694           -4276.39      -688.481      -4964.87      -4964.87      
695           695           -4354.9       -648.065      -5002.97      -5002.97      
696           696           -4287.83      -651.928      -4939.76      -4939.76      
697           697           -4235.22      -659.766      -4894.99      -4894.99      
698           698           -4380.29      -663.25       -5043.54      -5043.54      
699           699           -4313.75      -697.977      -5011.72      -5011.72      
700           700           -4302.99      -671.971      -4974.96      -4974.96      
701           701           -4243.76      -703.386      -4947.15      -4947.15      
702           702           -4217.05      -688.637      -4905.69      -4905.69      
703           703           -4241.51      -643.946      -4885.45      -4885.45      
704           704           -4325.29      -627.704      -4953         -4953         
705           705           -4206.71      -586.782      -4793.49      -4793.49      
706           706           -4339.77      -650.393      -4990.17      -4990.17      
707           707           -4488.59      -702.729      -5191.32      -5191.32      
708           708           -4327.93      -672.96       -5000.89      -5000.89      
709           709           -4279.31      -650.222      -4929.53      -4929.53      
710           710           -4267.73      -656.605      -4924.34      -4924.34      
711           711           -3995.57      -667.249      -4662.82      -4662.82      
712           712           -4153.66      -645.152      -4798.81      -4798.81      
713           713           -4287.53      -695.439      -4982.97      -4982.97      
714           714           -4222.55      -678.832      -4901.38      -4901.38      
715           715           -4270.02      -630.044      -4900.06      -4900.06      
716           716           -4225.12      -682.509      -4907.63      -4907.63      
717           717           -4242.18      -627.321      -4869.5       -4869.5       
718           718           -4180.49      -633.109      -4813.6       -4813.6       
719           719           -4208.25      -632.769      -4841.01      -4841.01      
720           720           -4011.4       -653.99       -4665.39      -4665.39      
721           721           -4132.26      -647.056      -4779.31      -4779.31      
722           722           -4301.36      -633.989      -4935.35      -4935.35      
723           723           -4221.43      -640.072      -4861.5       -4861.5       
724           724           -4150.01      -683.519      -4833.53      -4833.53      
725           725           -4202.03      -644.739      -4846.76      -4846.76      
726           726           -4321.84      -647.812      -4969.65      -4969.65      
727           727           -4319.11      -632.049      -4951.16      -4951.16      
728           728           -4202.89      -648.138      -4851.03      -4851.03      
729           729           -4154.67      -670.532      -4825.2       -4825.2       
730           730           -4186.1       -638.768      -4824.86      -4824.86      
731           731           -4206.11      -642.516      -4848.62      -4848.62      
732           732           -4172.03      -593.171      -4765.21      -4765.21      
733           733           -4104.96      -616.502      -4721.46      -4721.46      
734           734           -4147.89      -613.189      -4761.08      -4761.08      
735           735           -4135.83      -617.574      -4753.41      -4753.41      
736           736           -3975.97      -671.97       -4647.94      -4647.94      
737           737           -4125.46      -676.141      -4801.6       -4801.6       
738           738           -4031.3       -664.591      -4695.9       -4695.9       
739           739           -4040.09      -692.845      -4732.93      -4732.93      
740           740           -4118.02      -669.357      -4787.38      -4787.38      
741           741           -3958.65      -697.417      -4656.07      -4656.07      
742           742           -3931.04      -666.25       -4597.29      -4597.29      
743           743           -3926.31      -615.388      -4541.7       -4541.7       
744           744           -3968.53      -619.456      -4587.99      -4587.99      
745           745           -4057.98      -670.618      -4728.6       -4728.6       
746           746           -4093.04      -684.001      -4777.04      -4777.04      
747           747           -4091.97      -643.608      -4735.58      -4735.58      
748           748           -4127.56      -714.01       -4841.57      -4841.57      
749           749           -4249.06      -680.647      -4929.71      -4929.71      
750           750           -4189.23      -657.813      -4847.04      -4847.04      
751           751           -4270.29      -642.75       -4913.04      -4913.04      
752           752           -4265.46      -664.239      -4929.7       -4929.7       
753           753           -4217.62      -646.891      -4864.51      -4864.51      
754           754           -4252.11      -630.736      -4882.85      -4882.85      
755           755           -4242.72      -686.158      -4928.88      -4928.88      
756           756           -4407.41      -666.244      -5073.65      -5073.65      
757           757           -4286.71      -668.73       -4955.44      -4955.44      
758           758           -4337.74      -645.374      -4983.11      -4983.11      
759           759           -4335.27      -653.746      -4989.02      -4989.02      
760           760           -4259.2       -660.434      -4919.64      -4919.64      
761           761           -4268.9       -659.521      -4928.42      -4928.42      
762           762           -4319.8       -669.526      -4989.33      -4989.33      
763           763           -4317.66      -617.877      -4935.54      -4935.54      
764           764           -4208.02      -658.528      -4866.55      -4866.55      
765           765           -4333.28      -668.037      -5001.32      -5001.32      
766           766           -4331.18      -633.002      -4964.18      -4964.18      
767           767           -4167.39      -634.673      -4802.07      -4802.07      
768           768           -4200.44      -651.401      -4851.84      -4851.84      
769           769           -4200.58      -625.966      -4826.55      -4826.55      
770           770           -4293.71      -626.317      -4920.03      -4920.03      
771           771           -4217.74      -686.757      -4904.5       -4904.5       
772           772           -4254.6       -644.091      -4898.69      -4898.69      
773           773           -4365.39      -675.965      -5041.35      -5041.35      
774           774           -4265.17      -679.698      -4944.87      -4944.87      
775           775           -4248.84      -675.733      -4924.58      -4924.58      
776           776           -4213.48      -699.455      -4912.93      -4912.93      
777           777           -4160.8       -666.438      -4827.24      -4827.24      
778           778           -4292         -697.861      -4989.86      -4989.86      
779           779           -4241.29      -660.336      -4901.63      -4901.63      
780           780           -4223.91      -631.921      -4855.83      -4855.83      
781           781           -4126.99      -677.535      -4804.53      -4804.53      
782           782           -4160.26      -651.156      -4811.42      -4811.42      
783           783           -4170.35      -632.987      -4803.34      -4803.34      
784           784           -4144.13      -731.342      -4875.48      -4875.48      
785           785           -4197.4       -653.795      -4851.2       -4851.2       
786           786           -4049.68      -654.149      -4703.83      -4703.83      
787           787           -4072.78      -693.504      -4766.28      -4766.28      
788           788           -3915.02      -686.236      -4601.25      -4601.25      
789           789           -4033.78      -680.686      -4714.46      -4714.46      
790           790           -4070.68      -729.826      -4800.5       -4800.5       
791           791           -4104.85      -672.917      -4777.76      -4777.76      
792           792           -4212.12      -646.195      -4858.31      -4858.31      
793           793           -4364.97      -646.428      -5011.4       -5011.4       
794           794           -4307.6       -650.415      -4958.02      -4958.02      
795           795           -4233.67      -680.748      -4914.42      -4914.42      
796           796           -4129.04      -677.493      -4806.53      -4806.53      
797           797           -4263.54      -659.715      -4923.26      -4923.26      
798           798           -4296.47      -696.111      -4992.59      -4992.59      
799           799           -4243.19      -719.621      -4962.81      -4962.81      
800           800           -4313.92      -639.276      -4953.2       -4953.2       
801           801           -4128.68      -654.466      -4783.15      -4783.15      
802           802           -4189.3       -639.162      -4828.46      -4828.46      
803           803           -4230.8       -637.903      -4868.7       -4868.7       
804           804           -4248.53      -639.104      -4887.64      -4887.64      
805           805           -4287.78      -665.34       -4953.12      -4953.12      
806           806           -4189.67      -649.238      -4838.9       -4838.9       
807           807           -4036.97      -689.385      -4726.35      -4726.35      
808           808           -4121.59      -655.959      -4777.55      -4777.55      
809           809           -4042.02      -621.655      -4663.67      -4663.67      
810           810           -3977.9       -649.437      -4627.34      -4627.34      
811           811           -3956.11      -664.885      -4621         -4621         
812           812           -4147.48      -655.738      -4803.22      -4803.22      
813           813           -4122.03      -684.96       -4806.99      -4806.99      
814           814           -4171.8       -647.496      -4819.3       -4819.3       
815           815           -4105.98      -674.362      -4780.34      -4780.34      
816           816           -4180.2       -620.388      -4800.59      -4800.59      
817           817           -4055.03      -619.142      -4674.17      -4674.17      
818           818           -4191.43      -642.773      -4834.21      -4834.21      
819           819           -4153.79      -668.542      -4822.33      -4822.33      
820           820           -4063.3       -608.522      -4671.83      -4671.83      
821           821           -4139.55      -625.114      -4764.67      -4764.67      
822           822           -4157.68      -642.215      -4799.9       -4799.9       
823           823           -4201.66      -691.611      -4893.27      -4893.27      
824           824           -4365.48      -671.825      -5037.31      -5037.31      
825           825           -4323.33      -667.718      -4991.05      -4991.05      
826           826           -4316.95      -618.925      -4935.87      -4935.87      
827           827           -4404.69      -649.561      -5054.25      -5054.25      
828           828           -4263.74      -648.371      -4912.11      -4912.11      
829           829           -4086.26      -650.12       -4736.38      -4736.38      
830           830           -4141.28      -640.948      -4782.22      -4782.22      
831           831           -4181.92      -644.936      -4826.85      -4826.85      
832           832           -4226.91      -645.494      -4872.41      -4872.41      
833           833           -4290.84      -665.878      -4956.72      -4956.72      
834           834           -4210.07      -652.305      -4862.37      -4862.37      
835           835           -4194.51      -641.206      -4835.72      -4835.72      
836           836           -4128.42      -656.075      -4784.5       -4784.5       
837           837           -4117.32      -643.063      -4760.39      -4760.39      
838           838           -4186.09      -697.31       -4883.4       -4883.4       
839           839           -4088.97      -672.876      -4761.84      -4761.84      
840           840           -4282.38      -653.252      -4935.63      -4935.63      
841           841           -4169.76      -716.23       -4885.99      -4885.99      
842           842           -4404.69      -675.679      -5080.37      -5080.37      
843           843           -4464.67      -667.16       -5131.83      -5131.83      
844           844           -4441.68      -648.398      -5090.08      -5090.08      
845           845           -4373.29      -637.429      -5010.72      -5010.72      
846           846           -4330.41      -722.648      -5053.05      -5053.05      
847           847           -4344.5       -661.293      -5005.8       -5005.8       
848           848           -4383.16      -640.167      -5023.32      -5023.32      
849           849           -4310.81      -678.995      -4989.8       -4989.8       
850           850           -4434.71      -690.363      -5125.08      -5125.08      
851           851           -4306.7       -673.744      -4980.45      -4980.45      
852           852           -4387.54      -696.118      -5083.66      -5083.66      
853           853           -4257.85      -659.194      -4917.04      -4917.04      
854           854           -4322.24      -711.441      -5033.68      -5033.68      
855           855           -4256.99      -683.166      -4940.16      -4940.16      
856           856           -4299.81      -694.421      -4994.23      -4994.23      
857           857           -4171.11      -650.756      -4821.87      -4821.87      
858           858           -4286.75      -682.411      -4969.16      -4969.16      
859           859           -4344.88      -670.327      -5015.21      -5015.21      
860           860           -4207.23      -683.041      -4890.27      -4890.27      
861           861           -4298.53      -698.92       -4997.45      -4997.45      
862           862           -4215.93      -660.797      -4876.73      -4876.73      
863           863           -4105.41      -688.819      -4794.23      -4794.23      
864           864           -4193.98      -680.186      -4874.16      -4874.16      
865           865           -4348.68      -668.747      -5017.43      -5017.43      
866           866           -4279.55      -689.715      -4969.27      -4969.27      
867           867           -4305.53      -661.587      -4967.11      -4967.11      
868           868           -4142.6       -721.1        -4863.7       -4863.7       
869           869           -4188.57      -694.895      -4883.46      -4883.46      
870           870           -4227         -632.836      -4859.84      -4859.84      
871           871           -4312.97      -662.454      -4975.43      -4975.43      
872           872           -4156.04      -683.964      -4840         -4840         
873           873           -4079.68      -655.616      -4735.29      -4735.29      
874           874           -4254.99      -675.44       -4930.43      -4930.43      
875           875           -4237.98      -677.011      -4914.99      -4914.99      
876           876           -4135.35      -669.003      -4804.36      -4804.36      
877           877           -4161.5       -678.136      -4839.64      -4839.64      
878           878           -4320.78      -660.976      -4981.75      -4981.75      
879           879           -4310.01      -658.346      -4968.36      -4968.36      
880           880           -4210.39      -649.209      -4859.6       -4859.6       
881           881           -4241.18      -635.026      -4876.21      -4876.21      
882           882           -4250.2       -674.488      -4924.68      -4924.68      
883           883           -4103.75      -651.984      -4755.74      -4755.74      
884           884           -4258.2       -628.119      -4886.32      -4886.32      
885           885           -4133.52      -626.153      -4759.67      -4759.67      
886           886           -4232.29      -613.226      -4845.51      -4845.51      
887           887           -4173.15      -641.678      -4814.82      -4814.82      
888           888           -4201.72      -600.639      -4802.36      -4802.36      
889           889           -4098.27      -587.503      -4685.77      -4685.77      
890           890           -4222.05      -587.703      -4809.75      -4809.75      
891           891           -4345.19      -573.455      -4918.65      -4918.65      
892           892           -4334.54      -610.179      -4944.72      -4944.72      
893           893           -4246.9       -583.328      -4830.23      -4830.23      
894           894           -4189.06      -624.253      -4813.31      -4813.31      
895           895           -4417.05      -577.75       -4994.8       -4994.8       
896           896           -4248.22      -611.719      -4859.94      -4859.94      
897           897           -4187.59      -613.915      -4801.5       -4801.5       
898           898           -4242.95      -581.827      -4824.78      -4824.78      
899           899           -4208.06      -589.118      -4797.18      -4797.18      
900           900           -4295.41      -609.051      -4904.46      -4904.46      
901           901           -4227.88      -584.626      -4812.51      -4812.51      
902           902           -4189.75      -629.773      -4819.52      -4819.52      
903           903           -4243.07      -637.319      -4880.39      -4880.39      
904           904           -4180.26      -624.246      -4804.5       -4804.5       
905           905           -4251.9       -581.552      -4833.45      -4833.45      
906           906           -4198.42      -643.455      -4841.88      -4841.88      
907           907           -4095.89      -641.713      -4737.6       -4737.6       
908           908           -4270.78      -615.585      -4886.36      -4886.36      
909           909           -4167.32      -648.516      -4815.83      -4815.83      
910           910           -4179.51      -630.111      -4809.62      -4809.62      
911           911           -4268.96      -585.708      -4854.66      -4854.66      
912           912           -4216.4       -620.722      -4837.12      -4837.12      
913           913           -4121         -574.405      -4695.4       -4695.4       
914           914           -4117.06      -637.59       -4754.65      -4754.65      
915           915           -4128.39      -632.357      -4760.74      -4760.74      
916           916           -4098.81      -569.889      -4668.7       -4668.7       
917           917           -4154.36      -608.801      -4763.16      -4763.16      
918           918           -3920.96      -630.754      -4551.71      -4551.71      
919           919           -4146.17      -559.302      -4705.47      -4705.47      
920           920           -4078.05      -612.985      -4691.04      -4691.04      
921           921           -4183.71      -626.477      -4810.18      -4810.18      
922           922           -4187.84      -608.509      -4796.35      -4796.35      
923           923           -4131.9       -633.052      -4764.95      -4764.95      
924           924           -4231.63      -607.007      -4838.64      -4838.64      
925           925           -4004.66      -679.103      -4683.76      -4683.76      
926           926           -4221.4       -637.866      -4859.27      -4859.27      
927           927           -4171.99      -634.443      -4806.43      -4806.43      
928           928           -4074.23      -636.226      -4710.46      -4710.46      
929           929           -4174.21      -635.795      -4810         -4810         
930           930           -4273.44      -612.604      -4886.04      -4886.04      
931           931           -4107.43      -636.544      -4743.98      -4743.98      
932           932           -4217.25      -608.638      -4825.88      -4825.88      
933           933           -4281.83      -585.139      -4866.97      -4866.97      
934           934           -4227.89      -620.949      -4848.84      -4848.84      
935           935           -4186.3       -585.568      -4771.87      -4771.87      
936           936           -4037.52      -586.871      -4624.39      -4624.39      
937           937           -4258.73      -589.997      -4848.73      -4848.73      
938           938           -4299.25      -581.463      -4880.71      -4880.71      
939           939           -4339.14      -623.254      -4962.4       -4962.4       
940           940           -4179.1       -601.509      -4780.6       -4780.6       
941           941           -4275.39      -608.925      -4884.31      -4884.31      
942           942           -4200.24      -601.63       -4801.87      -4801.87      
943           943           -4204.81      -605.467      -4810.28      -4810.28      
944           944           -4063.88      -628.307      -4692.19      -4692.19      
945           945           -4141.78      -589.724      -4731.51      -4731.51      
946           946           -4127.67      -570.974      -4698.64      -4698.64      
947           947           -4152.68      -608.917      -4761.6       -4761.6       
948           948           -4043.44      -600.541      -4643.98      -4643.98      
949           949           -4221.87      -597.822      -4819.7       -4819.7       
950           950           -4161.34      -577.924      -4739.27      -4739.27      
951           951           -4145.63      -571.132      -4716.77      -4716.77      
952           952           -4252.06      -613.105      -4865.17      -4865.17      
953           953           -4134.49      -616.926      -4751.41      -4751.41      
954           954           -4283.21      -604.738      -4887.95      -4887.95      
955           955           -4349.69      -632.018      -4981.71      -4981.71      
956           956           -4160.88      -576.94       -4737.82      -4737.82      
957           957           -4313.02      -658.832      -4971.86      -4971.86      
958           958           -4203.54      -657.025      -4860.56      -4860.56      
959           959           -4164.16      -637.692      -4801.85      -4801.85      
960           960           -4176.66      -604.801      -4781.46      -4781.46      
961           961           -4170.4       -594.585      -4764.98      -4764.98      
962           962           -4080.38      -632.923      -4713.3       -4713.3       
963           963           -4300.97      -607.661      -4908.63      -4908.63      
964           964           -4241.75      -571.853      -4813.6       -4813.6       
965           965           -4218.57      -622.058      -4840.63      -4840.63      
966           966           -4101.54      -607.349      -4708.88      -4708.88      
967           967           -4188.24      -620.353      -4808.6       -4808.6       
968           968           -4092.21      -627.274      -4719.49      -4719.49      
969           969           -4126.15      -616.59       -4742.74      -4742.74      
970           970           -4150.72      -589.858      -4740.58      -4740.58      
971           971           -4144.21      -629.403      -4773.61      -4773.61      
972           972           -4156.52      -619.317      -4775.83      -4775.83      
973           973           -4182.04      -630.885      -4812.93      -4812.93      
974           974           -4220.11      -624.435      -4844.55      -4844.55      
975           975           -4367.56      -614.918      -4982.48      -4982.48      
976           976           -4238.33      -589.397      -4827.72      -4827.72      
977           977           -4219.06      -599.48       -4818.54      -4818.54      
978           978           -4135.39      -608.155      -4743.54      -4743.54      
979           979           -4043         -625.05       -4668.05      -4668.05      
980           980           -4083.08      -604.028      -4687.1       -4687.1       
981           981           -4035.77      -651.524      -4687.29      -4687.29      
982           982           -4078.41      -606.211      -4684.62      -4684.62      
983           983           -4031.42      -584.35       -4615.77      -4615.77      
984           984           -4110.66      -629.817      -4740.48      -4740.48      
985           985           -4215.68      -619.02       -4834.7       -4834.7       
986           986           -4176.2       -597.896      -4774.1       -4774.1       
987           987           -4167.11      -599.462      -4766.57      -4766.57      
988           988           -4254.3       -657.485      -4911.79      -4911.79      
989           989           -4217.69      -623.685      -4841.37      -4841.37      
990           990           -4209.59      -617.183      -4826.77      -4826.77      
991           991           -4329.15      -632.577      -4961.72      -4961.72      
992           992           -4395.98      -583.962      -4979.94      -4979.94      
993           993           -4361.84      -619.808      -4981.65      -4981.65      
994           994           -4254.98      -587.113      -4842.09      -4842.09      
995           995           -4323.31      -612.11       -4935.42      -4935.42      
