TYPE,FRAME, RADIOG
Protein, 435, 25.775594450324295
Complex, 435, 25.708622560759466
Protein, 436, 25.95847339867278
Complex, 436, 25.89674422877413
Protein, 437, 25.960149302543474
Complex, 437, 25.902368353148177
Protein, 438, 26.122519318539958
Complex, 438, 26.056941061394127
Protein, 439, 26.24506232141594
Complex, 439, 26.177867299042017
Protein, 440, 26.38919990006722
Complex, 440, 26.31962464151871
Protein, 441, 26.35243535588199
Complex, 441, 26.285123419986846
Protein, 442, 26.085857038099135
Complex, 442, 26.019769380013507
Protein, 443, 26.100223834522186
Complex, 443, 26.03004507417663
Protein, 444, 26.182126944214307
Complex, 444, 26.112845821694837
Protein, 445, 26.064214448294614
Complex, 445, 25.993678750382145
Protein, 446, 26.205479396608748
Complex, 446, 26.13379569489147
Protein, 447, 26.15163879300896
Complex, 447, 26.083219202606433
Protein, 448, 25.772972331915724
Complex, 448, 25.704702862008418
Protein, 449, 26.2447556258969
Complex, 449, 26.173039408194903
Protein, 450, 26.66318642707708
Complex, 450, 26.591201797289973
Protein, 451, 26.310850009688302
Complex, 451, 26.23991086395245
Protein, 452, 26.25938655569291
Complex, 452, 26.19031317095821
Protein, 453, 26.226798769174504
Complex, 453, 26.156374536799184
Protein, 454, 26.13962696170267
Complex, 454, 26.070319289105637
Protein, 455, 25.64966900182845
Complex, 455, 25.58139223228692
Protein, 456, 25.384811565553633
Complex, 456, 25.31427192607648
Protein, 457, 25.230835850412614
Complex, 457, 25.160915756346977
Protein, 458, 25.624016365509583
Complex, 458, 25.551856666383262
Protein, 459, 25.763340277587975
Complex, 459, 25.69144162683451
Protein, 460, 26.099155633088635
Complex, 460, 26.02819896767026
Protein, 461, 25.83283799351078
Complex, 461, 25.760976269540716
Protein, 462, 26.05062392468516
Complex, 462, 25.981852983740104
Protein, 463, 26.139041511224267
Complex, 463, 26.074158830674097
Protein, 464, 26.404873948975425
Complex, 464, 26.33771602888995
Protein, 465, 26.09238459189613
Complex, 465, 26.02776806579209
Protein, 466, 26.522421893384138
Complex, 466, 26.454070231491563
Protein, 467, 26.381503283332975
Complex, 467, 26.315308263890678
Protein, 468, 26.61745175333404
Complex, 468, 26.55873531568378
Protein, 469, 26.732497277902436
Complex, 469, 26.670195504886753
Protein, 470, 26.27654580504185
Complex, 470, 26.215776668286452
Protein, 471, 26.449241334198458
Complex, 471, 26.386495816786585
Protein, 472, 26.69675462362585
Complex, 472, 26.633753792243525
Protein, 473, 26.42132216030558
Complex, 473, 26.354455702591114
Protein, 474, 26.160957698019278
Complex, 474, 26.102466835231922
Protein, 475, 26.21323440831019
Complex, 475, 26.150018192538884
Protein, 476, 26.349347040990214
Complex, 476, 26.281081095163135
Protein, 477, 26.38114728812641
Complex, 477, 26.31468645764321
Protein, 478, 26.37109490022507
Complex, 478, 26.306472561154873
Protein, 479, 26.910354760783598
Complex, 479, 26.836176726744835
Protein, 480, 26.592590286509477
Complex, 480, 26.524355483706415
Protein, 481, 26.128095582561983
Complex, 481, 26.059693716803277
Protein, 482, 25.717154046093977
Complex, 482, 25.654642182163887
Protein, 483, 25.959095474344362
Complex, 483, 25.896341491154544
Protein, 484, 26.228380535021028
Complex, 484, 26.162674158853275
Protein, 485, 25.905178329977442
Complex, 485, 25.840429574627255
Protein, 486, 25.99925467991318
Complex, 486, 25.93873339494114
Protein, 487, 26.005231389525665
Complex, 487, 25.941708671759468
Protein, 488, 26.104152641829767
Complex, 488, 26.03997848801907
Protein, 489, 26.37310574413647
Complex, 489, 26.3077988642427
Protein, 490, 26.209531876877353
Complex, 490, 26.13666376107513
Protein, 491, 26.197592137260422
Complex, 491, 26.12506370123145
Protein, 492, 25.954653206106165
Complex, 492, 25.880441536943827
Protein, 493, 25.77646396721795
Complex, 493, 25.701966904862765
Protein, 494, 25.928137278953447
Complex, 494, 25.853245681842406
Protein, 495, 25.777651676525863
Complex, 495, 25.705999953460417
Protein, 496, 25.993451554068233
Complex, 496, 25.918241911653425
Protein, 497, 26.207951332340905
Complex, 497, 26.13231430843201
Protein, 498, 26.58793175472018
Complex, 498, 26.50920942514289
Protein, 499, 26.946417390199926
Complex, 499, 26.86740420687444
Protein, 500, 26.733859619922743
Complex, 500, 26.654992788215743
Protein, 501, 26.96371569411414
Complex, 501, 26.88419012607443
Protein, 502, 27.002206284290743
Complex, 502, 26.920266950298362
Protein, 503, 26.728169873870147
Complex, 503, 26.64712996057872
Protein, 504, 27.076714030051193
Complex, 504, 26.994859495608086
Protein, 505, 26.977141455188956
Complex, 505, 26.894856298652325
Protein, 506, 26.72602118111099
Complex, 506, 26.644873084175536
Protein, 507, 26.38279333016531
Complex, 507, 26.30355070033753
Protein, 508, 26.23673544870607
Complex, 508, 26.156557536584767
Protein, 509, 26.370987507550346
Complex, 509, 26.290684554793064
Protein, 510, 26.34129216186305
Complex, 510, 26.26202046799945
Protein, 511, 26.06567312975407
Complex, 511, 25.98741708116139
Protein, 512, 25.868564981921217
Complex, 512, 25.79386205133292
Protein, 513, 26.1378877569326
Complex, 513, 26.062928120636784
Protein, 514, 26.38158367295108
Complex, 514, 26.304075583244547
Protein, 515, 26.27511383545518
Complex, 515, 26.19985864856904
Protein, 516, 26.116113425426896
Complex, 516, 26.041896749444767
Protein, 517, 25.94032116598732
Complex, 517, 25.86588171615416
Protein, 518, 25.736441556818757
Complex, 518, 25.666735681291623
Protein, 519, 25.85494409614908
Complex, 519, 25.78442184113674
Protein, 520, 26.290290063671087
Complex, 520, 26.216729282981714
Protein, 521, 25.98913541568716
Complex, 521, 25.92142419948644
Protein, 522, 25.93590074201678
Complex, 522, 25.864006068759046
Protein, 523, 26.327562839704093
Complex, 523, 26.254372612084147
Protein, 524, 26.47293842049757
Complex, 524, 26.399129279595744
Protein, 525, 26.7101204458468
Complex, 525, 26.636925882109708
Protein, 526, 26.840864588183383
Complex, 526, 26.77166165316735
Protein, 527, 26.789304357758265
Complex, 527, 26.717763041435695
Protein, 528, 26.642307067468824
Complex, 528, 26.56716356205372
Protein, 529, 26.639015894634923
Complex, 529, 26.561760766347966
Protein, 530, 26.588784917888137
Complex, 530, 26.512423171359778
Protein, 531, 26.952307958617236
Complex, 531, 26.872712948779057
Protein, 532, 26.787713515353023
Complex, 532, 26.712063939681627
Protein, 533, 26.844059489536587
Complex, 533, 26.76426277484033
Protein, 534, 26.586772496059712
Complex, 534, 26.50796946173631
Protein, 535, 26.355496864851236
Complex, 535, 26.27627180867773
Protein, 536, 26.229525774416434
Complex, 536, 26.153838254898716
Protein, 537, 26.31817050041294
Complex, 537, 26.24030449309418
Protein, 538, 26.537869679523453
Complex, 538, 26.45926024559389
Protein, 539, 26.553477514442225
Complex, 539, 26.4786717605221
Protein, 540, 26.65698523230407
Complex, 540, 26.58305908825394
Protein, 541, 26.645186277584568
Complex, 541, 26.573614762444777
Protein, 542, 26.401073926176814
Complex, 542, 26.327903059041756
Protein, 543, 26.697446758823506
Complex, 543, 26.6221428529704
Protein, 544, 26.16061842818689
Complex, 544, 26.08556308515914
Protein, 545, 26.257776078390318
Complex, 545, 26.182745753506182
Protein, 546, 26.33755311786707
Complex, 546, 26.263612124112896
Protein, 547, 26.19198269419871
Complex, 547, 26.12043066041328
Protein, 548, 26.347711147370774
Complex, 548, 26.271066962591533
Protein, 549, 26.124897438690482
Complex, 549, 26.054471200928027
Protein, 550, 26.098137258880666
Complex, 550, 26.026646194025364
Protein, 551, 26.038123940948406
Complex, 551, 25.966568780320916
Protein, 552, 26.013520222167596
Complex, 552, 25.944694378455967
Protein, 553, 26.28874441908914
Complex, 553, 26.21647004620622
Protein, 554, 26.315395133111647
Complex, 554, 26.238470401773192
Protein, 555, 25.77114276471995
Complex, 555, 25.697704378906874
Protein, 556, 25.846618766788676
Complex, 556, 25.772522351583756
Protein, 557, 26.10771705992506
Complex, 557, 26.03205124715003
Protein, 558, 25.900787930493617
Complex, 558, 25.82960891091698
Protein, 559, 26.035876014298506
Complex, 559, 25.963194881315786
Protein, 560, 25.44453585985143
Complex, 560, 25.376762196434136
Protein, 561, 25.54612031169627
Complex, 561, 25.475054947636806
Protein, 562, 25.629300931753153
Complex, 562, 25.557485619604673
Protein, 563, 25.200643701226188
Complex, 563, 25.132856205224382
Protein, 564, 25.31910624669567
Complex, 564, 25.248095709906128
Protein, 565, 25.500225344639237
Complex, 565, 25.424892701827574
Protein, 566, 25.815085882561437
Complex, 566, 25.739174961316056
Protein, 567, 25.666474305054198
Complex, 567, 25.59129591205812
Protein, 568, 25.510258221364715
Complex, 568, 25.439611658134023
Protein, 569, 25.94399857057303
Complex, 569, 25.869147197785146
Protein, 570, 25.687576576356793
Complex, 570, 25.61596554578617
Protein, 571, 25.77515542522821
Complex, 571, 25.705437514588144
Protein, 572, 25.757052985924126
Complex, 572, 25.689437457794952
Protein, 573, 25.706630333908684
Complex, 573, 25.636624993285693
Protein, 574, 25.588556939390184
Complex, 574, 25.517087297750788
Protein, 575, 25.600071856107252
Complex, 575, 25.528197564133848
Protein, 576, 25.774265282675593
Complex, 576, 25.703095807901
Protein, 577, 26.027606588964165
Complex, 577, 25.956669796731354
Protein, 578, 26.047635748784835
Complex, 578, 25.979874633459875
Protein, 579, 26.04445459029078
Complex, 579, 25.97662801578911
Protein, 580, 25.84759784300787
Complex, 580, 25.771512219625095
Protein, 581, 25.97162036971093
Complex, 581, 25.8940359669128
Protein, 582, 25.58053032950481
Complex, 582, 25.503542816694573
Protein, 583, 25.32596622626502
Complex, 583, 25.252981676099214
Protein, 584, 24.761792269215597
Complex, 584, 24.68944062378577
Protein, 585, 24.917737806595117
Complex, 585, 24.847809234389747
Protein, 586, 25.631095835919307
Complex, 586, 25.555994033634484
Protein, 587, 25.004060080306186
Complex, 587, 24.93716513095082
Protein, 588, 25.42794522655481
Complex, 588, 25.35752321128845
Protein, 589, 25.642628450931227
Complex, 589, 25.571465750706665
Protein, 590, 25.610277510841875
Complex, 590, 25.538130734997132
Protein, 591, 25.450397202836985
Complex, 591, 25.379679920500116
Protein, 592, 25.549102211812098
Complex, 592, 25.48007573138819
Protein, 593, 25.848128226926637
Complex, 593, 25.775270880335814
Protein, 594, 26.057168083771895
Complex, 594, 25.983819051092134
Protein, 595, 25.734497985105328
Complex, 595, 25.66107043042206
Protein, 596, 25.822327048103634
Complex, 596, 25.75019125223686
Protein, 597, 25.55673868590436
Complex, 597, 25.482822075788278
Protein, 598, 25.75612707996472
Complex, 598, 25.679643155402253
Protein, 599, 25.911683707465585
Complex, 599, 25.833851037428733
Protein, 600, 26.032780662101956
Complex, 600, 25.953405944328686
Protein, 601, 26.56701886538735
Complex, 601, 26.486247894989724
Protein, 602, 26.81057921187442
Complex, 602, 26.727045964992822
Protein, 603, 26.73589145354224
Complex, 603, 26.655806680761135
Protein, 604, 26.534515933260867
Complex, 604, 26.45606735731599
Protein, 605, 26.5634605061289
Complex, 605, 26.48386875483861
Protein, 606, 26.51268400055905
Complex, 606, 26.436794730882553
Protein, 607, 26.887226683979467
Complex, 607, 26.805685193845605
Protein, 608, 26.638414922555857
Complex, 608, 26.560181071897343
Protein, 609, 26.469414074473796
Complex, 609, 26.39324880582258
Protein, 610, 26.25893759787682
Complex, 610, 26.18348900631414
Protein, 611, 26.092099776925796
Complex, 611, 26.013627299583508
Protein, 612, 26.25937375858463
Complex, 612, 26.18203564909377
Protein, 613, 26.171107372833596
Complex, 613, 26.09441158060688
Protein, 614, 25.987607955338227
Complex, 614, 25.913247513187123
Protein, 615, 25.959421432942705
Complex, 615, 25.88299321973262
Protein, 616, 26.134404337377365
Complex, 616, 26.061975312535345
Protein, 617, 25.99364984035377
Complex, 617, 25.918916278199816
Protein, 618, 26.093546850536683
Complex, 618, 26.0235808386324
Protein, 619, 26.267197155684055
Complex, 619, 26.194895768943223
Protein, 620, 26.10251211125289
Complex, 620, 26.029868331568
Protein, 621, 25.922245503166902
Complex, 621, 25.84920646023521
Protein, 622, 25.861772400550027
Complex, 622, 25.788525363528173
Protein, 623, 25.850917395700694
Complex, 623, 25.77579440284054
Protein, 624, 25.087628412511762
Complex, 624, 25.014137368637595
Protein, 625, 25.40766140701123
Complex, 625, 25.330930987199615
Protein, 626, 25.520523698711546
Complex, 626, 25.443967508045343
Protein, 627, 25.398260047976443
Complex, 627, 25.325741521775335
Protein, 628, 25.338696458713542
Complex, 628, 25.263692582610947
Protein, 629, 25.684845068908604
Complex, 629, 25.607791861444134
Protein, 630, 25.6585949288424
Complex, 630, 25.583201373736827
Protein, 631, 25.73336603254263
Complex, 631, 25.65570408383683
Protein, 632, 25.55731070081937
Complex, 632, 25.47994271601456
Protein, 633, 25.60904131985951
Complex, 633, 25.53459234348195
Protein, 634, 25.823779402512926
Complex, 634, 25.746679788736795
Protein, 635, 25.883520483815403
Complex, 635, 25.802498658058656
Protein, 636, 25.958061362560684
Complex, 636, 25.877386159379117
Protein, 637, 25.724199848105297
Complex, 637, 25.648765667476777
Protein, 638, 25.872753015266237
Complex, 638, 25.793174034771354
Protein, 639, 25.857249154623727
Complex, 639, 25.78391246104018
Protein, 640, 25.807315607423046
Complex, 640, 25.735380905129908
Protein, 641, 26.042991358750232
Complex, 641, 25.968563350854026
Protein, 642, 25.622717264281366
Complex, 642, 25.5503967297332
Protein, 643, 26.016044793760766
Complex, 643, 25.94300658652344
Protein, 644, 26.06832243276423
Complex, 644, 25.991051698274656
Protein, 645, 25.953577569099636
Complex, 645, 25.874824404182924
Protein, 646, 26.113114467257347
Complex, 646, 26.03508498131479
Protein, 647, 25.782988885812262
Complex, 647, 25.701115184456146
Protein, 648, 25.99413806626559
Complex, 648, 25.912371737467744
Protein, 649, 25.940606725827163
Complex, 649, 25.86098149740652
Protein, 650, 25.948935549710743
Complex, 650, 25.86787378498097
Protein, 651, 25.67826558511556
Complex, 651, 25.596160988172283
Protein, 652, 25.98477979691938
Complex, 652, 25.90612767056771
Protein, 653, 25.61330672844937
Complex, 653, 25.53411721777761
Protein, 654, 25.555334460999475
Complex, 654, 25.47557229472521
Protein, 655, 25.776759384449377
Complex, 655, 25.696257504317288
Protein, 656, 25.678964057384984
Complex, 656, 25.59666755818522
Protein, 657, 25.53854145946109
Complex, 657, 25.45947770683196
Protein, 658, 25.322349218920728
Complex, 658, 25.244444836394436
Protein, 659, 25.109445175856568
Complex, 659, 25.033482337578594
Protein, 660, 25.250779262263887
Complex, 660, 25.17190887981686
Protein, 661, 25.409672938889226
Complex, 661, 25.33084392686763
Protein, 662, 25.233506528616296
Complex, 662, 25.15352419675341
Protein, 663, 25.44531966305935
Complex, 663, 25.368571618912366
Protein, 664, 25.323155524049053
Complex, 664, 25.245066346819595
Protein, 665, 25.429515551274672
Complex, 665, 25.352971810479925
Protein, 666, 25.308514129424843
Complex, 666, 25.23424399550711
Protein, 667, 24.9888597444346
Complex, 667, 24.915283503246073
Protein, 668, 24.757840887781146
Complex, 668, 24.684727132628502
Protein, 669, 24.78479401991917
Complex, 669, 24.711739029661892
Protein, 670, 24.966268574484275
Complex, 670, 24.89021160534224
Protein, 671, 24.668435858903212
Complex, 671, 24.590207490501477
Protein, 672, 24.56334025277618
Complex, 672, 24.488698773213354
Protein, 673, 24.69483791952238
Complex, 673, 24.61925277235214
Protein, 674, 24.99412530329542
Complex, 674, 24.91588012633704
Protein, 675, 25.179464862918984
Complex, 675, 25.10046901625918
Protein, 676, 25.288986822840045
Complex, 676, 25.20866988003476
Protein, 677, 25.129313693321876
Complex, 677, 25.051464940402735
Protein, 678, 25.367971915344594
Complex, 678, 25.28695201410214
Protein, 679, 25.715576335434097
Complex, 679, 25.632995578244774
Protein, 680, 25.81547212794822
Complex, 680, 25.732572512543143
Protein, 681, 25.8573516647262
Complex, 681, 25.77721639498953
Protein, 682, 26.013196524501584
Complex, 682, 25.929188429508184
Protein, 683, 26.29886008580873
Complex, 683, 26.216000668883893
Protein, 684, 26.366716701972248
Complex, 684, 26.282246447667774
Protein, 685, 26.04414695171578
Complex, 685, 25.96433832439352
Protein, 686, 26.249323516627438
Complex, 686, 26.16540025455067
Protein, 687, 25.976020872365723
Complex, 687, 25.89286845445597
Protein, 688, 25.92168404061695
Complex, 688, 25.840164800989626
Protein, 689, 25.6495531706236
Complex, 689, 25.5701930009148
Protein, 690, 25.94191419086582
Complex, 690, 25.857222591147718
Protein, 691, 25.461422563038145
Complex, 691, 25.380627749777794
Protein, 692, 25.055447682979366
Complex, 692, 24.97915576637442
Protein, 693, 25.3553098843088
Complex, 693, 25.274538115958876
Protein, 694, 24.845503006020493
Complex, 694, 24.766024837992713
Protein, 695, 25.322141650143767
Complex, 695, 25.24163937167543
Protein, 696, 25.249337032803076
Complex, 696, 25.172846773350187
Protein, 697, 25.372768754686717
Complex, 697, 25.29133975281463
Protein, 698, 25.442845270340342
Complex, 698, 25.3623232495028
Protein, 699, 25.35604996047742
Complex, 699, 25.275309925133804
Protein, 700, 25.425172089850616
Complex, 700, 25.345336560861686
Protein, 701, 25.483520450263786
Complex, 701, 25.40245675812816
Protein, 702, 25.657507956527756
Complex, 702, 25.576803856719863
Protein, 703, 25.658168408002805
Complex, 703, 25.57715863117189
Protein, 704, 25.50017098275817
Complex, 704, 25.421062848917174
Protein, 705, 25.716787570815118
Complex, 705, 25.642581553835186
Protein, 706, 25.594727234527408
Complex, 706, 25.515028583834773
Protein, 707, 26.076768279060914
Complex, 707, 25.994464140900817
Protein, 708, 26.016655786935047
Complex, 708, 25.93344837636261
Protein, 709, 25.75020129227825
Complex, 709, 25.670858605055024
Protein, 710, 25.56531424665572
Complex, 710, 25.486755115888993
Protein, 711, 25.649421238560553
Complex, 711, 25.571962837803348
Protein, 712, 25.406900757059685
Complex, 712, 25.33200958817613
Protein, 713, 25.640435955115503
Complex, 713, 25.56300355840192
Protein, 714, 25.694299091210155
Complex, 714, 25.61714797201283
Protein, 715, 26.058894561145035
Complex, 715, 25.980788792096835
Protein, 716, 25.792052046566205
Complex, 716, 25.713506400451262
Protein, 717, 25.578752009305852
Complex, 717, 25.501729311003906
Protein, 718, 25.489153823934817
Complex, 718, 25.40952514297025
Protein, 719, 25.997836445706366
Complex, 719, 25.916524652352606
Protein, 720, 25.9264116857761
Complex, 720, 25.847442225371644
