FRAME,TYPE,RMSD
613,Protein,15.157776832580566
614,Protein,15.616477966308594
615,Protein,15.560914993286133
616,Protein,15.365781784057617
617,Protein,14.970958709716797
618,Protein,15.169669151306152
619,Protein,15.473200798034668
620,Protein,15.402231216430664
621,Protein,15.678717613220215
622,Protein,16.087003707885742
623,Protein,15.736893653869629
624,Protein,16.032726287841797
625,Protein,16.109188079833984
626,Protein,16.06077003479004
627,Protein,16.349380493164063
628,Protein,16.25835609436035
629,Protein,16.65448570251465
630,Protein,17.02605438232422
631,Protein,17.08412742614746
632,Protein,17.30577278137207
633,Protein,17.280672073364258
634,Protein,16.9755859375
635,Protein,16.618093490600586
636,Protein,16.064388275146484
637,Protein,15.708772659301758
638,Protein,15.79411792755127
639,Protein,15.811911582946777
640,Protein,16.11997413635254
641,Protein,15.904329299926758
642,Protein,16.141572952270508
643,Protein,16.535234451293945
644,Protein,16.917692184448242
645,Protein,17.027807235717773
646,Protein,17.10234260559082
647,Protein,17.77710723876953
648,Protein,17.403730392456055
649,Protein,17.2010440826416
650,Protein,16.8075008392334
651,Protein,16.858163833618164
652,Protein,16.88841438293457
653,Protein,16.89520835876465
654,Protein,17.123491287231445
655,Protein,17.4023494720459
656,Protein,16.935571670532227
657,Protein,17.214813232421875
658,Protein,17.059673309326172
659,Protein,16.939491271972656
660,Protein,17.313791275024414
661,Protein,17.50614356994629
662,Protein,17.44146156311035
663,Protein,16.928422927856445
664,Protein,17.104772567749023
665,Protein,17.103376388549805
666,Protein,16.583803176879883
667,Protein,16.729904174804688
668,Protein,16.785146713256836
669,Protein,17.064176559448242
670,Protein,17.556961059570313
671,Protein,17.007205963134766
672,Protein,17.11840057373047
673,Protein,16.8504581451416
674,Protein,17.074161529541016
675,Protein,17.36919593811035
676,Protein,17.094816207885742
677,Protein,18.10498046875
678,Protein,17.926687240600586
679,Protein,18.21364974975586
680,Protein,18.005359649658203
681,Protein,18.091093063354492
682,Protein,18.549598693847656
683,Protein,18.30916976928711
684,Protein,18.107166290283203
685,Protein,18.62746238708496
686,Protein,18.24432373046875
687,Protein,18.015098571777344
688,Protein,18.221866607666016
689,Protein,18.09716033935547
690,Protein,17.88250160217285
691,Protein,17.29970359802246
692,Protein,17.85008430480957
693,Protein,17.766952514648438
694,Protein,17.917177200317383
695,Protein,17.651039123535156
696,Protein,17.687280654907227
697,Protein,18.01205825805664
698,Protein,17.982528686523438
699,Protein,17.866744995117188
700,Protein,17.944562911987305
701,Protein,17.925678253173828
702,Protein,17.73052978515625
703,Protein,17.89577293395996
704,Protein,17.6846866607666
705,Protein,17.79159927368164
706,Protein,17.747419357299805
707,Protein,17.79894256591797
708,Protein,17.124773025512695
709,Protein,17.40085792541504
710,Protein,17.215557098388672
711,Protein,16.940031051635742
712,Protein,16.63707733154297
713,Protein,16.95023536682129
714,Protein,16.9393253326416
715,Protein,16.81687355041504
716,Protein,16.816781997680664
717,Protein,17.228673934936523
718,Protein,17.1522159576416
719,Protein,17.22405242919922
720,Protein,17.589923858642578
721,Protein,17.330486297607422
722,Protein,17.18720245361328
723,Protein,17.49459457397461
724,Protein,16.998273849487305
725,Protein,16.993694305419922
726,Protein,16.781883239746094
727,Protein,16.861215591430664
728,Protein,16.54938316345215
729,Protein,17.00478172302246
730,Protein,16.736343383789063
731,Protein,16.225013732910156
732,Protein,15.933134078979492
733,Protein,15.565653800964355
734,Protein,15.420331954956055
735,Protein,16.08966827392578
736,Protein,15.699535369873047
737,Protein,15.802989959716797
738,Protein,15.056796073913574
739,Protein,14.70070743560791
740,Protein,14.483821868896484
741,Protein,14.039753913879395
742,Protein,14.348503112792969
743,Protein,14.136099815368652
744,Protein,14.25203800201416
745,Protein,15.389120101928711
746,Protein,15.227691650390625
747,Protein,15.03289794921875
748,Protein,14.948151588439941
749,Protein,15.063194274902344
750,Protein,14.951582908630371
751,Protein,14.955903053283691
752,Protein,14.374016761779785
753,Protein,15.137958526611328
754,Protein,15.166272163391113
755,Protein,14.919617652893066
756,Protein,15.539411544799805
757,Protein,15.412452697753906
758,Protein,15.36548137664795
759,Protein,15.384702682495117
760,Protein,15.612936973571777
761,Protein,15.775445938110352
762,Protein,15.562832832336426
763,Protein,15.51809310913086
764,Protein,15.743402481079102
765,Protein,15.87795352935791
766,Protein,15.393742561340332
767,Protein,15.519112586975098
768,Protein,14.993978500366211
769,Protein,15.085079193115234
770,Protein,15.409653663635254
771,Protein,15.235771179199219
772,Protein,14.300070762634277
773,Protein,14.666149139404297
774,Protein,14.573830604553223
775,Protein,14.601970672607422
776,Protein,14.637449264526367
777,Protein,15.025382995605469
778,Protein,15.18632984161377
779,Protein,15.362943649291992
780,Protein,15.072717666625977
781,Protein,15.285344123840332
782,Protein,14.958925247192383
783,Protein,15.223089218139648
784,Protein,15.500283241271973
785,Protein,16.003767013549805
786,Protein,15.997169494628906
787,Protein,16.392133712768555
788,Protein,16.230491638183594
789,Protein,16.20652961730957
790,Protein,16.329814910888672
791,Protein,15.984903335571289
792,Protein,16.29396629333496
793,Protein,16.567829132080078
794,Protein,16.18106460571289
795,Protein,16.391422271728516
796,Protein,16.244443893432617
797,Protein,16.193368911743164
798,Protein,16.24441909790039
799,Protein,15.79775333404541
800,Protein,16.30069923400879
801,Protein,16.721538543701172
802,Protein,16.860219955444336
803,Protein,16.58782196044922
804,Protein,16.361053466796875
805,Protein,16.12860870361328
806,Protein,16.318214416503906
807,Protein,16.266592025756836
808,Protein,15.921594619750977
809,Protein,16.327978134155273
810,Protein,16.1688232421875
811,Protein,15.824992179870605
812,Protein,16.09416961669922
813,Protein,15.590588569641113
814,Protein,15.671346664428711
815,Protein,15.206785202026367
816,Protein,15.35385513305664
817,Protein,15.102717399597168
818,Protein,14.4418363571167
819,Protein,14.81635856628418
820,Protein,14.574917793273926
821,Protein,15.031752586364746
822,Protein,14.984076499938965
823,Protein,15.529540061950684
824,Protein,15.851778030395508
825,Protein,15.925457954406738
826,Protein,15.20894718170166
827,Protein,15.478889465332031
828,Protein,15.342845916748047
829,Protein,15.57430362701416
830,Protein,15.534485816955566
831,Protein,15.548919677734375
832,Protein,15.827288627624512
833,Protein,15.95838451385498
834,Protein,15.795858383178711
835,Protein,15.535726547241211
836,Protein,15.314926147460938
837,Protein,15.470551490783691
838,Protein,15.223237991333008
839,Protein,15.303560256958008
840,Protein,15.150617599487305
841,Protein,14.821799278259277
842,Protein,14.812834739685059
843,Protein,14.815509796142578
844,Protein,14.410326957702637
845,Protein,14.682229042053223
846,Protein,14.766961097717285
847,Protein,14.79755687713623
848,Protein,14.847823143005371
849,Protein,15.207802772521973
850,Protein,14.849287033081055
851,Protein,14.832650184631348
852,Protein,15.40335464477539
853,Protein,15.694768905639648
854,Protein,15.842476844787598
855,Protein,16.080148696899414
856,Protein,15.690448760986328
857,Protein,15.659415245056152
858,Protein,15.75129508972168
859,Protein,15.473282814025879
860,Protein,15.605958938598633
861,Protein,15.292463302612305
862,Protein,14.487113952636719
863,Protein,14.980277061462402
864,Protein,14.788653373718262
865,Protein,15.05456829071045
866,Protein,15.261958122253418
867,Protein,14.907381057739258
868,Protein,15.113511085510254
869,Protein,15.706416130065918
870,Protein,15.641755104064941
871,Protein,15.316393852233887
872,Protein,15.551250457763672
873,Protein,15.425785064697266
874,Protein,15.563200950622559
875,Protein,15.394012451171875
876,Protein,15.083418846130371
877,Protein,14.860397338867188
878,Protein,15.169655799865723
879,Protein,14.864561080932617
880,Protein,15.133795738220215
881,Protein,15.16113567352295
882,Protein,15.697566986083984
883,Protein,15.90190315246582
884,Protein,15.64863109588623
885,Protein,15.788485527038574
886,Protein,15.839746475219727
887,Protein,15.831957817077637
888,Protein,16.454383850097656
889,Protein,16.214059829711914
890,Protein,16.36081886291504
891,Protein,16.75916290283203
892,Protein,16.8770694732666
893,Protein,16.461715698242188
894,Protein,15.954991340637207
895,Protein,15.845229148864746
896,Protein,15.814199447631836
897,Protein,15.934219360351563
898,Protein,16.07159423828125
899,Protein,15.84718132019043
900,Protein,15.258912086486816
901,Protein,15.68906307220459
902,Protein,16.379108428955078
903,Protein,16.75123405456543
904,Protein,16.0293025970459
905,Protein,15.935615539550781
906,Protein,15.719771385192871
907,Protein,16.06988525390625
908,Protein,16.431150436401367
909,Protein,16.30858039855957
910,Protein,16.716402053833008
911,Protein,16.564451217651367
912,Protein,16.45481300354004
913,Protein,16.669666290283203
914,Protein,16.940481185913086
915,Protein,17.385217666625977
916,Protein,16.844501495361328
917,Protein,17.120166778564453
918,Protein,17.704111099243164
919,Protein,17.20986557006836
920,Protein,17.104143142700195
921,Protein,16.828941345214844
922,Protein,16.670114517211914
923,Protein,16.9407958984375
924,Protein,16.89643096923828
925,Protein,16.363239288330078
926,Protein,16.177383422851563
927,Protein,16.110111236572266
928,Protein,15.869460105895996
929,Protein,16.10991096496582
930,Protein,15.905908584594727
931,Protein,16.327011108398438
932,Protein,16.51091194152832
933,Protein,16.19482421875
934,Protein,16.37410545349121
935,Protein,16.639339447021484
936,Protein,16.8891658782959
937,Protein,16.89708709716797
938,Protein,16.561111450195313
939,Protein,16.563339233398438
940,Protein,16.967939376831055
941,Protein,16.39678955078125
942,Protein,16.58450698852539
943,Protein,16.126388549804688
944,Protein,16.21087646484375
945,Protein,16.524158477783203
946,Protein,16.38371467590332
947,Protein,16.57353401184082
948,Protein,16.732534408569336
949,Protein,16.524967193603516
950,Protein,16.667715072631836
951,Protein,16.632932662963867
952,Protein,16.604141235351563
953,Protein,16.92262077331543
954,Protein,17.51137351989746
955,Protein,17.565032958984375
956,Protein,17.621652603149414
957,Protein,17.986873626708984
958,Protein,17.93651008605957
959,Protein,17.678937911987305
960,Protein,17.877025604248047
961,Protein,17.506465911865234
962,Protein,17.592052459716797
963,Protein,17.635000228881836
964,Protein,17.278879165649414
965,Protein,17.54576873779297
966,Protein,17.422517776489258
967,Protein,17.281164169311523
968,Protein,18.091039657592773
969,Protein,17.91170310974121
970,Protein,17.82613182067871
971,Protein,17.784753799438477
972,Protein,17.04551124572754
973,Protein,17.121604919433594
974,Protein,17.08268928527832
975,Protein,17.172574996948242
976,Protein,16.902851104736328
977,Protein,17.101181030273438
978,Protein,17.68321990966797
979,Protein,17.462238311767578
980,Protein,17.24127769470215
981,Protein,17.21100425720215
982,Protein,17.072996139526367
983,Protein,16.86362648010254
984,Protein,17.35384178161621
985,Protein,17.470169067382813
986,Protein,17.560300827026367
987,Protein,17.44801139831543
988,Protein,17.415475845336914
989,Protein,18.156373977661133
990,Protein,18.452472686767578
991,Protein,17.797670364379883
992,Protein,17.806964874267578
993,Protein,18.18144989013672
994,Protein,18.42461395263672
995,Protein,18.71957778930664
996,Protein,19.076475143432617
