FRAME,RMSD
0,0.0004948141286149621
1,1.8177162408828735
2,2.031905174255371
3,1.9320094585418701
4,2.8368208408355713
5,3.2832350730895996
6,3.609586715698242
7,3.6968414783477783
8,4.162705898284912
9,3.8552119731903076
10,3.793668031692505
11,4.017122745513916
12,3.567849636077881
13,3.6710703372955322
14,4.317625045776367
15,3.6863253116607666
16,3.3896560668945313
17,3.0914952754974365
18,3.3451313972473145
19,3.4456920623779297
20,3.423711061477661
21,3.6698811054229736
22,3.9509289264678955
23,3.8776497840881348
24,4.000679016113281
25,4.036632537841797
26,4.510422706604004
27,4.414785385131836
28,4.710859775543213
29,4.485160827636719
30,4.978718280792236
31,4.88006067276001
32,4.532468795776367
33,4.663537979125977
34,4.515020370483398
35,5.025655746459961
36,5.156971454620361
37,5.197851657867432
38,5.653436660766602
39,4.907331466674805
40,5.306484699249268
41,5.067573547363281
42,5.136024475097656
43,5.322940349578857
44,5.776361465454102
45,5.835492134094238
46,5.421708583831787
47,5.5172247886657715
48,5.829642295837402
49,5.758697032928467
50,5.841686725616455
51,5.3181328773498535
52,4.711125373840332
53,4.9035820960998535
54,4.959667205810547
55,5.114314556121826
56,4.576166152954102
57,4.7092671394348145
58,4.755666732788086
59,4.985391616821289
60,5.6331610679626465
61,5.646663665771484
62,6.190351963043213
63,6.158353805541992
64,5.679882049560547
65,6.117709159851074
66,5.99088716506958
67,6.458148956298828
68,6.11016321182251
69,5.932692527770996
70,5.537630558013916
71,5.872626304626465
72,6.944303512573242
73,7.572995185852051
74,7.8887104988098145
75,7.6878886222839355
76,7.729651927947998
77,7.781087875366211
78,8.056497573852539
79,9.169692039489746
80,8.448156356811523
81,9.070585250854492
82,8.419946670532227
83,8.608861923217773
84,9.476442337036133
85,9.4735107421875
86,9.983550071716309
87,9.654662132263184
88,9.474227905273438
89,9.224335670471191
90,8.864920616149902
91,8.69034481048584
92,8.278164863586426
93,8.024367332458496
94,8.837800025939941
95,8.830743789672852
96,9.488455772399902
97,9.312905311584473
98,9.124934196472168
99,8.894571304321289
100,9.015624046325684
101,8.821033477783203
102,8.70102310180664
103,8.865140914916992
104,8.425851821899414
105,8.147990226745605
106,7.811755657196045
107,8.375542640686035
108,8.405635833740234
109,8.254666328430176
110,8.530101776123047
111,8.924137115478516
112,8.399982452392578
113,8.787879943847656
114,8.603199005126953
115,8.914843559265137
116,8.541542053222656
117,8.810530662536621
118,8.764345169067383
119,8.823051452636719
120,9.15738296508789
121,9.135725975036621
122,8.946236610412598
123,8.588610649108887
124,8.797581672668457
125,8.925426483154297
126,8.425116539001465
127,8.721250534057617
128,8.592510223388672
129,8.699833869934082
130,8.803947448730469
131,9.409358978271484
132,9.39074420928955
133,9.055292129516602
134,8.865474700927734
135,9.048673629760742
136,8.522953033447266
137,8.833684921264648
138,8.728742599487305
139,8.697012901306152
140,9.016438484191895
141,8.23337459564209
142,8.448406219482422
143,8.461840629577637
144,8.199953079223633
145,8.466050148010254
146,8.21460247039795
147,8.851508140563965
148,8.615469932556152
149,8.15783405303955
150,8.618666648864746
151,8.509359359741211
152,8.460128784179688
153,8.854904174804688
154,9.049967765808105
155,8.861894607543945
156,8.44762897491455
157,8.4111328125
158,8.16823673248291
159,8.207670211791992
160,7.8263092041015625
161,7.919024467468262
162,7.86142110824585
163,7.837606906890869
164,8.231217384338379
165,7.8669962882995605
166,7.267005920410156
167,7.428519248962402
168,7.043996810913086
169,7.430882453918457
170,6.918046951293945
171,7.337593078613281
172,7.7127203941345215
173,7.7269606590271
174,7.5608439445495605
175,8.013669967651367
176,8.0811128616333
177,7.898402214050293
178,7.185268402099609
179,6.627486705780029
180,6.594522476196289
181,6.9212493896484375
182,7.319659233093262
183,6.8921380043029785
184,6.87044095993042
185,6.778302192687988
