TYPE,FRAME, RADIOG
Complex, 1127, 27.00840848974625
Protein, 1128, 27.132882460564065
Complex, 1128, 27.079199228132275
Protein, 1129, 26.806596360536876
Complex, 1129, 26.757731039332477
Protein, 1130, 26.285143480658608
Complex, 1130, 26.231389277585894
Protein, 1131, 26.85891878917092
Complex, 1131, 26.812026154834463
Protein, 1132, 27.29287647090314
Complex, 1132, 27.244128728152766
Protein, 1133, 26.533344516572363
Complex, 1133, 26.48344189574353
Protein, 1134, 26.78894856423016
Complex, 1134, 26.740062491258332
Protein, 1135, 26.632753333403496
Complex, 1135, 26.584079260072322
Protein, 1136, 26.6943262909304
Complex, 1136, 26.64293249716016
Protein, 1137, 26.632777466649532
Complex, 1137, 26.585930270705017
Protein, 1138, 26.678289072867596
Complex, 1138, 26.628458027675794
Protein, 1139, 26.84029100428708
Complex, 1139, 26.79149234197018
Protein, 1140, 27.157367378014644
Complex, 1140, 27.106495997604036
Protein, 1141, 27.037616257497984
Complex, 1141, 26.9860892429288
Protein, 1142, 26.68653478011078
Complex, 1142, 26.636890536342708
Protein, 1143, 26.489715298636305
Complex, 1143, 26.441274882862015
Protein, 1144, 26.479860669276484
Complex, 1144, 26.428460822840364
Protein, 1145, 26.695276457906395
Complex, 1145, 26.642370616787474
Protein, 1146, 26.149642012855082
Complex, 1146, 26.09765636209842
Protein, 1147, 25.848089305322627
Complex, 1147, 25.802288229951554
Protein, 1148, 25.561554407129194
Complex, 1148, 25.512790159071194
Protein, 1149, 25.62637994535205
Complex, 1149, 25.579647237861288
Protein, 1150, 25.940033731125542
Complex, 1150, 25.894546584714558
Protein, 1151, 25.219482700988493
Complex, 1151, 25.17726629258293
Protein, 1152, 24.790009446581696
Complex, 1152, 24.75217168440923
Protein, 1153, 25.292634212585746
Complex, 1153, 25.255172249058656
Protein, 1154, 25.176029597594802
Complex, 1154, 25.13461901725495
Protein, 1155, 25.070179322174916
Complex, 1155, 25.030297896323184
Protein, 1156, 24.65642650037371
Complex, 1156, 24.622387051287962
Protein, 1157, 25.049897679934443
Complex, 1157, 25.006424952302602
Protein, 1158, 24.999734335374775
Complex, 1158, 24.96319469027886
Protein, 1159, 24.902158600843613
Complex, 1159, 24.862808302992402
Protein, 1160, 24.822667293135037
Complex, 1160, 24.7819267412419
Protein, 1161, 24.777100513985314
Complex, 1161, 24.743744292082575
Protein, 1162, 24.773155878238494
Complex, 1162, 24.733408125425292
Protein, 1163, 24.768265219559968
Complex, 1163, 24.733099755966986
Protein, 1164, 24.880206000714185
Complex, 1164, 24.838893088425454
Protein, 1165, 24.74986677032288
Complex, 1165, 24.71313356554267
Protein, 1166, 24.971972169569725
Complex, 1166, 24.932007218427938
Protein, 1167, 24.743474306327958
Complex, 1167, 24.707748497635972
Protein, 1168, 24.519875759248176
Complex, 1168, 24.485720040636917
Protein, 1169, 24.824927433012427
Complex, 1169, 24.78254696326267
Protein, 1170, 24.745525385120576
Complex, 1170, 24.70022080159277
Protein, 1171, 24.951408616627543
Complex, 1171, 24.910451532355616
Protein, 1172, 24.735990808755304
Complex, 1172, 24.68966491438959
Protein, 1173, 24.79930160390459
Complex, 1173, 24.760000149352194
Protein, 1174, 24.696869678474542
Complex, 1174, 24.657212666311537
Protein, 1175, 24.552436204043325
Complex, 1175, 24.51918027882517
Protein, 1176, 24.621397234780726
Complex, 1176, 24.586807395137345
Protein, 1177, 25.006746475436014
Complex, 1177, 24.969930773044844
Protein, 1178, 24.809411521797912
Complex, 1178, 24.768498664259386
Protein, 1179, 24.95801472259672
Complex, 1179, 24.91568170628099
Protein, 1180, 25.16805472453633
Complex, 1180, 25.120419455970943
Protein, 1181, 25.150500579392354
Complex, 1181, 25.11183873561696
Protein, 1182, 25.189598356402897
Complex, 1182, 25.15118415593136
Protein, 1183, 25.30984783093184
Complex, 1183, 25.275477671754594
Protein, 1184, 25.01228882795644
Complex, 1184, 24.986193963128354
Protein, 1185, 25.03862390023752
Complex, 1185, 25.011120643796147
Protein, 1186, 24.93159170426831
Complex, 1186, 24.90682454461915
Protein, 1187, 24.927896478390327
Complex, 1187, 24.90868864679405
Protein, 1188, 24.899409784291226
Complex, 1188, 24.871053027957238
Protein, 1189, 24.896672938001085
Complex, 1189, 24.868174196367256
Protein, 1190, 25.04482184290323
Complex, 1190, 25.0158312979032
Protein, 1191, 24.964635560260696
Complex, 1191, 24.933788156096615
Protein, 1192, 25.07835708274051
Complex, 1192, 25.04619127412979
Protein, 1193, 24.79664167538863
Complex, 1193, 24.759713486093393
Protein, 1194, 25.064472176734313
Complex, 1194, 25.027810577086232
Protein, 1195, 25.40128833595437
Complex, 1195, 25.371913421914236
Protein, 1196, 25.022155201896
Complex, 1196, 24.985799220516423
Protein, 1197, 25.103286519105474
Complex, 1197, 25.073758832612665
Protein, 1198, 25.058941054477884
Complex, 1198, 25.038138888873274
Protein, 1199, 24.970188160529077
Complex, 1199, 24.935121164540586
Protein, 1200, 24.96122271288245
Complex, 1200, 24.926835960358957
Protein, 1201, 24.852350621786844
Complex, 1201, 24.82601537864084
Protein, 1202, 24.414599660603542
Complex, 1202, 24.38989550772007
Protein, 1203, 24.62363840874342
Complex, 1203, 24.59528813016008
Protein, 1204, 24.37949235898538
Complex, 1204, 24.36074570721169
Protein, 1205, 24.681903104822936
Complex, 1205, 24.650355492726455
Protein, 1206, 24.789604995042108
Complex, 1206, 24.75348648141784
Protein, 1207, 25.106345790836063
Complex, 1207, 25.068808226944725
Protein, 1208, 25.160671096758264
Complex, 1208, 25.1237119905226
Protein, 1209, 25.251345626669355
Complex, 1209, 25.21185523046978
Protein, 1210, 25.202913510741904
Complex, 1210, 25.165265482795707
Protein, 1211, 25.38772065263858
Complex, 1211, 25.34090286725247
Protein, 1212, 25.57198685480213
Complex, 1212, 25.52695668437134
Protein, 1213, 25.73505241230432
Complex, 1213, 25.68773814865483
Protein, 1214, 25.520990385914104
Complex, 1214, 25.478466619771524
Protein, 1215, 25.35494015543477
Complex, 1215, 25.3159758431149
Protein, 1216, 25.325706013116548
Complex, 1216, 25.276376945795775
Protein, 1217, 25.242577758779255
Complex, 1217, 25.20181041932716
Protein, 1218, 25.149862801888183
Complex, 1218, 25.107007812113117
Protein, 1219, 24.869898802730653
Complex, 1219, 24.823326281244583
Protein, 1220, 24.98275970918181
Complex, 1220, 24.93983955772989
Protein, 1221, 24.540016799106112
Complex, 1221, 24.502406716091315
Protein, 1222, 24.564768285105572
Complex, 1222, 24.522988053735222
Protein, 1223, 24.39600432425919
Complex, 1223, 24.35743499525162
Protein, 1224, 24.396877252053084
Complex, 1224, 24.357376849493168
Protein, 1225, 24.385900619535573
Complex, 1225, 24.352854955303766
Protein, 1226, 24.17263531297852
Complex, 1226, 24.13495991792958
Protein, 1227, 24.188340525956704
Complex, 1227, 24.15046328137551
Protein, 1228, 24.20295835856877
Complex, 1228, 24.17831168729485
Protein, 1229, 24.0813895097287
Complex, 1229, 24.056720321403507
Protein, 1230, 23.926540074771253
Complex, 1230, 23.899868453121012
Protein, 1231, 24.274563273867738
Complex, 1231, 24.240940493029804
Protein, 1232, 24.093866888061314
Complex, 1232, 24.06491545965765
Protein, 1233, 24.32649038197386
Complex, 1233, 24.290137891064774
Protein, 1234, 24.429428655176952
Complex, 1234, 24.38671333983581
Protein, 1235, 24.45403770872812
Complex, 1235, 24.4133414127776
Protein, 1236, 23.991320180842553
Complex, 1236, 23.95546412496993
Protein, 1237, 23.9579182229476
Complex, 1237, 23.920798682528854
Protein, 1238, 24.0016835180504
Complex, 1238, 23.966057437160764
Protein, 1239, 24.19349118402164
Complex, 1239, 24.1550551636536
Protein, 1240, 24.408530237689828
Complex, 1240, 24.36881353889352
Protein, 1241, 24.280142720097732
Complex, 1241, 24.240516111538724
Protein, 1242, 24.47364404736971
Complex, 1242, 24.43141491899177
Protein, 1243, 24.294506912819667
Complex, 1243, 24.25344759028176
Protein, 1244, 24.46684871704929
Complex, 1244, 24.42870044970047
Protein, 1245, 24.467538365243072
Complex, 1245, 24.423341482859193
Protein, 1246, 24.536624036776587
Complex, 1246, 24.490319356903
Protein, 1247, 24.810819943412586
Complex, 1247, 24.76625546006799
Protein, 1248, 24.978010128186632
Complex, 1248, 24.936971017197543
Protein, 1249, 24.599202022435
Complex, 1249, 24.56178059983779
Protein, 1250, 24.30729555229945
Complex, 1250, 24.271465412420827
Protein, 1251, 24.452826275819323
Complex, 1251, 24.41732714451674
Protein, 1252, 24.306552587055275
Complex, 1252, 24.271128067180957
Protein, 1253, 24.36916194679016
Complex, 1253, 24.33187375691347
Protein, 1254, 24.42837291506355
Complex, 1254, 24.385377919146713
Protein, 1255, 24.645013220618907
Complex, 1255, 24.607605124138978
Protein, 1256, 24.702705632692215
Complex, 1256, 24.662920311427595
Protein, 1257, 24.552706388740063
Complex, 1257, 24.513927417005515
Protein, 1258, 24.58047585327035
Complex, 1258, 24.541346366430613
Protein, 1259, 24.90498911896086
Complex, 1259, 24.868520522618162
Protein, 1260, 24.292439576109278
Complex, 1260, 24.25707986263231
Protein, 1261, 24.20865917929304
Complex, 1261, 24.176962224130488
Protein, 1262, 24.29581811784895
Complex, 1262, 24.268476473414044
Protein, 1263, 24.476350034377024
Complex, 1263, 24.447922902563846
Protein, 1264, 24.65469291159627
Complex, 1264, 24.620439172720108
Protein, 1265, 24.72607001926117
Complex, 1265, 24.697756909300452
Protein, 1266, 24.575744970569712
Complex, 1266, 24.54162611204479
Protein, 1267, 24.87882069736313
Complex, 1267, 24.84094399777305
Protein, 1268, 24.63372057883631
Complex, 1268, 24.594982462513233
Protein, 1269, 24.580519552589216
Complex, 1269, 24.545445192032364
Protein, 1270, 24.74986303453298
Complex, 1270, 24.72362935084714
Protein, 1271, 24.436402494213784
Complex, 1271, 24.411626370560178
Protein, 1272, 24.34868888667526
Complex, 1272, 24.319494913058726
Protein, 1273, 24.689854199771226
Complex, 1273, 24.660851765541903
Protein, 1274, 24.602032138970333
Complex, 1274, 24.57531688347603
Protein, 1275, 25.062669520710863
Complex, 1275, 25.02908635834867
Protein, 1276, 24.95862502133601
Complex, 1276, 24.919739522744322
Protein, 1277, 24.741597726088095
Complex, 1277, 24.707340937078893
Protein, 1278, 24.446360464227265
Complex, 1278, 24.41439418196938
Protein, 1279, 24.435702051079296
Complex, 1279, 24.4076787616267
Protein, 1280, 24.32814628577175
Complex, 1280, 24.300261408895988
Protein, 1281, 24.10482252540215
Complex, 1281, 24.077040876098476
Protein, 1282, 24.33833057161337
Complex, 1282, 24.30518724300677
Protein, 1283, 24.43165004261239
Complex, 1283, 24.39553941334673
Protein, 1284, 24.469836269194516
Complex, 1284, 24.435762585262964
Protein, 1285, 24.322161729186096
Complex, 1285, 24.28396091266768
Protein, 1286, 24.43239671305513
Complex, 1286, 24.39579251483734
Protein, 1287, 24.298352783719782
Complex, 1287, 24.259535063381833
Protein, 1288, 24.161050745303697
Complex, 1288, 24.124736648940345
Protein, 1289, 24.64891451231112
Complex, 1289, 24.611188105184354
Protein, 1290, 24.658202834464
Complex, 1290, 24.622499058212508
Protein, 1291, 24.51909208612396
Complex, 1291, 24.477318578907408
Protein, 1292, 24.635646686599863
Complex, 1292, 24.595982493378443
Protein, 1293, 24.410139721073676
Complex, 1293, 24.373421530301826
Protein, 1294, 24.603348828855243
Complex, 1294, 24.56054522490806
Protein, 1295, 24.350032349487762
Complex, 1295, 24.313869329235395
Protein, 1296, 24.448688643593734
Complex, 1296, 24.408830436520134
Protein, 1297, 24.69013988818963
Complex, 1297, 24.648164428188437
Protein, 1298, 24.202123174433858
Complex, 1298, 24.16321133011064
Protein, 1299, 24.506550823098937
Complex, 1299, 24.461835295420958
Protein, 1300, 24.51929094506451
Complex, 1300, 24.476531995784697
Protein, 1301, 24.03775138578201
Complex, 1301, 24.00081859491249
Protein, 1302, 24.542685694624108
Complex, 1302, 24.501567479956023
Protein, 1303, 24.456249433115982
Complex, 1303, 24.410812246930632
Protein, 1304, 24.363296124087803
Complex, 1304, 24.319549864870734
Protein, 1305, 24.40709266450505
Complex, 1305, 24.361048062335747
Protein, 1306, 24.675512522803803
Complex, 1306, 24.63703979159163
Protein, 1307, 24.360245919936208
Complex, 1307, 24.317398170409913
Protein, 1308, 24.23144042990381
Complex, 1308, 24.191698721103418
Protein, 1309, 24.200421998364742
Complex, 1309, 24.15846857144169
Protein, 1310, 23.89036956513258
Complex, 1310, 23.860785961603657
Protein, 1311, 23.956142659045124
Complex, 1311, 23.925585324850736
Protein, 1312, 24.030393623180792
Complex, 1312, 23.99038858690712
Protein, 1313, 24.261153552196866
Complex, 1313, 24.222404206656062
Protein, 1314, 24.2714633007996
Complex, 1314, 24.22997440913907
Protein, 1315, 24.315791546668997
Complex, 1315, 24.281053641531354
Protein, 1316, 24.467340072739674
Complex, 1316, 24.425076199556898
Protein, 1317, 24.544710060596373
Complex, 1317, 24.504625711545092
Protein, 1318, 24.687955906343568
Complex, 1318, 24.651620742468673
Protein, 1319, 24.429053031279924
Complex, 1319, 24.39399043488653
Protein, 1320, 24.42489605336998
Complex, 1320, 24.3906194015201
Protein, 1321, 24.585852447528097
Complex, 1321, 24.54760517522424
Protein, 1322, 24.525284309023792
Complex, 1322, 24.486254406103722
Protein, 1323, 24.418063776964207
Complex, 1323, 24.377905052604973
Protein, 1324, 24.25414278524785
Complex, 1324, 24.215879213732173
Protein, 1325, 24.14432039703045
Complex, 1325, 24.106421277726245
Protein, 1326, 24.19279689216272
Complex, 1326, 24.1572025502532
Protein, 1327, 24.36800242925599
Complex, 1327, 24.3309573019565
Protein, 1328, 23.940632164096805
Complex, 1328, 23.904986669504748
Protein, 1329, 24.141146373594907
Complex, 1329, 24.104761170749246
Protein, 1330, 24.327224990243682
Complex, 1330, 24.287187225627296
Protein, 1331, 24.584580884387524
Complex, 1331, 24.546459199100873
Protein, 1332, 24.48941881771856
Complex, 1332, 24.453055883599472
Protein, 1333, 24.419948679591435
Complex, 1333, 24.37843296041714
Protein, 1334, 24.57546781163558
Complex, 1334, 24.53913299383626
Protein, 1335, 24.21155578285557
Complex, 1335, 24.16943214797871
Protein, 1336, 24.218636908864287
Complex, 1336, 24.177162339302768
Protein, 1337, 24.289237194068026
Complex, 1337, 24.253507940618764
Protein, 1338, 24.34964558238916
Complex, 1338, 24.31638498559644
Protein, 1339, 24.373856944552077
Complex, 1339, 24.33415126057675
Protein, 1340, 24.02168479933863
Complex, 1340, 23.97992331133059
Protein, 1341, 24.236768664492022
Complex, 1341, 24.196850264776465
Protein, 1342, 24.513807281027404
Complex, 1342, 24.472826029337543
Protein, 1343, 24.171461016195348
Complex, 1343, 24.132396254568963
Protein, 1344, 24.207345276191692
Complex, 1344, 24.16517207726793
Protein, 1345, 24.297351122039235
Complex, 1345, 24.25556276926234
Protein, 1346, 24.43112905928908
Complex, 1346, 24.39842124517846
Protein, 1347, 24.8377389080802
Complex, 1347, 24.79853744778467
Protein, 1348, 24.799620170909453
Complex, 1348, 24.755845460846572
Protein, 1349, 24.474406775371225
Complex, 1349, 24.44096465131432
Protein, 1350, 24.64239332421848
Complex, 1350, 24.60569071817533
Protein, 1351, 24.63996645905972
Complex, 1351, 24.602156907813146
Protein, 1352, 24.962094346808268
Complex, 1352, 24.92639883586028
Protein, 1353, 25.04262997676655
Complex, 1353, 25.0022520070997
Protein, 1354, 24.939047802708046
Complex, 1354, 24.89581792262018
Protein, 1355, 24.63415937390494
Complex, 1355, 24.59981456768364
Protein, 1356, 24.76617258948626
Complex, 1356, 24.727299429304278
Protein, 1357, 24.994785664792165
Complex, 1357, 24.953905860846636
Protein, 1358, 24.681423481403982
Complex, 1358, 24.64301994668023
Protein, 1359, 24.723477199727743
Complex, 1359, 24.687742264926165
Protein, 1360, 24.88035916179378
Complex, 1360, 24.84355042722
Protein, 1361, 24.586120476798325
Complex, 1361, 24.551225077864803
Protein, 1362, 24.61204877319378
Complex, 1362, 24.581415801927847
Protein, 1363, 24.71189379511543
Complex, 1363, 24.664821353708398
Protein, 1364, 24.69539141696749
Complex, 1364, 24.65322577214937
Protein, 1365, 24.60777086879352
Complex, 1365, 24.561271249852286
Protein, 1366, 24.497887906340083
Complex, 1366, 24.45057963108501
Protein, 1367, 24.445590080718787
Complex, 1367, 24.402338664671035
Protein, 1368, 24.725783984112233
Complex, 1368, 24.684646258654652
Protein, 1369, 24.00108275986714
Complex, 1369, 23.960768924320167
Protein, 1370, 24.466512777405125
Complex, 1370, 24.438008348223
Protein, 1371, 24.3283584955604
Complex, 1371, 24.29192296890299
Protein, 1372, 24.179319603272454
Complex, 1372, 24.140271243544056
Protein, 1373, 23.85530091808462
Complex, 1373, 23.821284588388867
Protein, 1374, 23.799322579785315
Complex, 1374, 23.765027956362463
Protein, 1375, 23.703031455213416
Complex, 1375, 23.671999818622147
Protein, 1376, 23.515017624717036
Complex, 1376, 23.48478171428406
Protein, 1377, 23.55017673251282
Complex, 1377, 23.515165046190063
Protein, 1378, 23.690853363799086
Complex, 1378, 23.654622735395925
Protein, 1379, 23.864597050145928
Complex, 1379, 23.83643520225252
Protein, 1380, 23.469291156381658
Complex, 1380, 23.440118936218486
Protein, 1381, 23.732949839319975
Complex, 1381, 23.700893039393637
Protein, 1382, 23.67669262071251
Complex, 1382, 23.650009664962116
Protein, 1383, 23.59244646065474
Complex, 1383, 23.55684300073731
Protein, 1384, 23.607653595403605
Complex, 1384, 23.577345424886868
Protein, 1385, 23.619391781138688
Complex, 1385, 23.5875606275956
Protein, 1386, 23.713993240474093
Complex, 1386, 23.680245635477224
Protein, 1387, 24.00770397027778
Complex, 1387, 23.972387535775045
Protein, 1388, 24.192772363507853
Complex, 1388, 24.156713494919256
Protein, 1389, 24.29149959523139
Complex, 1389, 24.25684066668505
Protein, 1390, 24.07827304369169
Complex, 1390, 24.0402139880538
Protein, 1391, 24.24599897584483
Complex, 1391, 24.21016652876396
Protein, 1392, 24.096712267028426
Complex, 1392, 24.06257939144328
Protein, 1393, 23.825963679880715
Complex, 1393, 23.78835957286794
Protein, 1394, 23.746832073504493
Complex, 1394, 23.708926153639048
Protein, 1395, 23.76870454150393
Complex, 1395, 23.733471621715456
Protein, 1396, 23.584871939708158
Complex, 1396, 23.551689724867977
Protein, 1397, 23.661954513611633
Complex, 1397, 23.628037754351215
Protein, 1398, 23.43632279766129
Complex, 1398, 23.400673255312
Protein, 1399, 23.69846855222174
Complex, 1399, 23.668862144532973
Protein, 1400, 23.431668895501428
Complex, 1400, 23.396801488137044
Protein, 1401, 23.337350735484957
Complex, 1401, 23.30884629563267
Protein, 1402, 23.39798700331227
Complex, 1402, 23.36675892737072
Protein, 1403, 23.627102826434605
Complex, 1403, 23.594136381317817
Protein, 1404, 23.659509846000756
Complex, 1404, 23.623542312741275
Protein, 1405, 23.51094834168927
Complex, 1405, 23.473790881313388
Protein, 1406, 23.84223009719827
Complex, 1406, 23.804188153373612
Protein, 1407, 23.44421386343325
Complex, 1407, 23.413737387401948
Protein, 1408, 23.42362966672164
Complex, 1408, 23.390061141706926
Protein, 1409, 23.54467743904218
Complex, 1409, 23.508154462567735
Protein, 1410, 23.369374086415824
Complex, 1410, 23.341711706778888
Protein, 1411, 23.284377283768762
Complex, 1411, 23.25291624311222
Protein, 1412, 23.1507020656807
Complex, 1412, 23.120798787327026
Protein, 1413, 23.20080565852036
Complex, 1413, 23.17140538256335
Protein, 1414, 22.973777772750545
Complex, 1414, 22.94649341668261
Protein, 1415, 23.473432969060656
Complex, 1415, 23.440194344075305
Protein, 1416, 23.542125095326927
Complex, 1416, 23.51424288070827
Protein, 1417, 23.715685598286875
Complex, 1417, 23.687900880829066
Protein, 1418, 23.302964670284382
Complex, 1418, 23.27589596610933
Protein, 1419, 23.314590832561066
Complex, 1419, 23.286931206086894
Protein, 1420, 23.4402633207881
Complex, 1420, 23.417872404141498
Protein, 1421, 23.5758508108685
Complex, 1421, 23.54416266141453
Protein, 1422, 23.928983654617202
Complex, 1422, 23.887967557824137
Protein, 1423, 23.642917469278196
Complex, 1423, 23.607759958856636
Protein, 1424, 23.674573315670354
Complex, 1424, 23.638898742446294
Protein, 1425, 23.526917305901954
Complex, 1425, 23.491230081783076
Protein, 1426, 23.79662058746246
Complex, 1426, 23.757946791862526
Protein, 1427, 23.89910493347826
Complex, 1427, 23.865473491203197
Protein, 1428, 23.80735887839206
Complex, 1428, 23.77351682193399
Protein, 1429, 23.322106363976456
Complex, 1429, 23.290200152094176
Protein, 1430, 22.988546491613846
Complex, 1430, 22.968219934811298
Protein, 1431, 23.136534840788215
Complex, 1431, 23.104646127227607
Protein, 1432, 22.861203452009672
Complex, 1432, 22.835500863193023
Protein, 1433, 23.159294490487756
Complex, 1433, 23.13653160279463
Protein, 1434, 23.34123475508638
Complex, 1434, 23.32203987640181
Protein, 1435, 23.303834598713532
Complex, 1435, 23.273219151609077
Protein, 1436, 23.30084854396713
Complex, 1436, 23.27273768221411
Protein, 1437, 23.284770579554877
Complex, 1437, 23.25644742483974
Protein, 1438, 23.193898843800707
Complex, 1438, 23.16530793291962
Protein, 1439, 23.13195315369907
Complex, 1439, 23.10250922777517
Protein, 1440, 22.940120699694766
Complex, 1440, 22.906176703507604
Protein, 1441, 23.357738472340714
Complex, 1441, 23.328055801961508
Protein, 1442, 23.44546114953571
Complex, 1442, 23.411537027115514
Protein, 1443, 23.72025488907154
Complex, 1443, 23.686057434995323
Protein, 1444, 23.315706586570794
Complex, 1444, 23.28764220343986
Protein, 1445, 23.77402571301835
Complex, 1445, 23.73275370513803
Protein, 1446, 23.63724649803047
Complex, 1446, 23.605515117677907
Protein, 1447, 23.113669437554126
Complex, 1447, 23.082528482743474
Protein, 1448, 23.299633764059582
Complex, 1448, 23.272118904177702
Protein, 1449, 23.58368026463798
Complex, 1449, 23.5574847385825
Protein, 1450, 23.442892910262614
Complex, 1450, 23.41471439005362
Protein, 1451, 23.281097828171706
Complex, 1451, 23.255687244212023
Protein, 1452, 23.06253820807439
Complex, 1452, 23.029600169217343
Protein, 1453, 22.868842917768742
Complex, 1453, 22.839527613353905
Protein, 1454, 22.91875768931571
Complex, 1454, 22.88346320933396
Protein, 1455, 23.107282973588696
Complex, 1455, 23.077767835069267
Protein, 1456, 23.250173899060275
Complex, 1456, 23.21777854480725
Protein, 1457, 23.54146966663886
Complex, 1457, 23.508315083581927
Protein, 1458, 23.461812811534283
Complex, 1458, 23.434610424788392
Protein, 1459, 23.52789440752364
Complex, 1459, 23.494927461011493
Protein, 1460, 23.788034221395304
Complex, 1460, 23.74946868254417
Protein, 1461, 23.887588178403526
Complex, 1461, 23.854216890035996
Protein, 1462, 23.946900980216228
Complex, 1462, 23.91909974968869
Protein, 1463, 23.75947242769083
Complex, 1463, 23.71925818677919
Protein, 1464, 23.448662590770223
Complex, 1464, 23.41155817851978
Protein, 1465, 23.48687232116766
Complex, 1465, 23.449815543259522
Protein, 1466, 23.64826622578608
Complex, 1466, 23.61340402489422
Protein, 1467, 23.84173415507193
Complex, 1467, 23.81012592220312
Protein, 1468, 23.565601691395784
Complex, 1468, 23.530896185846167
Protein, 1469, 23.806024141017048
Complex, 1469, 23.767689565438474
Protein, 1470, 24.09531824782071
Complex, 1470, 24.059099892207463
Protein, 1471, 24.03145121230558
Complex, 1471, 23.995285617480693
Protein, 1472, 23.835369500867575
Complex, 1472, 23.799235749336233
Protein, 1473, 23.587259614821953
Complex, 1473, 23.553847380601233
Protein, 1474, 22.958590036396913
Complex, 1474, 22.925665651911046
Protein, 1475, 23.03389700669565
Complex, 1475, 23.002014976317383
Protein, 1476, 22.953176376865386
Complex, 1476, 22.927056123671232
Protein, 1477, 23.165786935674845
Complex, 1477, 23.134357477902515
Protein, 1478, 22.981589291711654
Complex, 1478, 22.95181551659063
Protein, 1479, 22.964319762756368
Complex, 1479, 22.93290865811766
Protein, 1480, 22.84062927574766
Complex, 1480, 22.81550719723783
Protein, 1481, 22.770190062088943
Complex, 1481, 22.74429704552138
Protein, 1482, 22.62601405714436
Complex, 1482, 22.597870112852544
Protein, 1483, 22.989599693675608
Complex, 1483, 22.96043983988364
Protein, 1484, 23.184993660154248
Complex, 1484, 23.154670467679402
Protein, 1485, 22.977101549394515
Complex, 1485, 22.946652063244226
Protein, 1486, 23.17658912170898
Complex, 1486, 23.144478385404803
Protein, 1487, 23.113283612077215
Complex, 1487, 23.079356709615723
Protein, 1488, 22.97520612996592
Complex, 1488, 22.944528367468006
Protein, 1489, 23.47984504097039
Complex, 1489, 23.447972466886466
Protein, 1490, 23.494017337645673
Complex, 1490, 23.46715302011288
Protein, 1491, 23.50659176881054
Complex, 1491, 23.475324214394764
Protein, 1492, 23.506575242100965
Complex, 1492, 23.471534070246584
Protein, 1493, 23.29640928231622
Complex, 1493, 23.26243848075691
Protein, 1494, 22.976863949213545
Complex, 1494, 22.946783951506426
Protein, 1495, 22.936463395982766
Complex, 1495, 22.91063853682074
Protein, 1496, 22.892035040258833
Complex, 1496, 22.86961164911789
Protein, 1497, 23.1803088231521
Complex, 1497, 23.14987169365715
Protein, 1498, 23.23272247834121
Complex, 1498, 23.19510978642698
Protein, 1499, 23.290828396919114
Complex, 1499, 23.255694420198548
Protein, 1500, 23.17022857144224
Complex, 1500, 23.13479128266082
Protein, 1501, 23.1198202139698
Complex, 1501, 23.087797118643216
Protein, 1502, 23.491917351448805
Complex, 1502, 23.456288329927197
Protein, 1503, 23.30045082075302
Complex, 1503, 23.263523068786647
Protein, 1504, 23.302742840530584
Complex, 1504, 23.26601876777337
Protein, 1505, 23.29050110288683
Complex, 1505, 23.254860311857772
Protein, 1506, 23.73351986955033
Complex, 1506, 23.69221120970149
Protein, 1507, 24.073654144480294
Complex, 1507, 24.037473530817074
Protein, 1508, 24.040805943853453
Complex, 1508, 24.003072663162463
Protein, 1509, 24.1245275712925
Complex, 1509, 24.088856141802005
Protein, 1510, 23.971233584141082
Complex, 1510, 23.934485496051987
Protein, 1511, 23.75433702137707
Complex, 1511, 23.722391553772766
Protein, 1512, 23.891115094108606
Complex, 1512, 23.86047870480158
Protein, 1513, 24.010375879763203
Complex, 1513, 23.98513989714718
Protein, 1514, 23.792926111224556
Complex, 1514, 23.76139008246708
Protein, 1515, 23.52689729136266
Complex, 1515, 23.49245643342955
Protein, 1516, 23.621905414791275
Complex, 1516, 23.593026311880944
Protein, 1517, 23.858963899741408
Complex, 1517, 23.822847693225608
Protein, 1518, 24.031752025840845
Complex, 1518, 23.998377651979016
Protein, 1519, 24.149163489830414
Complex, 1519, 24.11106607797989
Protein, 1520, 23.982043004110263
Complex, 1520, 23.945448528590212
Protein, 1521, 23.595759948290556
Complex, 1521, 23.555893493769403
Protein, 1522, 23.401840206919864
Complex, 1522, 23.36090459835634
Protein, 1523, 23.903255885101057
Complex, 1523, 23.86989400695497
Protein, 1524, 23.570532917919643
Complex, 1524, 23.537087737743065
Protein, 1525, 23.345108055536592
Complex, 1525, 23.309734210074755
Protein, 1526, 23.502300965246814
Complex, 1526, 23.468374686820663
Protein, 1527, 23.613979326913913
Complex, 1527, 23.58042744253606
Protein, 1528, 23.346611189539253
Complex, 1528, 23.308377892322007
Protein, 1529, 23.381261092875082
Complex, 1529, 23.34950557505089
Protein, 1530, 23.109442419179626
Complex, 1530, 23.06769839588685
Protein, 1531, 22.95460083734417
Complex, 1531, 22.926309042275633
Protein, 1532, 23.156974639841632
Complex, 1532, 23.122524427464505
Protein, 1533, 23.37160567783681
Complex, 1533, 23.342266693034485
Protein, 1534, 23.119328105697292
Complex, 1534, 23.082486139899405
Protein, 1535, 22.995006228507382
Complex, 1535, 22.954094779210344
Protein, 1536, 23.381359163896402
Complex, 1536, 23.334345064739242
Protein, 1537, 23.172435834879845
Complex, 1537, 23.131822029793423
Protein, 1538, 23.283634503906683
Complex, 1538, 23.244146441695296
