"FRAME","PROTEIN","COMPLEX"
1,24.6040366605799,24.547118661938
2,24.6230376667155,24.5603454516971
3,24.5993873683766,24.5370195070367
4,24.3131278138691,24.2506052352137
5,24.6839530216522,24.6190515092614
6,24.6604818099188,24.5981706548314
7,24.4828031779025,24.4199913670914
8,24.7450457165481,24.6789698867468
9,24.7779093566884,24.710685071926
10,24.6983471982442,24.6284498053302
11,25.0442311312101,24.9703638164536
12,25.1881044258977,25.1186441657268
13,24.8656792952825,24.7967950797311
14,25.4814242423264,25.4100806722146
15,24.9457525966258,24.8811130854624
16,25.1832505412181,25.1132087948199
17,25.4862673633386,25.4130779548635
18,25.1003141423615,25.0354385287198
19,25.1960062794715,25.1311430071727
20,25.2904982834631,25.2207229765543
21,24.7881799944082,24.7252131120693
22,24.8437803905304,24.7821900630043
23,25.1324456513831,25.0660376871135
24,24.6976273098821,24.6322518586561
25,24.4930614134274,24.4331363143386
26,24.2626814641237,24.1976691026432
27,24.1820154798499,24.1173097765153
28,24.2952395038329,24.2332353692105
29,24.4485238447884,24.3876441116752
30,24.5755958139103,24.5100216171503
31,24.3115938483522,24.2485187320091
32,24.4658679442352,24.4009948983167
33,24.5284304990561,24.472104274198
34,25.0126743209299,24.9499819556262
35,25.3528453875441,25.291465567362
36,25.528617209224,25.4640259674204
37,25.6904466684614,25.6301111058767
38,25.7818596515597,25.7206472421679
39,25.5490595887901,25.4874986559964
40,24.8958249532826,24.8378518638014
41,24.7386166510085,24.6810694526263
42,24.5049501209704,24.4529466925629
43,24.6333539533939,24.5813963257517
44,24.7010996265441,24.6470772409719
45,24.4425795802508,24.3918874193741
46,24.4523449465447,24.4029052220149
47,24.6112890727354,24.5593960770386
48,24.6728410731385,24.6234831630704
49,24.9035235307989,24.8504624481585
50,24.8277811924325,24.7714248084694
51,25.1293162601205,25.0726872443045
52,25.2131777315573,25.1616704195176
53,25.4342616755244,25.3819299334252
54,25.5857287839804,25.5253889349206
55,25.456894659988,25.3935577120296
56,25.2103196863421,25.1514305592361
57,25.10986823115,25.0512767412805
58,25.2903694933425,25.2306243682196
59,25.2596486300776,25.2034076639568
60,25.3630897989699,25.3071058264518
61,25.161491508505,25.1028606391318
62,25.3300696439859,25.2750825436828
63,25.1763648276521,25.1188312704043
64,25.2550311565241,25.1992443591131
65,24.7842673718243,24.7297776799198
66,25.1879010773884,25.1286935147508
67,24.9793898838547,24.9224134717614
68,25.1034502108544,25.0410718592944
69,25.1374452565225,25.0724103396201
70,25.6238873701545,25.558073796361
71,25.6465203356328,25.5799335998789
72,25.4355864624396,25.3735752971766
73,25.4080367871039,25.345859207047
74,25.3022775891487,25.2417490057997
75,24.7953123631076,24.7410604090795
76,24.834069328699,24.7791353274856
77,25.0278983202407,24.9740665704432
78,25.1205790861821,25.0651528502225
79,24.888065994003,24.8483754813312
80,24.968384074072,24.9238121921599
81,24.9375809934007,24.8880833302204
82,24.4932044291287,24.4436920375999
83,24.445274535696,24.4005569463066
84,24.8401212244238,24.7920555248291
85,24.9553118430567,24.9126810005708
86,24.5704900691733,24.5280356353612
87,24.8172351256243,24.771040222286
88,25.1319356210511,25.08522146306
89,25.6158858037103,25.5748694913909
90,25.7009192124092,25.6570431963018
91,25.2101342576295,25.1720246301436
92,25.3085297966581,25.2675389362093
93,25.1962122621106,25.1619356470908
94,25.2339895156891,25.1919605189022
95,24.9854621139827,24.9451725965244
96,25.0263335674311,24.9863945958632
97,24.8116768936495,24.7754722478466
98,24.6096085978263,24.5758465595116
99,25.2262312764279,25.184844590762
100,24.8648463581125,24.8228220339955
101,24.7687938071694,24.7257227783856
102,25.3270911139826,25.2825484672021
103,24.8792943333882,24.8382929119238
104,25.0550610315187,25.011060756871
105,25.1429619033798,25.0920798980185
106,25.1697818899322,25.1209726157576
107,24.9237885898076,24.8764879420243
