POSE, TYPE, FRAME, RADIOG
sw06, Helix_34, 145, 8.375906408471575
sw06, Helix_345, 145, 10.178008421189642
sw06, Helix_34, 146, 8.253702637100096
sw06, Helix_345, 146, 10.181119420759755
sw06, Helix_34, 147, 8.45933763696046
sw06, Helix_345, 147, 10.285747714459452
sw06, Helix_34, 148, 8.38904519186666
sw06, Helix_345, 148, 10.220313666212467
sw06, Helix_34, 149, 8.243639963128308
sw06, Helix_345, 149, 10.150509721246971
sw06, Helix_34, 150, 8.25708188165389
sw06, Helix_345, 150, 10.380325098263198
sw06, Helix_34, 151, 8.211491610762751
sw06, Helix_345, 151, 10.169277532396912
sw06, Helix_34, 152, 8.091111966245915
sw06, Helix_345, 152, 10.086961997556081
sw06, Helix_34, 153, 8.408507120092917
sw06, Helix_345, 153, 10.290880124532181
sw06, Helix_34, 154, 8.170229127932531
sw06, Helix_345, 154, 10.224964607778462
sw06, Helix_34, 155, 8.086437130509239
sw06, Helix_345, 155, 10.265303979088051
sw06, Helix_34, 156, 8.270198517959566
sw06, Helix_345, 156, 10.151047117631206
sw06, Helix_34, 157, 8.2385244789983
sw06, Helix_345, 157, 10.215698228394677
sw06, Helix_34, 158, 8.413799680843074
sw06, Helix_345, 158, 10.273134351410398
sw06, Helix_34, 159, 8.207432483054218
sw06, Helix_345, 159, 10.092998211706774
sw06, Helix_34, 160, 8.173858927664737
sw06, Helix_345, 160, 10.143626280909269
sw06, Helix_34, 161, 8.407116990013312
sw06, Helix_345, 161, 10.266327757857526
sw06, Helix_34, 162, 8.273627722591376
sw06, Helix_345, 162, 10.224850459484577
sw06, Helix_34, 163, 8.114685061052048
sw06, Helix_345, 163, 10.099784217087349
sw06, Helix_34, 164, 8.168852263164517
sw06, Helix_345, 164, 10.130909184845052
sw06, Helix_34, 165, 8.318457560402798
sw06, Helix_345, 165, 10.148502464934728
sw06, Helix_34, 166, 8.048139597923452
sw06, Helix_345, 166, 10.125131804137835
sw06, Helix_34, 167, 8.215630383502933
sw06, Helix_345, 167, 10.262357660293654
sw06, Helix_34, 168, 8.139419348077588
sw06, Helix_345, 168, 10.11118404632823
sw06, Helix_34, 169, 8.296382800548255
sw06, Helix_345, 169, 10.234264095605187
sw06, Helix_34, 170, 8.17216299906689
sw06, Helix_345, 170, 10.17802131661971
sw06, Helix_34, 171, 8.056507778858963
sw06, Helix_345, 171, 10.109991356557103
sw06, Helix_34, 172, 8.18797514656228
sw06, Helix_345, 172, 10.247068843812588
sw06, Helix_34, 173, 8.285167795995292
sw06, Helix_345, 173, 10.225715449385097
sw06, Helix_34, 174, 7.972873135840919
sw06, Helix_345, 174, 10.071350790391708
sw06, Helix_34, 175, 8.062739382998886
sw06, Helix_345, 175, 10.155324133363521
sw06, Helix_34, 176, 8.045784770292721
sw06, Helix_345, 176, 10.161909714863361
sw06, Helix_34, 177, 8.141597595017554
sw06, Helix_345, 177, 10.147222023734201
sw06, Helix_34, 178, 8.115642819636
sw06, Helix_345, 178, 10.120347754024364
sw06, Helix_34, 179, 7.955458086403069
sw06, Helix_345, 179, 10.054460225010786
sw06, Helix_34, 180, 8.052013185295014
sw06, Helix_345, 180, 10.079843173522821
sw06, Helix_34, 181, 8.034180975277305
sw06, Helix_345, 181, 10.0673357369846
sw06, Helix_34, 182, 7.971890750317826
sw06, Helix_345, 182, 10.12385884453264
sw06, Helix_34, 183, 8.188843589061804
sw06, Helix_345, 183, 10.089104539694643
sw06, Helix_34, 184, 8.247636217722865
sw06, Helix_345, 184, 10.118647815394796
sw06, Helix_34, 185, 8.080258000909936
sw06, Helix_345, 185, 10.038492068383588
sw06, Helix_34, 186, 7.9506109991067655
sw06, Helix_345, 186, 10.038069195748035
sw06, Helix_34, 187, 8.021612562172722
sw06, Helix_345, 187, 9.976627229027308
sw06, Helix_34, 188, 8.056970440269286
sw06, Helix_345, 188, 10.147577513181746
sw06, Helix_34, 189, 8.044876862666484
sw06, Helix_345, 189, 10.220794641192523
sw06, Helix_34, 190, 8.029260951921813
sw06, Helix_345, 190, 10.158016666652424
sw06, Helix_34, 191, 8.002831577321237
sw06, Helix_345, 191, 10.122876525861424
sw06, Helix_34, 192, 7.9901630271143125
sw06, Helix_345, 192, 10.047649974407044
sw06, Helix_34, 193, 8.122395144143029
sw06, Helix_345, 193, 10.200483370352021
sw06, Helix_34, 194, 8.144944190899247
sw06, Helix_345, 194, 10.135786080616052
sw06, Helix_34, 195, 8.08743617988361
sw06, Helix_345, 195, 10.142780436737931
sw06, Helix_34, 196, 8.23286541233218
sw06, Helix_345, 196, 10.13215610541705
sw06, Helix_34, 197, 8.338810547278358
sw06, Helix_345, 197, 10.236144855745058
sw06, Helix_34, 198, 8.055757883738812
sw06, Helix_345, 198, 10.106744765903935
sw06, Helix_34, 199, 8.17123823165414
sw06, Helix_345, 199, 10.237039811719743
sw06, Helix_34, 200, 8.251432332967891
sw06, Helix_345, 200, 10.15562803708151
sw06, Helix_34, 201, 8.330527072220931
sw06, Helix_345, 201, 10.3002545943294
sw06, Helix_34, 202, 8.374200030243927
sw06, Helix_345, 202, 10.306560560376537
sw06, Helix_34, 203, 8.37099687981019
sw06, Helix_345, 203, 10.298383771246712
sw06, Helix_34, 204, 8.302848774699601
sw06, Helix_345, 204, 10.136886003782903
sw06, Helix_34, 205, 8.416440524572463
sw06, Helix_345, 205, 10.293393241026243
sw06, Helix_34, 206, 8.429906782950452
sw06, Helix_345, 206, 10.158613716419357
sw06, Helix_34, 207, 8.18845234585765
sw06, Helix_345, 207, 10.106924369166414
sw06, Helix_34, 208, 8.38449406462273
sw06, Helix_345, 208, 10.165976410967996
sw06, Helix_34, 209, 8.323413673583852
sw06, Helix_345, 209, 10.207237649358353
sw06, Helix_34, 210, 8.3779434698976
sw06, Helix_345, 210, 10.186843611856233
sw06, Helix_34, 211, 8.314422960957788
sw06, Helix_345, 211, 10.206202229378478
sw06, Helix_34, 212, 8.338055444250978
sw06, Helix_345, 212, 10.177155351141836
sw06, Helix_34, 213, 8.262214379889842
sw06, Helix_345, 213, 10.275989920547115
sw06, Helix_34, 214, 8.195066090509307
sw06, Helix_345, 214, 10.342860358039115
sw06, Helix_34, 215, 8.092815753310457
sw06, Helix_345, 215, 10.083813693478893
sw06, Helix_34, 216, 8.111246016240758
sw06, Helix_345, 216, 10.14750365310173
sw06, Helix_34, 217, 8.13408856814494
sw06, Helix_345, 217, 10.204910713533044
sw06, Helix_34, 218, 8.098692534023186
sw06, Helix_345, 218, 10.140527049557393
sw06, Helix_34, 219, 8.364842942912832
sw06, Helix_345, 219, 10.261265189074976
sw06, Helix_34, 220, 8.209926196603318
sw06, Helix_345, 220, 10.182787673681053
sw06, Helix_34, 221, 8.227236350302556
sw06, Helix_345, 221, 10.230643325924445
sw06, Helix_34, 222, 8.196563349657845
sw06, Helix_345, 222, 10.18009520767433
sw06, Helix_34, 223, 8.136277377046293
sw06, Helix_345, 223, 10.086232701593051
sw06, Helix_34, 224, 8.446566023325326
sw06, Helix_345, 224, 10.250866868495223
sw06, Helix_34, 225, 8.293666568462784
sw06, Helix_345, 225, 10.195415319584916
sw06, Helix_34, 226, 8.19234969247973
sw06, Helix_345, 226, 10.158989461265021
sw06, Helix_34, 227, 8.173255646558832
sw06, Helix_345, 227, 10.254040462409938
sw06, Helix_34, 228, 8.274445708052815
sw06, Helix_345, 228, 10.212489294937454
sw06, Helix_34, 229, 8.328424646485908
sw06, Helix_345, 229, 10.323783305453922
sw06, Helix_34, 230, 8.17811369227055
sw06, Helix_345, 230, 10.099442827683399
sw06, Helix_34, 231, 8.133416597512339
sw06, Helix_345, 231, 10.095247644157936
sw06, Helix_34, 232, 8.090188248588719
sw06, Helix_345, 232, 10.11717797931865
sw06, Helix_34, 233, 7.989902176983167
sw06, Helix_345, 233, 10.065579539714808
sw06, Helix_34, 234, 8.256455102861525
sw06, Helix_345, 234, 10.33304498235078
sw06, Helix_34, 235, 8.114570470847843
sw06, Helix_345, 235, 10.133787685401302
sw06, Helix_34, 236, 8.166031428669825
sw06, Helix_345, 236, 10.186301253686928
sw06, Helix_34, 237, 8.190634470229993
sw06, Helix_345, 237, 10.158429059284646
sw06, Helix_34, 238, 8.318912669467307
sw06, Helix_345, 238, 10.15632250938409
sw06, Helix_34, 239, 8.070541392889814
sw06, Helix_345, 239, 10.061462434281259
sw06, Helix_34, 240, 8.093671098796424
sw06, Helix_345, 240, 10.110860887246588
sw06, Helix_34, 241, 8.297472390278827
sw06, Helix_345, 241, 10.259505873466143
sw06, Helix_34, 242, 8.085006047717139
sw06, Helix_345, 242, 10.055691247280638
sw06, Helix_34, 243, 8.148386643373158
sw06, Helix_345, 243, 10.08203887329262
sw06, Helix_34, 244, 8.032321406805503
sw06, Helix_345, 244, 10.032504989591345
sw06, Helix_34, 245, 8.136717189025717
sw06, Helix_345, 245, 10.167368746899362
sw06, Helix_34, 246, 8.331947583809733
sw06, Helix_345, 246, 10.28187670831995
sw06, Helix_34, 247, 8.156170393326226
sw06, Helix_345, 247, 10.107259443700872
sw06, Helix_34, 248, 8.120630806845917
sw06, Helix_345, 248, 10.208409095265147
sw06, Helix_34, 249, 8.13826129494683
sw06, Helix_345, 249, 10.217871202261552
sw06, Helix_34, 250, 8.09482285988671
sw06, Helix_345, 250, 10.108967621587478
sw06, Helix_34, 251, 8.189043767685737
sw06, Helix_345, 251, 10.122821405710459
sw06, Helix_34, 252, 8.148944414515311
sw06, Helix_345, 252, 10.065931902878885
sw06, Helix_34, 253, 8.079990978931397
sw06, Helix_345, 253, 10.06329390504157
sw06, Helix_34, 254, 8.128244478338408
sw06, Helix_345, 254, 10.129494626031944
sw06, Helix_34, 255, 8.206252064662028
sw06, Helix_345, 255, 10.123192472887851
sw06, Helix_34, 256, 8.133531422005564
sw06, Helix_345, 256, 10.073695650823453
sw06, Helix_34, 257, 8.205964983723964
sw06, Helix_345, 257, 10.044990350154299
sw06, Helix_34, 258, 8.27127933101915
sw06, Helix_345, 258, 10.033888438383556
sw06, Helix_34, 259, 8.119405149798459
sw06, Helix_345, 259, 10.112009473724553
sw06, Helix_34, 260, 8.062124081341032
sw06, Helix_345, 260, 10.087433848118115
sw06, Helix_34, 261, 8.273875460910766
sw06, Helix_345, 261, 10.16910484490164
sw06, Helix_34, 262, 8.134379314637565
sw06, Helix_345, 262, 10.121839689569397
sw06, Helix_34, 263, 8.125755501610787
sw06, Helix_345, 263, 10.18299662854831
sw06, Helix_34, 264, 8.128553727839835
sw06, Helix_345, 264, 10.073280862271487
sw06, Helix_34, 265, 8.081061879853413
sw06, Helix_345, 265, 10.08949361792025
sw06, Helix_34, 266, 8.136942471440305
sw06, Helix_345, 266, 10.056938789306228
sw06, Helix_34, 267, 8.049470028421007
sw06, Helix_345, 267, 10.050822119859893
sw06, Helix_34, 268, 8.17221689163505
sw06, Helix_345, 268, 10.02236631588503
sw06, Helix_34, 269, 7.957231442718968
sw06, Helix_345, 269, 10.078913675135148
sw06, Helix_34, 270, 8.122097486935862
sw06, Helix_345, 270, 10.137254684821462
sw06, Helix_34, 271, 8.24811091803286
sw06, Helix_345, 271, 10.169581245887128
sw06, Helix_34, 272, 8.092254160852484
sw06, Helix_345, 272, 10.117028360969913
sw06, Helix_34, 273, 8.237163171409762
sw06, Helix_345, 273, 10.140080782127013
sw06, Helix_34, 274, 8.072908837415262
sw06, Helix_345, 274, 10.13656241560459
sw06, Helix_34, 275, 8.132796691469208
sw06, Helix_345, 275, 10.200556486428374
sw06, Helix_34, 276, 8.12065305756474
sw06, Helix_345, 276, 10.348464909976654
sw06, Helix_34, 277, 8.093634471691777
sw06, Helix_345, 277, 10.074257915692296
sw06, Helix_34, 278, 8.143563373719937
sw06, Helix_345, 278, 10.100663500032304
sw06, Helix_34, 279, 8.158734242291183
sw06, Helix_345, 279, 10.03295867618341
sw06, Helix_34, 280, 7.926834679127785
sw06, Helix_345, 280, 9.944381621999549
sw06, Helix_34, 281, 8.024994792153041
sw06, Helix_345, 281, 10.03003998898822
sw06, Helix_34, 282, 8.01833647200857
sw06, Helix_345, 282, 10.104261319795018
sw06, Helix_34, 283, 8.010569704773166
sw06, Helix_345, 283, 9.969344413291235
sw06, Helix_34, 284, 8.290156597968199
sw06, Helix_345, 284, 10.103109969873241
sw06, Helix_34, 285, 8.075821506351831
sw06, Helix_345, 285, 10.093809597963855
sw06, Helix_34, 286, 8.152675312180243
sw06, Helix_345, 286, 10.102603608702326
sw06, Helix_34, 287, 8.160427130924077
sw06, Helix_345, 287, 10.15705817187588
sw06, Helix_34, 288, 8.212853891474206
sw06, Helix_345, 288, 10.20248413358064
sw06, Helix_34, 289, 8.071301179656283
sw06, Helix_345, 289, 10.203161842124672
sw06, Helix_34, 290, 8.194566061767562
sw06, Helix_345, 290, 10.124041924782736
sw06, Helix_34, 291, 8.165564018879744
sw06, Helix_345, 291, 10.185578910884605
sw06, Helix_34, 292, 8.175690927913783
sw06, Helix_345, 292, 10.194572437158461
sw06, Helix_34, 293, 8.087331569455298
sw06, Helix_345, 293, 10.14187973750466
sw06, Helix_34, 294, 8.274144670227685
sw06, Helix_345, 294, 10.124029139279935
sw06, Helix_34, 295, 8.113293219711473
sw06, Helix_345, 295, 10.107394015966806
sw06, Helix_34, 296, 8.18822949126832
sw06, Helix_345, 296, 10.135957092719286
sw06, Helix_34, 297, 8.14990179213341
sw06, Helix_345, 297, 10.139052163137102
sw06, Helix_34, 298, 8.166501834040796
sw06, Helix_345, 298, 10.095105614611368
sw06, Helix_34, 299, 8.050418379114003
sw06, Helix_345, 299, 10.073720678372467
sw06, Helix_34, 300, 8.170350321803628
sw06, Helix_345, 300, 10.140301488842832
sw06, Helix_34, 301, 8.131702610414893
sw06, Helix_345, 301, 10.098978945978425
sw06, Helix_34, 302, 8.168428846097553
sw06, Helix_345, 302, 10.086457173769988
sw06, Helix_34, 303, 8.216237222548504
sw06, Helix_345, 303, 10.098106420482829
sw06, Helix_34, 304, 8.235395235737007
sw06, Helix_345, 304, 10.164601544055577
sw06, Helix_34, 305, 8.141213507009937
sw06, Helix_345, 305, 10.178402301353692
sw06, Helix_34, 306, 8.057240385159531
sw06, Helix_345, 306, 10.079662107811265
sw06, Helix_34, 307, 8.107148356470498
sw06, Helix_345, 307, 10.086436469553439
sw06, Helix_34, 308, 8.301277522444769
sw06, Helix_345, 308, 10.222730936380856
sw06, Helix_34, 309, 8.297926126129495
sw06, Helix_345, 309, 10.207301157517696
sw06, Helix_34, 310, 8.006836720949083
sw06, Helix_345, 310, 10.164787459248057
sw06, Helix_34, 311, 8.133257196276602
sw06, Helix_345, 311, 10.165900600547099
sw06, Helix_34, 312, 8.134636512992346
sw06, Helix_345, 312, 10.094642597768356
sw06, Helix_34, 313, 8.19344237002866
sw06, Helix_345, 313, 10.046916708335054
sw06, Helix_34, 314, 8.286481073066337
sw06, Helix_345, 314, 10.264000350660359
sw06, Helix_34, 315, 8.237331022785053
sw06, Helix_345, 315, 10.18276568611585
sw06, Helix_34, 316, 8.0938998653909
sw06, Helix_345, 316, 10.207993359738904
sw06, Helix_34, 317, 8.111492742073889
sw06, Helix_345, 317, 10.089973195704864
