POSE, TYPE, FRAME, RADIOG
sw06_Complex, Complex, 170, 24.373090528700658
sw06_Complex, Protein, 171, 24.08122459207647
sw06_Complex, Complex, 171, 24.041672620233008
sw06_Complex, Protein, 172, 24.22828903232163
sw06_Complex, Complex, 172, 24.191828591324775
sw06_Complex, Protein, 173, 24.515286316624884
sw06_Complex, Complex, 173, 24.472474742592176
sw06_Complex, Protein, 174, 24.317802511290154
sw06_Complex, Complex, 174, 24.28163420076215
sw06_Complex, Protein, 175, 24.620929767231985
sw06_Complex, Complex, 175, 24.585592487212043
sw06_Complex, Protein, 176, 24.675261735811354
sw06_Complex, Complex, 176, 24.639276841466298
sw06_Complex, Protein, 177, 24.477150980041266
sw06_Complex, Complex, 177, 24.439076579166617
sw06_Complex, Protein, 178, 24.358295006742125
sw06_Complex, Complex, 178, 24.318365786970553
sw06_Complex, Protein, 179, 24.91518019985476
sw06_Complex, Complex, 179, 24.874785870678135
sw06_Complex, Protein, 180, 24.849112293658447
sw06_Complex, Complex, 180, 24.808507355037825
sw06_Complex, Protein, 181, 24.431838124933055
sw06_Complex, Complex, 181, 24.391975621819203
sw06_Complex, Protein, 182, 24.12055683094444
sw06_Complex, Complex, 182, 24.084626762039534
sw06_Complex, Protein, 183, 24.00768602111555
sw06_Complex, Complex, 183, 23.96978506254753
sw06_Complex, Protein, 184, 24.07620655730759
sw06_Complex, Complex, 184, 24.03715367386394
sw06_Complex, Protein, 185, 24.426099604631744
sw06_Complex, Complex, 185, 24.388603671864907
sw06_Complex, Protein, 186, 24.357424744020584
sw06_Complex, Complex, 186, 24.318339781140658
sw06_Complex, Protein, 187, 23.82183577648518
sw06_Complex, Complex, 187, 23.781335152329518
sw06_Complex, Protein, 188, 24.12189343025764
sw06_Complex, Complex, 188, 24.07800262225666
sw06_Complex, Protein, 189, 24.3623778938345
sw06_Complex, Complex, 189, 24.31651731277113
sw06_Complex, Protein, 190, 24.32495699810575
sw06_Complex, Complex, 190, 24.28733073283054
sw06_Complex, Protein, 191, 24.578570134769464
sw06_Complex, Complex, 191, 24.536235170667627
sw06_Complex, Protein, 192, 24.268199564881353
sw06_Complex, Complex, 192, 24.22996506508567
sw06_Complex, Protein, 193, 24.593830979910482
sw06_Complex, Complex, 193, 24.556845289322506
sw06_Complex, Protein, 194, 24.573689482113984
sw06_Complex, Complex, 194, 24.538503018475204
sw06_Complex, Protein, 195, 24.668342176051066
sw06_Complex, Complex, 195, 24.626318396252085
sw06_Complex, Protein, 196, 24.71133752056297
sw06_Complex, Complex, 196, 24.671439457130493
sw06_Complex, Protein, 197, 25.47998981533032
sw06_Complex, Complex, 197, 25.43943457574351
sw06_Complex, Protein, 198, 25.369795349187484
sw06_Complex, Complex, 198, 25.32784525701917
sw06_Complex, Protein, 199, 25.406184272438438
sw06_Complex, Complex, 199, 25.36549025265307
sw06_Complex, Protein, 200, 25.32206955577365
sw06_Complex, Complex, 200, 25.280526471561227
sw06_Complex, Protein, 201, 25.18721707582326
sw06_Complex, Complex, 201, 25.146701203901717
sw06_Complex, Protein, 202, 25.379732116334157
sw06_Complex, Complex, 202, 25.344650434885796
sw06_Complex, Protein, 203, 25.868344589337926
sw06_Complex, Complex, 203, 25.832820090040784
sw06_Complex, Protein, 204, 25.571485817429842
sw06_Complex, Complex, 204, 25.53245854851247
sw06_Complex, Protein, 205, 25.672923565780344
sw06_Complex, Complex, 205, 25.629621921882666
sw06_Complex, Protein, 206, 25.29076568347998
sw06_Complex, Complex, 206, 25.24713223507645
sw06_Complex, Protein, 207, 25.081200569465334
sw06_Complex, Complex, 207, 25.04126291172642
sw06_Complex, Protein, 208, 25.688485775112653
