POSE, FRAME, TYPE, RMSD
sw06_Full,663,Protein,16.928422927856445
sw06_Full,664,Protein,17.104772567749023
sw06_Full,665,Protein,17.103376388549805
sw06_Full,666,Protein,16.583803176879883
sw06_Full,667,Protein,16.729904174804688
sw06_Full,668,Protein,16.785146713256836
sw06_Full,669,Protein,17.064176559448242
sw06_Full,670,Protein,17.556961059570313
sw06_Full,671,Protein,17.007205963134766
sw06_Full,672,Protein,17.11840057373047
sw06_Full,673,Protein,16.8504581451416
sw06_Full,674,Protein,17.074161529541016
sw06_Full,675,Protein,17.36919593811035
sw06_Full,676,Protein,17.094816207885742
sw06_Full,677,Protein,18.10498046875
sw06_Full,678,Protein,17.926687240600586
sw06_Full,679,Protein,18.21364974975586
sw06_Full,680,Protein,18.005359649658203
sw06_Full,681,Protein,18.091093063354492
sw06_Full,682,Protein,18.549598693847656
sw06_Full,683,Protein,18.30916976928711
sw06_Full,684,Protein,18.107166290283203
sw06_Full,685,Protein,18.62746238708496
sw06_Full,686,Protein,18.24432373046875
sw06_Full,687,Protein,18.015098571777344
sw06_Full,688,Protein,18.221866607666016
sw06_Full,689,Protein,18.09716033935547
sw06_Full,690,Protein,17.88250160217285
sw06_Full,691,Protein,17.29970359802246
sw06_Full,692,Protein,17.85008430480957
sw06_Full,693,Protein,17.766952514648438
sw06_Full,694,Protein,17.917177200317383
sw06_Full,695,Protein,17.651039123535156
sw06_Full,696,Protein,17.687280654907227
sw06_Full,697,Protein,18.01205825805664
sw06_Full,698,Protein,17.982528686523438
sw06_Full,699,Protein,17.866744995117188
sw06_Full,700,Protein,17.944562911987305
sw06_Full,701,Protein,17.925678253173828
sw06_Full,702,Protein,17.73052978515625
sw06_Full,703,Protein,17.89577293395996
sw06_Full,704,Protein,17.6846866607666
sw06_Full,705,Protein,17.79159927368164
sw06_Full,706,Protein,17.747419357299805
sw06_Full,707,Protein,17.79894256591797
sw06_Full,708,Protein,17.124773025512695
sw06_Full,709,Protein,17.40085792541504
sw06_Full,710,Protein,17.215557098388672
sw06_Full,711,Protein,16.940031051635742
sw06_Full,712,Protein,16.63707733154297
sw06_Full,713,Protein,16.95023536682129
sw06_Full,714,Protein,16.9393253326416
sw06_Full,715,Protein,16.81687355041504
sw06_Full,716,Protein,16.816781997680664
sw06_Full,717,Protein,17.228673934936523
sw06_Full,718,Protein,17.1522159576416
sw06_Full,719,Protein,17.22405242919922
sw06_Full,720,Protein,17.22405242919922
sw06_Protein,1,Protein,1.9406318664550781
sw06_Protein,2,Protein,2.28497052192688
sw06_Protein,3,Protein,2.7026548385620117
sw06_Protein,4,Protein,3.7094058990478516
sw06_Protein,5,Protein,3.591984272003174
sw06_Protein,6,Protein,2.913769483566284
sw06_Protein,7,Protein,3.284013509750366
sw06_Protein,8,Protein,3.2243168354034424
sw06_Protein,9,Protein,3.500077962875366
sw06_Protein,10,Protein,3.500521421432495
sw06_Protein,11,Protein,3.575483798980713
sw06_Protein,12,Protein,3.9359095096588135
sw06_Protein,13,Protein,3.9368326663970947
sw06_Protein,14,Protein,4.557485580444336
sw06_Protein,15,Protein,4.307717800140381
sw06_Protein,16,Protein,4.616127967834473
sw06_Protein,17,Protein,4.577101230621338
sw06_Protein,18,Protein,5.707267761230469
sw06_Protein,19,Protein,5.756026744842529
sw06_Protein,20,Protein,5.907442092895508
sw06_Protein,21,Protein,6.500471115112305
sw06_Protein,22,Protein,6.375751495361328
sw06_Protein,23,Protein,6.73708438873291
sw06_Protein,24,Protein,6.1930389404296875
sw06_Protein,25,Protein,6.500804424285889
sw06_Protein,26,Protein,6.85867977142334
sw06_Protein,27,Protein,6.915298938751221
sw06_Protein,28,Protein,7.043463230133057
sw06_Protein,29,Protein,7.1036295890808105
sw06_Protein,30,Protein,6.882956027984619
sw06_Protein,31,Protein,7.094062328338623
sw06_Protein,32,Protein,7.017570972442627
sw06_Protein,33,Protein,6.913503170013428
sw06_Protein,34,Protein,6.349922180175781
sw06_Protein,35,Protein,6.403026103973389
sw06_Protein,36,Protein,6.411619663238525
sw06_Protein,37,Protein,6.56386661529541
sw06_Protein,38,Protein,6.190700054168701
sw06_Protein,39,Protein,6.0371994972229
sw06_Protein,40,Protein,5.741792678833008
sw06_Protein,41,Protein,5.516671180725098
sw06_Protein,42,Protein,5.9405107498168945
sw06_Protein,43,Protein,5.904945373535156
sw06_Protein,44,Protein,5.964033603668213
sw06_Protein,45,Protein,5.9717254638671875
sw06_Protein,46,Protein,5.743537425994873
sw06_Protein,47,Protein,5.980851650238037
sw06_Protein,48,Protein,5.734554767608643
sw06_Protein,49,Protein,5.4638671875
sw06_Protein,50,Protein,5.817814350128174
sw06_Protein,51,Protein,5.9544806480407715
sw06_Protein,52,Protein,6.156774044036865
sw06_Protein,53,Protein,6.269726753234863
sw06_Protein,54,Protein,6.464118957519531
sw06_Protein,55,Protein,6.369356632232666
sw06_Protein,56,Protein,6.137872219085693
sw06_Protein,57,Protein,6.035665512084961
sw06_Protein,58,Protein,5.64625883102417
sw06_Protein,59,Protein,6.147186756134033
sw06_Protein,60,Protein,6.263594150543213
sw06_Protein,61,Protein,6.157958984375
sw06_Protein,62,Protein,5.852707862854004
sw06_Protein,63,Protein,5.546563148498535
sw06_Protein,64,Protein,5.842047214508057
sw06_Protein,65,Protein,5.474554061889648
sw06_Protein,66,Protein,6.237085819244385
sw06_Protein,67,Protein,6.6232218742370605
sw06_Protein,68,Protein,6.483034610748291
sw06_Protein,69,Protein,6.654592037200928
sw06_Protein,70,Protein,6.528659820556641
sw06_Protein,71,Protein,6.571907043457031
sw06_Protein,72,Protein,6.39736795425415
sw06_Protein,73,Protein,6.529020309448242
sw06_Protein,74,Protein,6.84375524520874
sw06_Protein,75,Protein,6.976821422576904
sw06_Protein,76,Protein,6.693347454071045
sw06_Protein,77,Protein,6.711051940917969
sw06_Protein,78,Protein,6.295341491699219
sw06_Protein,79,Protein,6.433692932128906
sw06_Protein,80,Protein,6.46422815322876
sw06_Protein,81,Protein,6.700276851654053
sw06_Protein,82,Protein,6.877111434936523
sw06_Protein,83,Protein,7.355846881866455
sw06_Protein,84,Protein,6.919790744781494
sw06_Protein,85,Protein,7.537196636199951
sw06_Protein,86,Protein,7.464632511138916
sw06_Protein,87,Protein,7.095235824584961
sw06_Protein,88,Protein,7.131317138671875
sw06_Protein,89,Protein,7.213842868804932
sw06_Protein,90,Protein,7.433511734008789
sw06_Protein,91,Protein,7.423122406005859
sw06_Protein,92,Protein,7.819153308868408
sw06_Protein,93,Protein,7.928811550140381
sw06_Protein,94,Protein,7.561964511871338
sw06_Protein,95,Protein,6.768352508544922
sw06_Protein,96,Protein,7.059045314788818
sw06_Protein,97,Protein,7.7758588790893555
sw06_Protein,98,Protein,7.295263767242432
sw06_Protein,99,Protein,7.196894645690918
sw06_Protein,100,Protein,7.0490288734436035
sw06_Protein,101,Protein,7.1533403396606445
sw06_Protein,102,Protein,7.172844409942627
sw06_Protein,103,Protein,7.499273300170898
sw06_Protein,104,Protein,7.69548225402832
sw06_Protein,105,Protein,7.6808295249938965
sw06_Protein,106,Protein,7.413815021514893
sw06_Protein,107,Protein,7.5544939041137695
sw06_Protein,108,Protein,8.109992980957031
sw06_Protein,109,Protein,8.236433029174805
sw06_Protein,110,Protein,7.752972602844238
sw06_Protein,111,Protein,7.8043975830078125
sw06_Protein,112,Protein,7.767794132232666
sw06_Protein,113,Protein,8.1617431640625
sw06_Protein,114,Protein,8.598464965820313
sw06_Protein,115,Protein,8.487553596496582
sw06_Protein,116,Protein,8.473522186279297
sw06_Protein,117,Protein,8.372796058654785
sw06_Protein,118,Protein,7.841166973114014
sw06_Protein,119,Protein,8.303252220153809
sw06_Protein,120,Protein,8.77899169921875
sw06_Protein,121,Protein,8.889267921447754
sw06_Protein,122,Protein,9.809796333312988
sw06_Protein,123,Protein,9.56562328338623
sw06_Protein,124,Protein,10.277704238891602
sw06_Protein,125,Protein,10.635826110839844
sw06_Protein,126,Protein,10.319524765014648
sw06_Protein,127,Protein,10.23098373413086
sw06_Protein,128,Protein,9.967860221862793
sw06_Protein,129,Protein,9.308260917663574
sw06_Protein,130,Protein,9.376965522766113
sw06_Protein,131,Protein,9.490614891052246
sw06_Protein,132,Protein,9.288107872009277
sw06_Protein,133,Protein,9.343445777893066
sw06_Protein,134,Protein,8.968317985534668
sw06_Protein,135,Protein,8.770275115966797
sw06_Protein,136,Protein,9.07650375366211
sw06_Protein,137,Protein,8.948476791381836
sw06_Protein,138,Protein,8.731822967529297
sw06_Protein,139,Protein,8.34338092803955
sw06_Protein,140,Protein,8.24544906616211
sw06_Protein,141,Protein,7.867233753204346
sw06_Protein,142,Protein,8.387601852416992
sw06_Protein,143,Protein,8.004080772399902
sw06_Protein,144,Protein,7.89135217666626
sw06_Protein,145,Protein,7.866695404052734
sw06_Protein,146,Protein,8.129851341247559
sw06_Protein,147,Protein,7.744568347930908
sw06_Protein,148,Protein,7.818386077880859
sw06_Protein,149,Protein,7.877835750579834
sw06_Protein,150,Protein,7.625716686248779
sw06_Protein,151,Protein,7.711658477783203
sw06_Protein,152,Protein,8.036931991577148
sw06_Protein,153,Protein,7.465457439422607
sw06_Protein,154,Protein,7.186625003814697
sw06_Protein,155,Protein,7.374062538146973
sw06_Protein,156,Protein,7.1957244873046875
sw06_Protein,157,Protein,7.065643787384033
sw06_Protein,158,Protein,7.632412433624268
sw06_Protein,159,Protein,7.581653118133545
sw06_Protein,160,Protein,7.985434055328369
sw06_Protein,161,Protein,7.837714195251465
sw06_Protein,162,Protein,8.240704536437988
sw06_Protein,163,Protein,8.58870792388916
sw06_Protein,164,Protein,9.096506118774414
sw06_Protein,165,Protein,8.875829696655273
sw06_Protein,166,Protein,9.28431224822998
sw06_Protein,167,Protein,9.017133712768555
sw06_Protein,168,Protein,9.095802307128906
sw06_Protein,169,Protein,8.318309783935547
sw06_Protein,170,Protein,8.023064613342285
sw06_Protein,171,Protein,7.701938152313232
sw06_Protein,172,Protein,7.913625717163086
sw06_Protein,173,Protein,7.835348129272461
sw06_Protein,174,Protein,7.473631381988525
sw06_Protein,175,Protein,7.174704074859619
sw06_Protein,176,Protein,8.08500862121582
sw06_Protein,177,Protein,7.894300937652588
sw06_Protein,178,Protein,7.633059978485107
sw06_Protein,179,Protein,7.606302261352539
sw06_Protein,180,Protein,7.627325057983398
sw06_Protein,181,Protein,7.4961161613464355
sw06_Protein,182,Protein,7.848198890686035
sw06_Protein,183,Protein,7.762213230133057
sw06_Protein,184,Protein,7.496337413787842
sw06_Protein,185,Protein,7.836761951446533
sw06_Protein,186,Protein,7.493898391723633
sw06_Protein,187,Protein,7.934494495391846
sw06_Protein,188,Protein,7.9177327156066895
sw06_Protein,189,Protein,8.495200157165527
sw06_Protein,190,Protein,8.301676750183105
sw06_Protein,191,Protein,7.6368818283081055
sw06_Protein,192,Protein,7.562709331512451
sw06_Protein,193,Protein,7.4585676193237305
sw06_Protein,194,Protein,7.586302280426025
sw06_Protein,195,Protein,8.18805980682373
sw06_Protein,196,Protein,8.173356056213379
sw06_Protein,197,Protein,7.823366165161133
sw06_Protein,198,Protein,8.370355606079102
sw06_Protein,199,Protein,7.962600231170654
sw06_Protein,200,Protein,7.416047096252441
sw06_Protein,201,Protein,7.852126121520996
sw06_Protein,202,Protein,7.808536529541016
sw06_Protein,203,Protein,7.896424293518066
sw06_Protein,204,Protein,7.715948581695557
sw06_Protein,205,Protein,7.975695610046387
sw06_Protein,206,Protein,7.764288425445557
sw06_Protein,207,Protein,7.842376232147217
sw06_Protein,208,Protein,7.943609714508057
sw06_Protein,209,Protein,8.075257301330566
sw06_Protein,210,Protein,8.440101623535156
sw06_Protein,211,Protein,8.16860294342041
sw06_Protein,212,Protein,8.701961517333984
sw06_Protein,213,Protein,8.87216567993164
sw06_Protein,214,Protein,8.484254837036133
sw06_Protein,215,Protein,8.911481857299805
sw06_Protein,216,Protein,8.580236434936523
sw06_Protein,217,Protein,8.618371963500977
sw06_Protein,218,Protein,9.015196800231934
sw06_Protein,219,Protein,9.010577201843262
sw06_Protein,220,Protein,8.934629440307617
sw06_Protein,221,Protein,8.048874855041504
sw06_Protein,222,Protein,8.3553466796875
sw06_Protein,223,Protein,8.603073120117188
sw06_Protein,224,Protein,8.255242347717285
sw06_Protein,225,Protein,8.221306800842285
sw06_Protein,226,Protein,8.230426788330078
sw06_Protein,227,Protein,7.688704967498779
sw06_Protein,228,Protein,7.7722673416137695
sw06_Protein,229,Protein,7.6026716232299805
sw06_Protein,230,Protein,7.924868106842041
sw06_Protein,231,Protein,8.345841407775879
sw06_Protein,232,Protein,7.669848918914795
sw06_Protein,233,Protein,7.8221540451049805
sw06_Protein,234,Protein,8.040152549743652
sw06_Protein,235,Protein,7.9272356033325195
sw06_Protein,236,Protein,7.450401782989502
sw06_Protein,237,Protein,7.690075397491455
sw06_Protein,238,Protein,7.8957438468933105
sw06_Protein,239,Protein,8.119787216186523
sw06_Protein,240,Protein,7.719336986541748
sw06_Protein,241,Protein,7.344982147216797
sw06_Protein,242,Protein,7.291565895080566
sw06_Protein,243,Protein,7.434017658233643
sw06_Protein,244,Protein,7.490993976593018
sw06_Protein,245,Protein,8.16308307647705
sw06_Protein,246,Protein,8.338417053222656
sw06_Protein,247,Protein,8.221044540405273
sw06_Protein,248,Protein,8.503569602966309
sw06_Protein,249,Protein,8.345924377441406
sw06_Protein,250,Protein,8.174788475036621
sw06_Protein,251,Protein,9.015680313110352
sw06_Protein,252,Protein,9.122053146362305
sw06_Protein,253,Protein,9.157362937927246
sw06_Protein,254,Protein,8.746761322021484
sw06_Protein,255,Protein,8.628993034362793
sw06_Protein,256,Protein,9.396059036254883
sw06_Protein,257,Protein,9.422245025634766
sw06_Protein,258,Protein,9.319662094116211
sw06_Protein,259,Protein,9.039022445678711
sw06_Protein,260,Protein,8.635910034179688
sw06_Protein,261,Protein,8.758133888244629
sw06_Protein,262,Protein,9.529502868652344
sw06_Protein,263,Protein,8.93333911895752
sw06_Protein,264,Protein,9.801773071289063
sw06_Protein,265,Protein,9.844635009765625
sw06_Protein,266,Protein,9.879150390625
sw06_Protein,267,Protein,9.911126136779785
sw06_Protein,268,Protein,10.107030868530273
sw06_Protein,269,Protein,10.382739067077637
sw06_Protein,270,Protein,10.099808692932129
sw06_Protein,271,Protein,10.516480445861816
sw06_Protein,272,Protein,10.48617935180664
sw06_Protein,273,Protein,10.282370567321777
sw06_Protein,274,Protein,10.037430763244629
sw06_Protein,275,Protein,10.447805404663086
sw06_Protein,276,Protein,10.638875961303711
sw06_Protein,277,Protein,10.974803924560547
sw06_Protein,278,Protein,11.64688777923584
sw06_Protein,279,Protein,11.593683242797852
sw06_Protein,280,Protein,12.47939682006836
sw06_Protein,281,Protein,12.535338401794434
sw06_Protein,282,Protein,12.833956718444824
sw06_Protein,283,Protein,13.034332275390625
sw06_Protein,284,Protein,13.067843437194824
sw06_Protein,285,Protein,12.124690055847168
sw06_Protein,286,Protein,12.538718223571777
sw06_Protein,287,Protein,11.541672706604004
sw06_Protein,288,Protein,11.796295166015625
sw06_Protein,289,Protein,11.464885711669922
sw06_Protein,290,Protein,11.52912425994873
sw06_Protein,291,Protein,11.628847122192383
sw06_Protein,292,Protein,11.25154972076416
sw06_Protein,293,Protein,11.326692581176758
sw06_Protein,294,Protein,11.399776458740234
sw06_Protein,295,Protein,11.626387596130371
sw06_Protein,296,Protein,12.080345153808594
sw06_Protein,297,Protein,11.228883743286133
sw06_Protein,298,Protein,11.633941650390625
sw06_Protein,299,Protein,11.374226570129395
sw06_Protein,300,Protein,10.736486434936523
sw06_Protein,301,Protein,10.393847465515137
sw06_Protein,302,Protein,10.075039863586426
sw06_Protein,303,Protein,10.296972274780273
sw06_Protein,304,Protein,10.86026382446289
sw06_Protein,305,Protein,11.47811222076416
sw06_Protein,306,Protein,11.112220764160156
sw06_Protein,307,Protein,12.325287818908691
sw06_Protein,308,Protein,12.310232162475586
sw06_Protein,309,Protein,12.965130805969238
sw06_Protein,310,Protein,12.587945938110352
sw06_Protein,311,Protein,13.03998851776123
sw06_Protein,312,Protein,13.14473819732666
sw06_Protein,313,Protein,12.789335250854492
sw06_Protein,314,Protein,12.677125930786133
sw06_Protein,315,Protein,12.705673217773438
sw06_Protein,316,Protein,12.670778274536133
sw06_Protein,317,Protein,12.636495590209961
sw06_Protein,318,Protein,12.778786659240723
sw06_Protein,319,Protein,11.747649192810059
sw06_Protein,320,Protein,11.860761642456055
sw06_Protein,321,Protein,12.318482398986816
sw06_Protein,322,Protein,12.025732040405273
sw06_Protein,323,Protein,12.153265953063965
sw06_Protein,324,Protein,12.292248725891113
sw06_Protein,325,Protein,11.938780784606934
sw06_Protein,326,Protein,11.825952529907227
sw06_Protein,327,Protein,12.06468391418457
sw06_Protein,328,Protein,11.306602478027344
sw06_Protein,329,Protein,11.72567081451416
sw06_Protein,330,Protein,11.448488235473633
sw06_Protein,331,Protein,11.735315322875977
sw06_Protein,332,Protein,11.277345657348633
sw06_Protein,333,Protein,11.33830738067627
sw06_Protein,334,Protein,11.38391399383545
sw06_Protein,335,Protein,11.586101531982422
sw06_Protein,336,Protein,11.51828384399414
sw06_Protein,337,Protein,11.234527587890625
sw06_Protein,338,Protein,10.956781387329102
sw06_Protein,339,Protein,11.031813621520996
sw06_Protein,340,Protein,10.76265811920166
sw06_Protein,341,Protein,10.551959037780762
sw06_Protein,342,Protein,10.770903587341309
sw06_Protein,343,Protein,11.20436954498291
sw06_Protein,344,Protein,10.99648380279541
sw06_Protein,345,Protein,11.38007640838623
sw06_Protein,346,Protein,11.380268096923828
sw06_Protein,347,Protein,11.809871673583984
sw06_Protein,348,Protein,11.587111473083496
sw06_Protein,349,Protein,10.916829109191895
sw06_Protein,350,Protein,10.491339683532715
sw06_Protein,351,Protein,10.423937797546387
sw06_Protein,352,Protein,10.475747108459473
sw06_Protein,353,Protein,10.733413696289063
sw06_Protein,354,Protein,11.007198333740234
sw06_Protein,355,Protein,11.53901195526123
sw06_Protein,356,Protein,10.851129531860352
sw06_Protein,357,Protein,10.517098426818848
sw06_Protein,358,Protein,10.730685234069824
sw06_Protein,359,Protein,10.624411582946777
sw06_Protein,360,Protein,10.627341270446777
sw06_Protein,361,Protein,10.810038566589355
sw06_Protein,362,Protein,10.334548950195313
sw06_Protein,363,Protein,10.003643989562988
sw06_Protein,364,Protein,9.706594467163086
sw06_Protein,365,Protein,9.726086616516113
sw06_Protein,366,Protein,9.440265655517578
sw06_Protein,367,Protein,9.706396102905273
sw06_Protein,368,Protein,9.90264892578125
sw06_Protein,369,Protein,10.243514060974121
sw06_Protein,370,Protein,10.05885124206543
sw06_Protein,371,Protein,10.012882232666016
sw06_Protein,372,Protein,10.147891998291016
sw06_Protein,373,Protein,10.355857849121094
sw06_Protein,374,Protein,10.196215629577637
sw06_Protein,375,Protein,9.916935920715332
sw06_Protein,376,Protein,10.594913482666016
sw06_Protein,377,Protein,9.835561752319336
sw06_Protein,378,Protein,10.915567398071289
sw06_Protein,379,Protein,10.223089218139648
sw06_Protein,380,Protein,10.323735237121582
sw06_Protein,381,Protein,10.22516918182373
sw06_Protein,382,Protein,10.604938507080078
sw06_Protein,383,Protein,10.333189010620117
sw06_Protein,384,Protein,10.645881652832031
sw06_Protein,385,Protein,11.206924438476563
sw06_Protein,386,Protein,11.381401062011719
sw06_Protein,387,Protein,10.869161605834961
sw06_Protein,388,Protein,11.232975006103516
sw06_Protein,389,Protein,11.054859161376953
sw06_Protein,390,Protein,11.350232124328613
sw06_Protein,391,Protein,11.111047744750977
sw06_Protein,392,Protein,10.834168434143066
sw06_Protein,393,Protein,10.8517484664917
sw06_Protein,394,Protein,11.365375518798828
sw06_Protein,395,Protein,11.058005332946777
sw06_Protein,396,Protein,10.718430519104004
sw06_Protein,397,Protein,10.696198463439941
sw06_Protein,398,Protein,11.412872314453125
sw06_Protein,399,Protein,11.768839836120605
sw06_Protein,400,Protein,12.19006633758545
sw06_Protein,401,Protein,11.895869255065918
sw06_Protein,402,Protein,11.521955490112305
sw06_Protein,403,Protein,11.464800834655762
sw06_Protein,404,Protein,11.245485305786133
sw06_Protein,405,Protein,11.410959243774414
sw06_Protein,406,Protein,11.527441024780273
sw06_Protein,407,Protein,11.081535339355469
sw06_Protein,408,Protein,11.235496520996094
sw06_Protein,409,Protein,11.369684219360352
sw06_Protein,410,Protein,11.865239143371582
sw06_Protein,411,Protein,11.523953437805176
sw06_Protein,412,Protein,11.71766185760498
sw06_Protein,413,Protein,11.484171867370605
sw06_Protein,414,Protein,11.281524658203125
sw06_Protein,415,Protein,10.964348793029785
sw06_Protein,416,Protein,10.714930534362793
sw06_Protein,417,Protein,10.376679420471191
sw06_Protein,418,Protein,10.30722713470459
sw06_Protein,419,Protein,10.440766334533691
sw06_Protein,420,Protein,10.73778247833252
sw06_Protein,421,Protein,10.864947319030762
sw06_Protein,422,Protein,11.354972839355469
sw06_Protein,423,Protein,12.095929145812988
sw06_Protein,424,Protein,11.500239372253418
sw06_Protein,425,Protein,11.315966606140137
sw06_Protein,426,Protein,11.813867568969727
sw06_Protein,427,Protein,11.940805435180664
sw06_Protein,428,Protein,11.471824645996094
sw06_Protein,429,Protein,11.016509056091309
sw06_Protein,430,Protein,10.615975379943848
sw06_Protein,431,Protein,11.531547546386719
sw06_Protein,432,Protein,11.330584526062012
sw06_Protein,433,Protein,11.106721878051758
sw06_Protein,434,Protein,11.389545440673828
sw06_Protein,435,Protein,11.130311965942383
sw06_Protein,436,Protein,10.700380325317383
sw06_Protein,437,Protein,10.369722366333008
sw06_Protein,438,Protein,10.108860969543457
sw06_Protein,439,Protein,10.380230903625488
sw06_Protein,440,Protein,10.004741668701172
sw06_Protein,441,Protein,10.15217399597168
sw06_Protein,442,Protein,9.899957656860352
sw06_Protein,443,Protein,9.682235717773438
sw06_Protein,444,Protein,9.402810096740723
sw06_Protein,445,Protein,9.683720588684082
sw06_Protein,446,Protein,9.413413047790527
sw06_Protein,447,Protein,9.188968658447266
sw06_Protein,448,Protein,8.870261192321777
sw06_Protein,449,Protein,9.792753219604492
sw06_Protein,450,Protein,9.947940826416016
sw06_Protein,451,Protein,10.279759407043457
sw06_Protein,452,Protein,9.650734901428223
sw06_Protein,453,Protein,9.591241836547852
sw06_Protein,454,Protein,9.213423728942871
sw06_Protein,455,Protein,9.565622329711914
sw06_Protein,456,Protein,9.459851264953613
sw06_Protein,457,Protein,9.679522514343262
sw06_Protein,458,Protein,9.570210456848145
sw06_Protein,459,Protein,9.260269165039063
sw06_Protein,460,Protein,9.371174812316895
sw06_Protein,461,Protein,9.853428840637207
sw06_Protein,462,Protein,10.209283828735352
sw06_Protein,463,Protein,10.502642631530762
sw06_Protein,464,Protein,10.591282844543457
sw06_Protein,465,Protein,10.299487113952637
sw06_Protein,466,Protein,10.23221492767334
sw06_Protein,467,Protein,10.29984188079834
sw06_Protein,468,Protein,10.3457612991333
sw06_Protein,469,Protein,10.378028869628906
sw06_Protein,470,Protein,10.145421981811523
sw06_Protein,471,Protein,9.862504959106445
sw06_Protein,472,Protein,9.946494102478027
sw06_Protein,473,Protein,10.31607723236084
sw06_Protein,474,Protein,10.732369422912598
sw06_Protein,475,Protein,10.475929260253906
sw06_Protein,476,Protein,10.167301177978516
sw06_Protein,477,Protein,9.8705472946167
sw06_Protein,478,Protein,10.160643577575684
sw06_Protein,479,Protein,10.714776039123535
sw06_Protein,480,Protein,10.345625877380371
sw06_Protein,481,Protein,10.13388729095459
sw06_Protein,482,Protein,10.01170539855957
sw06_Protein,483,Protein,10.235187530517578
sw06_Protein,484,Protein,10.561562538146973
sw06_Protein,485,Protein,10.771120071411133
sw06_Protein,486,Protein,11.404664993286133
sw06_Protein,487,Protein,11.528011322021484
sw06_Protein,488,Protein,11.211125373840332
sw06_Protein,489,Protein,11.274566650390625
sw06_Protein,490,Protein,10.406311988830566
sw06_Protein,491,Protein,9.646899223327637
sw06_Protein,492,Protein,9.692176818847656
sw06_Protein,493,Protein,10.456299781799316
sw06_Protein,494,Protein,10.436928749084473
sw06_Protein,495,Protein,10.394189834594727
sw06_Protein,496,Protein,10.668136596679688
sw06_Protein,497,Protein,10.687052726745605
sw06_Protein,498,Protein,10.725298881530762
sw06_Protein,499,Protein,11.642840385437012
sw06_Protein,500,Protein,11.294913291931152
sw06_Protein,501,Protein,11.830920219421387
sw06_Protein,502,Protein,12.083413124084473
sw06_Protein,503,Protein,11.869394302368164
sw06_Protein,504,Protein,12.56431770324707
sw06_Protein,505,Protein,12.516783714294434
sw06_Protein,506,Protein,12.920775413513184
sw06_Protein,507,Protein,13.783970832824707
sw06_Protein,508,Protein,13.935585975646973
sw06_Protein,509,Protein,13.492456436157227
sw06_Protein,510,Protein,12.966935157775879
sw06_Protein,511,Protein,12.847965240478516
sw06_Protein,512,Protein,12.330032348632813
sw06_Protein,513,Protein,12.922577857971191
sw06_Protein,514,Protein,12.625856399536133
sw06_Protein,515,Protein,12.225868225097656
sw06_Protein,516,Protein,12.561111450195313
sw06_Protein,517,Protein,11.673792839050293
sw06_Protein,518,Protein,11.830037117004395
sw06_Protein,519,Protein,11.796385765075684
sw06_Protein,520,Protein,12.31907844543457
sw06_Protein,521,Protein,12.591279983520508
sw06_Protein,522,Protein,12.080473899841309
sw06_Protein,523,Protein,12.422892570495605
sw06_Protein,524,Protein,12.79770565032959
sw06_Protein,525,Protein,12.35179328918457
sw06_Protein,526,Protein,12.44860553741455
sw06_Protein,527,Protein,11.814139366149902
sw06_Protein,528,Protein,11.876782417297363
sw06_Protein,529,Protein,11.914713859558105
sw06_Protein,530,Protein,11.5947904586792
sw06_Protein,531,Protein,11.887480735778809
sw06_Protein,532,Protein,12.013540267944336
sw06_Protein,533,Protein,12.474418640136719
sw06_Protein,534,Protein,12.490748405456543
sw06_Protein,535,Protein,12.994244575500488
sw06_Protein,536,Protein,13.467732429504395
sw06_Protein,537,Protein,13.979485511779785
sw06_Protein,538,Protein,13.881248474121094
sw06_Protein,539,Protein,13.902902603149414
sw06_Protein,540,Protein,13.53868293762207
sw06_Protein,541,Protein,13.072527885437012
sw06_Protein,542,Protein,13.128129005432129
sw06_Protein,543,Protein,13.712613105773926
sw06_Protein,544,Protein,13.577037811279297
sw06_Protein,545,Protein,13.610631942749023
sw06_Protein,546,Protein,13.522540092468262
sw06_Protein,547,Protein,13.27304458618164
sw06_Protein,548,Protein,13.31430435180664
sw06_Protein,549,Protein,13.193025588989258
sw06_Protein,550,Protein,13.077505111694336
sw06_Protein,551,Protein,12.71605110168457
sw06_Protein,552,Protein,12.579537391662598
sw06_Protein,553,Protein,12.721470832824707
sw06_Protein,554,Protein,12.881514549255371
sw06_Protein,555,Protein,12.907793045043945
sw06_Protein,556,Protein,13.387853622436523
sw06_Protein,557,Protein,13.839513778686523
sw06_Protein,558,Protein,13.972311019897461
sw06_Protein,559,Protein,14.3910551071167
sw06_Protein,560,Protein,14.121301651000977
sw06_Protein,561,Protein,14.901839256286621
sw06_Protein,562,Protein,14.544739723205566
sw06_Protein,563,Protein,14.340963363647461
sw06_Protein,564,Protein,14.178093910217285
sw06_Protein,565,Protein,14.754117965698242
sw06_Protein,566,Protein,14.479799270629883
sw06_Protein,567,Protein,14.256509780883789
sw06_Protein,568,Protein,14.262983322143555
sw06_Protein,569,Protein,13.81147575378418
sw06_Protein,570,Protein,14.316666603088379
sw06_Protein,571,Protein,13.915281295776367
sw06_Protein,572,Protein,14.040180206298828
sw06_Protein,573,Protein,13.91670036315918
sw06_Protein,574,Protein,14.56701946258545
sw06_Protein,575,Protein,14.816452980041504
sw06_Protein,576,Protein,14.555167198181152
sw06_Protein,577,Protein,14.401838302612305
sw06_Protein,578,Protein,14.33309268951416
sw06_Protein,579,Protein,14.308538436889648
