"FRAME","SYSTEM","RMSD"
1,"RMSD",0.000498187844641507
2,"RMSD",0.927444279193878
3,"RMSD",1.13309109210968
4,"RMSD",1.28588831424713
5,"RMSD",1.00198614597321
6,"RMSD",1.22554063796997
7,"RMSD",1.7755526304245
8,"RMSD",2.00723242759705
9,"RMSD",2.21249723434448
10,"RMSD",1.58041477203369
11,"RMSD",2.13087582588196
12,"RMSD",1.87878668308258
13,"RMSD",1.25268411636353
14,"RMSD",1.60355269908905
15,"RMSD",1.50885307788849
16,"RMSD",1.6231701374054
17,"RMSD",1.5125253200531
18,"RMSD",1.46238601207733
19,"RMSD",1.50720822811127
20,"RMSD",1.5869026184082
21,"RMSD",1.73051297664642
22,"RMSD",2.24194478988647
23,"RMSD",2.19706177711487
24,"RMSD",1.81793820858002
25,"RMSD",1.45569610595703
26,"RMSD",1.39083385467529
27,"RMSD",1.26185536384583
28,"RMSD",1.55233561992645
29,"RMSD",1.66733574867249
30,"RMSD",1.58203291893005
31,"RMSD",1.93747079372406
32,"RMSD",2.09104943275452
33,"RMSD",1.95425915718079
34,"RMSD",2.00950193405151
35,"RMSD",2.25989866256714
36,"RMSD",2.58883714675903
37,"RMSD",2.19932055473328
38,"RMSD",2.09774017333984
39,"RMSD",2.09688186645508
40,"RMSD",1.72417783737183
41,"RMSD",1.6327155828476
42,"RMSD",1.54614734649658
43,"RMSD",1.77079391479492
44,"RMSD",1.6668438911438
45,"RMSD",2.22491240501404
46,"RMSD",1.82336330413818
47,"RMSD",1.63359260559082
48,"RMSD",1.65965163707733
49,"RMSD",1.54360055923462
50,"RMSD",1.46601176261902
51,"RMSD",1.68374800682068
52,"RMSD",1.70375382900238
53,"RMSD",1.44146525859833
54,"RMSD",1.54530072212219
55,"RMSD",1.26681244373322
56,"RMSD",1.66613698005676
57,"RMSD",1.57008695602417
58,"RMSD",1.42420506477356
59,"RMSD",1.43088889122009
60,"RMSD",1.47378575801849
61,"RMSD",1.92642045021057
62,"RMSD",1.62831282615662
63,"RMSD",1.57258343696594
64,"RMSD",1.93365550041199
65,"RMSD",1.5215607881546
66,"RMSD",1.87890326976776
67,"RMSD",2.04390931129456
68,"RMSD",2.27113819122314
69,"RMSD",2.70047235488892
70,"RMSD",2.8826949596405
71,"RMSD",2.31125402450562
72,"RMSD",2.13222813606262
73,"RMSD",2.49288749694824
74,"RMSD",2.31262516975403
75,"RMSD",2.69700121879578
76,"RMSD",2.53270077705383
77,"RMSD",3.0394275188446
78,"RMSD",3.24931049346924
79,"RMSD",3.59221124649048
80,"RMSD",3.59803533554077
81,"RMSD",3.25037670135498
82,"RMSD",3.11287808418274
83,"RMSD",2.71137857437134
84,"RMSD",3.03255081176758
85,"RMSD",3.436115026474
86,"RMSD",3.08584356307983
87,"RMSD",2.62313961982727
88,"RMSD",2.71053218841553
89,"RMSD",2.70274877548218
