FRAME, TYPE, RMSD
1,Ligand,1.0268441438674927
2,Ligand,1.0288783311843872
3,Ligand,1.039563536643982
4,Ligand,1.3088878393173218
5,Ligand,0.9526622891426086
6,Ligand,1.0521864891052246
7,Ligand,1.3985202312469482
8,Ligand,1.1141854524612427
9,Ligand,1.0786869525909424
10,Ligand,0.9205902218818665
11,Ligand,1.0469930171966553
12,Ligand,1.3122411966323853
13,Ligand,1.1642416715621948
14,Ligand,1.2823013067245483
15,Ligand,1.1783918142318726
16,Ligand,1.107481598854065
17,Ligand,1.2038447856903076
18,Ligand,1.0103322267532349
19,Ligand,0.962264358997345
20,Ligand,0.3138090968132019
21,Ligand,1.2052329778671265
22,Ligand,1.1090103387832642
23,Ligand,0.7373073697090149
24,Ligand,1.4243954420089722
25,Ligand,0.4874303936958313
26,Ligand,1.2207144498825073
27,Ligand,1.176503300666809
28,Ligand,1.3039684295654297
29,Ligand,1.319219946861267
30,Ligand,0.9830870628356934
31,Ligand,1.2420506477355957
32,Ligand,1.0157551765441895
33,Ligand,1.4777483940124512
34,Ligand,1.3082573413848877
35,Ligand,0.9665074944496155
36,Ligand,0.7845184206962585
37,Ligand,1.1854819059371948
38,Ligand,1.1345020532608032
39,Ligand,1.2121227979660034
40,Ligand,0.5118061900138855
41,Ligand,0.6925888061523438
42,Ligand,0.5714806914329529
43,Ligand,1.257287621498108
44,Ligand,0.5060099959373474
45,Ligand,0.4609866142272949
46,Ligand,0.734839677810669
47,Ligand,0.519331157207489
48,Ligand,1.255969524383545
49,Ligand,0.525629997253418
50,Ligand,0.55135577917099
51,Ligand,0.938277006149292
52,Ligand,0.5617501139640808
53,Ligand,0.47939208149909973
54,Ligand,0.5424429178237915
55,Ligand,0.608177125453949
56,Ligand,0.5310221314430237
57,Ligand,0.7008368372917175
58,Ligand,1.0459730625152588
59,Ligand,1.2712335586547852
60,Ligand,0.549458920955658
61,Ligand,0.4414059817790985
62,Ligand,1.2839767932891846
63,Ligand,1.2216428518295288
64,Ligand,0.5725337862968445
65,Ligand,0.4785067141056061
66,Ligand,1.1867828369140625
67,Ligand,0.49617499113082886
68,Ligand,1.193692922592163
69,Ligand,0.5027785301208496
70,Ligand,1.0668189525604248
71,Ligand,1.1169660091400146
72,Ligand,0.4843546748161316
73,Ligand,0.7674968838691711
74,Ligand,1.3493613004684448
75,Ligand,0.8476072549819946
76,Ligand,0.7888221740722656
77,Ligand,0.6809892058372498
78,Ligand,1.2528034448623657
79,Ligand,0.4150645434856415
80,Ligand,0.7413114905357361
81,Ligand,0.5621394515037537
82,Ligand,1.1941490173339844
83,Ligand,1.1758044958114624
84,Ligand,1.0370230674743652
85,Ligand,1.2653080224990845
86,Ligand,0.5223492383956909
87,Ligand,0.7731147408485413
88,Ligand,0.9367668628692627
89,Ligand,1.3066678047180176
90,Ligand,1.2871266603469849
91,Ligand,1.2097845077514648
92,Ligand,1.3151865005493164
93,Ligand,0.2998124659061432
94,Ligand,1.2757270336151123
95,Ligand,0.4721052348613739
96,Ligand,1.0593172311782837
97,Ligand,1.100228190422058
98,Ligand,0.6767857670783997
99,Ligand,0.4780033528804779
100,Ligand,0.5071401000022888
101,Ligand,0.4428565204143524
102,Ligand,0.4867313802242279
103,Ligand,1.3670023679733276
104,Ligand,1.233001470565796
105,Ligand,0.5626620054244995
106,Ligand,0.464708536863327
107,Ligand,0.5035327076911926
108,Ligand,0.5120298266410828
109,Ligand,0.5856350064277649
110,Ligand,1.1579993963241577
111,Ligand,1.2214387655258179
112,Ligand,1.1334905624389648
113,Ligand,0.5119500160217285
114,Ligand,0.5427654385566711
115,Ligand,0.6237900853157043
116,Ligand,0.3507970869541168
117,Ligand,0.43145227432250977
118,Ligand,1.2814184427261353
119,Ligand,0.4722488522529602
120,Ligand,0.4178711771965027
121,Ligand,0.3787686228752136
122,Ligand,1.2199029922485352
123,Ligand,1.2312592267990112
124,Ligand,1.0847630500793457
125,Ligand,1.2526856660842896
126,Ligand,1.393020749092102
127,Ligand,0.9704566597938538
128,Ligand,1.2571179866790771
129,Ligand,1.1356514692306519
130,Ligand,0.7326231598854065
131,Ligand,1.1579035520553589
132,Ligand,1.2101811170578003
133,Ligand,1.400179386138916
134,Ligand,1.4537603855133057
135,Ligand,1.3387868404388428
136,Ligand,1.2907296419143677
137,Ligand,1.216951847076416
138,Ligand,1.4851758480072021
139,Ligand,0.6536826491355896
140,Ligand,0.6123972535133362
141,Ligand,0.7084925174713135
142,Ligand,0.7126724720001221
143,Ligand,1.1863861083984375
144,Ligand,1.1191556453704834
145,Ligand,0.3484029173851013
146,Ligand,0.3663090169429779
147,Ligand,1.2020212411880493
148,Ligand,1.28526771068573
149,Ligand,1.5082261562347412
150,Ligand,0.8687251210212708
151,Ligand,1.4553953409194946
152,Ligand,1.2053009271621704
153,Ligand,1.1612991094589233
154,Ligand,1.2655181884765625
155,Ligand,0.4027842581272125
156,Ligand,0.9493563175201416
157,Ligand,0.36901313066482544
158,Ligand,0.41087210178375244
159,Ligand,0.8584291934967041
160,Ligand,0.5771062970161438
161,Ligand,1.2635211944580078
162,Ligand,1.2878222465515137
163,Ligand,1.3020256757736206
164,Ligand,1.3838872909545898
165,Ligand,1.4017646312713623
166,Ligand,1.4163967370986938
167,Ligand,1.1143239736557007
168,Ligand,1.4882813692092896
169,Ligand,1.4335652589797974
170,Ligand,1.2475804090499878
171,Ligand,0.6562608480453491
172,Ligand,1.1158360242843628
173,Ligand,1.3347584009170532
174,Ligand,1.0693916082382202
175,Ligand,1.4994704723358154
176,Ligand,0.9944477677345276
177,Ligand,0.5772340893745422
178,Ligand,0.8760172128677368
179,Ligand,0.8246446847915649
180,Ligand,0.9402338266372681
181,Ligand,0.8015077710151672
182,Ligand,0.9411510229110718
183,Ligand,0.47803741693496704
184,Ligand,0.7794644236564636
185,Ligand,0.9370290040969849
186,Ligand,0.5461711883544922
187,Ligand,1.2786369323730469
188,Ligand,0.5162562727928162
189,Ligand,1.1420235633850098
190,Ligand,1.2596579790115356
191,Ligand,1.1408400535583496
192,Ligand,0.7197267413139343
193,Ligand,1.3789780139923096
194,Ligand,0.4759308695793152
195,Ligand,0.5230684280395508
196,Ligand,0.547812283039093
197,Ligand,1.3330717086791992
198,Ligand,1.018466830253601
199,Ligand,0.7273803353309631
200,Ligand,0.4739091098308563
201,Ligand,0.8069230914115906
202,Ligand,0.7423781156539917
203,Ligand,1.2558598518371582
204,Ligand,0.46559077501296997
205,Ligand,1.1170099973678589
206,Ligand,0.5841456651687622
207,Ligand,1.1590193510055542
208,Ligand,0.6345640420913696
209,Ligand,0.7732484936714172
210,Ligand,0.9291996359825134
211,Ligand,0.6854310631752014
212,Ligand,0.5284723043441772
213,Ligand,0.8939525485038757
214,Ligand,0.49276384711265564
215,Ligand,1.2112561464309692
216,Ligand,0.6442232131958008
217,Ligand,0.46296417713165283
218,Ligand,0.7148198485374451
219,Ligand,0.6321296691894531
220,Ligand,0.9946180582046509
221,Ligand,0.640638530254364
222,Ligand,1.2928017377853394
223,Ligand,0.9638440608978271
224,Ligand,1.1578329801559448
225,Ligand,1.1490978002548218
226,Ligand,0.4462169408798218
227,Ligand,0.7646828293800354
228,Ligand,0.6694003343582153
229,Ligand,0.9045617580413818
230,Ligand,0.5324966907501221
231,Ligand,0.9548172354698181
232,Ligand,1.1323707103729248
233,Ligand,0.7299811840057373
234,Ligand,0.8402618169784546
235,Ligand,0.5166568756103516
236,Ligand,0.5800854563713074
237,Ligand,0.6092281341552734
238,Ligand,1.1997708082199097
239,Ligand,1.062820315361023
240,Ligand,0.5739496350288391
241,Ligand,0.6475998759269714
242,Ligand,0.602558970451355
243,Ligand,0.5016714930534363
244,Ligand,0.4892057180404663
245,Ligand,0.9917163848876953
246,Ligand,0.520089328289032
247,Ligand,0.6298201680183411
248,Ligand,1.2783395051956177
249,Ligand,1.1282447576522827
250,Ligand,0.5185715556144714
251,Ligand,0.5186202526092529
252,Ligand,0.41215458512306213
253,Ligand,0.5069745182991028
254,Ligand,0.493532657623291
255,Ligand,0.8151511549949646
256,Ligand,0.6356386542320251
257,Ligand,1.1758379936218262
258,Ligand,0.6442407965660095
259,Ligand,1.4903780221939087
260,Ligand,0.6515478491783142
261,Ligand,1.2424629926681519
262,Ligand,0.929378092288971
263,Ligand,0.5756470561027527
264,Ligand,0.9663974642753601
265,Ligand,0.47471410036087036
266,Ligand,0.5906838178634644
267,Ligand,0.497909277677536
268,Ligand,0.557944655418396
269,Ligand,0.5505864024162292
270,Ligand,1.280517816543579
271,Ligand,1.1437209844589233
272,Ligand,1.103983998298645
273,Ligand,0.7704691886901855
274,Ligand,0.7656604051589966
275,Ligand,0.6168392896652222
276,Ligand,0.6233891248703003
277,Ligand,1.1890963315963745
278,Ligand,1.0089330673217773
279,Ligand,0.5117895007133484
280,Ligand,0.6284555792808533
281,Ligand,0.7610883712768555
282,Ligand,0.6647154092788696
283,Ligand,1.1449685096740723
284,Ligand,0.49845820665359497
285,Ligand,0.5439354181289673
286,Ligand,0.4922240376472473
287,Ligand,0.6117414236068726
288,Ligand,1.032397747039795
289,Ligand,1.4037600755691528
290,Ligand,0.9007449150085449
291,Ligand,0.5795133709907532
292,Ligand,1.559451699256897
293,Ligand,1.2525548934936523
294,Ligand,0.4603137671947479
295,Ligand,0.3594513535499573
296,Ligand,0.676439642906189
297,Ligand,0.9939947128295898
298,Ligand,1.3764115571975708
299,Ligand,1.540202021598816
300,Ligand,0.49305596947669983
301,Ligand,0.6099851727485657
302,Ligand,0.6001890897750854
303,Ligand,1.3039743900299072
304,Ligand,1.1348532438278198
305,Ligand,1.2724679708480835
306,Ligand,0.7515820860862732
307,Ligand,1.316375732421875
308,Ligand,0.578343391418457
309,Ligand,1.1257802248001099
310,Ligand,0.67020183801651
311,Ligand,0.8515579700469971
312,Ligand,1.2288119792938232
313,Ligand,0.5177242159843445
314,Ligand,0.463066041469574
315,Ligand,0.5487707257270813
316,Ligand,0.5615478754043579
317,Ligand,1.0089852809906006
318,Ligand,0.6434059143066406
319,Ligand,0.9386388063430786
320,Ligand,1.419193983078003
321,Ligand,0.6692325472831726
322,Ligand,0.5528054237365723
