FRAME, TYPE, RMSD
1,Ligand,0.7066832780838013
2,Ligand,0.9068576693534851
3,Ligand,0.5930685997009277
4,Ligand,0.5192796587944031
5,Ligand,0.5279553532600403
6,Ligand,0.43382883071899414
7,Ligand,0.5136803984642029
8,Ligand,0.5900179743766785
9,Ligand,0.5975854396820068
10,Ligand,1.0434049367904663
11,Ligand,0.5067578554153442
12,Ligand,0.8341112732887268
13,Ligand,0.5979827046394348
14,Ligand,0.9074497222900391
15,Ligand,1.0467501878738403
16,Ligand,0.8801367282867432
17,Ligand,0.6341243386268616
18,Ligand,0.9802385568618774
19,Ligand,0.934972882270813
20,Ligand,0.5121412873268127
21,Ligand,0.4895332455635071
22,Ligand,0.5588780045509338
23,Ligand,0.5759812593460083
24,Ligand,0.4281541109085083
25,Ligand,0.4403686225414276
26,Ligand,0.6303492188453674
27,Ligand,0.5797683000564575
28,Ligand,0.4444272816181183
29,Ligand,0.5438820719718933
30,Ligand,0.5695395469665527
31,Ligand,0.42279326915740967
32,Ligand,0.5419437289237976
33,Ligand,0.5381423830986023
34,Ligand,0.5814735889434814
35,Ligand,0.6080269813537598
36,Ligand,0.5053113102912903
37,Ligand,0.4183180332183838
38,Ligand,0.4577849507331848
39,Ligand,0.9021063446998596
40,Ligand,0.8435368537902832
41,Ligand,0.37527668476104736
42,Ligand,0.5378935933113098
43,Ligand,0.5120980143547058
44,Ligand,0.5908691883087158
45,Ligand,0.9405247569084167
46,Ligand,0.6053425073623657
47,Ligand,0.7214338183403015
48,Ligand,0.5877988338470459
49,Ligand,0.5883284211158752
50,Ligand,0.7152231335639954
51,Ligand,0.9178187251091003
52,Ligand,0.8810178637504578
53,Ligand,0.6378541588783264
54,Ligand,0.515127420425415
55,Ligand,0.6049192547798157
56,Ligand,0.991133987903595
57,Ligand,0.719219982624054
58,Ligand,0.9733912348747253
59,Ligand,0.5036509037017822
60,Ligand,0.8056297302246094
61,Ligand,0.9217478036880493
62,Ligand,0.6112013459205627
63,Ligand,0.8030431866645813
64,Ligand,1.0061312913894653
65,Ligand,0.73087078332901
66,Ligand,0.8613105416297913
67,Ligand,0.8483445644378662
68,Ligand,0.47877827286720276
69,Ligand,0.6064862012863159
70,Ligand,0.5599217414855957
71,Ligand,1.2206377983093262
72,Ligand,1.0633049011230469
73,Ligand,0.5766069889068604
74,Ligand,0.8528971672058105
75,Ligand,0.8271263241767883
76,Ligand,1.1218904256820679
77,Ligand,1.0193060636520386
78,Ligand,1.1980195045471191
79,Ligand,1.1574413776397705
80,Ligand,0.5449888706207275
81,Ligand,0.7608598470687866
82,Ligand,0.992310106754303
83,Ligand,1.0072569847106934
84,Ligand,0.9914029836654663
85,Ligand,0.7805864810943604
86,Ligand,1.0907983779907227
87,Ligand,0.9922404289245605
88,Ligand,1.1378437280654907
89,Ligand,0.9808589220046997
90,Ligand,0.4050425887107849
91,Ligand,0.41561248898506165
92,Ligand,1.0481916666030884
93,Ligand,0.9595069289207458
94,Ligand,1.035381555557251
95,Ligand,1.0258535146713257
96,Ligand,1.0293006896972656
97,Ligand,1.1251438856124878
98,Ligand,0.8977781534194946
99,Ligand,0.9933170676231384
100,Ligand,0.9578068256378174
101,Ligand,0.5049281120300293
102,Ligand,0.41787609457969666
103,Ligand,0.8812277913093567
104,Ligand,0.8175767064094543
105,Ligand,0.4295178949832916
106,Ligand,0.5654298067092896
107,Ligand,0.7680935263633728
108,Ligand,0.7915303111076355
109,Ligand,0.9124448895454407
110,Ligand,0.6697888970375061
111,Ligand,0.8458216786384583
112,Ligand,0.5048398375511169
113,Ligand,0.440298467874527
114,Ligand,0.5012760162353516
115,Ligand,0.6237446069717407
116,Ligand,0.8662415146827698
117,Ligand,0.47943201661109924
118,Ligand,0.7648842930793762
119,Ligand,0.6306818723678589
120,Ligand,0.3913933038711548
121,Ligand,0.5232201814651489
122,Ligand,0.44338423013687134
123,Ligand,0.5293152332305908
124,Ligand,0.6282830238342285
125,Ligand,0.5652563571929932
126,Ligand,0.6316945552825928
127,Ligand,0.7808268070220947
128,Ligand,0.5173854827880859
129,Ligand,0.43599453568458557
130,Ligand,0.844524621963501
131,Ligand,0.5069509744644165
132,Ligand,0.5146880149841309
133,Ligand,0.48128995299339294
134,Ligand,0.46371933817863464
135,Ligand,0.46530482172966003
136,Ligand,0.4508260488510132
137,Ligand,0.45204660296440125
138,Ligand,0.7736117839813232
139,Ligand,0.5603276491165161
140,Ligand,0.5477156043052673
141,Ligand,0.7269237637519836
142,Ligand,0.48296797275543213
143,Ligand,0.5656687021255493
144,Ligand,0.8126199841499329
145,Ligand,0.6254855394363403
146,Ligand,0.4780718684196472
147,Ligand,0.5892485976219177
148,Ligand,0.558998167514801
149,Ligand,0.6544662714004517
150,Ligand,0.6802915334701538
151,Ligand,0.7168059945106506
152,Ligand,0.5267764329910278
153,Ligand,0.6876123547554016
154,Ligand,0.5292015671730042
155,Ligand,0.49304723739624023
156,Ligand,0.9219139814376831
157,Ligand,0.900594174861908
158,Ligand,0.7589860558509827
159,Ligand,0.8681253790855408
160,Ligand,0.7728850841522217
161,Ligand,0.8976349830627441
162,Ligand,0.7063548564910889
163,Ligand,0.8540239334106445
164,Ligand,0.9134007096290588
165,Ligand,0.8009322881698608
166,Ligand,0.7640595436096191
167,Ligand,0.8919304013252258
168,Ligand,0.7765562534332275
169,Ligand,0.9754797220230103
170,Ligand,0.8428449034690857
171,Ligand,0.5993923544883728
172,Ligand,0.8144011497497559
173,Ligand,0.796158492565155
174,Ligand,0.9171115159988403
175,Ligand,0.7604622840881348
176,Ligand,0.5706743597984314
177,Ligand,0.7000432014465332
178,Ligand,1.0306990146636963
179,Ligand,0.8729471564292908
180,Ligand,0.9619706273078918
181,Ligand,0.9272306561470032
182,Ligand,0.8137785792350769
183,Ligand,0.8990355730056763
184,Ligand,0.9061179161071777
185,Ligand,1.0093592405319214
186,Ligand,0.861976683139801
187,Ligand,0.9051521420478821
188,Ligand,0.6036538481712341
189,Ligand,0.772038996219635
190,Ligand,0.806063711643219
191,Ligand,0.8266769051551819
192,Ligand,0.5941681861877441
193,Ligand,0.7312118411064148
194,Ligand,0.7700637578964233
195,Ligand,0.9032760858535767
196,Ligand,0.9170343279838562
197,Ligand,0.7477534413337708
198,Ligand,0.8667372465133667
199,Ligand,0.8717292547225952
200,Ligand,0.8699915409088135
201,Ligand,0.9163938760757446
202,Ligand,0.7547564506530762
203,Ligand,0.970364511013031
204,Ligand,0.9603567123413086
205,Ligand,0.9926023483276367
206,Ligand,0.9232181906700134
207,Ligand,1.2702205181121826
208,Ligand,0.9099247455596924
209,Ligand,0.7969117164611816
210,Ligand,1.057433843612671
211,Ligand,1.2480370998382568
212,Ligand,0.4622175693511963
213,Ligand,0.533474862575531
214,Ligand,1.2871555089950562
215,Ligand,0.9276446104049683
216,Ligand,0.9637799263000488
217,Ligand,1.0550531148910522
218,Ligand,0.5863339900970459
219,Ligand,0.4603765904903412
220,Ligand,1.16712486743927
221,Ligand,0.4724322259426117
222,Ligand,0.9266040921211243
223,Ligand,0.5781711339950562
224,Ligand,1.2496005296707153
225,Ligand,1.115468144416809
226,Ligand,1.137189269065857
227,Ligand,0.923954963684082
