FRAME, xTrans, yTrans, zTrans
1, -9.634167343378067,16.280357897281647,0.22648239135742188
2, -9.98647466301918,17.0561700463295,0.1992645263671875
3, -10.918964058160782,17.446983873844147,-0.19427108764648438
4, -10.756973892450333,16.59454971551895,-0.3139533996582031
5, -10.700943619012833,17.191084444522858,0.45037078857421875
6, -11.548139244318008,17.372086107730865,0.41530609130859375
7, -11.21726480126381,17.649740755558014,-0.016521453857421875
8, -11.107257515192032,15.972162783145905,0.48262786865234375
9, -11.740132957696915,15.741083681583405,1.5851287841796875
10, -12.04449525475502,15.640900194644928,1.914031982421875
11, -12.236128479242325,15.523220598697662,1.6369285583496094
12, -12.568114906549454,15.3137908577919,1.9236564636230469
13, -11.297341972589493,14.701493799686432,2.1394500732421875
14, -10.990989357233047,14.198211252689362,2.713348388671875
15, -11.06545415520668,13.580634653568268,3.026683807373047
16, -11.174213081598282,13.77690178155899,2.343067169189453
17, -11.58957639336586,13.918768465518951,2.375782012939453
18, -12.036349922418594,13.877945482730865,2.646881103515625
19, -12.46987596154213,14.304198801517487,2.0230789184570313
20, -13.080575615167618,13.934974253177643,2.344837188720703
21, -12.818060547113419,13.212003290653229,1.3461265563964844
22, -13.393892914056778,13.280572474002838,0.8297996520996094
23, -12.976744323968887,12.94856983423233,2.3227386474609375
24, -13.021134048700333,12.598943293094635,1.1268539428710938
25, -12.247096687555313,12.465727388858795,1.0247344970703125
26, -11.977462440729141,11.868557512760162,1.5510215759277344
27, -11.312132507562637,12.399664461612701,0.7963829040527344
28, -11.380919128656387,12.5449920296669,0.4919090270996094
29, -9.990549713373184,13.543223917484283,0.49114227294921875
30, -10.141000419855118,14.258513987064362,0.035861968994140625
31, -10.642784744501114,13.894883692264557,0.014057159423828125
32, -11.186756759881973,13.73309475183487,0.5932502746582031
33, -10.996735244989395,12.347996294498444,0.21129989624023438
34, -11.174248367547989,13.06987053155899,-0.6998710632324219
35, -11.630036979913712,13.330138742923737,-0.45914459228515625
36, -11.86909356713295,13.23547226190567,0.46401214599609375
37, -13.33099713921547,12.77963501214981,1.6566886901855469
38, -12.653759628534317,13.540653765201569,0.8856315612792969
39, -12.764587074518204,12.383151590824127,1.6174087524414063
40, -12.804901748895645,12.514798700809479,2.0322647094726563
41, -12.673446327447891,13.352515757083893,1.2915840148925781
42, -13.093990951776505,12.344730913639069,1.0458984375
43, -13.684936195611954,13.065201342105865,1.0921516418457031
44, -13.723458915948868,12.865383684635162,1.5544700622558594
45, -14.623468071222305,12.99741131067276,1.2204551696777344
46, -15.284946113824844,13.154490053653717,1.2416725158691406
47, -14.662591606378555,12.790307581424713,0.98846435546875
48, -14.527081161737442,13.057056963443756,-0.09373855590820313
49, -15.769251495599747,13.082453310489655,0.6477241516113281
50, -15.518637329339981,12.322451174259186,0.95501708984375
51, -14.667472511529922,12.345166742801666,1.434051513671875
52, -14.021439224481583,13.149325907230377,1.2137107849121094
53, -14.42740884423256,13.304055750370026,0.9926681518554688
54, -15.247173935174942,13.366768419742584,0.19386672973632813
55, -15.404031425714493,12.875348627567291,0.18561172485351563
56, -15.610552459955215,12.019415438175201,0.9297752380371094
57, -15.009689003229141,12.783275187015533,0.7335052490234375
58, -14.91666093468666,12.780876696109772,1.4047088623046875
59, -15.558657318353653,13.608480036258698,1.1370010375976563
60, -16.788849502801895,12.881257593631744,-0.21889877319335938
61, -16.881962448358536,12.321212351322174,-0.4098968505859375
62, -16.998140960931778,11.673860132694244,0.39837646484375
63, -16.694317489862442,10.823996126651764,-0.5099945068359375
64, -16.746065765619278,11.64838844537735,0.4403800964355469
65, -15.940275818109512,12.454204142093658,0.1443939208984375
66, -14.668982177972794,12.770307123661041,-0.5821113586425781
67, -13.579218536615372,12.89383751153946,0.12216949462890625
68, -13.27526918053627,12.124427378177643,0.3568115234375
69, -13.861017853021622,10.839715540409088,0.6277351379394531
70, -13.93058267235756,11.987286150455475,0.26831817626953125
71, -13.935649544000626,11.29537159204483,0.7863044738769531
72, -13.435296684503555,10.476088106632233,0.9712867736816406
73, -13.250461250543594,11.772610247135162,1.008575439453125
74, -14.616684585809708,11.687327921390533,0.6924896240234375
75, -14.992551475763321,13.211408197879791,0.7699012756347656
76, -14.565673500299454,12.629983484745026,1.2392005920410156
77, -14.964715629816055,13.12863689661026,1.6401748657226563
78, -14.848516136407852,13.105285227298737,0.9520912170410156
79, -14.804705291986465,13.152629435062408,0.116241455078125
80, -14.404099136590958,12.521968424320221,-0.8527412414550781
81, -14.115278869867325,14.27719932794571,0.10572433471679688
82, -14.325061470270157,14.301158487796783,1.0134010314941406
83, -14.179790169000626,14.638911783695221,0.16171646118164063
84, -14.449184089899063,14.559597551822662,1.2837753295898438
85, -15.042073875665665,14.362966120243073,1.2513504028320313
86, -14.892577797174454,15.112984240055084,2.409893035888672
87, -15.807531982660294,15.252459108829498,2.5710411071777344
88, -15.635094314813614,15.102809488773346,2.445240020751953
89, -14.794015556573868,15.61652809381485,2.845897674560547
90, -16.14957681298256,15.225849688053131,2.5362548828125
91, -16.37597146630287,15.277916491031647,2.702423095703125
92, -15.872704178094864,14.803010523319244,3.2282943725585938
93, -16.11986604332924,15.907660067081451,3.4047012329101563
94, -16.121431976556778,15.954992830753326,2.8627243041992188
95, -16.282215744256973,15.561781466007233,2.409313201904297
96, -15.763510376214981,15.77624374628067,1.9507179260253906
97, -15.515884071588516,15.96427971124649,2.0465240478515625
98, -15.316389709711075,15.880291521549225,3.977375030517578
99, -15.385493904352188,15.789038240909576,4.054126739501953
100, -15.511672645807266,15.593363344669342,3.3140220642089844
101, -15.49491086602211,15.686323702335358,2.5373268127441406
102, -15.768387466669083,14.867278635501862,2.9570846557617188
103, -15.209273010492325,15.221146166324615,3.1316680908203125
104, -14.809439331293106,15.48899132013321,4.141456604003906
105, -14.937091499567032,16.344383776187897,3.979034423828125
106, -15.033632904291153,16.493361055850983,4.2528076171875
107, -14.838432937860489,15.769682466983795,3.6787757873535156
108, -14.654977470636368,14.611303865909576,4.425128936767578
109, -14.483539253473282,15.464649736881256,4.859455108642578
110, -14.995910316705704,15.874380648136139,5.812042236328125
111, -15.614698082208633,15.281399309635162,5.642498016357422
112, -14.616146713495255,15.993412554264069,5.867977142333984
113, -14.110408455133438,15.252719461917877,5.571239471435547
114, -14.171846061944962,15.475334703922272,6.560985565185547
115, -14.971708923578262,15.312741816043854,5.740573883056641
116, -15.096625953912735,15.824505388736725,5.5614471435546875
117, -15.044514328241348,14.870083391666412,6.686069488525391
118, -15.35360398888588,16.093535006046295,5.8495635986328125
119, -15.577810913324356,15.936087191104889,6.266166687011719
120, -15.677350670099258,15.457949221134186,6.4723968505859375
121, -15.902964264154434,15.303095400333405,5.814235687255859
122, -15.944042831659317,15.129225313663483,5.408473968505859
123, -16.338930755853653,15.688547670841217,5.379486083984375
124, -16.393973022699356,16.782993853092194,4.1749725341796875
125, -15.349856048822403,16.39010864496231,3.5692596435546875
126, -16.965857177972794,16.922174990177155,3.5226821899414063
127, -16.499636322259903,17.06557708978653,3.25323486328125
128, -15.514118820428848,16.756912767887115,2.6721839904785156
129, -15.402558952569962,16.372349321842194,2.3464508056640625
130, -15.119624763727188,15.690073549747467,3.014019012451172
131, -15.055766731500626,16.84248787164688,2.182994842529297
132, -15.129609733819962,16.82305198907852,1.3159751892089844
133, -15.390912681818008,17.421856462955475,1.1134796142578125
134, -15.361540466547012,17.807709276676178,1.354705810546875
135, -16.425427109003067,18.749373018741608,1.2810935974121094
136, -16.3866106569767,18.997648775577545,1.3790931701660156
137, -16.90245881676674,20.10653167963028,1.2709274291992188
138, -17.08101335167885,18.508057177066803,1.6131744384765625
