FRAME, xTrans, yTrans, zTrans
114, 9.080137580633163,-3.1021878123283386,-3.0771636962890625
115, 10.074394553899765,-3.0661861300468445,-3.3382835388183594
116, 10.191714614629745,-2.7365748286247253,-2.609210968017578
117, 10.869134277105331,-3.209483563899994,-2.604595184326172
118, 10.14467653632164,-2.3956568837165833,-2.2134666442871094
119, 10.770837157964706,-2.6950735449790955,-1.1631088256835938
120, 10.640115112066269,-2.9862017035484314,-1.3797683715820313
121, 10.605674117803574,-4.778436601161957,-0.9975776672363281
122, 10.22521623969078,-6.252752721309662,-1.1879844665527344
123, 9.315106719732285,-6.403144299983978,-1.1053085327148438
124, 8.215915530920029,-7.21859210729599,-0.523956298828125
125, 7.868896812200546,-7.217848241329193,-1.0639457702636719
126, 8.063771098852158,-6.724514424800873,-1.487274169921875
127, 7.607006877660751,-7.6036877036094666,-1.2159652709960938
128, 8.097371906042099,-8.979889333248138,-1.7786293029785156
129, 8.31355795264244,-8.702723920345306,-2.8288345336914063
130, 8.068927139043808,-8.382530152797699,-2.1490020751953125
131, 7.097495883703232,-7.485172688961029,-2.716014862060547
132, 7.601494640111923,-7.5431899428367615,-3.4704017639160156
133, 7.819801181554794,-8.769658505916595,-4.6388092041015625
134, 8.327207893133163,-8.317306935787201,-4.712612152099609
135, 8.689783424139023,-8.359239518642426,-5.354915618896484
136, 8.249135822057724,-9.090708196163177,-4.7665557861328125
137, 8.465616554021835,-10.078498303890228,-5.070995330810547
138, 9.000400871038437,-10.489656865596771,-5.15521240234375
139, 9.811761230230331,-8.926524579524994,-4.703830718994141
140, 9.724468559026718,-8.669812619686127,-4.629024505615234
141, 9.819840759038925,-9.170114934444427,-3.8111000061035156
142, 10.128660529851913,-9.04612010717392,-3.5178604125976563
143, 10.134342521429062,-8.71352618932724,-3.3285751342773438
144, 9.839116424322128,-8.977406919002533,-2.997081756591797
145, 9.920694679021835,-8.417166650295258,-2.4309425354003906
146, 9.434635490179062,-8.636180341243744,-2.2534141540527344
147, 9.695075362920761,-8.325599610805511,-2.2389450073242188
148, 8.60479673743248,-8.223475396633148,-1.9661827087402344
149, 8.780542701482773,-8.94368690252304,-1.8903732299804688
150, 9.041095107793808,-8.543109834194183,-1.8505477905273438
151, 9.003696769475937,-9.184648931026459,-1.942352294921875
152, 8.571338027715683,-9.601661145687103,-1.7762832641601563
153, 8.353380531072617,-10.93965858221054,-2.35137939453125
154, 8.994440406560898,-10.763580739498138,-2.795490264892578
155, 10.044388145208359,-11.332153737545013,-1.7883834838867188
156, 10.548621505498886,-11.301237523555756,-2.3291168212890625
157, 11.982327789068222,-10.331730306148529,-2.5225563049316406
158, 10.773319572210312,-9.75273460149765,-3.6939964294433594
159, 10.902015060186386,-10.013478696346283,-3.9718360900878906
160, 9.625532478094101,-10.411910474300385,-3.4549713134765625
161, 10.16671022772789,-11.536384999752045,-3.5093650817871094
162, 10.53293165564537,-11.44239753484726,-3.301422119140625
163, 9.545005172491074,-10.962938725948334,-3.4767608642578125
164, 9.995953887701035,-11.4545778632164,-3.182384490966797
165, 8.839530318975449,-11.478607594966888,-3.1282005310058594
166, 8.673094123601913,-12.182352483272552,-3.131610870361328
167, 8.503493636846542,-12.008696019649506,-3.673870086669922
168, 8.860829681158066,-12.60444301366806,-4.1036834716796875
169, 8.497171729803085,-11.688946187496185,-4.0688018798828125
170, 9.741117805242538,-11.305639684200287,-2.6244049072265625
171, 10.173383086919785,-11.87016624212265,-2.943653106689453
172, 9.895387977361679,-11.661597669124603,-2.1350975036621094
173, 9.889547675848007,-11.097330510616302,-2.226947784423828
174, 10.410951942205429,-12.104014813899994,-1.9669952392578125
175, 9.76620039343834,-11.227870404720306,-1.927337646484375
176, 10.077485412359238,-11.940897405147552,-2.840576171875
177, 9.686399787664413,-12.04558128118515,-2.801605224609375
178, 9.160823196172714,-13.710870206356049,-1.7762947082519531
179, 10.254647582769394,-14.361418187618256,-1.0186691284179688
180, 10.717429488897324,-13.782686650753021,-2.236278533935547
181, 10.113234847784042,-14.860374867916107,-2.362010955810547
182, 10.357568114995956,-15.074473798274994,-3.4618148803710938
183, 10.398136466741562,-14.05764240026474,-3.0977096557617188
184, 10.217789024114609,-14.372215688228607,-3.5601959228515625
185, 9.799258559942245,-14.350270688533783,-2.813945770263672
186, 10.870925277471542,-14.372613370418549,-2.7698898315429688
187, 10.576793998479843,-14.600732266902924,-1.5452423095703125
188, 10.665384620428085,-15.020001828670502,-1.0434074401855469
189, 10.449046462774277,-16.36549609899521,-0.6628227233886719
190, 11.58033499121666,-16.46363204717636,-0.64825439453125
191, 12.41336664557457,-16.12263911962509,0.428863525390625
192, 11.893287986516953,-17.005261838436127,0.3349876403808594
193, 11.487715095281601,-16.86720222234726,0.0066375732421875
194, 11.569367736577988,-17.36979430913925,-0.8374862670898438
195, 11.759498924016953,-17.553985059261322,-0.8593902587890625
196, 11.427801460027695,-17.43891280889511,0.07228469848632813
197, 11.338003486394882,-18.172397077083588,1.1718940734863281
198, 11.308629363775253,-17.26237052679062,0.9558334350585938
199, 11.490276664495468,-17.295430600643158,0.5857467651367188
200, 11.650582641363144,-17.478532254695892,0.6185340881347656
201, 11.121295303106308,-17.10018676519394,0.06833648681640625
202, 11.97121176123619,-16.821742475032806,0.3243064880371094
203, 13.429882377386093,-16.87712997198105,-0.2916374206542969
204, 11.34176191687584,-16.447443425655365,-0.9162940979003906
205, 11.117376655340195,-16.036294400691986,-0.2053680419921875
206, 10.93300661444664,-16.201248586177826,0.5624885559082031
207, 10.772513717412949,-17.31536239385605,0.3780975341796875
208, 11.071948379278183,-17.564456403255463,-0.5550460815429688
209, 10.57842668890953,-16.552030980587006,0.24769973754882813
210, 10.481771796941757,-16.91060584783554,0.7152519226074219
211, 9.906465858221054,-16.97217696905136,0.9666061401367188
212, 8.997891753911972,-16.86417907476425,0.8583869934082031
213, 10.38168939948082,-16.64520400762558,1.0365447998046875
214, 10.094595283269882,-18.09863990545273,1.4857597351074219
215, 10.058925956487656,-17.586682736873627,1.0013275146484375
216, 10.341221183538437,-17.099349439144135,0.291534423828125
217, 10.14839968085289,-18.27927154302597,1.1711921691894531
218, 11.113869041204453,-18.180608212947845,1.5998115539550781
219, 10.141626685857773,-17.557391583919525,1.6843109130859375
220, 10.72303518652916,-17.83582442998886,3.007659912109375
221, 11.518115371465683,-18.327741086483,2.875812530517578
222, 11.540138572454453,-18.60813468694687,2.496082305908203
223, 11.939264625310898,-17.44535392522812,2.2605972290039063
224, 11.111973136663437,-17.346549451351166,0.14089202880859375
225, 10.575841277837753,-17.24688285589218,0.1756439208984375
226, 11.157842963933945,-17.430776059627533,-0.3168067932128906
227, 10.7740977704525,-17.713023602962494,-0.278900146484375
228, 10.116896003484726,-17.506940305233,0.7688026428222656
229, 9.021789878606796,-17.13118690252304,0.3950767517089844
230, 8.563361495733261,-17.51796668767929,0.5597267150878906
231, 8.494185775518417,-16.97113746404648,0.17748641967773438
232, 8.826608031988144,-18.00708144903183,0.5670013427734375
233, 8.371795982122421,-18.099402844905853,0.4865226745605469
234, 7.367989391088486,-16.808196485042572,0.5776252746582031
235, 6.525621265172958,-16.654618680477142,1.4383392333984375
236, 6.068469852209091,-17.01647514104843,1.2440910339355469
237, 5.4704717099666595,-16.91620773077011,0.7757644653320313
238, 6.449111789464951,-16.531116902828217,-0.5645103454589844
239, 5.980476230382919,-16.257871091365814,-0.07916259765625
240, 5.350173801183701,-16.025844991207123,-0.6835708618164063
241, 6.888665527105331,-16.17974990606308,-0.5107612609863281
242, 6.261828273534775,-15.068085134029388,0.09595108032226563
243, 6.337155669927597,-15.621188580989838,-0.4644813537597656
244, 6.322952598333359,-15.667997777462006,0.0612030029296875
245, 6.485404342412949,-15.379088819026947,0.4644966125488281
246, 6.513119071722031,-14.550242841243744,0.8809776306152344
247, 7.860261768102646,-15.10461562871933,-0.053653717041015625
248, 8.103612750768661,-16.388746678829193,0.5001258850097656
249, 9.1158946454525,-17.119090497493744,1.6160545349121094
250, 9.20795664191246,-17.37505477666855,1.3296470642089844
251, 9.491010993719101,-17.81127494573593,1.721221923828125
252, 10.103250831365585,-18.001740872859955,2.5291748046875
253, 9.818342536687851,-17.814662396907806,2.7524566650390625
254, 9.454277366399765,-18.060923993587494,3.0855789184570313
255, 8.633582442998886,-17.12235778570175,2.892791748046875
256, 8.700994819402695,-15.889385640621185,3.1249732971191406
257, 8.173562854528427,-16.19322246313095,3.2673568725585938
258, 8.33028158545494,-16.5301451086998,3.522319793701172
259, 8.701119750738144,-17.25793594121933,3.4611968994140625
260, 8.971171706914902,-17.616176068782806,4.165027618408203
261, 9.051185935735703,-17.132537305355072,4.703975677490234
262, 9.720122665166855,-15.885616719722748,4.538845062255859
263, 10.165713638067245,-16.92813628911972,4.0017242431640625
264, 9.576405853033066,-16.42076152563095,3.318836212158203
265, 9.95473226904869,-16.02321285009384,3.5336990356445313
266, 10.360607475042343,-16.191032826900482,4.286540985107422
267, 9.31271967291832,-18.0720095038414,4.425128936767578
268, 9.179705947637558,-18.92511886358261,4.356761932373047
269, 10.60589537024498,-18.2955259680748,3.41217041015625
270, 11.333332389593124,-18.857968747615814,3.8163986206054688
271, 11.405785888433456,-18.796798169612885,4.643638610839844
272, 11.749905914068222,-18.989182889461517,4.415363311767578
273, 11.069938987493515,-18.974120557308197,4.895809173583984
274, 11.523220390081406,-17.92608016729355,4.209327697753906
275, 12.194924682378769,-18.864600598812103,4.143440246582031
276, 11.826897948980331,-18.74656242132187,4.250972747802734
277, 12.13931879401207,-19.332078397274017,3.3942222595214844
278, 12.82026419043541,-19.455232083797455,2.461139678955078
279, 13.75028070807457,-19.543366849422455,2.4749412536621094
280, 14.500720351934433,-20.075822293758392,3.2526817321777344
281, 14.678779929876328,-21.087571561336517,3.410724639892578
282, 15.638024657964706,-20.25260680913925,2.293773651123047
283, 15.317056983709335,-20.832665860652924,1.6778411865234375
284, 14.998993247747421,-20.882592618465424,2.0662879943847656
285, 15.036303848028183,-21.452256619930267,2.9458389282226563
286, 14.838929504156113,-21.821713864803314,3.564868927001953
287, 14.210466712713242,-22.084458768367767,4.319133758544922
288, 14.515727370977402,-21.552838742733,3.22705078125
289, 13.988936752080917,-20.875527799129486,3.66815185546875
290, 13.621753066778183,-20.0456480383873,4.902675628662109
291, 13.070144027471542,-19.483811795711517,4.472320556640625
292, 13.433197349309921,-19.37150329351425,4.591217041015625
293, 12.974482864141464,-19.77273315191269,4.231986999511719
294, 12.849590629339218,-19.964604794979095,3.7757644653320313
295, 12.28970655798912,-19.733891904354095,4.042568206787109
296, 11.71214708685875,-18.554189145565033,5.010463714599609
297, 11.20110735297203,-19.385352551937103,4.178436279296875
298, 11.840125411748886,-20.280082166194916,3.231231689453125
299, 12.30305227637291,-20.452662885189056,2.7698097229003906
300, 13.397112220525742,-20.220645368099213,2.3848037719726563
301, 14.003129333257675,-20.72331565618515,2.6481590270996094
302, 14.339284271001816,-20.79290336370468,2.086761474609375
303, 13.899516433477402,-20.76403945684433,3.633495330810547
304, 13.309253066778183,-21.914128720760345,2.0860519409179688
305, 13.654785484075546,-20.560763776302338,1.9979209899902344
306, 13.50927671790123,-20.251786649227142,1.7729148864746094
307, 14.782116264104843,-21.121629178524017,2.4967803955078125
308, 14.689725250005722,-21.496138989925385,1.9244918823242188
309, 15.82799181342125,-21.72929710149765,1.8278427124023438
310, 15.96784719824791,-22.698306500911713,1.7306327819824219
311, 16.453372329473495,-23.224137723445892,1.0421600341796875
312, 16.386002868413925,-21.865403592586517,1.3385200500488281
313, 15.231313079595566,-21.446872174739838,1.9061203002929688
314, 14.363197654485703,-21.504880368709564,3.9094161987304688
315, 14.527276366949081,-21.86617225408554,4.337368011474609
316, 15.020237296819687,-22.27444976568222,4.402858734130859
317, 14.034766525030136,-22.619485318660736,4.165401458740234
318, 12.969314903020859,-21.647538602352142,3.891925811767578
319, 12.75627264380455,-21.732482373714447,2.8165130615234375
320, 13.544092506170273,-21.33903068304062,2.932403564453125
321, 13.205420821905136,-21.125262677669525,2.7280426025390625
322, 13.700557082891464,-21.42812865972519,4.066627502441406
323, 13.713501304388046,-20.98478454351425,2.754852294921875
324, 13.248271316289902,-21.13172096014023,2.7740249633789063
325, 12.962156623601913,-21.355737149715424,3.0003585815429688
326, 13.997103065252304,-20.447379529476166,3.6571083068847656
327, 13.774801582098007,-19.770371854305267,3.960216522216797
328, 12.861184448003769,-20.732066571712494,3.554798126220703
329, 12.321607917547226,-21.078271329402924,3.461780548095703
330, 11.414349883794785,-20.889890134334564,3.845172882080078
331, 12.00112184882164,-20.38749450445175,5.111846923828125
332, 11.962457031011581,-19.480554044246674,5.5087738037109375
333, 11.98769125342369,-19.792436063289642,5.457275390625
334, 10.536027282476425,-20.189315259456635,6.577781677246094
335, 10.068194717168808,-20.45764869451523,6.612476348876953
336, 10.527406066656113,-21.03850692510605,6.153617858886719
337, 10.983682006597519,-20.50809806585312,4.7858734130859375
338, 10.128166526556015,-20.361747205257416,5.3829498291015625
339, 10.14981397986412,-20.03690856695175,4.514739990234375
340, 10.305842727422714,-21.166890561580658,3.0596847534179688
341, 10.569246619939804,-22.127751767635345,2.8475379943847656
342, 10.397831290960312,-23.090037763118744,2.7965965270996094
343, 9.995464652776718,-22.485925137996674,2.3795928955078125
344, 10.903539031744003,-21.83884757757187,2.773090362548828
345, 10.720752090215683,-22.12995857000351,3.1861495971679688
346, 10.444455474615097,-22.264632642269135,4.001316070556641
347, 10.09700807929039,-22.05268234014511,4.514644622802734
348, 10.28976759314537,-22.381564557552338,4.3654632568359375
349, 8.990158408880234,-22.20691055059433,3.5211181640625
350, 9.06511053442955,-21.829778134822845,3.004302978515625
351, 9.192472785711288,-21.551652371883392,2.0704078674316406
352, 9.067146629095078,-20.929435193538666,2.4920921325683594
353, 9.034065574407578,-22.567416608333588,2.9165306091308594
354, 8.803510993719101,-24.192666471004486,3.8540573120117188
355, 9.811991065740585,-22.815629422664642,4.268695831298828
356, 10.151247352361679,-22.83875411748886,3.1441574096679688
357, 10.145698875188828,-22.468028485774994,4.372455596923828
358, 9.485329002141953,-23.202321469783783,5.371738433837891
359, 9.77337583899498,-23.447696149349213,4.987140655517578
360, 8.902378410100937,-22.836965024471283,3.7328262329101563
361, 8.108657211065292,-22.930268704891205,3.3809661865234375
362, 7.8686955869197845,-21.861468732357025,3.1233978271484375
363, 8.682975143194199,-23.089925229549408,3.3761367797851563
364, 8.72702631354332,-22.9904722571373,3.225250244140625
365, 8.238382667303085,-23.11320823431015,2.5529098510742188
366, 7.074486583471298,-24.011723935604095,2.542003631591797
367, 6.779322475194931,-24.578149259090424,2.030353546142578
368, 6.9223969876766205,-24.251973569393158,1.7943534851074219
369, 7.624980300664902,-23.832957684993744,0.8080673217773438
370, 6.496325820684433,-25.671067655086517,-0.27960968017578125
371, 7.159695476293564,-25.12061446905136,-0.13863754272460938
372, 7.088789314031601,-23.771047055721283,0.21022415161132813
373, 6.76862558722496,-23.84176391363144,0.4803047180175781
374, 6.509250491857529,-23.97573035955429,-0.24600601196289063
375, 6.694708198308945,-25.23761123418808,-0.23509979248046875
376, 7.278932422399521,-25.611188352108,-1.6416473388671875
377, 7.263352245092392,-25.728396832942963,-1.2402191162109375
378, 7.021735996007919,-24.087710797786713,-0.13939666748046875
379, 6.280987113714218,-24.499705731868744,-0.7138175964355469
380, 6.105535835027695,-25.017196118831635,-1.1142158508300781
381, 5.802656501531601,-24.185788571834564,-0.1280364990234375
382, 5.086414188146591,-24.301383435726166,-0.3595008850097656
383, 5.681571811437607,-24.910960614681244,-0.2817955017089844
384, 5.011599391698837,-25.578525006771088,-0.10066604614257813
385, 5.896777957677841,-25.18624633550644,0.5555763244628906
386, 4.463779777288437,-25.126695096492767,1.8639678955078125
387, 5.083396762609482,-25.697408139705658,0.8552093505859375
388, 3.875248521566391,-25.516349256038666,0.77117919921875
389, 3.3286240994930267,-25.145240247249603,1.5082626342773438
390, 3.0767496526241302,-24.631873548030853,1.9704856872558594
391, 3.2093463838100433,-24.318580090999603,2.0496673583984375
392, 2.802168697118759,-23.61838859319687,2.388019561767578
393, 3.129096120595932,-23.50836318731308,1.5801658630371094
394, 3.033829778432846,-22.486075818538666,1.3617973327636719
395, 3.115440934896469,-22.751578748226166,1.12103271484375
396, 3.438758224248886,-23.142758786678314,1.7924385070800781
397, 2.91398748755455,-22.9018434882164,1.9969558715820313
398, 3.014542907476425,-22.918887555599213,0.5715255737304688
399, 3.516493648290634,-22.376151502132416,-0.5835113525390625
400, 3.2862299382686615,-23.35945075750351,-0.50054931640625
401, 3.3026717603206635,-24.019732892513275,0.4340705871582031
402, 2.884387582540512,-24.272262036800385,1.1306877136230469
403, 2.3821307122707367,-24.22647613286972,1.1486396789550781
404, 1.2689487040042877,-23.997998654842377,1.9443283081054688
405, 2.0418384969234467,-23.330775678157806,1.7527198791503906
406, 3.207618325948715,-23.263358533382416,1.6576957702636719
407, 2.6655658185482025,-23.416703641414642,1.5110855102539063
408, 2.2606540620326996,-24.23699325323105,2.9027137756347656
409, 2.0519644916057587,-24.92414802312851,2.870502471923828
410, 2.023135632276535,-25.36657279729843,2.81610107421875
411, 1.2185645401477814,-26.401181638240814,1.8308334350585938
412, 0.08389204740524292,-25.72150367498398,2.249542236328125
413, -0.40758493542671204,-25.08914703130722,2.4910430908203125
414, -0.8705878555774689,-24.783648908138275,1.5971031188964844
415, -1.6844851076602936,-25.06754058599472,0.9433326721191406
416, -1.475899487733841,-24.032555997371674,0.0443572998046875
417, -0.6843612492084503,-23.703740537166595,0.6662750244140625
418, -1.3494071066379547,-25.055228650569916,1.3767204284667969
419, -1.2543167173862457,-26.394212186336517,1.8647880554199219
420, -0.9387142956256866,-25.629760205745697,3.2128677368164063
421, -1.7945996820926666,-25.944821774959564,2.634662628173828
422, -2.4405952990055084,-25.85428375005722,3.267303466796875
423, -2.576078325510025,-25.89432853460312,3.6708526611328125
424, -3.0659333765506744,-25.774447858333588,3.9785423278808594
425, -1.908827930688858,-25.253714978694916,4.904319763183594
426, -2.324493318796158,-25.793740689754486,5.356067657470703
427, -1.9662329256534576,-25.44035094976425,6.2165374755859375
428, -2.7026785910129547,-26.689418256282806,5.744922637939453
429, -1.8717218935489655,-27.46984428167343,5.647056579589844
430, -2.394712120294571,-28.077851712703705,6.565826416015625
431, -2.022385984659195,-28.703080594539642,6.406223297119141
432, -2.625312477350235,-27.981828153133392,6.938392639160156
433, -3.0340894758701324,-28.739005506038666,7.337100982666016
434, -2.458120971918106,-28.00723785161972,7.744678497314453
435, -2.353938013315201,-27.548411786556244,7.6984100341796875
436, -2.3426553308963776,-26.572331845760345,6.374664306640625
437, -2.035837322473526,-26.267676770687103,5.930065155029297
438, -3.1391524374485016,-25.572820127010345,5.8457183837890625
439, -2.61875119805336,-26.301890790462494,4.583644866943359
440, -2.7582081854343414,-26.563489377498627,3.96246337890625
441, -2.7519823610782623,-27.209058225154877,4.532047271728516
442, -3.2723096907138824,-26.64350265264511,5.417461395263672
443, -3.8451739847660065,-26.685286939144135,4.747978210449219
444, -4.007380157709122,-26.84624046087265,3.5973968505859375
445, -4.672707229852676,-26.910298764705658,3.5780677795410156
446, -4.533160835504532,-26.767283856868744,3.8598899841308594
447, -3.31255641579628,-27.033635556697845,3.0889320373535156
448, -3.11185422539711,-26.886437833309174,4.0516510009765625
449, -3.0091358721256256,-27.32632964849472,3.597545623779297
450, -2.6548575460910797,-27.145724713802338,3.426494598388672
451, -2.703439384698868,-27.852984845638275,2.410472869873047
452, -3.294384390115738,-27.165919721126556,2.402324676513672
453, -3.901740223169327,-26.75821441411972,2.832447052001953
454, -2.609697014093399,-27.148711621761322,3.280811309814453
455, -2.211721569299698,-26.34662002325058,1.4716949462890625
456, -1.9146086275577545,-27.584327161312103,0.6272354125976563
457, -1.1731092035770416,-27.940001904964447,0.4489784240722656
458, -1.5421166718006134,-27.886514127254486,0.4342536926269531
459, -2.4122699797153473,-27.868752896785736,0.2639617919921875
460, -1.8394598066806793,-26.49020904302597,0.9763259887695313
461, -1.5640665590763092,-26.13716834783554,0.451934814453125
462, -1.2882889807224274,-25.76005882024765,1.2441673278808594
463, -2.050392061471939,-24.54612296819687,1.7287864685058594
464, -1.6247992813587189,-25.19633239507675,1.6193428039550781
465, -2.8616982996463776,-23.992112576961517,1.6931266784667969
466, -3.6099838316440582,-23.554212033748627,1.5513114929199219
467, -3.594194322824478,-23.133887708187103,1.2302665710449219
468, -4.153685241937637,-23.60731452703476,0.4218559265136719
469, -3.956813484430313,-23.439845502376556,1.0176773071289063
470, -3.715407758951187,-23.472255170345306,0.6734428405761719
471, -3.1298071444034576,-24.785806119441986,0.33924102783203125
472, -3.0582858622074127,-24.219615399837494,1.4524955749511719
473, -3.3447982370853424,-22.992503583431244,1.9000320434570313
474, -3.5456763803958893,-22.45304435491562,2.1064491271972656
