FRAME, xTrans, yTrans, zTrans
1, 0.9079801142215729,13.257456362247467,-6.847282409667969
2, 0.8279649913311005,12.78134399652481,-7.686653137207031
3, 0.6225780248641968,13.13594776391983,-8.03131103515625
4, 0.5254935771226883,13.378771364688873,-7.611827850341797
5, 0.4350337088108063,13.18140560388565,-7.316265106201172
6, 0.8278990089893341,14.429457247257233,-7.771568298339844
7, 0.49469032883644104,14.00302654504776,-7.821628570556641
8, 0.4828942120075226,13.40297943353653,-8.004981994628906
9, 0.883422464132309,13.164724886417389,-8.19033432006836
10, 0.48895280063152313,12.95535808801651,-8.432392120361328
11, 0.40470512211322784,13.3266082406044,-7.271171569824219
12, 0.8152007758617401,14.231554567813873,-8.060260772705078
13, 0.20065446943044662,14.294080317020416,-8.538871765136719
14, 0.2363041378557682,14.313476145267487,-8.274589538574219
15, -0.29390230774879456,13.622253000736237,-7.507701873779297
16, -0.15514126420021057,13.771109163761139,-7.892551422119141
17, -0.7326745092868805,13.123039782047272,-7.247196197509766
18, -0.6834626495838165,13.485338747501373,-7.114673614501953
19, -1.1505649387836456,13.835501253604889,-7.648944854736328
20, -1.2711410820484161,13.343813478946686,-7.159088134765625
21, -0.874180942773819,13.606778681278229,-6.242713928222656
22, -1.5376648008823395,13.535560190677643,-6.931674957275391
23, -1.0714685022830963,13.779048502445221,-7.06414794921875
24, -1.8483521044254303,13.930841028690338,-7.240234375
25, -1.9831410944461823,13.556900560855865,-6.085102081298828
26, -1.0952979624271393,13.380321085453033,-5.4064483642578125
27, -1.3128593266010284,12.963245928287506,-5.329063415527344
28, -0.9192568361759186,13.497937738895416,-4.913669586181641
29, -1.0495347082614899,13.651519358158112,-4.740509033203125
30, -0.14297643303871155,13.723100244998932,-3.761699676513672
31, -0.08850124478340149,14.089721262454987,-4.859981536865234
32, 0.014528125524520874,13.625090181827545,-4.347789764404297
33, -0.21086600422859192,12.771012842655182,-4.120758056640625
34, -0.5740773379802704,12.85836273431778,-4.288600921630859
35, -0.15758737921714783,12.622312128543854,-3.989360809326172
36, 0.5428547561168671,12.16323047876358,-4.2605133056640625
37, -0.052475154399871826,11.267662584781647,-3.5406875610351563
38, -0.47294124960899353,12.001094400882721,-2.85723876953125
39, -0.30089280009269714,11.430410921573639,-3.300792694091797
40, -0.5266948044300079,12.367324411869049,-2.83013916015625
41, -0.8567576706409454,12.56520801782608,-2.652881622314453
42, -1.1011067926883698,12.52622276544571,-2.057403564453125
43, -1.1139380037784576,13.157603800296783,-1.9626731872558594
44, -1.1665637791156769,12.76727157831192,-2.1929588317871094
45, -0.22935888171195984,11.38766723871231,-2.251941680908203
46, -0.20280632376670837,11.911093294620514,-2.9898681640625
47, 0.3715186044573784,11.556864321231842,-3.184215545654297
48, 1.4377147853374481,11.11228233575821,-3.6055831909179688
49, 0.5046520233154297,11.583955347537994,-4.209766387939453
50, 0.7827061712741852,11.982961237430573,-4.907398223876953
51, 0.47286053001880646,11.181518137454987,-5.882835388183594
52, 0.5205880403518677,11.212691843509674,-4.607513427734375
53, 0.012969106435775757,10.66436630487442,-3.65924072265625
54, 0.29979916103184223,9.781313478946686,-3.3271942138671875
55, 0.5338110029697418,9.722905695438385,-2.9815597534179688
56, 0.6196904182434082,9.874553263187408,-2.3076248168945313
57, 0.5082605332136154,9.10971599817276,-2.0877723693847656
58, 0.47298699617385864,7.770844995975494,-1.9591064453125
59, 0.3301279619336128,7.449879229068756,-2.6816673278808594
60, -0.8834015429019928,7.614481508731842,-3.0346298217773438
61, -0.6515643298625946,7.117230951786041,-2.578338623046875
62, -1.1167369186878204,6.325449049472809,-2.088581085205078
63, -1.7245647013187408,6.684735834598541,-0.7651901245117188
64, -1.2860545217990875,6.97006231546402,-1.1586837768554688
65, -1.783290296792984,5.49640280008316,-2.1526870727539063
66, -1.737779051065445,5.293950140476227,-0.9342727661132813
67, -2.4505657255649567,4.984934389591217,-1.7604293823242188
68, -2.6766275465488434,4.265864908695221,-0.905487060546875
69, -2.5428811609745026,5.33288437128067,-1.2785758972167969
70, -1.5311655104160309,4.805322229862213,-1.1352043151855469
71, -0.5997544825077057,4.817191183567047,-0.5978050231933594
72, -1.4791159927845001,5.678165972232819,-0.8213996887207031
73, -0.9933523237705231,4.980591833591461,-1.4808998107910156
74, -0.9607135355472565,6.237629473209381,-1.7276153564453125
75, -0.14587414264678955,6.360320627689362,-1.5927352905273438
76, 0.09384524822235107,6.072111666202545,-1.4531173706054688
77, -0.1381264328956604,7.779752314090729,-1.6465911865234375
78, 0.46012672781944275,8.062014162540436,-2.0668411254882813
79, 0.1526312679052353,7.947775423526764,-1.6767845153808594
80, 0.4559078514575958,8.156354486942291,-1.6484909057617188
81, 0.21196698397397995,8.139003336429596,-1.2926788330078125
82, 0.8322248160839081,7.916816294193268,-1.214385986328125
83, 0.8367427289485931,8.251950800418854,-0.37795257568359375
84, 1.3337663114070892,7.799600183963776,-0.13695526123046875
85, 1.0757735073566437,8.231127321720123,-0.07063674926757813
86, 0.6846005916595459,7.551119387149811,0.026397705078125
87, 0.46209460496902466,7.640506327152252,0.5118408203125
