"FRAME","SYSTEM","RMSD"
1,"RMSD",0.000507624528836459
2,"RMSD",0.547784626483917
3,"RMSD",0.502203524112701
4,"RMSD",0.584890902042389
5,"RMSD",0.559800982475281
6,"RMSD",0.418778568506241
7,"RMSD",0.587730348110199
8,"RMSD",0.529453873634338
9,"RMSD",0.641475200653076
10,"RMSD",0.631029784679413
11,"RMSD",0.501575648784637
12,"RMSD",0.667164385318756
13,"RMSD",0.561394333839417
14,"RMSD",0.573028445243835
15,"RMSD",0.671614646911621
16,"RMSD",0.888847589492798
17,"RMSD",0.731421232223511
18,"RMSD",0.785548031330109
19,"RMSD",0.596626818180084
20,"RMSD",0.559885382652283
21,"RMSD",0.526871919631958
22,"RMSD",0.63413792848587
23,"RMSD",0.576282143592834
24,"RMSD",0.530562341213226
25,"RMSD",0.408748269081116
26,"RMSD",0.522821545600891
27,"RMSD",0.597454607486725
28,"RMSD",0.542092800140381
29,"RMSD",0.46325221657753
30,"RMSD",0.632271468639374
31,"RMSD",0.642713189125061
32,"RMSD",0.587577521800995
33,"RMSD",0.491476684808731
34,"RMSD",0.508484899997711
35,"RMSD",0.740976989269257
36,"RMSD",0.561135232448578
37,"RMSD",0.881069481372833
38,"RMSD",0.528418481349945
39,"RMSD",0.562378585338593
40,"RMSD",0.612783789634705
41,"RMSD",0.501015245914459
42,"RMSD",0.592035531997681
43,"RMSD",0.646903812885284
44,"RMSD",0.484256148338318
45,"RMSD",0.406367689371109
46,"RMSD",0.551148116588593
47,"RMSD",0.513549149036407
48,"RMSD",0.396891444921494
49,"RMSD",0.549778759479523
50,"RMSD",0.540746629238129
51,"RMSD",0.42551600933075
52,"RMSD",0.695646703243256
53,"RMSD",0.452284425497055
54,"RMSD",0.682184219360352
55,"RMSD",0.394675493240356
56,"RMSD",0.596636712551117
57,"RMSD",0.48950058221817
58,"RMSD",0.45079442858696
59,"RMSD",0.432056665420532
60,"RMSD",0.433572053909302
61,"RMSD",0.645332634449005
62,"RMSD",0.682854473590851
63,"RMSD",0.672755479812622
64,"RMSD",0.615203380584717
65,"RMSD",0.501854181289673
66,"RMSD",0.649869740009308
67,"RMSD",0.486505001783371
68,"RMSD",0.417025357484818
69,"RMSD",0.535282969474792
70,"RMSD",0.488682717084885
71,"RMSD",0.404326409101486
72,"RMSD",0.462318748235703
73,"RMSD",0.614007174968719
74,"RMSD",0.558039009571075
75,"RMSD",0.656939208507538
76,"RMSD",0.494063228368759
77,"RMSD",0.504359722137451
78,"RMSD",0.58193051815033
79,"RMSD",0.815160870552063
80,"RMSD",0.608220398426056
81,"RMSD",0.57626748085022
82,"RMSD",0.59242844581604
83,"RMSD",0.620435476303101
84,"RMSD",0.608272850513458
85,"RMSD",0.722732722759247
86,"RMSD",0.678433418273926
87,"RMSD",0.54885870218277
88,"RMSD",0.467166811227798
89,"RMSD",0.611238896846771
90,"RMSD",0.528653204441071
91,"RMSD",0.531801640987396
92,"RMSD",0.624639272689819
93,"RMSD",0.501895308494568
94,"RMSD",0.550428807735443
95,"RMSD",0.516076624393463
96,"RMSD",0.466908991336823
97,"RMSD",0.598275363445282
98,"RMSD",0.665718853473663
99,"RMSD",0.514900863170624
100,"RMSD",0.593988835811615
101,"RMSD",0.353799045085907
102,"RMSD",0.625883042812347
103,"RMSD",0.694681406021118
104,"RMSD",0.551780521869659
105,"RMSD",0.487367212772369
106,"RMSD",0.628346860408783
107,"RMSD",0.518508195877075
108,"RMSD",0.508368611335754
109,"RMSD",0.483191192150116
110,"RMSD",0.472129821777344
111,"RMSD",0.485108703374863
112,"RMSD",0.533323168754578
113,"RMSD",0.620278716087341
114,"RMSD",0.668663561344147
115,"RMSD",0.582872867584229
116,"RMSD",0.548924565315247
117,"RMSD",0.512114226818085
118,"RMSD",0.541384696960449
119,"RMSD",0.450873613357544
120,"RMSD",0.438152849674225
121,"RMSD",0.471528887748718
122,"RMSD",0.708405613899231
123,"RMSD",0.637924194335938
124,"RMSD",0.647086620330811
125,"RMSD",0.464905947446823
126,"RMSD",0.418264299631119
127,"RMSD",0.54001921415329
128,"RMSD",0.590010762214661
129,"RMSD",0.625373005867004
130,"RMSD",0.680654287338257
131,"RMSD",0.667188704013824
132,"RMSD",0.588636577129364
133,"RMSD",0.696159720420837
134,"RMSD",0.492178082466125
135,"RMSD",0.580044507980347
136,"RMSD",0.53370875120163
137,"RMSD",0.485957831144333
138,"RMSD",0.529329717159271
139,"RMSD",0.602669835090637
140,"RMSD",0.488334953784943
141,"RMSD",0.693966150283813
142,"RMSD",0.478476077318192
143,"RMSD",0.56621778011322
144,"RMSD",0.85329806804657
145,"RMSD",0.880034327507019
146,"RMSD",0.853196799755096
147,"RMSD",0.679218947887421
148,"RMSD",0.649574518203735
149,"RMSD",0.681696474552155
150,"RMSD",0.626526057720184
151,"RMSD",0.852433264255524
152,"RMSD",0.755997180938721
153,"RMSD",0.489606499671936
154,"RMSD",0.627115726470947
155,"RMSD",0.673299133777618
156,"RMSD",0.535447180271149
157,"RMSD",0.507962048053741
158,"RMSD",0.722768366336823
159,"RMSD",0.49439200758934
160,"RMSD",0.5938361287117
161,"RMSD",0.528219521045685
162,"RMSD",0.577759206295013
163,"RMSD",0.788056910037994
164,"RMSD",0.705454528331757
165,"RMSD",0.626439094543457
166,"RMSD",0.711590707302094
167,"RMSD",0.645696640014648
168,"RMSD",0.665876567363739
169,"RMSD",0.574032068252563
170,"RMSD",0.730405032634735
171,"RMSD",0.670447409152985
172,"RMSD",0.967984139919281
173,"RMSD",0.672458469867706
174,"RMSD",0.88545149564743
175,"RMSD",0.675060868263245
176,"RMSD",0.728371918201447
177,"RMSD",0.656952857971191
178,"RMSD",0.664551973342896
179,"RMSD",0.758205533027649
180,"RMSD",0.702327609062195
181,"RMSD",0.795205414295197
182,"RMSD",0.779938817024231
183,"RMSD",0.760168433189392
184,"RMSD",1.0178279876709
185,"RMSD",0.677174866199493
186,"RMSD",0.802988350391388
187,"RMSD",0.804987013339996
188,"RMSD",0.733549892902374
189,"RMSD",0.713480114936829
190,"RMSD",0.693737924098969
191,"RMSD",0.644360899925232
192,"RMSD",0.659088313579559
193,"RMSD",0.714570939540863
194,"RMSD",0.762986660003662
195,"RMSD",0.715869307518005
196,"RMSD",0.668062210083008
197,"RMSD",0.642321050167084
198,"RMSD",0.644804060459137
199,"RMSD",0.717582046985626
200,"RMSD",0.570669651031494
201,"RMSD",0.708721041679382
202,"RMSD",0.847860097885132
203,"RMSD",0.644321382045746
204,"RMSD",0.677112460136414
205,"RMSD",0.859383523464203
206,"RMSD",0.709649562835693
207,"RMSD",0.698833048343658
208,"RMSD",0.825881481170654
209,"RMSD",0.692738175392151
210,"RMSD",0.6677405834198
211,"RMSD",0.529548704624176
212,"RMSD",0.733893394470215
213,"RMSD",0.514328360557556
214,"RMSD",0.797474086284637
215,"RMSD",0.660513699054718
216,"RMSD",0.616056203842163
217,"RMSD",0.521095752716064
218,"RMSD",0.715999960899353
219,"RMSD",0.662632286548615
220,"RMSD",0.713971614837646
221,"RMSD",0.524800419807434
222,"RMSD",0.524892449378967
223,"RMSD",0.647666573524475
224,"RMSD",0.654322564601898
225,"RMSD",0.710478127002716
226,"RMSD",0.75399512052536
227,"RMSD",0.70557427406311
228,"RMSD",0.559630155563354
229,"RMSD",0.632270216941833
230,"RMSD",0.644937038421631
