FRAME,RMSD
0,0.6384000778198242
1,0.6562185287475586
2,0.6544471979141235
3,0.7558373808860779
4,0.5827004313468933
5,0.722349226474762
6,0.6383546590805054
7,0.5154058337211609
8,0.6225916743278503
9,0.6774042248725891
10,0.5942460298538208
11,0.6449799537658691
12,0.504967212677002
13,0.459461510181427
14,0.6598848104476929
15,0.6341347098350525
16,0.7039121985435486
17,0.46068915724754333
18,0.6470610499382019
19,0.6703238487243652
20,0.6942761540412903
21,0.7040742635726929
22,0.6972328424453735
23,0.7505804300308228
24,0.9146522283554077
25,0.6996232867240906
26,0.5403849482536316
27,0.6703822612762451
28,0.6778029203414917
29,0.7278668284416199
30,0.8190914988517761
31,0.7827795147895813
32,0.7440899014472961
33,0.9189000725746155
34,0.852515459060669
35,0.8317349553108215
36,0.6723484396934509
37,0.7870706915855408
38,0.786101758480072
39,0.7602707743644714
40,0.774678111076355
41,0.8358006477355957
42,0.8283662796020508
43,0.8617281317710876
44,0.9374083876609802
45,0.8173678517341614
46,0.7623043656349182
47,0.7574722766876221
48,0.6357031464576721
49,0.8234469890594482
50,0.8043192625045776
51,0.7616739273071289
52,0.748296856880188
53,0.8120298981666565
54,0.900229811668396
55,1.0004628896713257
56,0.9019119143486023
57,0.6846532821655273
58,0.794184148311615
59,0.8350082635879517
60,0.8585129976272583
61,0.8166958093643188
62,0.7504246830940247
63,0.7912928462028503
64,0.8730624318122864
65,0.8473431468009949
66,0.8069955706596375
67,0.7094118595123291
68,0.9218478202819824
69,0.8452045321464539
70,0.7292560338973999
71,0.7234674692153931
72,0.6742596626281738
73,0.5290625095367432
74,0.7727457880973816
75,0.8130514621734619
76,0.7401705980300903
77,0.6923608779907227
78,0.7958706021308899
79,0.70899498462677
80,0.5511274933815002
81,0.8557556867599487
82,0.7075021266937256
83,0.6225405335426331
84,0.5583335757255554
85,0.6707742214202881
86,0.7272469997406006
87,0.5463977456092834
88,0.6477305293083191
89,0.5931262969970703
90,0.6263672709465027
91,0.6892923712730408
92,0.7875495553016663
93,0.7056702375411987
94,0.5775436758995056
95,0.8805802464485168
96,0.7501958608627319
97,0.846449077129364
98,0.8155405521392822
99,0.6454207897186279
100,0.8014587759971619
101,0.8576451539993286
102,0.7351226806640625
103,0.8395456671714783
104,0.732620120048523
105,0.8075346350669861
106,0.6693887114524841
107,0.7224532961845398
108,0.6726956963539124
109,0.45894405245780945
110,0.7737523913383484
111,0.8212565779685974
112,0.8253554701805115
113,0.6619293093681335
114,0.6994639039039612
115,0.6321261525154114
116,0.6637290120124817
117,0.6804569363594055
118,0.8158636093139648
119,0.6740490198135376
120,0.7464427351951599
121,0.7947675585746765
122,0.6134318709373474
123,0.5714218020439148
124,0.7444354295730591
125,0.6356602311134338
126,0.6202378273010254
127,0.593320906162262
128,0.5150051712989807
129,0.6085287928581238
130,0.7244727611541748
131,0.7359561324119568
132,0.6516760587692261
133,0.5957432389259338
134,0.6869983673095703
135,0.7407544255256653
136,0.6914761662483215
137,0.8957808613777161
138,0.6972772479057312
139,0.677665114402771
140,0.7724581956863403
141,0.6783953309059143
142,0.6802029609680176
143,0.813239574432373
144,0.6572784185409546
145,0.8491776585578918
146,0.8052667379379272
147,0.6242803335189819
148,0.9239686131477356
149,0.6972970962524414
150,0.6030129194259644
151,0.7332190275192261
152,0.7017382979393005
153,0.6099066734313965
154,0.7376787066459656
155,0.8450654745101929
156,0.5991958975791931
157,0.6439074873924255
158,0.6411430239677429
159,0.5750057101249695
160,0.7612298130989075
161,0.6061161160469055
162,0.5915945768356323
163,0.7806456089019775
164,0.9249151349067688
165,0.7168837785720825
166,0.7639447450637817
167,0.6991816759109497
168,0.9426192045211792
169,0.7384856939315796
170,0.8992696404457092
171,0.9282159805297852
172,0.8308046460151672
173,0.794996976852417
174,0.7220720052719116
175,0.5619387030601501
176,0.7001110315322876
177,0.7888402342796326
178,0.4838199019432068
179,0.5724593997001648
180,0.6132463812828064
181,0.7302310466766357
182,0.7106321454048157
183,0.7291967272758484
184,0.6473828554153442
185,0.7770267128944397
186,0.7548338770866394
187,0.6585530042648315
188,0.6140214204788208
189,0.548659086227417
190,0.6311314105987549
191,0.607864499092102
192,0.7092194557189941
193,0.7479309439659119
194,0.7461864948272705
195,0.5441264510154724
196,0.7156264781951904
197,0.6081963777542114
198,0.5525422692298889
199,0.7619374394416809
200,0.519135057926178
201,0.6075775623321533
202,0.48694300651550293
203,0.48441216349601746
204,0.7100124359130859
205,0.5043317079544067
206,0.6019505262374878
207,0.6933903098106384
208,0.7350435256958008
209,0.6328375935554504
210,0.43399035930633545
211,0.5651533603668213
212,0.6049878001213074
213,0.5592676401138306
214,0.6870144605636597
215,0.7473580241203308
216,0.5547623634338379
217,0.7115026712417603
218,0.6448649764060974
219,0.6225376725196838
220,0.7958290576934814
221,0.8534703254699707
222,0.8278676867485046
223,0.6614552140235901
224,0.6093826293945313
225,0.6369591355323792
226,0.580367386341095
227,0.5781703591346741
228,0.6050088405609131
229,0.6305551528930664
230,0.6486912965774536
231,0.8785695433616638
232,0.7911680340766907
233,0.5768198370933533
234,0.610093891620636
235,0.7436732053756714
236,0.662601888179779
237,0.6614064574241638
238,0.6661427617073059
239,0.7763437628746033
240,0.5532388091087341
241,0.7052591443061829
242,0.6494896411895752
243,0.6759715676307678
244,0.573395311832428
245,0.6633063554763794
246,0.5082457661628723
247,0.4949931800365448
248,0.6616390943527222
249,0.6594558954238892
250,0.892280101776123
251,0.802854597568512
252,0.7511054277420044
253,0.7360803484916687
254,0.6106255054473877
255,0.731376588344574
256,0.7754321098327637
257,0.8227251172065735
258,0.6778793334960938
259,0.5941768884658813
260,0.8583093881607056
261,0.7441166639328003
262,0.5554080009460449
263,0.7365673780441284
264,0.8238443732261658
265,0.522363543510437
266,0.6894369721412659
267,0.7503924369812012
268,0.6471663117408752
269,0.7008476853370667
270,0.6137056350708008
271,0.6767880916595459
272,0.6246656179428101
273,0.6396292448043823
274,0.8522448539733887
275,0.7053470015525818
276,0.7885345816612244
277,0.44603025913238525
278,0.7214500308036804
279,0.5800617337226868
280,0.616084098815918
281,0.6077097654342651
282,0.7028117775917053
283,0.5890730023384094
284,0.744078516960144
285,0.4895833432674408
286,0.5982486009597778
287,0.6418757438659668
288,0.5909243822097778
289,0.5968535542488098
290,0.6389514207839966
291,0.5163407921791077
292,0.5027970671653748
293,0.5226594805717468
294,0.48842382431030273
295,0.6302903294563293
296,0.7128118872642517
297,0.6564278602600098
298,0.5687061548233032
299,0.547568678855896
300,0.46033990383148193
301,0.509459376335144
302,0.5558924078941345
303,0.5779973864555359
304,0.6577815413475037
305,0.8552330136299133
306,0.6850293874740601
307,0.5621610879898071
308,0.7430992722511292
309,0.5983579754829407
310,0.619194746017456
311,0.6788544654846191
312,0.5364596247673035
313,0.5557117462158203
314,0.5923050045967102
315,0.628592312335968
316,0.5373459458351135
317,0.6386528015136719
318,0.5377243161201477
319,0.5191917419433594
320,0.6051667928695679
321,0.6086265444755554
322,0.55766761302948
323,0.5874859690666199
324,0.4872616231441498
325,0.6750495433807373
326,0.6271781325340271
327,0.6128167510032654
328,0.5849449038505554
329,0.5408746600151062
330,0.5600945353507996
331,0.6335822939872742
332,0.56005859375
333,0.5557806491851807
334,0.557154655456543
335,0.550209641456604
336,0.614829421043396
337,0.7264676690101624
338,0.7253557443618774
339,0.7516301870346069
340,0.6732229590415955
341,0.7430222630500793
342,0.6185135841369629
343,0.7286033630371094
344,0.8404467701911926
345,0.674275815486908
346,0.72773677110672
347,0.608277440071106
348,0.5520469546318054
349,0.526388943195343
350,0.588096559047699
351,0.5224058032035828
352,0.5849263668060303
353,0.6116310358047485
354,0.4840496778488159
355,0.4248354434967041
356,0.5355287790298462
357,0.4215368926525116
358,0.45199689269065857
359,0.7508437037467957
360,0.6919491291046143
361,0.802554726600647
362,0.7319440245628357
363,0.6003903746604919
364,0.42467907071113586
365,0.8814579248428345
366,0.5311774611473083
367,0.6378546357154846
368,0.5087067484855652
369,0.4315507709980011
370,0.6631990671157837
371,0.7520027160644531
372,0.5351288914680481
373,0.5287657380104065
374,0.5888657569885254
375,0.5948702096939087
376,0.5454340577125549
377,0.47083020210266113
378,0.3933868706226349
379,0.7501006722450256
380,0.5502719283103943
381,0.5261856913566589
382,0.5607510209083557
383,0.5444497466087341
384,0.5484431385993958
385,0.7118838429450989
386,0.6365178227424622
387,0.561176598072052
388,0.6119546890258789
389,0.6671608090400696
390,0.47725558280944824
391,0.4611360728740692
392,0.39036259055137634
393,0.6918547749519348
394,0.6963505744934082
395,0.5399069786071777
396,0.5799725651741028
397,0.5679242610931396
398,0.6670539379119873
399,0.6981094479560852
400,0.4597490727901459
401,0.4670593738555908
402,0.5742570757865906
403,0.4798588156700134
404,0.5876369476318359
405,0.8106819987297058
406,0.6378718018531799
407,0.645988404750824
408,0.5664799213409424
409,0.5469455718994141
410,0.4291284680366516
411,0.5827295780181885
412,0.5824053287506104
413,0.5457742214202881
414,0.48286816477775574
415,0.49424678087234497
416,0.5026014447212219
417,0.5136459469795227
418,0.447559654712677
419,0.844391942024231
420,0.5979300737380981
421,0.4807022511959076
422,0.7406544089317322
423,0.5947706699371338
424,0.535878598690033
425,0.6903488039970398
426,0.7906929850578308
427,0.5879945755004883
428,0.6672810316085815
429,0.6868712902069092
430,0.517902672290802
431,0.7193406820297241
432,0.6424205303192139
433,0.49113377928733826
434,0.5556440949440002
435,0.5300840735435486
436,0.5793876647949219
437,0.5667096972465515
438,0.5292256474494934
439,0.9575837254524231
440,0.4655553102493286
441,0.6205044388771057
442,0.4020370841026306
443,0.544061005115509
444,0.6504603028297424
445,0.6437230706214905
446,0.6061031818389893
447,0.518749475479126
448,0.5069912075996399
449,0.6121060848236084
450,0.4191907048225403
451,0.5672650933265686
452,0.5007765889167786
453,0.47416797280311584
454,0.45895323157310486
455,0.6472806930541992
456,0.6372895240783691
457,0.42868754267692566
458,0.5333104729652405
459,0.4999788701534271
460,0.6709790825843811
461,0.7483529448509216
462,0.47022145986557007
463,0.5824099183082581
464,0.6850632429122925
465,0.4627778232097626
466,0.5603851675987244
467,0.6552198529243469
468,0.5935820937156677
469,0.5269502401351929
470,0.7751775979995728
471,0.5233208537101746
472,0.6423460841178894
