SYSTEM, FRAME, RADIUSG
Complex, 160, 22.581147126070196
Complex, 161, 22.150792332251115
Complex, 162, 22.2337512682239
Complex, 163, 22.9168527646884
Complex, 164, 22.871257179036125
Complex, 165, 22.338705120526495
Complex, 166, 22.578883177391837
Complex, 167, 22.791978379671498
Complex, 168, 22.36234203952101
Complex, 169, 22.131639059656003
Complex, 170, 22.86343332230687
Complex, 171, 22.438674174313398
Complex, 172, 22.81198060674765
Complex, 173, 22.930481142852983
Complex, 174, 22.93285919574714
Complex, 175, 23.102282163697414
Complex, 176, 22.905745793419833
Complex, 177, 23.014333989321894
Complex, 178, 22.866911675058848
Complex, 179, 23.137088042055133
Complex, 180, 23.295581102982403
Complex, 181, 23.084324384367203
Complex, 182, 23.00177442792279
Complex, 183, 23.077688656317388
Complex, 184, 22.540032649460546
Complex, 185, 22.44508472305021
Complex, 186, 22.45060753396644
Complex, 187, 21.978165530435895
Complex, 188, 22.497522558929774
Complex, 189, 22.70141135356253
Complex, 190, 23.0352238377864
Complex, 191, 23.723823173044305
Complex, 192, 23.437199172112823
Complex, 193, 23.691546817892185
Complex, 194, 23.632790543669838
Complex, 195, 23.717641417288235
Complex, 196, 23.595214908474517
Complex, 197, 24.11248378073235
Complex, 198, 24.30508218616891
Complex, 199, 24.14007662895709
Complex, 200, 24.00076859451384
Complex, 201, 23.67487976225857
Complex, 202, 23.806451785050687
Complex, 203, 23.845518675026785
Complex, 204, 23.63460006447132
Complex, 205, 23.81239700785027
Complex, 206, 23.289345032702453
Complex, 207, 23.07566688240943
Complex, 208, 23.82084070317683
Complex, 209, 23.64494948725445
Complex, 210, 23.67842971313017
Complex, 211, 23.650264387593115
Complex, 212, 24.16406965077247
Complex, 213, 24.150063587260362
Complex, 214, 23.87140515895281
Complex, 215, 24.001910628380116
Complex, 216, 24.42758949548882
Complex, 217, 24.025052184917385
Complex, 218, 24.03142251171742
Complex, 219, 24.72409013094832
Complex, 220, 24.516944296342533
Complex, 221, 24.107928861585258
Complex, 222, 24.74802954647674
Complex, 223, 24.452277297776714
Complex, 224, 24.358824610627185
Complex, 225, 24.64630912210047
Complex, 226, 24.282857939875953
Complex, 227, 24.057869938057745
Complex, 228, 24.065731557855774
Complex, 229, 23.88271893262928
Complex, 230, 24.061073605890538
Complex, 231, 24.38468635935303
Complex, 232, 23.98458393017218
Complex, 233, 24.304978604884745
Complex, 234, 24.725531013974525
Complex, 235, 24.560995738746342
Complex, 236, 24.072173460251047
Complex, 237, 24.595365295027143
Complex, 238, 24.017494982299652
Complex, 239, 23.80180073453864
Complex, 240, 23.519952153092127
Complex, 241, 23.629811283929328
Complex, 242, 23.387265434873655
Complex, 243, 23.654581932221284
Complex, 244, 23.24808864309358
Complex, 245, 22.90457066991075
Complex, 246, 23.316224651666428
Complex, 247, 23.261268723059032
Complex, 248, 23.623422176419876
Complex, 249, 23.057631501112894
Complex, 250, 23.544904237291075
Complex, 251, 24.106229970108412
Complex, 252, 23.880533947080533
Complex, 253, 24.073912464168615
Complex, 254, 24.249133305191542
Complex, 255, 24.367786794831137
Complex, 256, 24.536089432343616
Complex, 257, 24.305048807692422
Complex, 258, 24.50207610725802
Complex, 259, 24.503180498101475
Complex, 260, 24.74857068132707
Complex, 261, 25.160839076872442
Complex, 262, 25.4089422710484
Complex, 263, 25.490731088832742
Complex, 264, 25.284730582595888
Complex, 265, 25.3553673456322
Complex, 266, 24.54848353139332
Complex, 267, 25.067586066607216
Complex, 268, 25.72538941535801
Complex, 269, 26.143976642878147
Complex, 270, 25.76948294664245
Complex, 271, 25.597891753760845
Complex, 272, 25.948987212300192
Complex, 273, 26.177754380097948
Complex, 274, 26.131061098612776
Complex, 275, 26.250376865952884
Complex, 276, 25.83501080941488
Complex, 277, 26.230642586976387
Complex, 278, 25.77056685018016
Complex, 279, 26.022058615574146
Complex, 280, 25.693848349710308
Complex, 281, 25.69695439945284
Complex, 282, 25.67000858841405
Complex, 283, 26.191634396770045
Complex, 284, 25.83019716810588
Complex, 285, 25.374842190650675
Complex, 286, 25.19756674691188
Complex, 287, 25.852087053996428
Complex, 288, 25.887847027526494
Complex, 289, 25.852651019887418
Complex, 290, 25.39099943457347
Complex, 291, 24.779266282332653
Complex, 292, 24.927285797590354
Complex, 293, 24.378498830263528
Complex, 294, 24.83734038529434
Complex, 295, 24.52920458384938
Complex, 296, 25.04703630190079
Complex, 297, 24.591262200300413
Complex, 298, 24.628733052559845
Complex, 299, 24.169158367418923
Complex, 300, 24.36074001844251
Complex, 301, 24.281446094223373
Complex, 302, 24.372197239453424
Complex, 303, 24.687124835697507
Complex, 304, 24.91447955670412
Complex, 305, 24.905652521767927
Complex, 306, 24.790725342257435
Complex, 307, 24.67715664717957
Complex, 308, 24.764867962465395
Complex, 309, 24.985395692743587
Complex, 310, 24.766406209764146
Complex, 311, 24.739810671420464
Complex, 312, 24.555186027349986
Complex, 313, 24.530762726133567
Complex, 314, 24.604758009618443
Complex, 315, 25.04702811271222
Complex, 316, 25.313081912725863
Complex, 317, 24.974589331095835
Complex, 318, 25.670731968099712
Complex, 319, 25.68867024318779
Complex, 320, 25.49521209818765
Complex, 321, 24.854675180375228
Complex, 322, 25.13812795549874
Complex, 323, 25.154651571214995
Complex, 324, 25.259117229244705
Complex, 325, 25.246242556802414
Complex, 326, 24.79252653633063
Complex, 327, 25.041213823662464
Complex, 328, 25.0792196481932
Complex, 329, 25.15632207212654
Complex, 330, 24.98529568565957
Complex, 331, 24.725997178791836
Complex, 332, 24.970761014838132
Complex, 333, 25.261645476970592
Complex, 334, 25.556520887039753
Complex, 335, 25.503603314044422
Complex, 336, 25.395353975735073
Complex, 337, 25.04892957913155
Complex, 338, 25.46568760338926
Complex, 339, 25.20619723996621
Complex, 340, 25.25178756516488
Complex, 341, 25.094641760840755
Complex, 342, 24.706546359821182
Complex, 343, 24.990596645341007
Complex, 344, 25.458959663529992
Complex, 345, 25.1408130475829
Complex, 346, 25.134273641048516
Complex, 347, 25.36787305461344
Complex, 348, 25.98112689829775
Complex, 349, 25.914699322591925
Complex, 350, 25.60056661678209
Complex, 351, 25.711432056317015
Complex, 352, 25.006312842168665
Complex, 353, 25.07474664246969
Complex, 354, 25.37306048038284
Complex, 355, 25.29951107080916
Complex, 356, 24.947807373003997
Complex, 357, 25.1487232365338
Complex, 358, 25.024628141858134
Complex, 359, 25.24370896652996
Complex, 360, 25.53258806820846
Complex, 361, 25.291658458057547
Complex, 362, 25.251683637733684
Complex, 363, 25.03603401734908
Complex, 364, 25.205712216368045
Complex, 365, 25.38838782336102
Complex, 366, 25.004705688674225
Complex, 367, 24.72149754960726
Complex, 368, 24.61704822646533
Complex, 369, 24.148240599685195
Complex, 370, 24.324817027189184
Complex, 371, 23.74776339695697
Complex, 372, 23.49468116912463
Complex, 373, 23.74869408600198
Complex, 374, 23.913231231009473
Complex, 375, 23.61329266919116
Complex, 376, 23.341993625875364
Complex, 377, 23.192548173806472
Complex, 378, 23.066789293305433
Complex, 379, 22.52103490969708
Complex, 380, 22.79026646699718
Complex, 381, 22.72922770802991
Complex, 382, 22.81303805984657
Complex, 383, 22.924124255358418
Complex, 384, 22.885653383756797
Complex, 385, 23.259802995819065
Complex, 386, 22.85857615380296
Complex, 387, 22.943146593722116
Complex, 388, 23.49734785988102
Complex, 389, 23.338677909602218
Complex, 390, 23.55781724816689
Complex, 391, 23.32212275106997
Complex, 392, 23.031507911804766
Complex, 393, 23.360763749008427
Complex, 394, 23.473821860477482
Complex, 395, 23.356368931774863
Complex, 396, 23.576598146377293
Complex, 397, 23.338990978489065
Complex, 398, 23.214033130269552
Complex, 399, 23.208771747086907
Complex, 400, 22.9411805980215
Complex, 401, 22.965535290648518
Complex, 402, 23.17448287481998
Complex, 403, 23.411197408408754
Complex, 404, 23.389470024284616
Complex, 405, 23.564425827217867
Complex, 406, 23.195407946074358
Complex, 407, 22.912257646945093
Complex, 408, 22.741793636854403
Complex, 409, 23.13471335700255
Complex, 410, 23.287805011992607
Complex, 411, 23.744294068323867
Complex, 412, 23.376158018778582
Complex, 413, 23.129790540501542
Complex, 414, 23.159132048913783
Complex, 415, 23.001073650058206
Complex, 416, 22.687394847756437
Complex, 417, 22.234585743978297
Complex, 418, 22.524444260029124
Complex, 419, 23.10441990048591
Complex, 420, 23.49008940658757
Complex, 421, 23.890721038416864
Complex, 422, 23.604250059405853
Complex, 423, 23.40992746198925
Complex, 424, 23.78895721940272
Complex, 425, 23.935729420576678
Complex, 426, 23.718572420859658
Complex, 427, 23.612951781550937
Complex, 428, 24.022212758289307
Complex, 429, 24.299766822633543
Complex, 430, 23.900650839464074
Complex, 431, 24.437109572366307
Complex, 432, 24.58727971121658
Complex, 433, 24.67692280179032
Complex, 434, 24.77499315094723
Complex, 435, 24.55029601327086
Complex, 436, 24.575216890081585
Complex, 437, 24.19137398661268
Complex, 438, 24.000632123828076
Complex, 439, 23.98354554991369
Complex, 440, 24.15263327730357
Complex, 441, 24.040084460395928
Complex, 442, 23.81571821553458
Complex, 443, 23.704908948279346
Complex, 444, 23.801630605644636
Complex, 445, 23.818344998045635
Complex, 446, 23.683731833545725
Complex, 447, 23.506203336622757
Complex, 448, 23.138265704550427
Complex, 449, 23.626901416332416
Complex, 450, 24.15297167078645
Complex, 451, 23.54658419755716
Complex, 452, 23.318896446759773
Complex, 453, 23.275103725979413
Complex, 454, 23.111298815557717
Complex, 455, 23.24086714962536
Complex, 456, 23.52580043969499
Complex, 457, 23.130985197092468
Complex, 458, 23.087519166949903
Complex, 459, 23.189391092872455
Complex, 460, 22.897560861838876
Complex, 461, 22.516478195352505
Complex, 462, 23.061746361431375
Complex, 463, 22.498248985561254
Complex, 464, 22.8402631338949
Complex, 465, 23.039998025441403
Complex, 466, 22.83238199411794
Complex, 467, 22.754399998874145
Complex, 468, 22.93504178718279
Complex, 469, 23.272625627572648
Complex, 470, 22.85629315792191
Complex, 471, 22.99804933708245
Complex, 472, 22.903177473227107
Complex, 473, 22.92713055485855
Complex, 474, 22.96488556311726
Complex, 475, 22.948948256032
Complex, 476, 22.96583284015089
Complex, 477, 23.009087332587786
Complex, 478, 23.02373951998999
Complex, 479, 23.26633470397236
Complex, 480, 22.852490015240353
Complex, 481, 22.262187234282894
Complex, 482, 21.97095112315958
Complex, 483, 21.915477573219345
Complex, 484, 22.15476082713519
Complex, 485, 21.983682215164603
Complex, 486, 22.130729275618602
Complex, 487, 22.135956736348653
Complex, 488, 22.36831996353091
Complex, 489, 22.61635439502283
Complex, 490, 22.46866277756945
Complex, 491, 22.64785975518985
Complex, 492, 22.81793146182527
Complex, 493, 22.44019604328415
Complex, 494, 22.733002027109055
Complex, 495, 22.035529857191257
Complex, 496, 22.15389059780879
Complex, 497, 22.35628755259381
Complex, 498, 22.44313434301962
Complex, 499, 22.86327648517244
Complex, 500, 23.103272011771338
Complex, 501, 23.026038408108818
Complex, 502, 23.64624388127336
Complex, 503, 23.277767391531015
Complex, 504, 23.441757531773078
Complex, 505, 23.33878469580494
Complex, 506, 23.354278218675557
Complex, 507, 23.22087662032881
Complex, 508, 23.215752220844426
Complex, 509, 23.302580668302284
Complex, 510, 23.096679179319967
Complex, 511, 22.850221691531473
Complex, 512, 22.478045901435454
Complex, 513, 22.24929864222902
Complex, 514, 22.350789215429764
Complex, 515, 22.448619621251225
Complex, 516, 22.48132975906486
Complex, 517, 22.44366168203547
Complex, 518, 22.50131972609848
Complex, 519, 22.824382162177436
Complex, 520, 23.346332277290493
Complex, 521, 23.174985526356338
Complex, 522, 23.533190551725873
Complex, 523, 23.995570044004765
Complex, 524, 23.537701954098974
Complex, 525, 23.621599206509252
Complex, 526, 23.429218152425097
Complex, 527, 23.206951485510356
Complex, 528, 22.954990805225417
Complex, 529, 22.62629751365246
Complex, 530, 22.923446745561655
Complex, 531, 23.3001065725203
Complex, 532, 23.073568219404727
Complex, 533, 23.11104856533263
Complex, 534, 22.813596515580965
Complex, 535, 22.930339621617854
Complex, 536, 22.665377432373525
Complex, 537, 23.008434289674092
Complex, 538, 23.05956293075762
Complex, 539, 23.50624046099955
Complex, 540, 23.796700984986984
Complex, 541, 24.058331910793434
Complex, 542, 23.681073486552457
Complex, 543, 24.00937606178931
Complex, 544, 23.393729668635814
Complex, 545, 23.82243147506309
Complex, 546, 23.50681615561918
Complex, 547, 24.086410376255323
Complex, 548, 24.17894196466747
Complex, 549, 24.658978131379932
Complex, 550, 24.577607016905613
Complex, 551, 24.573525780942507
Complex, 552, 24.396589451585513
Complex, 553, 25.02558507287119
Complex, 554, 24.66712907710295
Complex, 555, 24.173581853458654
Complex, 556, 24.130830458265557
Complex, 557, 24.04468886896727
Complex, 558, 24.069864275454698
Complex, 559, 24.247134025497076
Complex, 560, 24.00203277266831
Complex, 561, 24.266904062210504
Complex, 562, 24.212872021441132
Complex, 563, 24.096025586444103
Complex, 564, 24.112326882268942
Complex, 565, 24.259401002934396
Complex, 566, 24.481413171205634
Complex, 567, 24.096878222652844
Complex, 568, 24.087240314251087
Complex, 569, 24.463920202337803
Complex, 570, 24.3459043076692
Complex, 571, 24.15069220306848
Complex, 572, 24.249818397854103
Complex, 573, 24.174455467635006
Complex, 574, 23.971279785588933
Complex, 575, 24.041051783689607
Complex, 576, 23.705173983096486
Complex, 577, 24.089107574456023
Complex, 578, 23.86621281323609
Complex, 579, 23.964785752754924
Complex, 580, 23.957560719959986
Complex, 581, 24.075356177599858
Complex, 582, 24.042944246920317
Complex, 583, 23.794211354719597
Complex, 584, 23.412801148088434
Complex, 585, 23.783193978080497
Complex, 586, 24.047770155305635
Complex, 587, 23.513047616542842
Complex, 588, 24.11794577193005
Complex, 589, 24.31353191810876
Complex, 590, 24.133666801267868
Complex, 591, 24.054005647326708
Complex, 592, 24.239368780004916
Complex, 593, 24.553448713322947
Complex, 594, 24.926677695989483
Complex, 595, 24.816598268072788
Complex, 596, 24.719940827524315
Complex, 597, 24.719670719422513
Complex, 598, 24.82957877109858
Complex, 599, 25.148449755371647
Complex, 600, 24.971134224499615
Complex, 601, 25.61462095099389
Complex, 602, 25.877105521220013
Complex, 603, 25.822675336027544
Complex, 604, 25.43467126564211
Complex, 605, 25.84119141751524
Complex, 606, 25.79615655939962
Complex, 607, 26.125595390528176
Complex, 608, 26.0927542232825
Complex, 609, 25.6919886356207
Complex, 610, 25.390956252183486
Complex, 611, 25.135088133259043
Complex, 612, 25.31847292043632
Complex, 613, 25.20757517520931
Complex, 614, 25.209685344391584
Complex, 615, 25.41191213939113
Complex, 616, 25.481547489703132
Complex, 617, 25.303275048859966
Complex, 618, 25.488530048493757
Complex, 619, 25.509961523644524
Complex, 620, 25.45585520057983
Complex, 621, 25.267977542694986
Complex, 622, 25.176097160408712
Complex, 623, 25.275189981205305
Complex, 624, 24.47717625026521
Complex, 625, 24.774723410085855
Complex, 626, 24.801776831348242
Complex, 627, 24.85594327621192
Complex, 628, 24.6773752345479
Complex, 629, 24.705278190266046
Complex, 630, 24.60223526931288
Complex, 631, 24.648924612411225
Complex, 632, 24.7500911153497
Complex, 633, 24.644310677873136
Complex, 634, 24.80385189681213
Complex, 635, 24.775833424991603
Complex, 636, 24.847923266905973
Complex, 637, 24.540927049460755
Complex, 638, 24.68748710181995
Complex, 639, 24.74086076951939
Complex, 640, 24.66252487028214
Complex, 641, 25.18132097531339
Complex, 642, 25.028436842073038
Complex, 643, 25.257379225752242
Complex, 644, 25.093685352132876
Complex, 645, 25.162445256306953
Complex, 646, 25.428674505187068
Complex, 647, 25.09504491679991
Complex, 648, 25.445033897872015
Complex, 649, 25.222559773316057
Complex, 650, 25.30013088381068
Complex, 651, 24.926142232564718
Complex, 652, 25.333593136100827
Complex, 653, 25.0366467772851
Complex, 654, 25.00014379109635
Complex, 655, 24.97313440558727
Complex, 656, 24.798933773552736
Complex, 657, 24.740439251523362
Complex, 658, 24.705913796008794
Complex, 659, 24.306549677249862
Complex, 660, 24.506189209472495
Complex, 661, 24.55850558584302
Complex, 662, 24.45227498031333
Complex, 663, 24.681287794067366
Complex, 664, 24.66392231250589
Complex, 665, 24.78281796853196
Complex, 666, 24.508803117060936
Complex, 667, 24.276357373736523
Complex, 668, 24.135629099744442
Complex, 669, 24.03285301275174
Complex, 670, 24.14837102719467
Complex, 671, 23.762576245403466
Complex, 672, 23.468592575944506
Complex, 673, 24.027858395132785
Complex, 674, 24.093263202030755
Complex, 675, 24.082679717181815
Complex, 676, 24.417940328170104
Complex, 677, 24.268183483692468
Complex, 678, 24.30927488472542
Complex, 679, 24.688963935565205
Complex, 680, 24.574949875971157
Complex, 681, 24.78179793382051
Complex, 682, 24.86376057304935
Complex, 683, 25.067686067855806
Complex, 684, 25.28736206535506
Complex, 685, 24.898766057744318
Complex, 686, 25.148961084719318
Complex, 687, 24.928958329197155
Complex, 688, 24.812768344571555
Complex, 689, 24.402024829016547
Complex, 690, 24.704695829867063
Complex, 691, 24.199673043039517
Complex, 692, 23.737238176937417
Complex, 693, 24.116404187389858
Complex, 694, 23.685040633421455
Complex, 695, 24.02216296393099
Complex, 696, 23.789421973238333
Complex, 697, 23.812039597792012
Complex, 698, 23.850512443375045
Complex, 699, 23.796698399205486
Complex, 700, 24.05195743062961
Complex, 701, 24.034124894333033
Complex, 702, 24.30593958568975
Complex, 703, 24.28826173527148
Complex, 704, 24.082805745562116
Complex, 705, 24.372684375209822
Complex, 706, 23.800960966839025
Complex, 707, 24.77703561976105
Complex, 708, 24.686791051443365
Complex, 709, 24.42607474007073
Complex, 710, 24.160413207961383
Complex, 711, 24.499846650468857
Complex, 712, 24.29453912510634
Complex, 713, 24.60571554117569
Complex, 714, 24.558074911259435
Complex, 715, 24.942827759757957
Complex, 716, 24.74234717967232
Complex, 717, 24.498211076975224
Complex, 718, 24.213437814684465
Complex, 719, 24.885139159600364
Complex, 720, 24.766204861825987
Complex, 721, 24.617591551042953
Complex, 722, 24.409861965769956
Complex, 723, 24.505521855752697
Complex, 724, 24.52980078314843
Complex, 725, 24.31057593296997
Complex, 726, 24.023662657311682
Complex, 727, 23.681840473125497
Complex, 728, 24.032476088088234
Complex, 729, 23.540389452498022
Complex, 730, 23.129345205756444
Complex, 731, 23.340287345761
Complex, 732, 24.226871159592445
Complex, 733, 24.216304155048565
Complex, 734, 24.05533361841537
Complex, 735, 24.423129414210795
Complex, 736, 24.426311733391163
Complex, 737, 24.224450322257095
Complex, 738, 24.11530178912742
Complex, 739, 24.633170512057013
Complex, 740, 24.567570720349835
Complex, 741, 24.29461923176275
Complex, 742, 24.51269726620225
Complex, 743, 24.62184614462552
Complex, 744, 24.283718121008764
Complex, 745, 23.980922665799206
Complex, 746, 23.979834462781856
Complex, 747, 24.143680389669562
Complex, 748, 23.949774965394987
Complex, 749, 24.22420744591391
Complex, 750, 24.124925535896764
Complex, 751, 24.410772655945614
Complex, 752, 24.66239355311287
Complex, 753, 24.4215419920455
Complex, 754, 24.420224698391024
Complex, 755, 23.953410093649946
Complex, 756, 23.78696201540302
Complex, 757, 24.055225482564385
Complex, 758, 24.35783320883113
Complex, 759, 24.42195445018299
Complex, 760, 25.029496228410014
Complex, 761, 24.845326118522102
Complex, 762, 24.55350375602227
Complex, 763, 24.353794249102922
Complex, 764, 24.500064372745644
Complex, 765, 24.422186568435777
Complex, 766, 24.548967987020724
Complex, 767, 25.163922814605243
Complex, 768, 25.392769360471615
Complex, 769, 25.396051083991164
Complex, 770, 25.625053496515292
Complex, 771, 26.032555128452824
Complex, 772, 26.302004498848415
Complex, 773, 25.954748011757072
Complex, 774, 25.818772375736703
Complex, 775, 26.08924008060707
Complex, 776, 25.779509959388793
Complex, 777, 26.02904769751775
Complex, 778, 25.44305054647037
Complex, 779, 25.087934084192245
Complex, 780, 25.040508070550107
Complex, 781, 25.004629164986447
Complex, 782, 25.198924429994218
Complex, 783, 24.56022489487275
Complex, 784, 24.890970775454576
Complex, 785, 24.81980198907799
Complex, 786, 24.780052942486314
Complex, 787, 24.865267174357307
Complex, 788, 24.951201789540413
Complex, 789, 24.960794329511028
Complex, 790, 25.00233514529075
Complex, 791, 25.118726624215338
Complex, 792, 25.254062917951504
Complex, 793, 24.877056754287203
Complex, 794, 25.445692923225554
Complex, 795, 25.122975831351418
Complex, 796, 24.541118444695222
Complex, 797, 24.435543332142394
Complex, 798, 24.5635188138828
Complex, 799, 24.792934867880064
Complex, 800, 24.727105675561123
Complex, 801, 24.733326096283673
Complex, 802, 25.06468272387459
Complex, 803, 24.30809389325257
Complex, 804, 24.345281704078783
Complex, 805, 24.653470054031366
Complex, 806, 25.184357823490938
Complex, 807, 25.318588408195886
Complex, 808, 25.46223115093078
Complex, 809, 26.027655108408393
Complex, 810, 26.289649255477997
Complex, 811, 26.149952573095216
Complex, 812, 26.204355428683492
Complex, 813, 25.77929956787193
Complex, 814, 25.971038552636763
Complex, 815, 26.24328319314074
Complex, 816, 26.08349868884652
Complex, 817, 25.8915361220054
Complex, 818, 25.792262677035204
Complex, 819, 25.434585684831543
Complex, 820, 25.857528221117594
Complex, 821, 25.604776852459366
Complex, 822, 26.047748271366466
Complex, 823, 25.86235715747226
Complex, 824, 26.133147198561506
Complex, 825, 26.198013325389425
Complex, 826, 25.93649231119807
Complex, 827, 26.362326556357278
Complex, 828, 26.46655538490773
Complex, 829, 26.352478211673176
Complex, 830, 27.050648504595767
Complex, 831, 26.8862812446686
Complex, 832, 26.531376279853685
Complex, 833, 26.755536133389526
Complex, 834, 26.771175464579166
Complex, 835, 26.44813058526123
Complex, 836, 26.9941020785891
Complex, 837, 26.543529744503612
Complex, 838, 26.40489280903349
Complex, 839, 25.319161359539876
Complex, 840, 25.149399409548398
Complex, 841, 25.212072457823655
Complex, 842, 25.144372480105897
Complex, 843, 25.41695600502014
Complex, 844, 25.73960962639842
Complex, 845, 25.835854026395516
Complex, 846, 25.970403426793286
Complex, 847, 25.705076068831726
Complex, 848, 25.541138639178214
Complex, 849, 25.368096895999436
Complex, 850, 25.174171922148872
Complex, 851, 25.072768432183512
Complex, 852, 25.065326249985176
Complex, 853, 25.397002335758366
Complex, 854, 25.626731571100283
Complex, 855, 25.5333187353013
Complex, 856, 25.49844995537948
Complex, 857, 25.226468488235056
Complex, 858, 25.07691256251192
Complex, 859, 24.881541540504756
Complex, 860, 25.20702658469872
Complex, 861, 25.17658657834322
Complex, 862, 25.418909102950884
Complex, 863, 25.658592472769154
Complex, 864, 26.08605599947512
Complex, 865, 26.43459255922111
Complex, 866, 26.39936713935392
Complex, 867, 26.143805745196648
Complex, 868, 25.966943349790316
Complex, 869, 26.254272857787402
Complex, 870, 26.321648679280713
Complex, 871, 25.98320658379835
Complex, 872, 26.175407142187673
