FRAME, RADIUSG
1, 21.903054939455803
2, 21.845306467133117
3, 21.895933060152554
4, 22.146329208019743
5, 22.308630897663853
6, 22.359637760673493
7, 22.260600320097975
8, 22.358396698223807
9, 22.278969429297604
10, 22.44068260173195
11, 22.38873268949552
12, 22.517736280110793
13, 22.247770015984504
14, 22.453980362430762
15, 22.647116781741467
16, 22.123323992435346
17, 22.316344077910774
18, 22.663621363427012
19, 22.730915535379292
20, 22.803327745464397
21, 22.748793098690566
22, 22.394297285519634
23, 22.445352596667167
24, 22.25176000184512
25, 22.348217633450894
26, 22.249930822315328
27, 22.243549420100592
28, 21.934821801685082
29, 22.08638514808622
30, 22.34477302323675
31, 22.417508255372972
32, 22.413955694846464
33, 22.307294657355612
34, 22.71120663529466
35, 22.35904173654776
36, 22.479474439540066
37, 22.435908676572982
38, 22.232400847788277
39, 22.266968363784528
40, 22.30760593351393
41, 21.71579530883014
42, 21.86394849791463
43, 21.96321686368314
44, 22.090924336604978
45, 22.022419635581596
46, 22.143615272214923
47, 22.128328849147856
48, 21.693316086160777
49, 21.906063721944708
50, 22.14557305872192
51, 22.3325478611168
52, 22.091616989997593
53, 21.986796686999572
54, 21.96653973322272
55, 21.95952237480812
56, 22.449409687234485
57, 22.14422740068006
58, 22.33671735469812
59, 21.842933498599052
60, 21.66050147609041
61, 21.559314188824036
62, 21.54822370190933
63, 21.6278540740442
64, 21.890953736619803
65, 22.000163478617864
66, 21.93349905524237
67, 21.860146562929557
68, 21.964081231258927
69, 21.985352402979508
70, 21.987606200160737
71, 21.95097060140108
72, 22.08969462609486
73, 22.065674484133837
74, 22.184286283938096
75, 21.967698732444983
76, 21.718006442446516
77, 21.997758401928042
78, 21.726493379054116
79, 21.56040618487712
80, 21.708065994479824
81, 21.595028317623864
82, 21.661748329298955
83, 21.64932607900931
84, 21.547193005018748
85, 21.463451647478472
86, 21.682149773592585
87, 21.932907280537204
88, 21.77440954086712
89, 21.973450290662857
90, 22.06361884425703
91, 21.824117787146378
92, 22.114459866338127
93, 22.19756221227167
94, 22.313383455767877
95, 22.27804085184111
96, 22.537745890866848
97, 22.263635493187728
98, 22.366789770387772
99, 22.652880417405672
100, 22.401271699978796
101, 22.20152532419029
102, 22.266927178808952
103, 22.070109997644366
104, 21.975796972465353
105, 22.067077836935262
106, 22.033051354518395
107, 21.847081621552757
108, 21.532009284194004
109, 21.938365241853788
110, 22.054799758940863
111, 22.122410185305352
112, 22.217102976158507
113, 22.421661320933953
114, 22.55909117282358
115, 22.54083641423766
116, 22.626694453102328
117, 22.412245915688718
118, 22.76396795493487
119, 22.78485025071109
120, 22.57734108947544
121, 22.304462893794486
122, 22.177127202497815
123, 22.207483039216218
124, 22.204268356253184
125, 22.390890149870135
126, 22.558810316470442
127, 22.662340014581403
128, 23.025617745285174
129, 22.63578270880802
130, 22.829913308164876
131, 22.69922586677037
132, 22.656530627425315
133, 22.811747408184967
134, 22.71995469581365
135, 23.14048040125037
136, 23.082337359331472
137, 22.966953868972734
138, 23.46455519655354
139, 23.59264878890476
140, 23.47951530001772
141, 23.39482519216711
142, 23.220121641867944
143, 23.181701806433285
144, 23.27712311782075
145, 23.141598807952303
146, 23.427862092276456
147, 23.1466654348352
148, 22.915146501242635
149, 23.389200407072284
150, 23.362199020825877
151, 23.490180788719904
152, 23.55637229764944
153, 23.808519129481105
154, 23.799595195833696
155, 23.52940561777378
156, 23.538232988686122
157, 23.29931244724606
158, 23.292373664302723
159, 23.478018495913194
160, 22.922007983641173
161, 22.974276700744696
162, 22.35527907144588
163, 22.78242221012247
164, 22.586369609036577
165, 22.486604648825885
166, 22.519391269934165
167, 22.53927986523206
168, 22.601626566501395
169, 22.351892021235138
170, 22.320321085759126
171, 22.373491553480036
172, 22.552584076826665
173, 22.761065422944
174, 22.729114907397076
175, 22.735160541703046
176, 22.95247489185156
177, 22.841610101259516
178, 23.030079117076234
179, 22.606145631550472
180, 22.49718567985836
181, 22.456128472890917
182, 22.859558284784878
183, 22.575886893292722
184, 22.680419857093746
185, 22.586561431382435
186, 22.370481172056685
187, 22.412909324988323
188, 22.258284617188117
189, 22.724160428203156
190, 22.822471482381765
191, 23.049128411986594
192, 23.169124480659992
193, 23.142556475673896
194, 22.979528058795164
195, 22.701577478158196
196, 22.893575891860657
197, 22.931277481918034
198, 22.699014461678182
199, 23.02567038920052
200, 23.200519705548516
201, 23.435604941263602
202, 23.500973919864702
203, 24.049218065364823
204, 24.275928257102454
205, 23.72275751647993
206, 23.74441317918025
207, 24.0261588379758
208, 24.037487781358887
209, 23.955156140109576
210, 23.83065086433053
211, 23.840979379794344
212, 23.818968692813808
213, 23.824634451506878
214, 24.085261759440876
215, 23.883076231963038
216, 23.898953892022206
217, 23.957235350000023
218, 23.997914235750216
219, 24.17923929097889
220, 24.125684817499273
221, 24.104621029521848
222, 23.376939127656303
223, 23.647193118605465
224, 23.548168027172494
225, 23.57778156272994
226, 23.60286577744844
227, 23.55807040194952
228, 23.5517693224835
229, 23.593796172708235
230, 23.587195138884624
231, 23.453877641194293
232, 23.295349125324112
233, 23.035588810203812
234, 23.12112362242307
235, 23.325250305132382
236, 23.748743328100883
237, 23.950015762297244
238, 23.970587520213247
239, 23.999898142804884
240, 23.941611854850937
241, 24.08977729659481
242, 24.551504595719532
243, 24.35320506698511
244, 24.37681824955711
245, 24.307438696151994
246, 24.294755986121157
247, 24.621258830536075
248, 24.240505471155085
249, 24.32021368351795
250, 24.468138342912493
251, 24.059076379800313
252, 24.569822511045988
253, 24.25944152351042
