"FRAME","SYSTEM","HBONDS"
1242,"HBONDS",0
1243,"HBONDS",1
1244,"HBONDS",0
1245,"HBONDS",0
1246,"HBONDS",1
1247,"HBONDS",0
1248,"HBONDS",0
1249,"HBONDS",0
1250,"HBONDS",0
1251,"HBONDS",0
1252,"HBONDS",0
1253,"HBONDS",1
1254,"HBONDS",0
1255,"HBONDS",0
1256,"HBONDS",0
1257,"HBONDS",0
1258,"HBONDS",0
1259,"HBONDS",0
1260,"HBONDS",0
1261,"HBONDS",0
1262,"HBONDS",0
1263,"HBONDS",0
1264,"HBONDS",0
1265,"HBONDS",0
1266,"HBONDS",0
1267,"HBONDS",0
1268,"HBONDS",0
1269,"HBONDS",0
1270,"HBONDS",0
1271,"HBONDS",0
1272,"HBONDS",0
1273,"HBONDS",0
1274,"HBONDS",0
1275,"HBONDS",0
1276,"HBONDS",1
1277,"HBONDS",0
1278,"HBONDS",0
1279,"HBONDS",0
1280,"HBONDS",0
1281,"HBONDS",0
1282,"HBONDS",0
1283,"HBONDS",0
1284,"HBONDS",1
1285,"HBONDS",2
1286,"HBONDS",0
1287,"HBONDS",0
1288,"HBONDS",1
1289,"HBONDS",0
1290,"HBONDS",1
1291,"HBONDS",1
1292,"HBONDS",0
1293,"HBONDS",1
1294,"HBONDS",0
1295,"HBONDS",0
1296,"HBONDS",0
1297,"HBONDS",1
1298,"HBONDS",0
1299,"HBONDS",1
1300,"HBONDS",0
1301,"HBONDS",1
1302,"HBONDS",0
1303,"HBONDS",1
1304,"HBONDS",1
1305,"HBONDS",0
1306,"HBONDS",0
1307,"HBONDS",0
1308,"HBONDS",0
1309,"HBONDS",0
1310,"HBONDS",0
1311,"HBONDS",0
1312,"HBONDS",0
1313,"HBONDS",0
1314,"HBONDS",0
1315,"HBONDS",0
1316,"HBONDS",0
1317,"HBONDS",0
1318,"HBONDS",0
1319,"HBONDS",0
1320,"HBONDS",0
1321,"HBONDS",0
1322,"HBONDS",0
1323,"HBONDS",1
1324,"HBONDS",0
1325,"HBONDS",0
1326,"HBONDS",1
1327,"HBONDS",0
1328,"HBONDS",0
1329,"HBONDS",0
1330,"HBONDS",0
1331,"HBONDS",0
1332,"HBONDS",0
1333,"HBONDS",0
1334,"HBONDS",0
1335,"HBONDS",1
1336,"HBONDS",0
1337,"HBONDS",0
1338,"HBONDS",0
1339,"HBONDS",0
1340,"HBONDS",0
1341,"HBONDS",0
1342,"HBONDS",1
1343,"HBONDS",0
1344,"HBONDS",0
1345,"HBONDS",0
1346,"HBONDS",0
1347,"HBONDS",0
1348,"HBONDS",0
1349,"HBONDS",0
1350,"HBONDS",1
1351,"HBONDS",0
1352,"HBONDS",0
1353,"HBONDS",0
1354,"HBONDS",0
1355,"HBONDS",0
1356,"HBONDS",0
1357,"HBONDS",0
1358,"HBONDS",0
1359,"HBONDS",0
1360,"HBONDS",0
1361,"HBONDS",0
1362,"HBONDS",0
1363,"HBONDS",1
1364,"HBONDS",0
1365,"HBONDS",0
1366,"HBONDS",0
1367,"HBONDS",0
1368,"HBONDS",0
1369,"HBONDS",0
1370,"HBONDS",0
1371,"HBONDS",1
1372,"HBONDS",0
1373,"HBONDS",1
1374,"HBONDS",1
1375,"HBONDS",0
1376,"HBONDS",1
1377,"HBONDS",1
1378,"HBONDS",0
1379,"HBONDS",0
1380,"HBONDS",0
1381,"HBONDS",0
1382,"HBONDS",0
1383,"HBONDS",1
1384,"HBONDS",0
1385,"HBONDS",1
1386,"HBONDS",1
1387,"HBONDS",0
1388,"HBONDS",0
1389,"HBONDS",0
1390,"HBONDS",1
1391,"HBONDS",0
1392,"HBONDS",0
1393,"HBONDS",1
1394,"HBONDS",0
1395,"HBONDS",0
1396,"HBONDS",0
1397,"HBONDS",1
1398,"HBONDS",0
1399,"HBONDS",0
1400,"HBONDS",0
1401,"HBONDS",0
1402,"HBONDS",0
1403,"HBONDS",0
1404,"HBONDS",0
1405,"HBONDS",1
1406,"HBONDS",0
1407,"HBONDS",1
1408,"HBONDS",1
1409,"HBONDS",1
1410,"HBONDS",1
1411,"HBONDS",0
1412,"HBONDS",0
1413,"HBONDS",0
1414,"HBONDS",0
1415,"HBONDS",0
1416,"HBONDS",0
1417,"HBONDS",0
1418,"HBONDS",0
1419,"HBONDS",0
1420,"HBONDS",0
1421,"HBONDS",0
1422,"HBONDS",1
1423,"HBONDS",0
1424,"HBONDS",0
1425,"HBONDS",0
1426,"HBONDS",0
1427,"HBONDS",0
1428,"HBONDS",0
1429,"HBONDS",0
1430,"HBONDS",0
1431,"HBONDS",1
1432,"HBONDS",0
1433,"HBONDS",1
1434,"HBONDS",0
1435,"HBONDS",0
1436,"HBONDS",1
1437,"HBONDS",1
1438,"HBONDS",0
1439,"HBONDS",0
1440,"HBONDS",0
1441,"HBONDS",1
1442,"HBONDS",1
1443,"HBONDS",1
1444,"HBONDS",1
1445,"HBONDS",2
1446,"HBONDS",0
1447,"HBONDS",1
1448,"HBONDS",0
1449,"HBONDS",0
1450,"HBONDS",1
1451,"HBONDS",1
1452,"HBONDS",0
1453,"HBONDS",1
1454,"HBONDS",1
1455,"HBONDS",0
1456,"HBONDS",0
1457,"HBONDS",0
1458,"HBONDS",0
1459,"HBONDS",1
1460,"HBONDS",0
1461,"HBONDS",0
1462,"HBONDS",0
1463,"HBONDS",0
1464,"HBONDS",0
1465,"HBONDS",0
1466,"HBONDS",1
1467,"HBONDS",1
1468,"HBONDS",0
1469,"HBONDS",0
1470,"HBONDS",0
1471,"HBONDS",0
1472,"HBONDS",0
1473,"HBONDS",0
1474,"HBONDS",1
1475,"HBONDS",0
1476,"HBONDS",0
1477,"HBONDS",1
1478,"HBONDS",0
1479,"HBONDS",1
1480,"HBONDS",0
1481,"HBONDS",0
1482,"HBONDS",0
1483,"HBONDS",0
1484,"HBONDS",1
1485,"HBONDS",0
1486,"HBONDS",0
1487,"HBONDS",0
1488,"HBONDS",0
1489,"HBONDS",0
1490,"HBONDS",0
1491,"HBONDS",0
1492,"HBONDS",0
1493,"HBONDS",0
1494,"HBONDS",0
1495,"HBONDS",0
1496,"HBONDS",0
1497,"HBONDS",1
1498,"HBONDS",0
1499,"HBONDS",0
1500,"HBONDS",1
1501,"HBONDS",0
1502,"HBONDS",0
1503,"HBONDS",1
1504,"HBONDS",0
1505,"HBONDS",0
1506,"HBONDS",1
1507,"HBONDS",0
1508,"HBONDS",0
1509,"HBONDS",1
1510,"HBONDS",0
1511,"HBONDS",1
1512,"HBONDS",1
1513,"HBONDS",1
1514,"HBONDS",0
1515,"HBONDS",0
1516,"HBONDS",0
1517,"HBONDS",0
1518,"HBONDS",0
1519,"HBONDS",0
1520,"HBONDS",0
1521,"HBONDS",0
1522,"HBONDS",0
1523,"HBONDS",0
1524,"HBONDS",0
1525,"HBONDS",0
1526,"HBONDS",0
1527,"HBONDS",0
1528,"HBONDS",0
1529,"HBONDS",0
1530,"HBONDS",0
1531,"HBONDS",0
1532,"HBONDS",0
1533,"HBONDS",0
1534,"HBONDS",0
1535,"HBONDS",0
1536,"HBONDS",0
1537,"HBONDS",0
1538,"HBONDS",0
1539,"HBONDS",0
1540,"HBONDS",0
1541,"HBONDS",0
1542,"HBONDS",0
1543,"HBONDS",0
1544,"HBONDS",0
1545,"HBONDS",0
1546,"HBONDS",0
1547,"HBONDS",0
1548,"HBONDS",0
1549,"HBONDS",0
1550,"HBONDS",0
1551,"HBONDS",0
1552,"HBONDS",0
1553,"HBONDS",0
1554,"HBONDS",0
1555,"HBONDS",0
1556,"HBONDS",0
1557,"HBONDS",0
1558,"HBONDS",0
1559,"HBONDS",0
1560,"HBONDS",0
1561,"HBONDS",0
1562,"HBONDS",0
1563,"HBONDS",0
1564,"HBONDS",0
1565,"HBONDS",0
1566,"HBONDS",0
1567,"HBONDS",0
1568,"HBONDS",0
1569,"HBONDS",0
1570,"HBONDS",0
1571,"HBONDS",0
1572,"HBONDS",0
1573,"HBONDS",0
1574,"HBONDS",0
1575,"HBONDS",0
1576,"HBONDS",0
1577,"HBONDS",0
1578,"HBONDS",0
1579,"HBONDS",0
1580,"HBONDS",0
1581,"HBONDS",0
1582,"HBONDS",0
1583,"HBONDS",0
1584,"HBONDS",0
1585,"HBONDS",0
1586,"HBONDS",0
1587,"HBONDS",0
1588,"HBONDS",0
1589,"HBONDS",0
1590,"HBONDS",0
1591,"HBONDS",0
1592,"HBONDS",0
1593,"HBONDS",0
1594,"HBONDS",0
1595,"HBONDS",0
1596,"HBONDS",0
1597,"HBONDS",1
1598,"HBONDS",1
1599,"HBONDS",0
1600,"HBONDS",0
1601,"HBONDS",1
1602,"HBONDS",0
1603,"HBONDS",0
1604,"HBONDS",0
1605,"HBONDS",0
1606,"HBONDS",0
1607,"HBONDS",0
1608,"HBONDS",0
1609,"HBONDS",0
1610,"HBONDS",0
1611,"HBONDS",0
1612,"HBONDS",0
1613,"HBONDS",0
1614,"HBONDS",0
1615,"HBONDS",0
1616,"HBONDS",0
1617,"HBONDS",0
1618,"HBONDS",0
1619,"HBONDS",0
1620,"HBONDS",1
1621,"HBONDS",0
1622,"HBONDS",0
1623,"HBONDS",0
1624,"HBONDS",0
1625,"HBONDS",0
1626,"HBONDS",0
1627,"HBONDS",1
1628,"HBONDS",0
1629,"HBONDS",0
1630,"HBONDS",0
1631,"HBONDS",1
1632,"HBONDS",1
1633,"HBONDS",1
1634,"HBONDS",1
1635,"HBONDS",1
1636,"HBONDS",1
1637,"HBONDS",1
1638,"HBONDS",0
1639,"HBONDS",1
1640,"HBONDS",1
1641,"HBONDS",0
1642,"HBONDS",1
1643,"HBONDS",0
1644,"HBONDS",0
1645,"HBONDS",0
1646,"HBONDS",0
1647,"HBONDS",0
1648,"HBONDS",0
1649,"HBONDS",0
1650,"HBONDS",0
1651,"HBONDS",0
1652,"HBONDS",0
1653,"HBONDS",1
1654,"HBONDS",0
1655,"HBONDS",0
1656,"HBONDS",1
1657,"HBONDS",0
1658,"HBONDS",1
1659,"HBONDS",1
1660,"HBONDS",1
1661,"HBONDS",0
1662,"HBONDS",0
1663,"HBONDS",0
1664,"HBONDS",0
1665,"HBONDS",1
1666,"HBONDS",0
1667,"HBONDS",1
1668,"HBONDS",0
1669,"HBONDS",0
1670,"HBONDS",1
1671,"HBONDS",0
1672,"HBONDS",0
1673,"HBONDS",1
1674,"HBONDS",0
1675,"HBONDS",0
1676,"HBONDS",0
1677,"HBONDS",0
1678,"HBONDS",1
1679,"HBONDS",0
1680,"HBONDS",0
1681,"HBONDS",0
1682,"HBONDS",0
1683,"HBONDS",0
1684,"HBONDS",0
1685,"HBONDS",1
1686,"HBONDS",0
1687,"HBONDS",0
1688,"HBONDS",1
1689,"HBONDS",1
1690,"HBONDS",1
1691,"HBONDS",0
1692,"HBONDS",0
1693,"HBONDS",1
1694,"HBONDS",0
1695,"HBONDS",1
1696,"HBONDS",1
1697,"HBONDS",1
1698,"HBONDS",0
1699,"HBONDS",1
1700,"HBONDS",1
1701,"HBONDS",1
1702,"HBONDS",1
1703,"HBONDS",0
1704,"HBONDS",1
1705,"HBONDS",1
1706,"HBONDS",0
1707,"HBONDS",0
1708,"HBONDS",0
1709,"HBONDS",0
1710,"HBONDS",0
1711,"HBONDS",0
1712,"HBONDS",0
1713,"HBONDS",0
1714,"HBONDS",0
1715,"HBONDS",0
1716,"HBONDS",0
1717,"HBONDS",0
1718,"HBONDS",1
1719,"HBONDS",0
1720,"HBONDS",0
1721,"HBONDS",1
1722,"HBONDS",1
1723,"HBONDS",0
1724,"HBONDS",1
1725,"HBONDS",1
1726,"HBONDS",1
1727,"HBONDS",1
1728,"HBONDS",0
1729,"HBONDS",1
1730,"HBONDS",0
1731,"HBONDS",1
1732,"HBONDS",1
1733,"HBONDS",0
1734,"HBONDS",0
1735,"HBONDS",0
1736,"HBONDS",0
1737,"HBONDS",0
1738,"HBONDS",0
1739,"HBONDS",0
1740,"HBONDS",1
1741,"HBONDS",0
1742,"HBONDS",0
1743,"HBONDS",0
1744,"HBONDS",0
1745,"HBONDS",0
1746,"HBONDS",0
1747,"HBONDS",0
1748,"HBONDS",0
1749,"HBONDS",0
1750,"HBONDS",0
1751,"HBONDS",0
1752,"HBONDS",0
1753,"HBONDS",0
1754,"HBONDS",0
1755,"HBONDS",0
1756,"HBONDS",0
1757,"HBONDS",0
1758,"HBONDS",0
1759,"HBONDS",0
1760,"HBONDS",0
1761,"HBONDS",0
1762,"HBONDS",1
1763,"HBONDS",0
1764,"HBONDS",0
1765,"HBONDS",0
1766,"HBONDS",0
1767,"HBONDS",0
1768,"HBONDS",0
1769,"HBONDS",0
1770,"HBONDS",0
1771,"HBONDS",0
1772,"HBONDS",0
1773,"HBONDS",0
1774,"HBONDS",0
1775,"HBONDS",0
1776,"HBONDS",0
1777,"HBONDS",0
1778,"HBONDS",0
1779,"HBONDS",0
1780,"HBONDS",0
1781,"HBONDS",0
1782,"HBONDS",0
1783,"HBONDS",0
1784,"HBONDS",0
1785,"HBONDS",0
1786,"HBONDS",0
1787,"HBONDS",0
1788,"HBONDS",0
1789,"HBONDS",0
1790,"HBONDS",0
1791,"HBONDS",0
1792,"HBONDS",0
1793,"HBONDS",0
1794,"HBONDS",0
1795,"HBONDS",0
1796,"HBONDS",0
1797,"HBONDS",0
1798,"HBONDS",0
1799,"HBONDS",1
1800,"HBONDS",0
1801,"HBONDS",0
1802,"HBONDS",1
1803,"HBONDS",0
1804,"HBONDS",0
1805,"HBONDS",0
1806,"HBONDS",0
1807,"HBONDS",0
1808,"HBONDS",0
1809,"HBONDS",0
1810,"HBONDS",0
1811,"HBONDS",1
1812,"HBONDS",0
1813,"HBONDS",1
1814,"HBONDS",0
1815,"HBONDS",0
1816,"HBONDS",1
1817,"HBONDS",0
1818,"HBONDS",1
1819,"HBONDS",0
1820,"HBONDS",0
1821,"HBONDS",1
1822,"HBONDS",0
1823,"HBONDS",0
1824,"HBONDS",1
1825,"HBONDS",0
1826,"HBONDS",0
1827,"HBONDS",1
1828,"HBONDS",0
1829,"HBONDS",0
1830,"HBONDS",1
1831,"HBONDS",0
1832,"HBONDS",0
1833,"HBONDS",0
1834,"HBONDS",0
1835,"HBONDS",0
1836,"HBONDS",0
1837,"HBONDS",1
1838,"HBONDS",1
1839,"HBONDS",0
1840,"HBONDS",0
1841,"HBONDS",1
1842,"HBONDS",0
1843,"HBONDS",0
1844,"HBONDS",1
1845,"HBONDS",1
1846,"HBONDS",0
1847,"HBONDS",1
1848,"HBONDS",0
1849,"HBONDS",0
1850,"HBONDS",0
1851,"HBONDS",1
1852,"HBONDS",0
1853,"HBONDS",1
1854,"HBONDS",0
1855,"HBONDS",0
1856,"HBONDS",1
1857,"HBONDS",1
1858,"HBONDS",1
1859,"HBONDS",1
1860,"HBONDS",0
1861,"HBONDS",0
1862,"HBONDS",0
1863,"HBONDS",0
1864,"HBONDS",0
1865,"HBONDS",0
1866,"HBONDS",0
1867,"HBONDS",0
1868,"HBONDS",0
1869,"HBONDS",0
1870,"HBONDS",0
1871,"HBONDS",0
1872,"HBONDS",0
1873,"HBONDS",0
1874,"HBONDS",0
1875,"HBONDS",0
1876,"HBONDS",0
1877,"HBONDS",0
1878,"HBONDS",0
1879,"HBONDS",0
1880,"HBONDS",0
1881,"HBONDS",0
1882,"HBONDS",0
1883,"HBONDS",0
1884,"HBONDS",0
1885,"HBONDS",0
1886,"HBONDS",0
1887,"HBONDS",0
1888,"HBONDS",0
1889,"HBONDS",1
1890,"HBONDS",0
1891,"HBONDS",0
1892,"HBONDS",0
1893,"HBONDS",0
1894,"HBONDS",0
1895,"HBONDS",0
1896,"HBONDS",0
1897,"HBONDS",0
1898,"HBONDS",0
1899,"HBONDS",0
1900,"HBONDS",0
1901,"HBONDS",0
1902,"HBONDS",0
1903,"HBONDS",0
1904,"HBONDS",0
1905,"HBONDS",0
1906,"HBONDS",0
1907,"HBONDS",0
1908,"HBONDS",0
1909,"HBONDS",0
1910,"HBONDS",2
1911,"HBONDS",1
1912,"HBONDS",0
1913,"HBONDS",1
1914,"HBONDS",1
1915,"HBONDS",0
1916,"HBONDS",0
1917,"HBONDS",0
1918,"HBONDS",0
1919,"HBONDS",0
1920,"HBONDS",0
1921,"HBONDS",0
1922,"HBONDS",0
1923,"HBONDS",0
1924,"HBONDS",0
1925,"HBONDS",0
1926,"HBONDS",0
1927,"HBONDS",0
1928,"HBONDS",0
1929,"HBONDS",0
1930,"HBONDS",0
1931,"HBONDS",0
1932,"HBONDS",0
1933,"HBONDS",0
1934,"HBONDS",0
1935,"HBONDS",0
1936,"HBONDS",0
1937,"HBONDS",0
1938,"HBONDS",0
1939,"HBONDS",0
1940,"HBONDS",0
1941,"HBONDS",0
1942,"HBONDS",0
1943,"HBONDS",0
1944,"HBONDS",0
1945,"HBONDS",0
1946,"HBONDS",1
1947,"HBONDS",0
1948,"HBONDS",0
1949,"HBONDS",0
1950,"HBONDS",2
1951,"HBONDS",0
1952,"HBONDS",0
1953,"HBONDS",0
1954,"HBONDS",1
1955,"HBONDS",0
1956,"HBONDS",0
1957,"HBONDS",0
1958,"HBONDS",0
1959,"HBONDS",0
1960,"HBONDS",0
1961,"HBONDS",0
1962,"HBONDS",0
1963,"HBONDS",1
1964,"HBONDS",0
1965,"HBONDS",0
1966,"HBONDS",1
1967,"HBONDS",0
1968,"HBONDS",0
1969,"HBONDS",0
1970,"HBONDS",1
1971,"HBONDS",1
1972,"HBONDS",0
1973,"HBONDS",0
1974,"HBONDS",0
1975,"HBONDS",0
1976,"HBONDS",0
1977,"HBONDS",0
1978,"HBONDS",1
1979,"HBONDS",0
1980,"HBONDS",0
1981,"HBONDS",1
1982,"HBONDS",0
1983,"HBONDS",0
1984,"HBONDS",0
1985,"HBONDS",0
1986,"HBONDS",1
1987,"HBONDS",1
1988,"HBONDS",0
1989,"HBONDS",1
1990,"HBONDS",0
1991,"HBONDS",0
1992,"HBONDS",1
1993,"HBONDS",0
1994,"HBONDS",0
1995,"HBONDS",0
1996,"HBONDS",0
1997,"HBONDS",1
1998,"HBONDS",0
1999,"HBONDS",0
2000,"HBONDS",0
2001,"HBONDS",0
2002,"HBONDS",1
2003,"HBONDS",0
2004,"HBONDS",0
2005,"HBONDS",1
2006,"HBONDS",1
2007,"HBONDS",0
2008,"HBONDS",0
2009,"HBONDS",1
2010,"HBONDS",0
2011,"HBONDS",1
2012,"HBONDS",1
2013,"HBONDS",1
2014,"HBONDS",0
2015,"HBONDS",1
2016,"HBONDS",2
2017,"HBONDS",2
2018,"HBONDS",1
2019,"HBONDS",0
2020,"HBONDS",0
2021,"HBONDS",2
2022,"HBONDS",0
2023,"HBONDS",1
2024,"HBONDS",0
2025,"HBONDS",1
2026,"HBONDS",0
2027,"HBONDS",0
2028,"HBONDS",0
2029,"HBONDS",0
2030,"HBONDS",1
2031,"HBONDS",0
2032,"HBONDS",0
2033,"HBONDS",0
2034,"HBONDS",0
2035,"HBONDS",0
2036,"HBONDS",0
2037,"HBONDS",0
2038,"HBONDS",0
2039,"HBONDS",1
2040,"HBONDS",1
2041,"HBONDS",0
2042,"HBONDS",0
2043,"HBONDS",1
2044,"HBONDS",0
2045,"HBONDS",0
2046,"HBONDS",0
2047,"HBONDS",0
2048,"HBONDS",0
2049,"HBONDS",1
2050,"HBONDS",0
2051,"HBONDS",0
2052,"HBONDS",0
2053,"HBONDS",0
2054,"HBONDS",0
2055,"HBONDS",0
2056,"HBONDS",1
2057,"HBONDS",0
2058,"HBONDS",0
2059,"HBONDS",0
2060,"HBONDS",0
2061,"HBONDS",0
2062,"HBONDS",0
2063,"HBONDS",0
2064,"HBONDS",0
2065,"HBONDS",0
2066,"HBONDS",0
2067,"HBONDS",0
2068,"HBONDS",0
2069,"HBONDS",1
2070,"HBONDS",0
2071,"HBONDS",0
2072,"HBONDS",0
2073,"HBONDS",0
2074,"HBONDS",0
2075,"HBONDS",0
2076,"HBONDS",0
2077,"HBONDS",0
2078,"HBONDS",0
2079,"HBONDS",0
2080,"HBONDS",1
2081,"HBONDS",1
2082,"HBONDS",0
2083,"HBONDS",0
2084,"HBONDS",0
2085,"HBONDS",0
2086,"HBONDS",1
2087,"HBONDS",1
2088,"HBONDS",1
2089,"HBONDS",0
2090,"HBONDS",0
2091,"HBONDS",0
2092,"HBONDS",0
2093,"HBONDS",0
2094,"HBONDS",0
2095,"HBONDS",1
2096,"HBONDS",1
2097,"HBONDS",1
2098,"HBONDS",0
2099,"HBONDS",0
2100,"HBONDS",0
2101,"HBONDS",0
2102,"HBONDS",0
2103,"HBONDS",1
2104,"HBONDS",0
2105,"HBONDS",0
2106,"HBONDS",0
2107,"HBONDS",0
2108,"HBONDS",1
2109,"HBONDS",2
2110,"HBONDS",2
2111,"HBONDS",0
2112,"HBONDS",1
2113,"HBONDS",0
2114,"HBONDS",0
2115,"HBONDS",0
2116,"HBONDS",0
2117,"HBONDS",0
2118,"HBONDS",0
2119,"HBONDS",1
2120,"HBONDS",1
2121,"HBONDS",0
2122,"HBONDS",1
2123,"HBONDS",1
2124,"HBONDS",0
2125,"HBONDS",1
2126,"HBONDS",0
2127,"HBONDS",0
2128,"HBONDS",0
2129,"HBONDS",1
2130,"HBONDS",1
2131,"HBONDS",0
2132,"HBONDS",1
2133,"HBONDS",0
2134,"HBONDS",0
2135,"HBONDS",1
2136,"HBONDS",1
2137,"HBONDS",1
2138,"HBONDS",0
2139,"HBONDS",0
2140,"HBONDS",0
2141,"HBONDS",0
2142,"HBONDS",1
2143,"HBONDS",0
2144,"HBONDS",0
2145,"HBONDS",0
2146,"HBONDS",0
2147,"HBONDS",0
2148,"HBONDS",0
2149,"HBONDS",0
2150,"HBONDS",0
2151,"HBONDS",1
2152,"HBONDS",1
2153,"HBONDS",0
2154,"HBONDS",0
2155,"HBONDS",0
2156,"HBONDS",0
2157,"HBONDS",0
2158,"HBONDS",0
2159,"HBONDS",0
2160,"HBONDS",0
2161,"HBONDS",0
2162,"HBONDS",0
2163,"HBONDS",0
2164,"HBONDS",1
2165,"HBONDS",1
2166,"HBONDS",0
2167,"HBONDS",0
2168,"HBONDS",0
2169,"HBONDS",1
2170,"HBONDS",0
2171,"HBONDS",0
2172,"HBONDS",0
2173,"HBONDS",0
2174,"HBONDS",1
2175,"HBONDS",0
2176,"HBONDS",1
2177,"HBONDS",1
2178,"HBONDS",0
2179,"HBONDS",0
2180,"HBONDS",0
2181,"HBONDS",0
2182,"HBONDS",0
2183,"HBONDS",0
2184,"HBONDS",0
2185,"HBONDS",0
2186,"HBONDS",0
2187,"HBONDS",0
2188,"HBONDS",0
2189,"HBONDS",1
2190,"HBONDS",0
2191,"HBONDS",0
2192,"HBONDS",0
2193,"HBONDS",0
2194,"HBONDS",0
2195,"HBONDS",0
2196,"HBONDS",0
2197,"HBONDS",0
2198,"HBONDS",1
2199,"HBONDS",0
2200,"HBONDS",1
2201,"HBONDS",0
2202,"HBONDS",0
2203,"HBONDS",0
2204,"HBONDS",0
2205,"HBONDS",0
2206,"HBONDS",0
2207,"HBONDS",0
2208,"HBONDS",0
2209,"HBONDS",0
2210,"HBONDS",0
2211,"HBONDS",0
2212,"HBONDS",0
2213,"HBONDS",1
2214,"HBONDS",0
2215,"HBONDS",0
2216,"HBONDS",0
2217,"HBONDS",0
2218,"HBONDS",0
2219,"HBONDS",0
2220,"HBONDS",0
2221,"HBONDS",0
2222,"HBONDS",0
2223,"HBONDS",0
2224,"HBONDS",0
2225,"HBONDS",0
2226,"HBONDS",0
2227,"HBONDS",0
2228,"HBONDS",0
2229,"HBONDS",0
2230,"HBONDS",0
2231,"HBONDS",0
2232,"HBONDS",0
2233,"HBONDS",0
2234,"HBONDS",0
2235,"HBONDS",0
2236,"HBONDS",0
2237,"HBONDS",0
2238,"HBONDS",0
2239,"HBONDS",0
2240,"HBONDS",0
2241,"HBONDS",0
2242,"HBONDS",0
2243,"HBONDS",0
2244,"HBONDS",0
2245,"HBONDS",1
2246,"HBONDS",0
2247,"HBONDS",1
2248,"HBONDS",0
2249,"HBONDS",0
2250,"HBONDS",0
2251,"HBONDS",0
2252,"HBONDS",0
2253,"HBONDS",0
2254,"HBONDS",0
2255,"HBONDS",0
2256,"HBONDS",0
2257,"HBONDS",0
2258,"HBONDS",0
2259,"HBONDS",0
2260,"HBONDS",1
2261,"HBONDS",0
2262,"HBONDS",0
2263,"HBONDS",0
2264,"HBONDS",0
2265,"HBONDS",0
2266,"HBONDS",0
2267,"HBONDS",0
2268,"HBONDS",0
2269,"HBONDS",0
2270,"HBONDS",0
2271,"HBONDS",1
2272,"HBONDS",0
2273,"HBONDS",0
2274,"HBONDS",0
2275,"HBONDS",0
2276,"HBONDS",1
2277,"HBONDS",1
2278,"HBONDS",0
2279,"HBONDS",0
2280,"HBONDS",0
2281,"HBONDS",0
2282,"HBONDS",1
2283,"HBONDS",1
2284,"HBONDS",0
2285,"HBONDS",0
2286,"HBONDS",0
2287,"HBONDS",0
2288,"HBONDS",0
2289,"HBONDS",0
2290,"HBONDS",0
2291,"HBONDS",0
2292,"HBONDS",0
2293,"HBONDS",0
2294,"HBONDS",0
2295,"HBONDS",0
2296,"HBONDS",0
2297,"HBONDS",1
2298,"HBONDS",0
2299,"HBONDS",0
2300,"HBONDS",0
2301,"HBONDS",0
2302,"HBONDS",1
2303,"HBONDS",0
2304,"HBONDS",1
2305,"HBONDS",1
2306,"HBONDS",1
2307,"HBONDS",0
2308,"HBONDS",1
2309,"HBONDS",1
2310,"HBONDS",0
2311,"HBONDS",0
2312,"HBONDS",0
2313,"HBONDS",0
2314,"HBONDS",0
2315,"HBONDS",1
2316,"HBONDS",0
2317,"HBONDS",0
2318,"HBONDS",0
2319,"HBONDS",0
2320,"HBONDS",0
2321,"HBONDS",0
2322,"HBONDS",1
2323,"HBONDS",1
2324,"HBONDS",0
2325,"HBONDS",0
2326,"HBONDS",1
2327,"HBONDS",0
2328,"HBONDS",1
2329,"HBONDS",0
2330,"HBONDS",0
2331,"HBONDS",0
2332,"HBONDS",0
2333,"HBONDS",1
2334,"HBONDS",1
2335,"HBONDS",1
2336,"HBONDS",1
2337,"HBONDS",1
2338,"HBONDS",1
2339,"HBONDS",0
2340,"HBONDS",1
2341,"HBONDS",0
2342,"HBONDS",1
2343,"HBONDS",0
2344,"HBONDS",2
2345,"HBONDS",1
2346,"HBONDS",1
2347,"HBONDS",0
2348,"HBONDS",1
2349,"HBONDS",0
2350,"HBONDS",0
2351,"HBONDS",1
2352,"HBONDS",2
2353,"HBONDS",1
2354,"HBONDS",2
2355,"HBONDS",1
2356,"HBONDS",1
2357,"HBONDS",1
2358,"HBONDS",2
2359,"HBONDS",1
2360,"HBONDS",1
2361,"HBONDS",0
2362,"HBONDS",0
2363,"HBONDS",0
2364,"HBONDS",0
2365,"HBONDS",0
2366,"HBONDS",0
2367,"HBONDS",0
2368,"HBONDS",0
2369,"HBONDS",1
2370,"HBONDS",1
2371,"HBONDS",1
2372,"HBONDS",1
2373,"HBONDS",1
2374,"HBONDS",0
2375,"HBONDS",1
2376,"HBONDS",1
2377,"HBONDS",0
2378,"HBONDS",0
2379,"HBONDS",0
2380,"HBONDS",0
2381,"HBONDS",1
2382,"HBONDS",1
2383,"HBONDS",1
2384,"HBONDS",1
2385,"HBONDS",0
2386,"HBONDS",1
2387,"HBONDS",1
2388,"HBONDS",1
2389,"HBONDS",0
2390,"HBONDS",1
2391,"HBONDS",0
2392,"HBONDS",1
2393,"HBONDS",1
2394,"HBONDS",0
2395,"HBONDS",1
2396,"HBONDS",1
2397,"HBONDS",0
2398,"HBONDS",1
2399,"HBONDS",1
2400,"HBONDS",1
2401,"HBONDS",0
2402,"HBONDS",1
2403,"HBONDS",1
2404,"HBONDS",1
2405,"HBONDS",0
2406,"HBONDS",0
