FRAME, xAxis, yAxis, zAxis
0,-27.240609823269434,-16.007910295344313,-75.05062373329169
1,-26.572275051099552,-16.584433685438952,-76.08588651624152
2,-28.522328133826377,-13.398347667784169,-76.79261263488998
3,-28.029226327245038,-12.983188561635606,-75.77857838952465
4,-27.456952128588817,-11.524279132904784,-72.47662335462653
5,-27.071830113538496,-14.07893938352578,-74.14919128092572
6,-28.685285510258907,-12.675336832290698,-69.8593186346331
7,-26.89599977908015,-13.131989990513881,-72.89906430813036
8,-26.65777707526148,-11.367746666792673,-70.04386078218545
9,-24.560814632894232,-12.647356782890723,-71.04068268436714
10,-25.906576886353818,-10.800605988578823,-67.27875201315979
11,-25.570325897479684,-12.355750828141673,-65.89372531359668
12,-25.411654381948928,-13.096133975961802,-69.83581065394505
13,-25.641429188586148,-13.178137837824755,-71.17447322523918
14,-27.067714513796467,-15.69401684667782,-72.31819881525396
15,-26.392778784858262,-19.924992308696545,-77.30715436361109
16,-26.429219981824655,-21.749069405883965,-74.8274187135339
17,-27.977319747208206,-19.255063413932234,-70.57581783683001
18,-27.492045260163735,-21.632102300420048,-75.38719517288523
19,-27.825543883789106,-23.399022056909182,-75.80732168331517
20,-27.274502884509364,-19.59039536240308,-76.4586856882177
21,-28.307582768428556,-18.813190812460643,-75.95013207656781
22,-27.561535962697594,-18.856365915634743,-80.21825757428988
23,-26.741945939826877,-21.473058548372798,-80.46103099670133
24,-25.776723925852977,-19.358709471401053,-80.25502271416326
25,-27.708479368946147,-16.75727569004,-74.97337705403696
26,-27.058042253632927,-17.98994128839653,-76.80057840535886
27,-30.269316356523813,-13.317672642228702,-68.9298451750262
28,-30.05705332973754,-14.49986479559457,-68.38182946497267
29,-30.15064920379242,-17.48216428770065,-72.2638514513843
30,-29.111643660066342,-13.75745268132187,-70.49763467233576
31,-30.728188671880083,-12.14099991613753,-67.94100808316206
32,-29.257373631881872,-13.198876027050074,-72.19385517547519
33,-28.852260683091384,-12.281127013677969,-71.3980994559303
34,-28.194925648576422,-10.795916888450028,-70.04157461378651
35,-26.695016920101118,-12.031107213237828,-68.3730498945591
36,-28.527145250537615,-11.825732356326201,-69.86880109651558
37,-26.55043791229403,-11.477279816106508,-68.8790707451277
38,-25.850729859101413,-10.844359553874593,-67.40737914726031
39,-26.297393343181014,-13.419937384637128,-68.07208259195642
