FRAME, xAxis, yAxis, zAxis
0,-9.630081814633739,-15.21619273878486,-77.33697912253928
1,-6.998486158907978,-19.104995579036064,-81.66083412017257
2,-6.1760337438900255,-19.000226721268067,-84.02896232161748
3,-5.321007473902197,-19.63378874155692,-82.514513509518
4,-5.773773437771096,-16.27404568997219,-79.52327189231816
5,-6.3221417580583985,-16.079122241395986,-79.71413390294481
6,-6.418268483634623,-16.398451393139318,-80.68829523578852
7,-7.526346367290053,-19.158303559886843,-79.29887311809344
8,-8.199571272571175,-18.905034244807183,-78.61897663161135
9,-7.844059668801013,-16.544825473813273,-77.5804078174618
10,-7.8592416590322465,-15.654184495343262,-77.30314774484472
11,-8.413837256807437,-17.120840828930383,-78.54795183546048
12,-9.123502091347115,-16.655966218543085,-76.74040405378841
13,-10.832651382649061,-14.499527574250095,-76.16854949393122
14,-10.647115043382824,-13.91593488224309,-74.51284198539311
15,-9.799547271584517,-12.169981652931915,-75.32412828597978
16,-10.024864061947914,-13.328622212936313,-73.6393423791143
17,-9.385819273858056,-14.022537236944197,-74.45619590733938
18,-7.8985834969049575,-14.133715402062826,-77.8606431221529
19,-9.418544795791671,-13.149032868259326,-78.12764181222678
20,-10.407294469326855,-14.471693530409466,-78.94538420835667
21,-10.420549180817375,-13.849460883076395,-79.65118023708305
22,-10.254258231974577,-14.857108582106301,-77.8854042220836
23,-9.56880222065445,-16.96072798779082,-75.71696425769568
24,-11.009890173547765,-15.832065722752294,-76.03768452389787
25,-9.084159084706423,-14.76148172800326,-76.97159224628035
26,-8.538669727169824,-16.051066872385697,-76.73901183925938
27,-8.323677676557393,-15.43326400162148,-76.39202553179945
28,-6.495126997773574,-14.553249915294106,-77.04260472355297
29,-8.535414433101199,-14.799761446667567,-75.14134475033906
30,-5.847315049944333,-15.431847922891794,-75.55011333546675
31,-7.137411322472019,-15.792782894311468,-75.87454562488459
32,-8.767133669870358,-14.354394518431588,-73.178884336139
33,-9.529048366993905,-16.022703476685983,-72.49037451834512
34,-7.972192726479259,-14.953795590540738,-74.72913804510183
35,-8.493818420790133,-18.376020498516894,-75.70930744348608
36,-10.003940627628891,-17.569561586793096,-74.51490190932711
37,-13.032842883357297,-18.03680004555738,-76.62468385417479
38,-13.90365587530417,-16.802856687672545,-76.54585357576336
39,-12.764273451538475,-15.29883650240438,-73.4274523373777
40,-11.595089664395706,-15.68334308181672,-75.57587346663541
41,-10.57929769191689,-15.310988125570255,-75.5063342773203
42,-10.264303325024757,-14.774902592790747,-74.82815185528864
