FRAME, xAxis, yAxis, zAxis
0,2.8654450928590314e-6,1.653473500526314e-6,-4.42555421905027e-5
1,-0.688475838753476,0.08133847023114901,-0.1083101402147696
2,-2.228031627711408,-1.7651621498188954,2.3952620343607878
3,-2.3697317196689136,-4.303571026084179,0.41268545547719093
4,-3.079778640855895,-6.520900397743438,1.7221951286964745
5,-0.9100993963156556,-8.57795525681196,0.35261202534956915
6,-2.998441099782622,-7.120383527756053,-0.7968907951974725
7,-3.697400666011155,-6.579267321051194,-4.167936373386751
8,-2.7359776043290633,-4.5831910165834735,-4.611945542855703
9,-3.003788214541837,-2.890924231679436,-5.242224337023448
10,-3.6411408945264148,-3.757954956888358,-2.53861981584849
11,-2.8025929171066717,-4.5275228293684675,-1.285509348282828
12,-3.734489875420782,-4.238274029559752,-3.566282469985264
13,-3.309960701568277,-3.551493950591426,-9.71171701605743
14,-3.4516615735139244,-4.362695729877653,-11.336420613078223
15,-3.9372788921230972,-4.263210213308159,-13.705601862584873
16,-6.239281760364801,-3.408031685110185,-13.996589854684432
17,-6.3358470192929754,-3.3991982981564464,-14.664642129273757
18,-7.9992223205214374,-2.7722860803827984,-19.09242531201184
19,-9.080030185848988,-3.5468960057604337,-20.05442806372337
20,-8.925047378954023,-4.437386983353846,-17.769801634013398
21,-9.503426002451512,-5.754773885679979,-21.808374316523167
22,-7.971251074758067,-5.146339041768074,-20.66317579185504
23,-9.833461480574465,-4.271092544040051,-22.269939966270154
24,-8.64523210518096,-2.3965470065446475,-24.334621340644624
25,-9.594858592560724,-4.274161163507443,-25.19924816822377
26,-10.086789233676969,-3.2895966348489614,-22.709854611752696
27,-11.59671247866634,-3.329277530971777,-21.397163559615546
28,-11.923653814138635,-5.227520478524225,-24.06156512559138
29,-11.183520976871593,-6.41858346038268,-24.917163897987898
30,-9.284436710490613,-7.1555609976727075,-27.341107978825608
31,-7.595882762927186,-3.964003665098896,-23.220562458871836
32,-7.289249817692507,-4.984067314645006,-21.5339632250575
33,-5.256387364772022,-4.3291552699662414,-24.012684421823973
34,-5.5778425557578695,-4.268660343852195,-26.307573583252285
35,-5.06557183501668,-3.810557795754484,-26.2514832922301
36,-5.9304450974623855,-3.991357980817176,-28.01900503142644
37,-7.3277381756392295,-6.838517829271397,-24.107748345206893
38,-7.5866999672008175,-8.673846128441493,-21.919892041249895
39,-9.824089112234251,-7.334784897938855,-23.68383994719052
40,-10.193471309460318,-5.495096726369265,-24.45335354785694
41,-9.81843027845333,-4.357198979608827,-24.194532392903408
42,-9.721959846344841,-3.954113851937688,-25.347125846289206
43,-11.303922747077486,-5.2339994039201585,-22.82858219328488
44,-10.30991376997012,-5.026588324248953,-19.18564129953789
45,-8.922727822969001,-5.437819313795714,-19.40459724350301
46,-7.196177165737758,-5.993302659151883,-14.325923738066967
47,-5.468594659099646,-5.1798828873781035,-15.02355808823621
48,-4.65884953735844,-2.4406795349455845,-13.715345994542451
49,-7.800974469214803,-1.4104252187673962,-17.352395488994475
50,-8.81227567431484,-2.138540188154239,-16.56238265247514
51,-10.353333280446478,-0.803720324305488,-14.024843647101035
52,-12.071413925840135,-1.2379209044421484,-17.59120572679117
53,-12.350615526017057,-0.5382055239818279,-17.06722419456756
54,-11.539765140217442,0.13322924349665816,-15.466491299142422
55,-10.670012159736578,-1.1217775105246846,-16.08550007063286
56,-12.486513815041336,-0.04916260026170646,-17.59124519441691
57,-12.112368410875764,-0.6848218598326384,-20.36658298151818
58,-11.242592146808155,-1.5817879262285501,-21.465390848911333
59,-12.69627968088641,-0.7597912824880917,-20.70440211156728
60,-16.119488083797393,-1.9939921896940414,-19.915056513814292
61,-18.028842153389327,-4.779121059216955,-25.091960536147685
62,-18.227090825801877,-5.674442500832366,-26.523528984261148
63,-18.70530185646077,-3.6879919588251195,-27.792902897371388
64,-21.296914334851877,-6.236888718521588,-26.369225280600958
65,-19.349154805863794,-4.750130815986953,-25.97686428601491
66,-19.67778009488545,-5.307134286686083,-22.95142076928152
67,-20.70835947123285,-8.120921313701041,-24.227307465032577
68,-21.244310786036774,-8.044084322916257,-19.487568767217606
69,-20.75618068923362,-7.734732409598488,-21.1998112905426
70,-20.472050036345827,-7.5034804106582325,-19.274322250723344
71,-20.90357062124035,-8.962512792606832,-19.913088882223327
72,-23.032112834368274,-8.535674158528472,-21.254032127822
73,-22.21622695637262,-8.420505289429622,-18.285961175521575
74,-20.692850128488363,-6.3374633831325236,-17.665202711612974
75,-20.26841513981764,-5.615558661154938,-16.246318819797978
76,-19.87189485687749,-5.26861850689493,-16.46960337718542
77,-18.806719844835243,-5.515921739715533,-16.42451519840409
78,-17.586261077758113,-5.989566181831722,-16.097084993106225
79,-18.934933142675536,-8.126848774244197,-15.081283639246168
80,-20.26318370531603,-8.906970283894196,-14.277298835049878
81,-19.027494423620833,-8.890474194724256,-13.320655078909166
82,-18.54393130828125,-9.872563366302176,-13.985150612290909
83,-19.523832703284953,-10.128694042981909,-16.607143151413066
84,-18.89827831074689,-12.775068343108915,-15.837293407955604
85,-17.931248515190703,-13.24908942425655,-14.067153672185299
86,-17.618880608755553,-10.693094660568859,-11.444510085141705
87,-14.955889330635713,-8.39606365971872,-11.966097617052498
88,-14.201183619623706,-8.055319679549502,-13.088144019094665
89,-14.61481684345819,-7.904099400419469,-12.754230524017023
90,-13.195256712356306,-6.975103977209714,-13.801072651679023
91,-13.564379619701871,-6.180760119684644,-14.346186721497766
92,-13.047703845176104,-6.605281306237904,-15.837843280668093
93,-12.547164901699094,-7.2788504097281725,-21.14722548319796
94,-11.492344441061515,-7.367566972153682,-17.411014397994318
95,-14.583375901151712,-8.25720024192034,-16.42542396400666
96,-15.973398743003889,-7.911058129312623,-16.899836509166203
97,-16.740164540215286,-9.584657339364357,-16.90479671565703
98,-17.020777983731115,-8.466911465628982,-15.788022693546711
99,-18.827282260544738,-8.70603064999613,-18.90101248554947
100,-19.926560894053384,-6.987217950897491,-19.94129565413403
101,-18.528188251353892,-6.2812751524253185,-19.508758821050534
102,-18.133214721781904,-7.589083412622732,-19.544476307394632
103,-16.628868183071624,-7.673095992386098,-21.37453026467455
104,-19.405935830203113,-7.69201735828403,-18.901551168012553
105,-18.71277186524319,-5.029080691737573,-18.18093800499855
106,-16.654087461869313,-5.749464541326935,-19.445403794482672
107,-17.872292539160522,-7.02846407284969,-19.680980214297513
108,-16.953823590326927,-7.905289505675701,-21.40268656910913
109,-16.26380675801434,-7.857836160517107,-20.792452337758323
110,-16.29256905571893,-7.515541079265737,-21.269546236267814
111,-13.441772083157085,-8.282268145448043,-22.8050707533731
112,-14.40213513803159,-9.374406234898554,-23.10988306097151
113,-14.444070145523881,-7.891837221105185,-21.674416275377112
114,-14.330794357193993,-7.179118063716264,-25.042083045579684
115,-15.145643696027534,-5.982060857187637,-28.16082497062213
116,-17.903985151084452,-6.0184971725456355,-34.42533554264882
117,-16.854946421165675,-5.342906261457233,-32.74715145208097
118,-16.690812231979464,-5.4130988385805505,-32.39264377676536
119,-18.046453769020978,-5.531157272393668,-33.178029495531035
120,-20.483643972424996,-6.681900887661846,-35.755449970593794
121,-22.438208890896846,-7.647745744838594,-33.241544629329745
122,-25.00646284065407,-7.762350268988783,-30.725185680869828
123,-24.30642459400795,-6.603607160511763,-30.2467456742088
124,-24.61921273314132,-5.4416936593045655,-31.84834833104084
125,-26.558374304800164,-5.993513758692114,-34.435689341743874
126,-26.9847289223106,-7.65941236644301,-34.78662511602156
127,-28.047810975416276,-7.102785073930017,-33.087442514447105
128,-28.66331365656052,-8.001854876960397,-35.65967847806009
