FRAME, PROTEIN, COMPLEX
1, 22.03822664904858, 22.016544600910464
2, 22.02766298965725, 22.009805790749265
3, 21.724567957564368, 21.70936950618887
4, 21.947035453224995, 21.938784764604474
5, 21.828098868126485, 21.808366308671236
6, 21.93395411876362, 21.91665000290988
7, 21.66897022950827, 21.656102423652634
8, 21.814559016954593, 21.79623183154312
9, 21.88295087510334, 21.864257598394634
10, 21.8576410981419, 21.83265587510548
11, 21.771237855826172, 21.749139084498644
12, 22.042801057856117, 22.01726860337617
13, 21.811924778733506, 21.79369223395111
14, 22.108205038046, 22.086256358796977
15, 22.263943438348, 22.23810647532419
16, 22.204983040397558, 22.182598618835595
17, 22.2290920490679, 22.203646482283812
18, 22.05496220904021, 22.033444849359746
19, 22.06614509617992, 22.04199735008453
20, 22.157611719575087, 22.13044383121102
21, 22.257968994003267, 22.232606577479853
22, 22.00132756441231, 21.976699764665256
23, 22.36201669478333, 22.33862497193834
24, 22.5268113414134, 22.49527157077732
25, 22.42074245725487, 22.388926617291897
26, 22.63831966395928, 22.60579183898776
27, 22.738246418899582, 22.704512880376427
28, 22.77086466639925, 22.74065015060138
29, 22.58551778567675, 22.554100182575116
30, 22.547422549637414, 22.51697581727697
31, 22.946739862618486, 22.915636629047995
32, 22.920872587059087, 22.886588161491968
33, 22.72041457784992, 22.688772403890464
34, 22.759878388832437, 22.723461014023307
35, 22.7859085987674, 22.7511037379418
36, 22.77313126365499, 22.737265660000077
37, 22.948656279189162, 22.909518422529803
38, 23.25344301479647, 23.21265642998828
39, 23.357481661646165, 23.312943493960255
40, 23.52019310417278, 23.477663304501274
41, 23.505413136771686, 23.4624822416315
42, 23.483018351150847, 23.439243062646852
43, 23.357011516104425, 23.313610497824833
44, 23.40414876277798, 23.36650793039204
45, 23.37452479815812, 23.334627383915404
46, 23.254780580131577, 23.214550502455626
47, 23.33267504329856, 23.29391457155889
48, 23.405209277031798, 23.367950341684622
49, 23.136462744648192, 23.095977767583534
50, 23.356760493279502, 23.32034888087964
51, 23.137312667066418, 23.099185219120425
52, 22.881106923668856, 22.84660614995452
53, 23.10892968291015, 23.066329632066424
54, 23.074502999938826, 23.034988532743473
55, 23.087679640576397, 23.046874651932107
56, 23.078639452710604, 23.041679803591524
57, 23.216947784965615, 23.172865584796046
58, 23.293144075411625, 23.25671706587994
59, 23.139395070836247, 23.10752315555085
60, 22.901001612917167, 22.86017271466766
61, 22.76369254448333, 22.728750545465964
62, 22.858470078595953, 22.822115708450852
63, 22.700775151036222, 22.661588029450833
64, 23.06181518012912, 23.019856656714285
65, 22.929677183116553, 22.88510415428243
66, 22.803299735854658, 22.75979719148553
67, 23.04813541040159, 23.00391217380007
68, 23.28204411779884, 23.23602390716489
69, 23.576892167101793, 23.53100476697037
70, 23.309322418417842, 23.259299288233674
71, 23.255616515458016, 23.205782329802474
72, 23.209070328224243, 23.167657928056677
73, 22.954458206297033, 22.914267195889845
74, 22.97468379184612, 22.929760625066148
75, 22.700438208565302, 22.656886108822317
76, 22.681358589020736, 22.638923160835827
