FRAME, PROTEIN, COMPLEX
1, 22.848302353896667, 22.86388953641791
2, 22.907939909286455, 22.9226427539348
3, 22.78215098067557, 22.802333281509817
4, 22.8209771834628, 22.84339147907693
5, 22.723375867851484, 22.762710927537462
6, 22.419274646621567, 22.447226229807445
7, 22.637172108991248, 22.665340770647585
8, 22.699237168178865, 22.713343954041466
9, 22.916487114740534, 22.926688514210863
10, 22.629429626674092, 22.647588916052765
11, 22.649247530100567, 22.682660308532334
12, 22.616715525283368, 22.648074990492727
13, 22.694259640481828, 22.724152972291737
14, 22.625428465474776, 22.661915580849783
15, 22.9075122899636, 22.93507050749027
16, 22.966289202335602, 22.98604361130554
17, 23.00959030071846, 23.038222956370035
18, 22.994051118283224, 23.021001091836933
19, 22.888062960879548, 22.912510328795978
20, 22.82562602284566, 22.857921525827802
21, 22.73492083658171, 22.772989551113902
22, 22.686319198115186, 22.718970376149112
23, 22.866003567057458, 22.900024367280718
24, 23.04920404985997, 23.07987934802291
25, 23.205764247977637, 23.23428615892595
26, 23.10623536771253, 23.131299105551747
27, 22.735543173839098, 22.776027203447946
28, 22.98688852506358, 23.016692602878763
29, 23.08409890089464, 23.11285335697391
30, 23.033646094103652, 23.06528452375353
31, 22.932150558780844, 22.954243296175672
32, 22.940118727468278, 22.985291861776112
33, 23.01504113954244, 23.056816858980547
34, 23.154238486075776, 23.190157839681298
35, 23.061407261271324, 23.10291981987902
36, 22.797675472246063, 22.840904544158946
37, 23.23067214531757, 23.260421272679643
38, 23.09392016427322, 23.1283300413317
39, 23.07357355356833, 23.10651085756111
40, 23.029245831421242, 23.055642973001135
41, 23.020444130172365, 23.053129559047818
42, 22.983898031991828, 23.013560208249498
43, 23.211384401848157, 23.241560455136582
44, 22.97135200665634, 23.005448812013473
45, 23.178611602353897, 23.212695925629944
46, 23.246942761515474, 23.281975145727603
47, 23.145100997797535, 23.183090163892196
48, 23.265163312808593, 23.30042736549494
49, 23.449086172674654, 23.479153591544936
50, 23.305826623049754, 23.334552747186333
51, 23.331120915761907, 23.352476515195182
52, 23.41355283311112, 23.43313116154139
53, 23.80374615580232, 23.82041064636078
54, 23.760814852606938, 23.771380411975876
55, 23.63058789263919, 23.653044256196143
56, 23.698722518058233, 23.73416708404273
57, 23.471886290019775, 23.507308875264126
58, 23.23465261305315, 23.271114561808478
59, 22.959173472171805, 22.98807857481027
60, 22.76975366500075, 22.797812296706848
61, 23.003073510733156, 23.033534210891933
62, 22.802625388558777, 22.829910104216655
63, 23.19880127384232, 23.220962333033082
64, 23.556218142135013, 23.57330677353441
65, 23.488110079560563, 23.513767685039355
66, 23.322099219597238, 23.35702806185395
67, 23.451804618438743, 23.487101386389046
68, 23.58258016099016, 23.611214435688517
69, 23.419509394648276, 23.445871574722485
70, 23.32112906144134, 23.34942521763197
71, 23.17800345883504, 23.19397578022788
72, 23.346903166396917, 23.355152976616523
73, 23.0504197658936, 23.08670615043072
74, 23.05883242932994, 23.09647678660516
75, 23.214693731043976, 23.248967197938594
76, 23.62130377228349, 23.64854543056953
77, 23.4021347613771, 23.435596151266477
78, 23.348978203842897, 23.38236538795577
79, 23.425769136006533, 23.46500940639578
80, 23.175614891199285, 23.214737230607188
81, 22.827957326926825, 22.869124497399316
82, 22.746346540353642, 22.800693613711477
83, 22.686180388545193, 22.739118537816513
84, 22.928240970380962, 22.989455483369287
85, 22.811743668130607, 22.86334660301205
86, 22.91150579930089, 22.964205088707647
87, 22.651205333224674, 22.703607640387197
88, 22.60261785144108, 22.65462548871658
89, 22.649746372380992, 22.694786045536745
90, 22.740169079688396, 22.782741623364206
91, 22.965447200206725, 23.004589941947714
92, 22.99278510845956, 23.025122606642963
93, 22.966816516088226, 22.99955075920742
94, 22.874584844287668, 22.9060074822855
95, 23.43394346192546, 23.45438603919134
96, 23.46888155803842, 23.50103127471118
97, 23.282786828474233, 23.31366984865541
98, 23.564444290744632, 23.591646519843657
99, 23.611847537735457, 23.64351192260113
100, 23.33465416167014, 23.366091645397063
101, 23.364494646652645, 23.39133618236822
102, 23.173819047438926, 23.19781607683155
103, 23.008200162721355, 23.049864949628546
104, 23.367954770476207, 23.403028787741565
105, 23.454300300801194, 23.47990305518172
106, 23.48430253761518, 23.501747647689953
107, 23.808600416243426, 23.816787887041563
108, 24.024959714759014, 24.027358826423
109, 23.995183702840645, 24.00032427986211
110, 23.771434554017855, 23.778797302808
111, 23.355246403371908, 23.36934172589452
112, 23.25311439650338, 23.269761320683475
113, 23.065147429765545, 23.08705452762387
114, 23.180669500712643, 23.197290878047017
115, 23.336684984913163, 23.35318193031111
116, 23.35376896833366, 23.370416268231846
117, 23.696291092040557, 23.71033783123276
118, 23.48893508379764, 23.516543464078296
119, 23.637171355662417, 23.66529464740937
120, 23.443034855713954, 23.47426749577912
121, 23.41114042394577, 23.446431080512962
122, 23.223372402433025, 23.25603023298204
123, 23.252696278130127, 23.279711968045593
124, 23.445901287310424, 23.46276771117914
125, 23.259377707815236, 23.288462083050096
126, 23.20535117610159, 23.24276682622262
127, 23.595441139393646, 23.627857010019532
128, 23.192919185006637, 23.229548030878448
129, 23.29293030115826, 23.326713284265818
130, 23.294087065761843, 23.322285902993062
131, 23.40634629437735, 23.43661537543355
132, 23.121751155848337, 23.153449681584696
133, 23.05055910221566, 23.07827432486908
134, 23.49027778219688, 23.527928958720153
135, 23.279742599355735, 23.309965213679998
136, 23.313982844097275, 23.345428269513285
137, 23.019472795789962, 23.055287275930493
138, 23.55286897091687, 23.582339335050907
139, 23.313613050752437, 23.34223152500354
140, 23.08373404792967, 23.1175031501723
141, 23.453216484054614, 23.476833531027715
142, 23.822047485243395, 23.848284158242553
143, 23.813892274034863, 23.837960672427823
144, 23.698058148901634, 23.715995689829555
145, 23.196896800148757, 23.225142536373593
146, 23.101826133420616, 23.132758403909804
147, 23.125791689549107, 23.163402997752545
148, 23.06558627793674, 23.100712284950422
149, 23.248054154400638, 23.287127722244005
150, 23.269835123328836, 23.29929277527901
151, 23.246425145048025, 23.27576837270237
152, 23.596345210247808, 23.623406020665378
153, 23.48758066715811, 23.508699861107473
154, 23.527140240408574, 23.54077952082113
155, 23.72035147017499, 23.73760460049484
156, 23.67034578339769, 23.683387958145428
157, 23.78347702391026, 23.796628217902956
158, 23.86516609641526, 23.87845232478082
159, 23.823281764743083, 23.835758116377885
160, 23.851879598698073, 23.863167916414415
161, 23.961404220644535, 23.962907851850307
162, 23.878819434623054, 23.87643672947341
163, 23.73896554944775, 23.742301060164063
164, 23.73386628537701, 23.736982376808218
165, 23.89096466642494, 23.89298681429335
166, 23.862367093668325, 23.86818053455837
167, 23.815854139866364, 23.815235893713616
168, 23.976289207679294, 23.976387871910756
169, 24.30664588256907, 24.305739801339623
170, 23.902859350597208, 23.920999116174542
171, 23.97729964429792, 23.994171126964304
172, 23.66396038319842, 23.68179222206302
173, 23.53651751766078, 23.559586293369367
174, 23.87423893337489, 23.886507204157688
175, 23.957277596977864, 23.958923913640557
176, 24.019307397240986, 24.015522799067362
177, 23.907292389601988, 23.90775000093021
178, 24.174530148278354, 24.17674981814056
179, 24.219440692543444, 24.226896248638727
180, 23.88396690131074, 23.90127426929436
181, 23.928922060693107, 23.945246720476128
182, 24.010710486280757, 24.02218329724306
183, 24.23306646057573, 24.23804872393708
184, 24.639276611194806, 24.640779106740872
185, 24.857859705546506, 24.855587238100178
186, 24.92251050626541, 24.9085556290552
187, 24.82242590727161, 24.814934692563305
188, 24.788810661210306, 24.7797047885253
189, 24.72128523771499, 24.726338567825223
190, 24.45171743072732, 24.459687866529098
191, 24.626967458992848, 24.625713885305245
192, 24.376238294134627, 24.37670014796913
193, 24.366028575892525, 24.36486820529474
194, 24.459763042799498, 24.462267767033083
195, 24.868154094235035, 24.864773284363757
196, 25.11837430174149, 25.112465876853157
197, 24.783026696300826, 24.783895116346113
198, 25.075297678780498, 25.079947079264794
199, 24.96619857591122, 24.962788233452116
200, 25.261833259747668, 25.25274119886638
201, 24.79328643105825, 24.785639688392333
202, 24.704468548195052, 24.701380392600704
203, 24.91579856145926, 24.911058065559068
204, 24.844203468734836, 24.843803139255893
205, 25.112526820568085, 25.106249171152303
206, 25.370062401747045, 25.362222925370393
207, 25.11826138457574, 25.113074479438854
208, 24.784014180757286, 24.785979025273114
209, 24.82719372146947, 24.82293744377686
210, 24.848881239675684, 24.838127530918687
211, 24.559763665544413, 24.55175558077699
212, 24.97035938721136, 24.955407410623415
213, 24.745230664538536, 24.73107925930051
214, 24.33051511005149, 24.325867417784924
215, 24.32968368892253, 24.331273769038578
216, 24.662976230656756, 24.662361583502427
217, 24.71468419632876, 24.715349923135616
218, 24.990840212270907, 24.9970222403506
219, 25.292638403766084, 25.300859022626206
220, 25.13036199851672, 25.1377456539002
221, 24.82488093804469, 24.830272195666304
222, 24.694706828680445, 24.69014877711874
223, 24.763407454121822, 24.757254134654236
224, 24.526847934472617, 24.52195450709247
225, 24.391325779480525, 24.388748309998157
226, 24.611892795273793, 24.60358407911838
227, 24.72720618101938, 24.713061535466423
228, 24.50344030941739, 24.50381513224099
