FRAME,RMSD
0,14.561723709106445
1,14.60131549835205
2,14.467184066772461
3,14.351863861083984
4,14.580906867980957
5,14.64899730682373
6,14.413639068603516
7,14.634673118591309
8,14.802688598632813
9,14.774683952331543
10,14.598678588867188
11,14.76618766784668
12,14.711313247680664
13,14.784773826599121
14,14.654229164123535
15,14.562901496887207
16,14.768884658813477
17,14.845681190490723
18,14.681182861328125
19,14.62755298614502
20,14.87343978881836
21,14.307374000549316
22,14.484143257141113
23,14.75082778930664
24,14.41147518157959
25,14.153246879577637
26,14.361943244934082
27,14.26108455657959
28,13.982121467590332
29,14.145763397216797
30,13.679503440856934
31,14.054023742675781
32,14.102079391479492
33,14.249841690063477
34,14.151518821716309
35,14.42762565612793
36,13.966577529907227
37,14.121265411376953
38,13.993630409240723
39,14.194762229919434
40,13.895068168640137
41,13.958309173583984
42,13.809470176696777
43,14.060349464416504
44,13.978562355041504
45,13.928630828857422
46,13.942672729492188
47,13.739166259765625
48,14.18033504486084
49,14.538328170776367
50,14.380376815795898
51,14.526790618896484
52,14.399726867675781
53,14.315195083618164
54,14.30964469909668
55,14.585308074951172
56,14.153582572937012
57,14.17919635772705
58,14.002445220947266
59,13.751444816589355
60,13.591687202453613
61,13.873736381530762
62,13.838415145874023
63,13.936480522155762
64,14.005254745483398
65,14.000127792358398
66,13.963059425354004
67,14.02951717376709
68,13.996403694152832
69,14.317761421203613
70,13.890656471252441
71,13.766815185546875
72,13.859305381774902
73,13.638922691345215
74,13.765588760375977
75,13.497431755065918
76,13.809870719909668
77,13.99450397491455
78,14.043010711669922
79,14.03268814086914
80,13.820850372314453
81,13.606053352355957
82,14.279398918151855
83,14.495379447937012
84,13.854964256286621
85,14.010979652404785
86,14.092514991760254
87,14.425556182861328
88,14.118770599365234
89,14.441339492797852
90,14.118074417114258
91,14.14747142791748
92,14.082437515258789
93,14.105159759521484
94,14.404354095458984
95,14.310140609741211
96,14.21021842956543
97,14.376004219055176
98,14.767931938171387
99,14.63989543914795
100,14.657795906066895
101,14.409013748168945
102,14.284621238708496
103,14.376609802246094
104,14.394021034240723
105,14.345632553100586
106,14.284911155700684
107,14.575255393981934
108,14.858916282653809
109,14.948084831237793
110,15.00441837310791
111,14.971237182617188
112,14.747583389282227
113,15.13310432434082
114,15.025218963623047
115,14.523870468139648
116,14.545392990112305
117,14.048347473144531
118,14.31949520111084
119,14.918450355529785
120,14.676188468933105
121,14.930944442749023
122,14.737049102783203
123,14.837489128112793
124,14.38572883605957
125,13.973607063293457
126,14.0568208694458
127,14.309832572937012
128,14.702034950256348
129,14.300446510314941
130,14.299629211425781
131,13.746748924255371
132,14.006279945373535
133,14.446187019348145
134,14.772744178771973
135,14.73076057434082
136,14.483563423156738
137,14.604727745056152
138,14.209031105041504
139,14.433710098266602
140,14.566841125488281
141,14.541810989379883
142,13.999606132507324
143,14.119962692260742
144,13.99598217010498
145,14.115941047668457
146,14.171152114868164
147,13.97438907623291
148,14.300103187561035
149,14.523874282836914
150,14.31171989440918
151,14.350871086120605
152,14.487146377563477
153,14.4180326461792
154,14.371986389160156
155,14.424161911010742
156,14.094521522521973
157,14.489983558654785
158,14.380615234375
159,14.447958946228027
160,14.480708122253418
161,14.350750923156738
162,14.423189163208008
163,14.622200012207031
164,14.238141059875488
165,14.520297050476074
166,14.75571346282959
167,14.442224502563477
168,14.448020935058594
169,14.528687477111816
170,14.460350036621094
171,14.733448028564453
172,14.43070125579834
173,14.082304000854492
174,14.209579467773438
175,14.248347282409668
176,14.134577751159668
177,13.60950756072998
178,13.886849403381348
179,14.026379585266113
180,14.083600997924805
181,13.758655548095703
182,14.161019325256348
183,14.21999740600586
184,14.657976150512695
185,14.599504470825195
186,14.540699005126953
187,14.24394416809082
188,14.733190536499023
189,15.06516170501709
190,15.313325881958008
191,14.75693130493164
192,14.893774032592773
193,14.678017616271973
194,14.668671607971191
195,14.489714622497559
196,14.67674446105957
197,14.886980056762695
198,14.738829612731934
199,14.5979585647583
200,14.685805320739746
201,14.866740226745605
202,14.675223350524902
203,14.975772857666016
204,14.800674438476563
205,14.839873313903809
206,14.726083755493164
207,14.738624572753906
208,14.43540096282959
209,14.444907188415527
210,14.58903694152832
211,14.325894355773926
212,14.436395645141602
213,14.279545783996582
214,14.44264030456543
215,14.536170959472656
216,14.600988388061523
217,14.8375825881958
218,14.752808570861816
219,14.601521492004395
220,14.64999008178711
221,14.588708877563477
222,14.821834564208984
223,15.232694625854492
224,14.904313087463379
225,15.107150077819824
226,15.150238037109375
227,14.925628662109375
228,14.464447021484375
229,14.18789005279541
230,14.417165756225586
231,14.94074535369873
232,14.751246452331543
233,14.927531242370605
234,15.149264335632324
235,14.974230766296387
236,14.853375434875488
237,15.055941581726074
238,14.936941146850586
239,15.048130989074707
240,14.95445442199707
241,15.606109619140625
242,15.390090942382813
243,15.15643310546875
244,15.140470504760742
245,14.986804962158203
246,14.853659629821777
247,14.843490600585938
248,14.903196334838867
249,15.009286880493164
250,15.1741361618042
251,14.871637344360352
252,14.684100151062012
253,14.872102737426758
254,15.07045841217041
255,15.013504028320313
256,15.039796829223633
257,14.799184799194336
258,14.652387619018555
259,14.784601211547852
260,14.831523895263672
261,15.032410621643066
262,15.04687786102295
263,15.12647533416748
264,15.088740348815918
265,15.221012115478516
266,15.071154594421387
267,15.148406028747559
268,15.141533851623535
269,15.15372085571289
270,15.340264320373535
271,15.488795280456543
272,15.472389221191406
273,15.315895080566406
274,14.925409317016602
275,15.358366966247559
276,15.280696868896484
277,15.136651039123535
278,15.323328018188477
279,14.922674179077148
280,15.04891300201416
281,15.112432479858398
282,14.965266227722168
283,15.16396427154541
284,15.350141525268555
285,15.371964454650879
286,15.628864288330078
287,15.60237979888916
288,15.624731063842773
289,15.590310096740723
290,15.65424633026123
291,15.515931129455566
292,15.205078125
293,15.647623062133789
294,15.424830436706543
295,15.476507186889648
296,15.275899887084961
297,15.358502388000488
298,15.311277389526367
299,15.649723052978516
300,15.71242904663086
301,15.678898811340332
302,16.109811782836914
303,16.360721588134766
304,15.933781623840332
305,15.776845932006836
306,15.726970672607422
307,15.898323059082031
308,15.82730484008789
309,16.22988510131836
310,15.872408866882324
311,16.17023468017578
312,16.118690490722656
313,15.836627960205078
314,16.06500816345215
315,16.226442337036133
316,15.905505180358887
317,15.596979141235352
318,15.603355407714844
319,15.401788711547852
320,15.19961166381836
321,15.180718421936035
322,15.068952560424805
323,15.114482879638672
324,14.900761604309082
