"FRAME","PROTEIN","COMPLEX"
1,25.039500495997,25.037323130647
2,24.4834555207046,24.4879461715156
3,24.5530948130159,24.5580480492931
4,24.9359978515133,24.9393386292919
5,25.2884682596464,25.2876003014406
6,25.153588993649,25.157844302534
7,25.04546324895,25.0490984278427
8,24.6895430939664,24.6916372630577
9,24.5310909696177,24.5419506680103
10,24.6866553446174,24.6941899182717
11,24.2961836353766,24.3004484253322
12,24.3352485426643,24.341427933498
13,24.1241003544405,24.1315264368327
14,23.8014843248932,23.8096574458224
15,23.9734245206604,23.9872977946671
16,23.9596010324586,23.9832592669145
17,24.0078194559727,24.0214963039136
18,23.7728499368183,23.7770859717839
19,23.9254890780218,23.9438958378509
20,23.7106952336238,23.7251545081616
21,23.5222938719741,23.5423549370224
22,23.7073087731803,23.7344830212279
23,23.7772995912732,23.8173537809511
24,24.4330866576509,24.4764479311702
25,24.5792593678765,24.6536412248087
26,24.5530252987549,24.6069438058016
27,24.3273266900425,24.36572701302
28,23.8050184913589,23.8471203411535
29,23.8897574124255,23.9295855475132
30,23.9913800809588,24.0296758537352
31,24.0220184536936,24.0500442268344
32,24.1227810253907,24.1343685541488
33,23.9095920969333,23.9384121063035
34,24.2199576081532,24.230538223614
35,24.2696467785018,24.2785971871063
36,23.9310422962357,23.9457621014806
37,24.2191765541963,24.2185611121368
38,24.1522222300949,24.1821000335271
39,24.2324374767492,24.2576723007737
40,24.2964872607148,24.297904826757
41,24.3102937088895,24.3094212094272
42,24.0038213612631,24.0040688906481
43,24.3297063327302,24.3192390221507
44,24.0806802712179,24.0828637604856
45,24.0942454222115,24.0945673350261
46,24.3004395936853,24.3020204541856
47,24.6525768569744,24.6429194815216
48,24.4491368243215,24.4512471328375
49,24.273692950014,24.2776997350127
50,24.6289983310399,24.6085551821723
51,24.3831580672003,24.3684093411569
52,24.501603168161,24.4914211396693
53,24.4862073383754,24.4761578958986
54,24.7244382333726,24.715084499658
55,24.5710468671307,24.5696061701149
56,24.451000963139,24.4892792104373
57,24.7542990225551,24.7836198759111
58,24.573638179113,24.6155870666962
59,24.5166831571741,24.6014339996293
60,24.4194139386217,24.5077450339885
61,24.4020993285028,24.4910322545812
62,24.4255087203059,24.5782729285532
63,24.2903045841825,24.4240089284417
64,24.2631703417572,24.3441510163993
