POSE, TYPE, FRAME, RADIOG
Full, Complex, 653, 25.53411721777761
Full, Protein, 654, 25.555334460999475
Full, Complex, 654, 25.47557229472521
Full, Protein, 655, 25.776759384449377
Full, Complex, 655, 25.696257504317288
Full, Protein, 656, 25.678964057384984
Full, Complex, 656, 25.59666755818522
Full, Protein, 657, 25.53854145946109
Full, Complex, 657, 25.45947770683196
Full, Protein, 658, 25.322349218920728
Full, Complex, 658, 25.244444836394436
Full, Protein, 659, 25.109445175856568
Full, Complex, 659, 25.033482337578594
Full, Protein, 660, 25.250779262263887
Full, Complex, 660, 25.17190887981686
Full, Protein, 661, 25.409672938889226
Full, Complex, 661, 25.33084392686763
Full, Protein, 662, 25.233506528616296
Full, Complex, 662, 25.15352419675341
Full, Protein, 663, 25.44531966305935
Full, Complex, 663, 25.368571618912366
Full, Protein, 664, 25.323155524049053
Full, Complex, 664, 25.245066346819595
Full, Protein, 665, 25.429515551274672
Full, Complex, 665, 25.352971810479925
Full, Protein, 666, 25.308514129424843
Full, Complex, 666, 25.23424399550711
Full, Protein, 667, 24.9888597444346
Full, Complex, 667, 24.915283503246073
Full, Protein, 668, 24.757840887781146
Full, Complex, 668, 24.684727132628502
Full, Protein, 669, 24.78479401991917
Full, Complex, 669, 24.711739029661892
Full, Protein, 670, 24.966268574484275
Full, Complex, 670, 24.89021160534224
Full, Protein, 671, 24.668435858903212
Full, Complex, 671, 24.590207490501477
Full, Protein, 672, 24.56334025277618
Full, Complex, 672, 24.488698773213354
Full, Protein, 673, 24.69483791952238
Full, Complex, 673, 24.61925277235214
Full, Protein, 674, 24.99412530329542
Full, Complex, 674, 24.91588012633704
Full, Protein, 675, 25.179464862918984
Full, Complex, 675, 25.10046901625918
Full, Protein, 676, 25.288986822840045
Full, Complex, 676, 25.20866988003476
Full, Protein, 677, 25.129313693321876
Full, Complex, 677, 25.051464940402735
Full, Protein, 678, 25.367971915344594
Full, Complex, 678, 25.28695201410214
Full, Protein, 679, 25.715576335434097
Full, Complex, 679, 25.632995578244774
Full, Protein, 680, 25.81547212794822
Full, Complex, 680, 25.732572512543143
Full, Protein, 681, 25.8573516647262
Full, Complex, 681, 25.77721639498953
Full, Protein, 682, 26.013196524501584
Full, Complex, 682, 25.929188429508184
Full, Protein, 683, 26.29886008580873
Full, Complex, 683, 26.216000668883893
Full, Protein, 684, 26.366716701972248
Full, Complex, 684, 26.282246447667774
Full, Protein, 685, 26.04414695171578
Full, Complex, 685, 25.96433832439352
Full, Protein, 686, 26.249323516627438
Full, Complex, 686, 26.16540025455067
Full, Protein, 687, 25.976020872365723
Full, Complex, 687, 25.89286845445597
Full, Protein, 688, 25.92168404061695
Full, Complex, 688, 25.840164800989626
Full, Protein, 689, 25.6495531706236
Full, Complex, 689, 25.5701930009148
Full, Protein, 690, 25.94191419086582
Full, Complex, 690, 25.857222591147718
Full, Protein, 691, 25.461422563038145
Full, Complex, 691, 25.380627749777794
Full, Protein, 692, 25.055447682979366
Full, Complex, 692, 24.97915576637442
Full, Protein, 693, 25.3553098843088
Full, Complex, 693, 25.274538115958876
Full, Protein, 694, 24.845503006020493
Full, Complex, 694, 24.766024837992713
Full, Protein, 695, 25.322141650143767
Full, Complex, 695, 25.24163937167543
Full, Protein, 696, 25.249337032803076
Full, Complex, 696, 25.172846773350187
Full, Protein, 697, 25.372768754686717
Full, Complex, 697, 25.29133975281463
Full, Protein, 698, 25.442845270340342
Full, Complex, 698, 25.3623232495028
Full, Protein, 699, 25.35604996047742
Full, Complex, 699, 25.275309925133804
Full, Protein, 700, 25.425172089850616
Full, Complex, 700, 25.345336560861686
Full, Protein, 701, 25.483520450263786
Full, Complex, 701, 25.40245675812816
Full, Protein, 702, 25.657507956527756
Full, Complex, 702, 25.576803856719863
Full, Protein, 703, 25.658168408002805
Full, Complex, 703, 25.57715863117189
Full, Protein, 704, 25.50017098275817
Full, Complex, 704, 25.421062848917174
Full, Protein, 705, 25.716787570815118
Full, Complex, 705, 25.642581553835186
Full, Protein, 706, 25.594727234527408
Full, Complex, 706, 25.515028583834773
Full, Protein, 707, 26.076768279060914
Full, Complex, 707, 25.994464140900817
Full, Protein, 708, 26.016655786935047
Full, Complex, 708, 25.93344837636261
Full, Protein, 709, 25.75020129227825
Full, Complex, 709, 25.670858605055024
Full, Protein, 710, 25.56531424665572
Full, Complex, 710, 25.486755115888993
Full, Protein, 711, 25.649421238560553
Full, Complex, 711, 25.571962837803348
Full, Protein, 712, 25.406900757059685
Full, Complex, 712, 25.33200958817613
Full, Protein, 713, 25.640435955115503
Full, Complex, 713, 25.56300355840192
Full, Protein, 714, 25.694299091210155
Full, Complex, 714, 25.61714797201283
Full, Protein, 715, 26.058894561145035
Full, Complex, 715, 25.980788792096835
Full, Protein, 716, 25.792052046566205
Full, Complex, 716, 25.713506400451262
Full, Protein, 717, 25.578752009305852
Full, Complex, 717, 25.501729311003906
Full, Protein, 718, 25.489153823934817
Full, Complex, 718, 25.40952514297025
Full, Protein, 719, 25.997836445706366
Full, Complex, 719, 25.916524652352606
Full, Protein, 720, 25.9264116857761
Full, Complex, 720, 25.847442225371644
Full, Protein, 721, 25.80063310800218
Full, Complex, 721, 25.721566084163506
Full, Protein, 722, 25.62967146878424
Full, Complex, 722, 25.54960540299796
Full, Protein, 723, 25.763703006460293
Full, Complex, 723, 25.684002438086118
Full, Protein, 724, 25.78128863034267
Full, Complex, 724, 25.702710685608594
Full, Protein, 725, 25.58845479938813
Full, Complex, 725, 25.511958405557568
Full, Protein, 726, 25.524908959720324
Full, Complex, 726, 25.447613956796232
Full, Protein, 727, 25.378026510869102
Full, Complex, 727, 25.300898558377604
Full, Protein, 728, 25.574401264073245
Full, Complex, 728, 25.495897409922307
Full, Protein, 729, 25.153818474212983
Full, Complex, 729, 25.080399835606535
Full, Protein, 730, 24.81579585667464
Full, Complex, 730, 24.746675434280768
Full, Protein, 731, 25.090034046774743
Full, Complex, 731, 25.01538470969708
Full, Protein, 732, 25.571104672281596
Full, Complex, 732, 25.492612903464515
Full, Protein, 733, 25.544064715764012
Full, Complex, 733, 25.4679691158083
Full, Protein, 734, 25.816188115662765
Full, Complex, 734, 25.738491780010374
Full, Protein, 735, 25.934750716561005
Full, Complex, 735, 25.85751197169054
Full, Protein, 736, 25.952694680441283
Full, Complex, 736, 25.875225255954653
Full, Protein, 737, 25.662462925307857
Full, Complex, 737, 25.58696947710639
Full, Protein, 738, 25.74796139594843
Full, Complex, 738, 25.669836458693247
Full, Protein, 739, 26.1208999005051
Full, Complex, 739, 26.046042107295733
Full, Protein, 740, 26.226095935427484
Full, Complex, 740, 26.151349832010478
Full, Protein, 741, 25.955550714218766
Full, Complex, 741, 25.882504179568276
Full, Protein, 742, 26.158474733095336
Full, Complex, 742, 26.088207598403407
Full, Protein, 743, 26.02888115752766
Full, Complex, 743, 25.95351042531721
Full, Protein, 744, 25.757715139675003
Full, Complex, 744, 25.684793036649427
Full, Protein, 745, 25.4493903969929
Full, Complex, 745, 25.375916197131858
Full, Protein, 746, 25.536920373600935
Full, Complex, 746, 25.4623562441669
Full, Protein, 747, 25.55905544459826
Full, Complex, 747, 25.481404610220473
Full, Protein, 748, 25.402397274571626
Full, Complex, 748, 25.32623092200252
Full, Protein, 749, 25.7807404580875
Full, Complex, 749, 25.70175087627795
Full, Protein, 750, 25.67074348711913
Full, Complex, 750, 25.59186040713259
Full, Protein, 751, 25.779119186236972
Full, Complex, 751, 25.701665678334372
Full, Protein, 752, 25.88823506791447
Full, Complex, 752, 25.813686735927742
Full, Protein, 753, 25.73038945917287
Full, Complex, 753, 25.657401676198283
Full, Protein, 754, 25.7879402017438
Full, Complex, 754, 25.71041879346433
Full, Protein, 755, 25.300063379413697
Full, Complex, 755, 25.223179017984208
Full, Protein, 756, 25.145732891287707
Full, Complex, 756, 25.0695143149763
Full, Protein, 757, 25.537790869574977
Full, Complex, 757, 25.461198865598025
Full, Protein, 758, 25.57425517542213
Full, Complex, 758, 25.498709496240508
Full, Protein, 759, 25.597135717882754
Full, Complex, 759, 25.520429649158324
Full, Protein, 760, 26.01450500548274
Full, Complex, 760, 25.935467781125503
Full, Protein, 761, 25.73149393431017
Full, Complex, 761, 25.654083407866487
Full, Protein, 762, 25.38773360553355
Full, Complex, 762, 25.311115056133424
Full, Protein, 763, 25.272364156638954
Full, Complex, 763, 25.197346545543002
Full, Protein, 764, 25.341321505788322
Full, Complex, 764, 25.265756134414115
Full, Protein, 765, 25.338447930662504
Full, Complex, 765, 25.257947217009644
Full, Protein, 766, 25.46422479691587
Full, Complex, 766, 25.385754562674148
Full, Protein, 767, 25.78969289200235
Full, Complex, 767, 25.7084656729492
Full, Protein, 768, 26.152371556271817
Full, Complex, 768, 26.07213031569843
Full, Protein, 769, 26.112121123298884
Full, Complex, 769, 26.030842574561014
Full, Protein, 770, 26.27161789515931
Full, Complex, 770, 26.190354650095177
Full, Protein, 771, 26.69145430681509
Full, Complex, 771, 26.60712161165331
Full, Protein, 772, 26.903826169630147
Full, Complex, 772, 26.823518111935314
Full, Protein, 773, 26.746049659608904
Full, Complex, 773, 26.667440971050414
Full, Protein, 774, 26.865869262130488
Full, Complex, 774, 26.78571691438763
Full, Protein, 775, 26.922234211351103
Full, Complex, 775, 26.838770325171733
Full, Protein, 776, 26.778083743006363
Full, Complex, 776, 26.69799398835086
Full, Protein, 777, 27.096508604908347
Full, Complex, 777, 27.0161106674514
Full, Protein, 778, 26.292895176396883
Full, Complex, 778, 26.214384795002857
Full, Protein, 779, 25.98588649017312
Full, Complex, 779, 25.906075104203413
Full, Protein, 780, 25.62999011264997
Full, Complex, 780, 25.554667477701663
Full, Protein, 781, 25.529313133293115
Full, Complex, 781, 25.460384594677038
Full, Protein, 782, 25.350058549862915
Full, Complex, 782, 25.27908242380163
Full, Protein, 783, 24.958044717500492
Full, Complex, 783, 24.890299015113847
Full, Protein, 784, 25.054491286405874
Full, Complex, 784, 24.981390391702263
Full, Protein, 785, 25.111338374616196
Full, Complex, 785, 25.038082760095044
Full, Protein, 786, 25.01150574056841
Full, Complex, 786, 24.93813902270178
Full, Protein, 787, 25.180550248894303
Full, Complex, 787, 25.107444293565653
Full, Protein, 788, 25.347334132891568
Full, Complex, 788, 25.270957594225848
Full, Protein, 789, 25.394229976402833
Full, Complex, 789, 25.31659000295044
Full, Protein, 790, 25.369864478577743
Full, Complex, 790, 25.292453847945083
Full, Protein, 791, 25.50083510299479
Full, Complex, 791, 25.422460790795302
Full, Protein, 792, 25.51397134338585
Full, Complex, 792, 25.43549661046027
Full, Protein, 793, 25.357876929442433
Full, Complex, 793, 25.28131268798413
Full, Protein, 794, 25.739732970922113
Full, Complex, 794, 25.65813366418129
Full, Protein, 795, 25.54544185889517
Full, Complex, 795, 25.465266675355156
Full, Protein, 796, 25.113767411967647
Full, Complex, 796, 25.037227854269656
Full, Protein, 797, 24.959608513393345
Full, Complex, 797, 24.881543911642776
Full, Protein, 798, 25.103549307521117
Full, Complex, 798, 25.02701137632594
Full, Protein, 799, 25.3157234270565
Full, Complex, 799, 25.238700411917865
Full, Protein, 800, 25.20624994022622
Full, Complex, 800, 25.13331746166202
Full, Protein, 801, 25.143835678299112
Full, Complex, 801, 25.07210419924342
Full, Protein, 802, 25.547071872895888
Full, Complex, 802, 25.469425887889596
Full, Protein, 803, 25.055809371953227
Full, Complex, 803, 24.98031896634322
Full, Protein, 804, 24.953809340594276
Full, Complex, 804, 24.882042949024274
Full, Protein, 805, 25.15108493011064
Full, Complex, 805, 25.07601434942231
Full, Protein, 806, 25.614509790808906
Full, Complex, 806, 25.54938291776647
Full, Protein, 807, 25.7117535164146
Full, Complex, 807, 25.638780228134323
Full, Protein, 808, 25.762474452867192
Full, Complex, 808, 25.687740957204863
Full, Protein, 809, 26.1454907690929
Full, Complex, 809, 26.07398518822057
Full, Protein, 810, 26.175832694883137
Full, Complex, 810, 28.25043458474108
Full, Protein, 811, 26.097672964237336
Full, Complex, 811, 28.21925182050256
Full, Protein, 812, 26.078424075617587
Full, Complex, 812, 28.144970025043236
Full, Protein, 813, 25.672203125336896
Full, Complex, 813, 27.822652419063562
Full, Protein, 814, 25.61990773512675
Full, Complex, 814, 27.678987574874174
Full, Protein, 815, 25.97470929448565
Full, Complex, 815, 28.08470297197743
Full, Protein, 816, 25.72405716999033
Full, Complex, 816, 27.863668094749222
Full, Protein, 817, 25.672211263317276
Full, Complex, 817, 27.831238854771886
Full, Protein, 818, 25.615157748974827
Full, Complex, 818, 27.734971637267225
Full, Protein, 819, 25.44572428828476
Full, Complex, 819, 27.60275727433225
Full, Protein, 820, 25.88650903129773
Full, Complex, 820, 28.11742746748657
Full, Protein, 821, 25.763912031472493
Full, Complex, 821, 28.027388305397334
Full, Protein, 822, 25.920696457139073
Full, Complex, 822, 28.18435961082406
Full, Protein, 823, 25.760937728789138
Full, Complex, 823, 25.693371722785614
Full, Protein, 824, 25.961566739592868
Full, Complex, 824, 25.889357601252946
Full, Protein, 825, 25.98875002607812
Full, Complex, 825, 25.91643166466594
Full, Protein, 826, 25.950959535592126
Full, Complex, 826, 25.877948400961902
Full, Protein, 827, 26.214490106043055
Full, Complex, 827, 28.380889309908348
Full, Protein, 828, 26.271746900528015
Full, Complex, 828, 28.42822796300966
Full, Protein, 829, 26.10411884911671
Full, Complex, 829, 28.2896898013471
Full, Protein, 830, 26.738142287012028
Full, Complex, 830, 28.84674829908632
Full, Protein, 831, 26.711093221835963
Full, Complex, 831, 28.842274730966437
Full, Protein, 832, 26.44071701164531
Full, Complex, 832, 26.365910718139485
Full, Protein, 833, 26.65535336246628
Full, Complex, 833, 28.766644410153287
Full, Protein, 834, 26.766546786347067
Full, Complex, 834, 28.86257538653999
Full, Protein, 835, 26.474910691995042
Full, Complex, 835, 28.624662571782512
Full, Protein, 836, 26.738654434245596
Full, Complex, 836, 28.84589873480719
Full, Protein, 837, 26.521176127188255
Full, Complex, 837, 28.67250775299571
Full, Protein, 838, 26.50520800630986
Full, Complex, 838, 26.42893134046337
Full, Protein, 839, 25.85388071043665
Full, Complex, 839, 25.780188811032616
Full, Protein, 840, 25.711142202273198
Full, Complex, 840, 25.63690824058653
Full, Protein, 841, 25.782362054191424
Full, Complex, 841, 25.707256768248982
Full, Protein, 842, 25.6127715178946
Full, Complex, 842, 25.54265015623908
Full, Protein, 843, 25.711805710865423
Full, Complex, 843, 25.6384178299217
Full, Protein, 844, 25.899139822157245
Full, Complex, 844, 25.82580425195653
Full, Protein, 845, 26.000155706855203
Full, Complex, 845, 25.93041448273926
Full, Protein, 846, 26.08265666483052
Full, Complex, 846, 28.22213189303555
Full, Protein, 847, 26.10102072919801
Full, Complex, 847, 26.029114808272876
Full, Protein, 848, 25.88841290884111
Full, Complex, 848, 25.817209241879446
Full, Protein, 849, 25.724826659753322
Full, Complex, 849, 25.652920774649935
Full, Protein, 850, 25.49088239454702
Full, Complex, 850, 25.418930853548538
Full, Protein, 851, 25.375093016221648
Full, Complex, 851, 25.308818491794526
Full, Protein, 852, 25.303388610032016
Full, Complex, 852, 25.233856964434914
Full, Protein, 853, 25.55798990932915
Full, Complex, 853, 25.483832025507397
Full, Protein, 854, 25.74934953663133
Full, Complex, 854, 25.67725443809578
Full, Protein, 855, 25.80128193319169
Full, Complex, 855, 25.724555385981642
Full, Protein, 856, 25.75399462166375
Full, Complex, 856, 25.67644582393206
Full, Protein, 857, 25.519877365876784
Full, Complex, 857, 25.444265524191714
Full, Protein, 858, 25.556337290922716
Full, Complex, 858, 25.482262660017536
Full, Protein, 859, 25.50628179416219
Full, Complex, 859, 25.431651780320944
Full, Protein, 860, 25.63280329335581
Full, Complex, 860, 25.560040008190285
Full, Protein, 861, 25.5039983416556
Full, Complex, 861, 25.430249815547434
Full, Protein, 862, 25.6850015478227
Full, Complex, 862, 25.611894094489564
Full, Protein, 863, 25.902352749128436
Full, Complex, 863, 25.83726536749943
Full, Protein, 864, 26.02428312700788
Full, Complex, 864, 28.212344986947315
Full, Protein, 865, 26.376411824413122
Full, Complex, 865, 28.498780488713738
Full, Protein, 866, 26.387159020317288
Full, Complex, 866, 28.533764511692677
Full, Protein, 867, 26.317232683115108
Full, Complex, 867, 26.24932786858944
Full, Protein, 868, 26.30038943268678
Full, Complex, 868, 26.231236326090805
Full, Protein, 869, 26.530729657015332
Full, Complex, 869, 26.45778795236131
Full, Protein, 870, 26.644494958600976
Full, Complex, 870, 26.568219267064425
Full, Protein, 871, 26.32598413203762
Full, Complex, 871, 26.258184189847714
Full, Protein, 872, 26.55130930345506
Full, Complex, 872, 26.481490158984695
Full, Protein, 873, 26.257344448936244
Full, Complex, 873, 26.18949291336815
Full, Protein, 874, 26.454344557688838
Full, Complex, 874, 26.38910085211565
Full, Protein, 875, 25.936922996541103
Full, Complex, 875, 25.870805740304636
Full, Protein, 876, 25.90463577461055
Full, Complex, 876, 25.841194363940694
Full, Protein, 877, 26.01663456245009
Full, Complex, 877, 25.951055327005996
Full, Protein, 878, 25.48554353193667
Full, Complex, 878, 25.41871547317728
Full, Protein, 879, 25.77863537950163
Full, Complex, 879, 25.71042114925487
Full, Protein, 880, 25.908145063364696
Full, Complex, 880, 25.839475896817838
Full, Protein, 881, 25.93452412729025
Full, Complex, 881, 25.864841687935076
Full, Protein, 882, 25.38943156731454
Full, Complex, 882, 25.32075759496716
Full, Protein, 883, 25.70662773454903
Full, Complex, 883, 25.638458776136773
Full, Protein, 884, 26.12163219869081
Full, Complex, 884, 26.0534589458673
Full, Protein, 885, 26.398214993602263
Full, Complex, 885, 26.335726262991226
Full, Protein, 886, 26.235628449112475
Full, Complex, 886, 26.1639669457639
Full, Protein, 887, 27.18090187413789
Full, Complex, 887, 27.10720160137408
Full, Protein, 888, 27.140762741609638
Full, Complex, 888, 27.067953344103916
Full, Protein, 889, 26.966179284574704
Full, Complex, 889, 26.893023132434593
Full, Protein, 890, 26.451893878489514
Full, Complex, 890, 26.370419974320228
Full, Protein, 891, 26.23241681134631
Full, Complex, 891, 26.151054747594966
Full, Protein, 892, 26.599425787566364
Full, Complex, 892, 26.517083537211942
Full, Protein, 893, 26.497692630916184
Full, Complex, 893, 26.41529941012516
Full, Protein, 894, 26.449408471819016
Full, Complex, 894, 26.37087526379598
Full, Protein, 895, 26.64365467894935
Full, Complex, 895, 26.570407668018156
Full, Protein, 896, 26.72761724996857
Full, Complex, 896, 26.656332763441018
Full, Protein, 897, 26.322748629218186
Full, Complex, 897, 26.251520409363106
Full, Protein, 898, 26.37278239957201
Full, Complex, 898, 26.300728467780004
Full, Protein, 899, 26.1630308844477
Full, Complex, 899, 26.08814803267305
Full, Protein, 900, 26.05559901239191
Full, Complex, 900, 25.987796872146365
Full, Protein, 901, 26.06174508448062
Full, Complex, 901, 25.992775085327523
Full, Protein, 902, 26.185105945041013
Full, Complex, 902, 26.113788294240127
Full, Protein, 903, 25.965749969447568
Full, Complex, 903, 25.89291830742982
Full, Protein, 904, 26.48029557181727
Full, Complex, 904, 26.401273759521075
Full, Protein, 905, 26.131412828405885
Full, Complex, 905, 26.057203950671834
Full, Protein, 906, 26.167006425132985
Full, Complex, 906, 26.096319114450004
Full, Protein, 907, 25.81520672188709
Full, Complex, 907, 25.751130970716417
Full, Protein, 908, 26.10318973730903
Full, Complex, 908, 26.031049004770633
Full, Protein, 909, 26.272053363863094
Full, Complex, 909, 26.194094354447753
Full, Protein, 910, 26.155112634127963
Full, Complex, 910, 26.08108387269903
Full, Protein, 911, 26.221504442419256
Full, Complex, 911, 26.145524097442586
Full, Protein, 912, 26.54701107162411
Full, Complex, 912, 26.470949707155928
Full, Protein, 913, 26.41562204893532
Full, Complex, 913, 26.33728809383204
Full, Protein, 914, 26.903946096128728
Full, Complex, 914, 26.82349690318787
Full, Protein, 915, 27.18814266214041
Full, Complex, 915, 27.10577783541665
Full, Protein, 916, 27.179676716984503
Full, Complex, 916, 27.096229307962588
Full, Protein, 917, 27.396838075553383
Full, Complex, 917, 27.31328735593602
Full, Protein, 918, 27.38260565031211
Full, Complex, 918, 27.29848685835414
Full, Protein, 919, 27.439045467152074
Full, Complex, 919, 27.351887610431728
Full, Protein, 920, 26.971932332817666
Full, Complex, 920, 26.888203209793566
Full, Protein, 921, 27.232327040290535
Full, Complex, 921, 27.150970261405792
Full, Protein, 922, 27.253172858801832
Full, Complex, 922, 27.16994113201629
Full, Protein, 923, 27.341965667874323
Full, Complex, 923, 27.26060094294379
Full, Protein, 924, 27.166900034317432
Full, Complex, 924, 27.086224995363175
Full, Protein, 925, 27.127473390437384
Full, Complex, 925, 27.046940220414797
Full, Protein, 926, 27.258537517087827
Full, Complex, 926, 27.180927255318114
Full, Protein, 927, 26.79602798678097
Full, Complex, 927, 26.71970056885006
Full, Protein, 928, 26.433571254689774
Full, Complex, 928, 26.3582211143045
Full, Protein, 929, 26.27840774548853
Full, Complex, 929, 26.206130259096266
Full, Protein, 930, 26.69254345230679
Full, Complex, 930, 26.619522095523358
Full, Protein, 931, 26.41946095775857
Full, Complex, 931, 26.346708380152453
Full, Protein, 932, 26.627191445479433
Full, Complex, 932, 26.5531431598993
Full, Protein, 933, 26.82669534253661
Full, Complex, 933, 26.752655358108807
Full, Protein, 934, 26.75961247815835
Full, Complex, 934, 26.68417912710157
Full, Protein, 935, 27.225953556609387
Full, Complex, 935, 27.146733373472554
Full, Protein, 936, 27.349326000274832
Full, Complex, 936, 27.27051786879638
Full, Protein, 937, 27.18842283667237
Full, Complex, 937, 27.11389416931989
Full, Protein, 938, 27.409672955880207
Full, Complex, 938, 27.33264448671524
Full, Protein, 939, 27.05494247134081
Full, Complex, 939, 26.97991731356938
Full, Protein, 940, 26.856057608979025
Full, Complex, 940, 26.77700051544669
Full, Protein, 941, 27.210541864807485
Full, Complex, 941, 27.13372584322653
Full, Protein, 942, 26.8566436932548
Full, Complex, 942, 26.778820152079007
Full, Protein, 943, 26.790145335883786
Full, Complex, 943, 26.71483173319205
Full, Protein, 944, 26.969314662122336
Full, Complex, 944, 26.899613339644823
Full, Protein, 945, 26.863212566371505
Full, Complex, 945, 26.791520323785015
Full, Protein, 946, 26.742039395544214
Full, Complex, 946, 26.67099970154647
Full, Protein, 947, 27.10384108637044
Full, Complex, 947, 27.027992205287546
Full, Protein, 948, 26.75401595605658
Full, Complex, 948, 26.67926393764309
Full, Protein, 949, 26.833882076311316
Full, Complex, 949, 26.758658137437664
Full, Protein, 950, 27.07744577414013
Full, Complex, 950, 26.998948019613564
Full, Protein, 951, 26.718237469004148
Full, Complex, 951, 26.639649927381072
Full, Protein, 952, 26.558766224737166
Full, Complex, 952, 26.478843352931257
Full, Protein, 953, 26.86097584021386
Full, Complex, 953, 26.783859194311816
Full, Protein, 954, 26.760159751682664
Full, Complex, 954, 26.680535337743798
Full, Protein, 955, 27.004292008112685
Full, Complex, 955, 26.923520733796614
Full, Protein, 956, 26.880859552954366
Full, Complex, 956, 26.800333251456134
Full, Protein, 957, 26.88146002114097
Full, Complex, 957, 26.801937465477543
Full, Protein, 958, 26.88684256436325
Full, Complex, 958, 26.80785353634706
Full, Protein, 959, 26.930477409395596
Full, Complex, 959, 26.848547569973714
Full, Protein, 960, 26.650513085954994
Full, Complex, 960, 26.569004959170353
Full, Protein, 961, 26.81367013235781
Full, Complex, 961, 26.73072737048625
Full, Protein, 962, 26.83556135432269
Full, Complex, 962, 26.755847186268937
Full, Protein, 963, 26.326332911350892
Full, Complex, 963, 26.24903610395046
Full, Protein, 964, 26.458205765593316
Full, Complex, 964, 26.378435457068946
Full, Protein, 965, 26.11289993550871
Full, Complex, 965, 26.03474308267904
Full, Protein, 966, 25.961706798970596
Full, Complex, 966, 25.885680673536108
Full, Protein, 967, 25.90184424725735
Full, Complex, 967, 25.82758468197915
Full, Protein, 968, 25.46443055622706
Full, Complex, 968, 25.39007218980696
Full, Protein, 969, 25.805424447724427
Full, Complex, 969, 25.732290312267104
Full, Protein, 970, 25.842807046101576
Full, Complex, 970, 25.76840822855063
Full, Protein, 971, 26.086929711213113
Full, Complex, 971, 26.01456516055448
Full, Protein, 972, 26.05132768571764
Full, Complex, 972, 25.983169736103683
Full, Protein, 973, 25.704668115678615
Full, Complex, 973, 25.64762306820979
Full, Protein, 974, 25.835979709969592
Full, Complex, 974, 25.77537909474617
Full, Protein, 975, 25.872264875316755
Full, Complex, 975, 25.809644023686133
Full, Protein, 976, 26.27108360977774
Full, Complex, 976, 26.207730632513744
Full, Protein, 977, 26.280485192111225
Full, Complex, 977, 26.223654709033653
Full, Protein, 978, 25.92846522959111
Full, Complex, 978, 25.882407044683866
Full, Protein, 979, 25.796528010152976
Full, Complex, 979, 25.741568972403638
Full, Protein, 980, 26.01829532069252
Full, Complex, 980, 26.00449367324292
Full, Protein, 981, 25.826795975870528
Full, Complex, 981, 25.792201942734494
Full, Protein, 982, 25.910581628021244
Full, Complex, 982, 25.85820606589165
Full, Protein, 983, 26.018874645510195
Full, Complex, 983, 25.959442119232644
Full, Protein, 984, 26.219578719293214
Full, Complex, 984, 26.183922390171464
Full, Protein, 985, 25.828520402154858
Full, Complex, 985, 25.76417179637757
Full, Protein, 986, 26.080523264006445
Full, Complex, 986, 26.021446107135898
Full, Protein, 987, 25.683863430986666
Full, Complex, 987, 25.622172844915653
Full, Protein, 988, 26.03672905856567
Full, Complex, 988, 25.974717118091828
Full, Protein, 989, 26.240741545626573
Full, Complex, 989, 26.1728597149456
Full, Protein, 990, 26.52910087834668
Full, Complex, 990, 26.459116365499135
Full, Protein, 991, 26.69014287003288
Full, Complex, 991, 26.633317920794862
Full, Protein, 992, 26.875729788975544
Full, Complex, 992, 26.81593316993288
Full, Protein, 993, 26.891960415024926
Full, Complex, 993, 26.834797446950326
Full, Protein, 994, 26.673381367183325
Full, Complex, 994, 26.62205261473911
Full, Protein, 995, 26.54374978895182
Full, Complex, 995, 26.485912174158567
Full, Protein, 996, 26.72380750622409
Full, Complex, 996, 26.665604072055604
Full, Protein, 997, 26.63056837350185
Full, Complex, 997, 26.567132987326726
Full, Protein, 998, 26.3370808280572
Full, Complex, 998, 26.278797380923326
Full, Protein, 999, 25.993707637431825
Full, Complex, 999, 25.939769199711062
Full, Protein, 1000, 25.91973834209005
Full, Complex, 1000, 25.858994081059546
Full, Protein, 1001, 25.826867772139792
Full, Complex, 1001, 25.769300285869146
Full, Protein, 1002, 25.827214028793076
Full, Complex, 1002, 25.77003130409931
Full, Protein, 1003, 25.759967010452783
Full, Complex, 1003, 25.700232736150078
Full, Protein, 1004, 25.64049188410781
Full, Complex, 1004, 25.58183633031282
Full, Protein, 1005, 25.316491665934198
Full, Complex, 1005, 25.263693290316922
Full, Protein, 1006, 25.591552288344268
Full, Complex, 1006, 25.54363469617156
Full, Protein, 1007, 25.474945577359833
Full, Complex, 1007, 25.424647011025677
Full, Protein, 1008, 25.80640304539716
Full, Complex, 1008, 25.75327641311051
Full, Protein, 1009, 25.833128030853548
Full, Complex, 1009, 25.7809949624763
Full, Protein, 1010, 25.721525755123388
Full, Complex, 1010, 25.667751022727334
Full, Protein, 1011, 25.729957963136975
Full, Complex, 1011, 25.67075409964078
Full, Protein, 1012, 25.614593101340304
Full, Complex, 1012, 25.549257918825575
Full, Protein, 1013, 25.848485062722226
Full, Complex, 1013, 25.778622025499974
Full, Protein, 1014, 25.24617099535184
Full, Complex, 1014, 25.178447721416923
Full, Protein, 1015, 25.268908189816493
Full, Complex, 1015, 25.200466342988108
Full, Protein, 1016, 25.349477790661343
Full, Complex, 1016, 25.28029400985146
Full, Protein, 1017, 25.112266590872217
Full, Complex, 1017, 25.05924188246677
Full, Protein, 1018, 25.322909784246203
Full, Complex, 1018, 25.260850953480126
Full, Protein, 1019, 25.347805574482017
Full, Complex, 1019, 25.277517389458612
