FRAME, RADIUSG
1, 23.195017182066362
2, 23.253904536601876
3, 22.994974036289
4, 23.052273224380173
5, 23.012317008897305
6, 22.936970202682687
7, 23.068063229036397
8, 23.256471818633816
9, 23.00295247945705
10, 23.16139864585428
11, 22.891563802848285
12, 23.76038210058651
13, 23.653101000516475
14, 23.542438177635187
15, 23.449849290880813
16, 23.06808686174187
17, 22.757225438337443
18, 22.575863100143106
19, 22.993741772085052
20, 22.86769857696206
21, 23.03721798630665
22, 23.279534306740562
23, 23.236900251316428
24, 23.311806772606065
25, 23.293695524391776
26, 23.55742276658491
27, 23.410153122156885
28, 23.854725737299372
29, 23.98950541788184
30, 23.615924543453072
31, 23.438251994568926
32, 23.588818354007607
33, 23.29844576973597
34, 23.26389504813439
35, 23.492847003479394
36, 23.478632897602996
37, 23.418551347455647
38, 23.08256503348556
39, 23.03341558172949
40, 23.242119715250993
41, 23.545010074654524
42, 23.69551362913593
43, 24.045343208672502
44, 23.817881937204394
45, 23.309577139393276
46, 23.305920187332205
47, 23.07047932915159
48, 23.101856056957075
49, 22.49988521349141
50, 22.89994435433184
51, 23.09612248052589
52, 22.91313667668469
53, 22.969305557907607
54, 23.214270461822757
55, 22.978426314313964
56, 23.11997701948131
57, 22.926510343125067
58, 23.07563682136341
59, 23.12115205075891
60, 23.214899458101705
61, 23.612076760513855
62, 23.70823660224141
63, 23.937506075962514
64, 23.86280548613321
65, 23.708366487120617
66, 23.949064683100595
67, 24.376549987286843
68, 24.350365902031953
69, 24.434963216646906
70, 24.00210148143711
71, 24.044860883664054
72, 24.206307560886582
73, 23.72227631397448
74, 23.733803201473094
75, 23.682919123298213
76, 23.98229983189674
77, 23.815889725072132
78, 23.480745438265796
79, 23.154896022760287
80, 23.254397695267315
81, 23.813210217349887
82, 23.67056102752682
83, 23.627782756060938
84, 23.25922143624293
85, 23.436678296272536
86, 23.283604007550448
87, 23.40569681431562
88, 23.312369149120162
89, 23.247950038284003
90, 23.76301378969448
91, 23.036052336492087
92, 23.676226092052463
93, 23.98589718442051
94, 23.956128140426085
95, 23.765368012501124
96, 23.604567490845394
97, 23.434611078896125
98, 23.324783035249315
99, 23.59530243049347
100, 23.255691223062005
101, 23.522485298724362
102, 24.051031581721137
103, 23.97341384154772
104, 24.226736675207555
105, 24.033852099728286
106, 23.997799666212778
107, 23.7133874792202
108, 23.663957831448915
109, 23.928059401992012
110, 24.01889298874537
111, 24.46463487942116
112, 24.839066179077637
113, 24.68649303913582
114, 25.147712093853574
115, 25.193918369621294
116, 24.76650763862153
117, 24.799839639882663
118, 24.864549944249113
119, 24.274859797071596
120, 24.23150433162987
121, 24.10239790705907
122, 24.180269105772478
123, 24.52202604584451
124, 24.613681400489025
125, 24.540585526204918
126, 24.116972266143335
127, 24.26118710355169
128, 24.42247904420312
129, 24.527863581205743
130, 24.541122800257085
131, 24.76557002287263
132, 24.471645037471784
133, 24.366401306674813
134, 24.442420432590506
135, 24.317709924111412
136, 23.86839062370808
137, 24.124585234808038
138, 24.143094973692982
139, 24.338624925566734
140, 24.239991975964394
141, 24.16564483554375
142, 23.839707636894968
143, 23.835113282962407
144, 24.339183057500772
145, 23.81005759781922
146, 23.975891451471874
147, 23.966875331593357
148, 24.020344349326542
149, 23.948571313275103
150, 23.998407533955778
151, 24.258661604235925
152, 23.86470126567969
153, 23.925494082129546
154, 23.702086828363047
155, 23.44907682950921
156, 23.268185220737326
157, 23.57182804366702
158, 23.59289118348509
159, 23.8134373215294
160, 24.191096943423158
161, 24.075584195279358
162, 24.09607459213628
163, 24.269040260713197
164, 24.237215491834483
165, 24.100595110353577
166, 23.99647246880943
167, 24.203343527283224
168, 24.238312831705784
169, 24.222876329642116
170, 24.050208647522606
171, 24.12049693847804
172, 23.977254339485977
173, 24.198517490196185
174, 24.029111405360126
175, 24.239065441535764
176, 24.39480368718105
177, 24.2553536658404
178, 24.33432720285745
179, 24.211673680467335
180, 24.237355800445712
181, 24.22593592235745
182, 24.49993163760176
183, 24.036412451269367
184, 24.208003388526215
185, 24.01966711038233
186, 24.307297482371343
187, 24.732952017471963
188, 24.285018638080352
189, 24.051709229634962
190, 24.15031678154083
191, 23.99622817440132
192, 24.22164148257826
193, 24.250446968755504
194, 24.431869791226212
195, 24.318662275526695
196, 24.09635508855617
197, 24.178619094539645
198, 23.914852678831075
199, 23.970280536018414
200, 23.769362570176316
201, 23.873083091548846
202, 23.928736567752484
203, 23.561851724359364
204, 23.798278751105332
205, 23.046287308729493
206, 23.344780608047323
207, 23.59191691191426
208, 23.57523882232336
209, 23.765799555240285
210, 23.644650307075317
211, 23.75927156680837
212, 23.934958957356432
213, 23.91572290596263
214, 23.73990615584586
215, 23.841022849866487
216, 24.057851241636452
217, 23.8760452747051
218, 23.68583466971819
219, 23.75428078253766
220, 23.925047215755395
221, 23.531401022696485
222, 23.838788030233953
223, 23.905910325911837
224, 23.80936073441074
225, 23.623219657308443
226, 23.684074973488258
227, 23.161873871226234
228, 23.20451658129608
229, 23.46312384201872
230, 23.68286026435284
231, 23.89387094362193
232, 24.126870683635918
233, 24.14519379531633
234, 24.36057964539641
235, 24.261421891271535
236, 24.459619791083075
237, 24.23674658348671
238, 24.08353946509699
239, 24.089586029682383
240, 24.047180972654964
241, 24.252263058156025
242, 24.04234154016062
243, 24.456052644732537
244, 24.2808383607122
245, 24.1692631965385
246, 24.06604112820023
247, 23.965301466022833
248, 24.06874288803162
249, 24.107446610569323
250, 24.325300245884986
251, 23.93727731249141
252, 23.625976009150385
253, 24.18065583354229
