Frame         Time          Elec          VdW           Nonbond       Total         
492           492           -4000.19      -617.783      -4617.97      -4617.97      
493           493           -4011.67      -608.99       -4620.66      -4620.66      
494           494           -4041.11      -598.056      -4639.17      -4639.17      
495           495           -3958.82      -625.366      -4584.18      -4584.18      
496           496           -4057         -630.437      -4687.44      -4687.44      
497           497           -3966.99      -622.293      -4589.28      -4589.28      
498           498           -3965.59      -619.638      -4585.22      -4585.22      
499           499           -4084.93      -574.169      -4659.1       -4659.1       
500           500           -3900.39      -597.561      -4497.96      -4497.96      
501           501           -4012.41      -645.232      -4657.64      -4657.64      
502           502           -3933.62      -654.667      -4588.28      -4588.28      
503           503           -3968.21      -618.575      -4586.78      -4586.78      
504           504           -4184.88      -619.883      -4804.76      -4804.76      
505           505           -4068.12      -641.586      -4709.7       -4709.7       
506           506           -4053.9       -625.68       -4679.58      -4679.58      
507           507           -4162.8       -648.708      -4811.51      -4811.51      
508           508           -4150.61      -608.608      -4759.22      -4759.22      
509           509           -4195.37      -617          -4812.37      -4812.37      
510           510           -4156.7       -610.848      -4767.55      -4767.55      
511           511           -4188.16      -591.49       -4779.65      -4779.65      
512           512           -4143.17      -562.779      -4705.95      -4705.95      
513           513           -4066.96      -589.06       -4656.02      -4656.02      
514           514           -4085.72      -631.189      -4716.9       -4716.9       
515           515           -4195.69      -607.574      -4803.26      -4803.26      
516           516           -4133.37      -621.152      -4754.52      -4754.52      
517           517           -4197.68      -628.77       -4826.45      -4826.45      
518           518           -4290.08      -615.871      -4905.95      -4905.95      
519           519           -4166.99      -635.77       -4802.76      -4802.76      
520           520           -4160.56      -615.093      -4775.65      -4775.65      
521           521           -4156.06      -614.313      -4770.37      -4770.37      
522           522           -4149.9       -599.861      -4749.76      -4749.76      
523           523           -4037.51      -640.823      -4678.34      -4678.34      
524           524           -4046.09      -618.942      -4665.03      -4665.03      
525           525           -3987.36      -616.372      -4603.74      -4603.74      
526           526           -4081.56      -620.277      -4701.83      -4701.83      
527           527           -4033.42      -605.785      -4639.21      -4639.21      
528           528           -3856.46      -647.045      -4503.51      -4503.51      
529           529           -3906.99      -632.825      -4539.82      -4539.82      
530           530           -4081.54      -639.091      -4720.63      -4720.63      
531           531           -4028.02      -616.825      -4644.84      -4644.84      
532           532           -4086.77      -648.141      -4734.91      -4734.91      
533           533           -4067.2       -649.95       -4717.15      -4717.15      
534           534           -3923.32      -650.276      -4573.6       -4573.6       
535           535           -4093.92      -645.312      -4739.23      -4739.23      
536           536           -3988.64      -623.786      -4612.43      -4612.43      
537           537           -4166.43      -642.683      -4809.12      -4809.12      
538           538           -4085.31      -615.681      -4701         -4701         
539           539           -4105         -614.192      -4719.19      -4719.19      
540           540           -3991.24      -636.477      -4627.72      -4627.72      
541           541           -3927.47      -659.419      -4586.89      -4586.89      
542           542           -4042.51      -602.498      -4645.01      -4645.01      
543           543           -3922.32      -588.538      -4510.85      -4510.85      
544           544           -3867.41      -597.913      -4465.33      -4465.33      
545           545           -3934.96      -618.207      -4553.16      -4553.16      
546           546           -4111.99      -588.277      -4700.27      -4700.27      
547           547           -3973.35      -641.878      -4615.23      -4615.23      
548           548           -4038.73      -614.598      -4653.33      -4653.33      
549           549           -4068.05      -611.159      -4679.21      -4679.21      
550           550           -3941.55      -626.97       -4568.52      -4568.52      
551           551           -4111.9       -670.528      -4782.43      -4782.43      
552           552           -3996.39      -619.618      -4616.01      -4616.01      
553           553           -4183.25      -622.224      -4805.48      -4805.48      
554           554           -4133.88      -602.464      -4736.35      -4736.35      
555           555           -4080.36      -596.815      -4677.18      -4677.18      
556           556           -4165.47      -595.86       -4761.33      -4761.33      
557           557           -4000.66      -653.129      -4653.79      -4653.79      
558           558           -4066.8       -606.187      -4672.99      -4672.99      
559           559           -4018.81      -618.351      -4637.16      -4637.16      
560           560           -4062.58      -610.845      -4673.42      -4673.42      
561           561           -4099.05      -654.603      -4753.66      -4753.66      
562           562           -4112.46      -593.981      -4706.44      -4706.44      
563           563           -4162.51      -594.173      -4756.68      -4756.68      
564           564           -4050.31      -661.479      -4711.79      -4711.79      
565           565           -4055.18      -637.881      -4693.06      -4693.06      
566           566           -3967.65      -638.217      -4605.87      -4605.87      
567           567           -4099.48      -613.78       -4713.26      -4713.26      
568           568           -4044.54      -644.902      -4689.44      -4689.44      
569           569           -3899.33      -636.798      -4536.13      -4536.13      
570           570           -3933.07      -604.253      -4537.33      -4537.33      
571           571           -4094.08      -572.343      -4666.42      -4666.42      
572           572           -4114.64      -645.434      -4760.07      -4760.07      
573           573           -4122.4       -611.906      -4734.3       -4734.3       
574           574           -4072.69      -623.652      -4696.35      -4696.35      
575           575           -4380.07      -602.089      -4982.16      -4982.16      
576           576           -4182.75      -654.783      -4837.53      -4837.53      
577           577           -4188.48      -618.312      -4806.79      -4806.79      
578           578           -4306.5       -631.928      -4938.42      -4938.42      
579           579           -4211.59      -592.473      -4804.06      -4804.06      
580           580           -4187.24      -594.498      -4781.74      -4781.74      
581           581           -4123.78      -626.664      -4750.44      -4750.44      
582           582           -3959.24      -662.463      -4621.71      -4621.71      
583           583           -4005.43      -622.633      -4628.06      -4628.06      
584           584           -3987.58      -616.417      -4603.99      -4603.99      
585           585           -4134.24      -625.248      -4759.49      -4759.49      
586           586           -4195.99      -658.043      -4854.04      -4854.04      
587           587           -4204.29      -628.256      -4832.54      -4832.54      
588           588           -4090.98      -643.806      -4734.78      -4734.78      
589           589           -4002.55      -634.245      -4636.8       -4636.8       
590           590           -4209.56      -618.665      -4828.22      -4828.22      
591           591           -4210.24      -582.666      -4792.91      -4792.91      
592           592           -4187.92      -633.997      -4821.91      -4821.91      
593           593           -4167.44      -649.864      -4817.31      -4817.31      
594           594           -4282.72      -649.729      -4932.45      -4932.45      
595           595           -4181.74      -646.394      -4828.13      -4828.13      
596           596           -4139.79      -674.974      -4814.76      -4814.76      
597           597           -4136.39      -657.979      -4794.37      -4794.37      
598           598           -4227.61      -699.007      -4926.62      -4926.62      
599           599           -4290.89      -609.875      -4900.76      -4900.76      
600           600           -4167.62      -623.465      -4791.09      -4791.09      
601           601           -4162.78      -644.548      -4807.33      -4807.33      
602           602           -4097.71      -651.697      -4749.41      -4749.41      
603           603           -4276.82      -671.133      -4947.95      -4947.95      
604           604           -4240.24      -612.275      -4852.51      -4852.51      
605           605           -4163.04      -664.431      -4827.47      -4827.47      
606           606           -4111.12      -670.703      -4781.82      -4781.82      
607           607           -4276.16      -650.136      -4926.3       -4926.3       
608           608           -4105.94      -646.985      -4752.92      -4752.92      
609           609           -4163.76      -661.805      -4825.57      -4825.57      
610           610           -4004.8       -685.892      -4690.7       -4690.7       
611           611           -4014.87      -626.259      -4641.13      -4641.13      
612           612           -4139.01      -637.121      -4776.14      -4776.14      
613           613           -3973.22      -600.731      -4573.95      -4573.95      
614           614           -4111.67      -637.865      -4749.53      -4749.53      
615           615           -3985.58      -680.982      -4666.56      -4666.56      
616           616           -4009.49      -648.525      -4658.02      -4658.02      
617           617           -3953.27      -648.848      -4602.12      -4602.12      
618           618           -4014.59      -657.408      -4672         -4672         
619           619           -3942.89      -649.241      -4592.13      -4592.13      
620           620           -4120.52      -623.417      -4743.94      -4743.94      
621           621           -4088.46      -632.308      -4720.77      -4720.77      
622           622           -3885.33      -659.698      -4545.03      -4545.03      
623           623           -4063.23      -606.273      -4669.5       -4669.5       
624           624           -4062.28      -683.365      -4745.65      -4745.65      
625           625           -4115.19      -674.506      -4789.7       -4789.7       
626           626           -4012.59      -640.282      -4652.88      -4652.88      
627           627           -3976.88      -635.834      -4612.71      -4612.71      
628           628           -3985.31      -628.29       -4613.6       -4613.6       
629           629           -4134.55      -644.664      -4779.21      -4779.21      
630           630           -4191.16      -634.539      -4825.7       -4825.7       
631           631           -3962.28      -659.023      -4621.31      -4621.31      
632           632           -4201.06      -638.957      -4840.01      -4840.01      
633           633           -4024.39      -611.592      -4635.98      -4635.98      
634           634           -4016.19      -661.924      -4678.11      -4678.11      
635           635           -3997.25      -639.774      -4637.02      -4637.02      
636           636           -3987.98      -620.393      -4608.38      -4608.38      
637           637           -3921.45      -654.858      -4576.31      -4576.31      
638           638           -4084.01      -632.17       -4716.18      -4716.18      
639           639           -3927.95      -652.652      -4580.6       -4580.6       
640           640           -4027.07      -630.645      -4657.72      -4657.72      
641           641           -4101.71      -669.887      -4771.59      -4771.59      
642           642           -4219.03      -651.511      -4870.54      -4870.54      
643           643           -4255.06      -628.386      -4883.45      -4883.45      
644           644           -4076.87      -633.161      -4710.04      -4710.04      
645           645           -4050.65      -604.245      -4654.89      -4654.89      
646           646           -4065.39      -649.665      -4715.05      -4715.05      
647           647           -4164.81      -629.435      -4794.25      -4794.25      
648           648           -4138.49      -651.321      -4789.81      -4789.81      
649           649           -4025.2       -622.733      -4647.93      -4647.93      
650           650           -4090.57      -620.081      -4710.65      -4710.65      
651           651           -4078.93      -633.839      -4712.77      -4712.77      
652           652           -4021.86      -650.694      -4672.55      -4672.55      
653           653           -3992.71      -637.752      -4630.46      -4630.46      
654           654           -4084.68      -628.715      -4713.39      -4713.39      
655           655           -4036.3       -633.573      -4669.88      -4669.88      
656           656           -4006.11      -675.898      -4682.01      -4682.01      
657           657           -3982.36      -658.792      -4641.16      -4641.16      
658           658           -4204.35      -619.322      -4823.67      -4823.67      
659           659           -4137.21      -615.564      -4752.77      -4752.77      
660           660           -4035.79      -639.211      -4675         -4675         
661           661           -3929.64      -615.501      -4545.14      -4545.14      
662           662           -3868.19      -614.995      -4483.18      -4483.18      
663           663           -3968.81      -593.979      -4562.79      -4562.79      
664           664           -3977.81      -621.196      -4599.01      -4599.01      
665           665           -3941.82      -614.519      -4556.34      -4556.34      
666           666           -4036.02      -616.996      -4653.01      -4653.01      
667           667           -4179.02      -670.966      -4849.99      -4849.99      
668           668           -4093.61      -614.759      -4708.37      -4708.37      
669           669           -3983.61      -647.792      -4631.4       -4631.4       
670           670           -4054.6       -630.177      -4684.78      -4684.78      
671           671           -4072.59      -632.13       -4704.72      -4704.72      
672           672           -3953.34      -608.786      -4562.12      -4562.12      
673           673           -4017.29      -610.135      -4627.43      -4627.43      
674           674           -4165.61      -622.83       -4788.44      -4788.44      
675           675           -4202.49      -613.537      -4816.03      -4816.03      
676           676           -4176.48      -607.872      -4784.36      -4784.36      
677           677           -4089.64      -606.668      -4696.31      -4696.31      
678           678           -4050.1       -654.886      -4704.99      -4704.99      
679           679           -4248.18      -671.883      -4920.07      -4920.07      
680           680           -4333.29      -643.062      -4976.35      -4976.35      
681           681           -4318.57      -607.831      -4926.4       -4926.4       
682           682           -4327.56      -629.128      -4956.69      -4956.69      
683           683           -4269.97      -590.145      -4860.11      -4860.11      
684           684           -4281.91      -619.992      -4901.9       -4901.9       
685           685           -4167.87      -621.013      -4788.89      -4788.89      
686           686           -4263.97      -609.562      -4873.53      -4873.53      
687           687           -4147.8       -616.432      -4764.23      -4764.23      
688           688           -4127.91      -674.762      -4802.67      -4802.67      
689           689           -4260.25      -646.114      -4906.36      -4906.36      
690           690           -4166.37      -641.106      -4807.47      -4807.47      
691           691           -4238.57      -645.726      -4884.3       -4884.3       
692           692           -4345.8       -621.933      -4967.73      -4967.73      
693           693           -4326.02      -635.455      -4961.47      -4961.47      
694           694           -4300.51      -648.971      -4949.48      -4949.48      
695           695           -4145.14      -651.402      -4796.54      -4796.54      
696           696           -4215.47      -673.956      -4889.43      -4889.43      
697           697           -4172.49      -651.8        -4824.29      -4824.29      
698           698           -4219.26      -625.912      -4845.17      -4845.17      
699           699           -4124.26      -596.607      -4720.86      -4720.86      
700           700           -4196.69      -634.992      -4831.68      -4831.68      
701           701           -4135.17      -650.612      -4785.79      -4785.79      
702           702           -4353.21      -658.795      -5012         -5012         
703           703           -4212.75      -651.352      -4864.1       -4864.1       
704           704           -4288.3       -696.859      -4985.16      -4985.16      
705           705           -4320.34      -624.866      -4945.21      -4945.21      
706           706           -4274.65      -613.098      -4887.75      -4887.75      
707           707           -4205.66      -627.846      -4833.51      -4833.51      
708           708           -4151.65      -643.507      -4795.15      -4795.15      
709           709           -4104.59      -643.886      -4748.48      -4748.48      
710           710           -4091.81      -641.66       -4733.47      -4733.47      
711           711           -4176.43      -602.511      -4778.94      -4778.94      
712           712           -4214.3       -617.262      -4831.56      -4831.56      
713           713           -4040.24      -656.004      -4696.25      -4696.25      
714           714           -3976.96      -649.465      -4626.42      -4626.42      
715           715           -3959.9       -687.91       -4647.81      -4647.81      
716           716           -4114.17      -642.575      -4756.74      -4756.74      
717           717           -4219.71      -661.837      -4881.55      -4881.55      
718           718           -4092.88      -652.371      -4745.25      -4745.25      
719           719           -4119.81      -588.553      -4708.37      -4708.37      
720           720           -4050.8       -683.821      -4734.63      -4734.63      
721           721           -4128.78      -636.045      -4764.83      -4764.83      
722           722           -4140.72      -655.226      -4795.94      -4795.94      
723           723           -4033.24      -672.918      -4706.15      -4706.15      
724           724           -4119.16      -658.049      -4777.21      -4777.21      
725           725           -4108.64      -660.491      -4769.13      -4769.13      
726           726           -3963.09      -668.241      -4631.33      -4631.33      
727           727           -4193.7       -650.241      -4843.95      -4843.95      
728           728           -3953.04      -658.898      -4611.94      -4611.94      
729           729           -4111.29      -671.111      -4782.4       -4782.4       
730           730           -4140.31      -685.582      -4825.9       -4825.9       
731           731           -4282.99      -610.465      -4893.45      -4893.45      
732           732           -4326.72      -650.536      -4977.25      -4977.25      
733           733           -4287.83      -621.373      -4909.21      -4909.21      
734           734           -4241.89      -658.692      -4900.58      -4900.58      
735           735           -4273.07      -694.694      -4967.77      -4967.77      
736           736           -4307.15      -660.346      -4967.5       -4967.5       
737           737           -4201.37      -659.885      -4861.26      -4861.26      
738           738           -4163.52      -672.936      -4836.45      -4836.45      
739           739           -4147.14      -643.066      -4790.2       -4790.2       
740           740           -4243.99      -652.049      -4896.04      -4896.04      
741           741           -4142.67      -658.444      -4801.12      -4801.12      
742           742           -4161.3       -638.11       -4799.41      -4799.41      
743           743           -4240.27      -668.68       -4908.95      -4908.95      
744           744           -4275.71      -663.938      -4939.65      -4939.65      
745           745           -4133.18      -679.078      -4812.26      -4812.26      
746           746           -4150.53      -608.9        -4759.43      -4759.43      
747           747           -4288.11      -638.364      -4926.48      -4926.48      
748           748           -4134.9       -693.022      -4827.93      -4827.93      
749           749           -4268.81      -674.188      -4943         -4943         
750           750           -4123.71      -657.601      -4781.31      -4781.31      
751           751           -4140.78      -663.72       -4804.5       -4804.5       
752           752           -4091.75      -646.282      -4738.04      -4738.04      
753           753           -3964.98      -683.107      -4648.09      -4648.09      
754           754           -3924         -650.557      -4574.55      -4574.55      
755           755           -3845.35      -665.105      -4510.45      -4510.45      
756           756           -4215.44      -660.335      -4875.78      -4875.78      
757           757           -4057.93      -647.015      -4704.95      -4704.95      
758           758           -4080.49      -666.389      -4746.88      -4746.88      
759           759           -4088.25      -637.485      -4725.73      -4725.73      
760           760           -4076.35      -619.096      -4695.45      -4695.45      
761           761           -4031.52      -662.828      -4694.35      -4694.35      
762           762           -4087.5       -622.255      -4709.76      -4709.76      
763           763           -4112.42      -618.257      -4730.68      -4730.68      
764           764           -4010.41      -627.02       -4637.43      -4637.43      
765           765           -4142.95      -684.047      -4827         -4827         
766           766           -4048.41      -694.903      -4743.32      -4743.32      
767           767           -4179.29      -624.314      -4803.6       -4803.6       
768           768           -3986.93      -646.198      -4633.12      -4633.12      
769           769           -3918.77      -673.322      -4592.09      -4592.09      
770           770           -4051.97      -643.949      -4695.92      -4695.92      
771           771           -4006.56      -611.106      -4617.66      -4617.66      
772           772           -3941.28      -650.138      -4591.42      -4591.42      
773           773           -3991.67      -672.028      -4663.7       -4663.7       
774           774           -4021.81      -651.684      -4673.49      -4673.49      
775           775           -4006.83      -623.551      -4630.38      -4630.38      
776           776           -4074.46      -658.64       -4733.1       -4733.1       
777           777           -4143.25      -605.815      -4749.06      -4749.06      
778           778           -4068.81      -663.996      -4732.8       -4732.8       
779           779           -4130.29      -632.117      -4762.41      -4762.41      
780           780           -4039.86      -604.123      -4643.98      -4643.98      
781           781           -4180.6       -657.493      -4838.09      -4838.09      
782           782           -4273.07      -635.547      -4908.62      -4908.62      
783           783           -3994.72      -620.989      -4615.71      -4615.71      
784           784           -3904.08      -654.508      -4558.59      -4558.59      
785           785           -3889.87      -618.809      -4508.68      -4508.68      
786           786           -3903.57      -636.458      -4540.03      -4540.03      
787           787           -3992.98      -629.209      -4622.19      -4622.19      
788           788           -4082.44      -664.865      -4747.31      -4747.31      
789           789           -3972.83      -614.544      -4587.37      -4587.37      
790           790           -4167.99      -638.106      -4806.09      -4806.09      
791           791           -3997.26      -603.26       -4600.52      -4600.52      
792           792           -3973.9       -603.454      -4577.36      -4577.36      
793           793           -4027.79      -637.444      -4665.23      -4665.23      
794           794           -4084.84      -651.988      -4736.82      -4736.82      
795           795           -4114.04      -621.067      -4735.11      -4735.11      
796           796           -3954.81      -637.787      -4592.6       -4592.6       
797           797           -4094.32      -590.939      -4685.25      -4685.25      
798           798           -4116.02      -638.3        -4754.32      -4754.32      
799           799           -4106.39      -627.457      -4733.84      -4733.84      
800           800           -4045.02      -629.562      -4674.58      -4674.58      
801           801           -4124.92      -600.865      -4725.78      -4725.78      
802           802           -3904.65      -639.284      -4543.93      -4543.93      
803           803           -3927.65      -630.846      -4558.5       -4558.5       
804           804           -4016.09      -613.572      -4629.66      -4629.66      
805           805           -4029.63      -595.898      -4625.53      -4625.53      
806           806           -3985.07      -601.056      -4586.12      -4586.12      
807           807           -3947.07      -590.231      -4537.3       -4537.3       
808           808           -4042.28      -630.7        -4672.98      -4672.98      
809           809           -3996.87      -665.37       -4662.24      -4662.24      
810           810           -4158.51      -655.572      -4814.09      -4814.09      
811           811           -4353.59      -604.2        -4957.79      -4957.79      
812           812           -4306.4       -587.697      -4894.1       -4894.1       
813           813           -4007.91      -628.125      -4636.03      -4636.03      
814           814           -4184.56      -602.103      -4786.67      -4786.67      
815           815           -4180.01      -606.412      -4786.42      -4786.42      
816           816           -4219.83      -643.429      -4863.26      -4863.26      
817           817           -4291.3       -653.487      -4944.78      -4944.78      
818           818           -4168.91      -629.396      -4798.31      -4798.31      
819           819           -4016.73      -654.462      -4671.19      -4671.19      
820           820           -4127.54      -620.89       -4748.43      -4748.43      
821           821           -4328.96      -595.777      -4924.73      -4924.73      
822           822           -4153.4       -639.388      -4792.79      -4792.79      
823           823           -4136.22      -645.905      -4782.13      -4782.13      
824           824           -4032.71      -638.869      -4671.58      -4671.58      
825           825           -4098.85      -632.568      -4731.42      -4731.42      
826           826           -4132.1       -599.745      -4731.84      -4731.84      
827           827           -4214.59      -638.046      -4852.64      -4852.64      
828           828           -4289.62      -639.999      -4929.62      -4929.62      
829           829           -4240.57      -607.696      -4848.26      -4848.26      
830           830           -4080.87      -563.434      -4644.3       -4644.3       
831           831           -4087.82      -635.99       -4723.81      -4723.81      
832           832           -4204.84      -596.962      -4801.8       -4801.8       
833           833           -4137.88      -626.001      -4763.89      -4763.89      
834           834           -4114.72      -652.17       -4766.89      -4766.89      
835           835           -4096.79      -602.92       -4699.71      -4699.71      
836           836           -4165.22      -622.03       -4787.25      -4787.25      
837           837           -4119.19      -646.729      -4765.92      -4765.92      
838           838           -4220.79      -638.684      -4859.48      -4859.48      
839           839           -4227         -639.089      -4866.09      -4866.09      
840           840           -4146.35      -622.859      -4769.2       -4769.2       
841           841           -4184.74      -592.693      -4777.44      -4777.44      
842           842           -4229.27      -620.125      -4849.39      -4849.39      
843           843           -4111.44      -638.493      -4749.93      -4749.93      
844           844           -4133.98      -662.255      -4796.23      -4796.23      
845           845           -4086.15      -637.337      -4723.49      -4723.49      
846           846           -4101.75      -609.231      -4710.99      -4710.99      
847           847           -4064.66      -632.105      -4696.77      -4696.77      
848           848           -4153.54      -648.648      -4802.18      -4802.18      
849           849           -4029.6       -595.173      -4624.77      -4624.77      
850           850           -4096.42      -637.707      -4734.13      -4734.13      
851           851           -4168.32      -620.376      -4788.7       -4788.7       
852           852           -3989.98      -594.801      -4584.79      -4584.79      
853           853           -3963.54      -624.682      -4588.22      -4588.22      
854           854           -4127.58      -648.247      -4775.82      -4775.82      
855           855           -4085.13      -598.548      -4683.68      -4683.68      
856           856           -4189.63      -595.737      -4785.37      -4785.37      
857           857           -4273.96      -661.818      -4935.78      -4935.78      
858           858           -4315.46      -596.095      -4911.56      -4911.56      
859           859           -4065.34      -622.379      -4687.72      -4687.72      
860           860           -4255.55      -624.189      -4879.74      -4879.74      
861           861           -4198.54      -631.799      -4830.34      -4830.34      
862           862           -4201.95      -626.763      -4828.71      -4828.71      
863           863           -4138.12      -657.995      -4796.12      -4796.12      
864           864           -4186.42      -604.158      -4790.58      -4790.58      
865           865           -4097.18      -660.377      -4757.56      -4757.56      
866           866           -4161.35      -588.039      -4749.39      -4749.39      
867           867           -4132.99      -597.19       -4730.18      -4730.18      
868           868           -4080.54      -598.68       -4679.22      -4679.22      
869           869           -4122.8       -580.032      -4702.83      -4702.83      
870           870           -4047.86      -646.785      -4694.65      -4694.65      
871           871           -4030.4       -632.939      -4663.34      -4663.34      
872           872           -4095.97      -619.093      -4715.06      -4715.06      
873           873           -4094.23      -662.776      -4757.01      -4757.01      
874           874           -4077.76      -614.658      -4692.42      -4692.42      
875           875           -4040.19      -600.472      -4640.66      -4640.66      
876           876           -4044.64      -628.422      -4673.06      -4673.06      
877           877           -4111.59      -610.423      -4722.02      -4722.02      
878           878           -4174.84      -603.155      -4778         -4778         
879           879           -3995.1       -599.94       -4595.03      -4595.03      
880           880           -4054.85      -614.722      -4669.58      -4669.58      
881           881           -4055.46      -604.529      -4659.99      -4659.99      
882           882           -4028.9       -628.305      -4657.2       -4657.2       
883           883           -4240.83      -607.249      -4848.08      -4848.08      
884           884           -4137.96      -645.687      -4783.65      -4783.65      
885           885           -4006.79      -606.288      -4613.08      -4613.08      
886           886           -4083.6       -621.459      -4705.06      -4705.06      
887           887           -4028.3       -607.325      -4635.63      -4635.63      
888           888           -3960.93      -601.938      -4562.86      -4562.86      
889           889           -4089.62      -581.093      -4670.72      -4670.72      
890           890           -4048.76      -609.483      -4658.24      -4658.24      
891           891           -3973.72      -642.213      -4615.94      -4615.94      
892           892           -3972.76      -603.59       -4576.35      -4576.35      
893           893           -4074.82      -620.631      -4695.45      -4695.45      
894           894           -4012.75      -594.18       -4606.93      -4606.93      
895           895           -3892.42      -656.814      -4549.23      -4549.23      
896           896           -4032.58      -610.389      -4642.97      -4642.97      
897           897           -4020.77      -592.881      -4613.65      -4613.65      
898           898           -3965.44      -612.632      -4578.07      -4578.07      
899           899           -3931.15      -634.618      -4565.77      -4565.77      
900           900           -3896.97      -583.345      -4480.31      -4480.31      
901           901           -3969.29      -624.856      -4594.15      -4594.15      
902           902           -4021.24      -614.445      -4635.68      -4635.68      
903           903           -4162.67      -641.652      -4804.32      -4804.32      
904           904           -3943.43      -611.073      -4554.51      -4554.51      
905           905           -4116.36      -642.467      -4758.82      -4758.82      
906           906           -3948.45      -614.159      -4562.61      -4562.61      
907           907           -4001.19      -564.475      -4565.67      -4565.67      
908           908           -3978.41      -649.343      -4627.75      -4627.75      
909           909           -4103.36      -597.331      -4700.7       -4700.7       
910           910           -4038         -641.886      -4679.89      -4679.89      
911           911           -4106.16      -626.234      -4732.4       -4732.4       
912           912           -4140.03      -583.071      -4723.1       -4723.1       
913           913           -4100.1       -664.121      -4764.22      -4764.22      
914           914           -4193.56      -619.283      -4812.84      -4812.84      
915           915           -4117.62      -608.426      -4726.05      -4726.05      
916           916           -4131.98      -599.474      -4731.45      -4731.45      
917           917           -4025.85      -613.53       -4639.38      -4639.38      
918           918           -4041.62      -622.947      -4664.56      -4664.56      
919           919           -3950.59      -619.109      -4569.7       -4569.7       
920           920           -4059.92      -579.703      -4639.62      -4639.62      
921           921           -4002.43      -593.083      -4595.51      -4595.51      
922           922           -3895.74      -585.058      -4480.79      -4480.79      
923           923           -3868.38      -600.865      -4469.24      -4469.24      
924           924           -4042.07      -615.833      -4657.9       -4657.9       
925           925           -3860.87      -592.861      -4453.73      -4453.73      
926           926           -3920.25      -552.99       -4473.24      -4473.24      
927           927           -3812.78      -685.74       -4498.52      -4498.52      
928           928           -3830.74      -601.738      -4432.47      -4432.47      
929           929           -3816.57      -617.616      -4434.18      -4434.18      
930           930           -3824.54      -618.408      -4442.95      -4442.95      
931           931           -3888.15      -624.666      -4512.82      -4512.82      
932           932           -3938.06      -617.241      -4555.3       -4555.3       
933           933           -3968.52      -612.681      -4581.2       -4581.2       
934           934           -3958.07      -615.114      -4573.19      -4573.19      
935           935           -3934.18      -616.822      -4551         -4551         
936           936           -3946.54      -598.604      -4545.14      -4545.14      
937           937           -3992.11      -591.913      -4584.03      -4584.03      
938           938           -4022.11      -623.777      -4645.88      -4645.88      
939           939           -3912.31      -605.929      -4518.24      -4518.24      
940           940           -4086.01      -629.3        -4715.31      -4715.31      
941           941           -3952.95      -596.294      -4549.24      -4549.24      
942           942           -4002.39      -698.963      -4701.35      -4701.35      
943           943           -3818.52      -655.918      -4474.43      -4474.43      
944           944           -3925.86      -624.211      -4550.07      -4550.07      
945           945           -3855.17      -632.821      -4487.99      -4487.99      
946           946           -3974.84      -581.989      -4556.83      -4556.83      
947           947           -3936.96      -602.83       -4539.79      -4539.79      
948           948           -4020.32      -622.308      -4642.62      -4642.62      
949           949           -3930         -615.84       -4545.84      -4545.84      
950           950           -3953.34      -571.98       -4525.32      -4525.32      
951           951           -3999.61      -619.736      -4619.34      -4619.34      
952           952           -3858.01      -577.832      -4435.84      -4435.84      
953           953           -4032.55      -613.831      -4646.38      -4646.38      
954           954           -3928.43      -641.371      -4569.8       -4569.8       
955           955           -3952.9       -609.583      -4562.48      -4562.48      
956           956           -4131.36      -650.154      -4781.52      -4781.52      
957           957           -3849.02      -587.804      -4436.82      -4436.82      
958           958           -3929.53      -581.777      -4511.31      -4511.31      
959           959           -3879.83      -617.391      -4497.22      -4497.22      
960           960           -4019.4       -585.024      -4604.43      -4604.43      
961           961           -3876.64      -635.496      -4512.13      -4512.13      
962           962           -4015.97      -638.694      -4654.66      -4654.66      
963           963           -4054.93      -622.049      -4676.97      -4676.97      
964           964           -4032.57      -638.865      -4671.44      -4671.44      
965           965           -3964.01      -609.318      -4573.33      -4573.33      
966           966           -3978.95      -573.135      -4552.09      -4552.09      
967           967           -3882.25      -637.485      -4519.73      -4519.73      
968           968           -3852.82      -610.105      -4462.92      -4462.92      
969           969           -3977.92      -599.626      -4577.55      -4577.55      
970           970           -3924.62      -632.294      -4556.92      -4556.92      
971           971           -4067.89      -606.775      -4674.66      -4674.66      
972           972           -3966.11      -597.612      -4563.72      -4563.72      
973           973           -4092.85      -570.027      -4662.87      -4662.87      
974           974           -4176.72      -591.599      -4768.32      -4768.32      
975           975           -4135.2       -638.304      -4773.5       -4773.5       
976           976           -4226.59      -619.838      -4846.43      -4846.43      
977           977           -4221.04      -585.983      -4807.03      -4807.03      
978           978           -4173.98      -576.797      -4750.77      -4750.77      
979           979           -4227.39      -618.122      -4845.51      -4845.51      
980           980           -4201.47      -530.335      -4731.8       -4731.8       
981           981           -4239.16      -629.084      -4868.24      -4868.24      
982           982           -4205.85      -586.339      -4792.19      -4792.19      
983           983           -4189.63      -614.574      -4804.2       -4804.2       
984           984           -4122.5       -595.091      -4717.59      -4717.59      
985           985           -4195.39      -609.504      -4804.89      -4804.89      
986           986           -4220.77      -573.901      -4794.68      -4794.68      
987           987           -4227.82      -598.577      -4826.39      -4826.39      
988           988           -4161.69      -632.353      -4794.05      -4794.05      
989           989           -4113.03      -596.655      -4709.69      -4709.69      
990           990           -4244.77      -585.248      -4830.02      -4830.02      
991           991           -4213.82      -586.825      -4800.65      -4800.65      
