Frame         Time          Elec          VdW           Nonbond       Total         
498           498           -4035.63      -569.976      -4605.61      -4605.61      
499           499           -3991.69      -540.762      -4532.45      -4532.45      
500           500           -4157.53      -520.277      -4677.81      -4677.81      
501           501           -3995.03      -548.465      -4543.5       -4543.5       
502           502           -3996.86      -537.365      -4534.23      -4534.23      
503           503           -4179.2       -552.42       -4731.62      -4731.62      
504           504           -4098.27      -577.931      -4676.2       -4676.2       
505           505           -4008.1       -551.147      -4559.25      -4559.25      
506           506           -3975.82      -537.252      -4513.08      -4513.08      
507           507           -4056.54      -527.312      -4583.85      -4583.85      
508           508           -4033.47      -574.256      -4607.72      -4607.72      
509           509           -4028.83      -549.594      -4578.43      -4578.43      
510           510           -4245.91      -546.264      -4792.18      -4792.18      
511           511           -4128.62      -544.433      -4673.06      -4673.06      
512           512           -3968.13      -557.115      -4525.24      -4525.24      
513           513           -4162.13      -559.988      -4722.12      -4722.12      
514           514           -4211.29      -541.147      -4752.44      -4752.44      
515           515           -4186.09      -536.566      -4722.65      -4722.65      
516           516           -4130.07      -543.295      -4673.36      -4673.36      
517           517           -4098.88      -589.667      -4688.55      -4688.55      
518           518           -4133.75      -546.003      -4679.75      -4679.75      
519           519           -4185.12      -548.637      -4733.75      -4733.75      
520           520           -4168.9       -559.716      -4728.62      -4728.62      
521           521           -4278.72      -559.037      -4837.75      -4837.75      
522           522           -4193.96      -531.741      -4725.71      -4725.71      
523           523           -4319.45      -549.091      -4868.54      -4868.54      
524           524           -4128.99      -552.591      -4681.58      -4681.58      
525           525           -4152.38      -529.67       -4682.05      -4682.05      
526           526           -4130.36      -554.488      -4684.85      -4684.85      
527           527           -4209.16      -564.14       -4773.3       -4773.3       
528           528           -4172.86      -565.779      -4738.64      -4738.64      
529           529           -4119.3       -607.255      -4726.56      -4726.56      
530           530           -4332.98      -559.303      -4892.28      -4892.28      
531           531           -4381.2       -569.098      -4950.3       -4950.3       
532           532           -4413.31      -545.854      -4959.16      -4959.16      
533           533           -4181.48      -576.965      -4758.45      -4758.45      
534           534           -4208.75      -592.503      -4801.25      -4801.25      
535           535           -4011.51      -570.881      -4582.39      -4582.39      
536           536           -4035.44      -561.53       -4596.97      -4596.97      
537           537           -3998.64      -593.893      -4592.53      -4592.53      
538           538           -3988.68      -566.921      -4555.6       -4555.6       
539           539           -4127.26      -563.362      -4690.62      -4690.62      
540           540           -4036.27      -552.404      -4588.67      -4588.67      
541           541           -4214.76      -528.628      -4743.39      -4743.39      
542           542           -4080.42      -593.799      -4674.21      -4674.21      
543           543           -4105.91      -555.015      -4660.92      -4660.92      
544           544           -4149.26      -546.847      -4696.11      -4696.11      
545           545           -4000.37      -599.452      -4599.82      -4599.82      
546           546           -4133.17      -562.276      -4695.44      -4695.44      
547           547           -4162.86      -586.316      -4749.17      -4749.17      
548           548           -4033.84      -586.89       -4620.73      -4620.73      
549           549           -4168.37      -601.076      -4769.45      -4769.45      
550           550           -4262.94      -553.096      -4816.03      -4816.03      
551           551           -4036.31      -528.378      -4564.69      -4564.69      
552           552           -4148.79      -537.443      -4686.23      -4686.23      
553           553           -3995.48      -593.597      -4589.07      -4589.07      
554           554           -3989.14      -565.505      -4554.64      -4554.64      
555           555           -3908.05      -609.134      -4517.18      -4517.18      
556           556           -3971.12      -576.737      -4547.86      -4547.86      
557           557           -3893.54      -570.026      -4463.57      -4463.57      
558           558           -3846.27      -564.767      -4411.04      -4411.04      
559           559           -3916.06      -577.847      -4493.91      -4493.91      
560           560           -3922.95      -614.215      -4537.16      -4537.16      
561           561           -3807.84      -583.261      -4391.1       -4391.1       
562           562           -3983.95      -565.465      -4549.42      -4549.42      
563           563           -4137.43      -583.371      -4720.8       -4720.8       
564           564           -3782.08      -557.74       -4339.82      -4339.82      
565           565           -3867.61      -577.655      -4445.27      -4445.27      
566           566           -3950.98      -544.839      -4495.82      -4495.82      
567           567           -3912.71      -571.383      -4484.09      -4484.09      
568           568           -4103.27      -587.66       -4690.93      -4690.93      
569           569           -4076.25      -551.54       -4627.79      -4627.79      
570           570           -3876.14      -553.932      -4430.08      -4430.08      
571           571           -3747.82      -572.901      -4320.72      -4320.72      
572           572           -3831.82      -586.455      -4418.28      -4418.28      
573           573           -3806.25      -607.306      -4413.55      -4413.55      
574           574           -3961.12      -616.06       -4577.18      -4577.18      
575           575           -3885.67      -648.998      -4534.67      -4534.67      
576           576           -3933.69      -608.516      -4542.2       -4542.2       
577           577           -3896.76      -588.028      -4484.79      -4484.79      
578           578           -3888.85      -589.546      -4478.4       -4478.4       
579           579           -3728.08      -593.378      -4321.46      -4321.46      
580           580           -3916.7       -561.314      -4478.01      -4478.01      
581           581           -3821.9       -585.122      -4407.02      -4407.02      
582           582           -3750.75      -613.338      -4364.08      -4364.08      
583           583           -3843.75      -561.976      -4405.73      -4405.73      
584           584           -3912.14      -627.678      -4539.82      -4539.82      
585           585           -3733.59      -606.857      -4340.45      -4340.45      
586           586           -3756.63      -603.223      -4359.86      -4359.86      
587           587           -3717.16      -607.358      -4324.52      -4324.52      
588           588           -3614.36      -552.258      -4166.62      -4166.62      
589           589           -3696.04      -586.579      -4282.62      -4282.62      
590           590           -3566.54      -626.024      -4192.56      -4192.56      
591           591           -3873.38      -579.84       -4453.22      -4453.22      
592           592           -3656.84      -582.927      -4239.76      -4239.76      
593           593           -3770.66      -624.485      -4395.15      -4395.15      
594           594           -3812.4       -619.571      -4431.97      -4431.97      
595           595           -3695.81      -616.626      -4312.44      -4312.44      
596           596           -3729.77      -638.116      -4367.89      -4367.89      
597           597           -3921.03      -590.885      -4511.91      -4511.91      
598           598           -3810.65      -594.284      -4404.93      -4404.93      
599           599           -3761.81      -602.389      -4364.2       -4364.2       
600           600           -3822.58      -560.197      -4382.77      -4382.77      
601           601           -3651.89      -619.52       -4271.41      -4271.41      
602           602           -3949.59      -572.383      -4521.97      -4521.97      
603           603           -3786.56      -593.26       -4379.82      -4379.82      
604           604           -3805.92      -640.025      -4445.95      -4445.95      
605           605           -3836.91      -615.936      -4452.84      -4452.84      
606           606           -3862.91      -582.301      -4445.21      -4445.21      
607           607           -3837.27      -595.329      -4432.6       -4432.6       
608           608           -3930.19      -597.378      -4527.57      -4527.57      
609           609           -3928.77      -598.268      -4527.04      -4527.04      
610           610           -3914.8       -577.322      -4492.12      -4492.12      
611           611           -3996.4       -622.654      -4619.06      -4619.06      
612           612           -3944.93      -623.308      -4568.24      -4568.24      
613           613           -3888.63      -575.282      -4463.91      -4463.91      
614           614           -3956.6       -578.822      -4535.43      -4535.43      
615           615           -3898.57      -615.818      -4514.39      -4514.39      
616           616           -3615.84      -624.924      -4240.77      -4240.77      
617           617           -3787.83      -628.617      -4416.44      -4416.44      
618           618           -3765.48      -624.308      -4389.78      -4389.78      
619           619           -3821.25      -603.824      -4425.07      -4425.07      
620           620           -3889.17      -642.485      -4531.65      -4531.65      
621           621           -3868.28      -604.315      -4472.6       -4472.6       
622           622           -3786.92      -618.265      -4405.19      -4405.19      
623           623           -4116.31      -574.366      -4690.68      -4690.68      
624           624           -4004.96      -600.448      -4605.4       -4605.4       
625           625           -4013.99      -595.453      -4609.44      -4609.44      
626           626           -4056.85      -609.76       -4666.61      -4666.61      
627           627           -3928.47      -578.407      -4506.87      -4506.87      
628           628           -4142.72      -629.229      -4771.95      -4771.95      
629           629           -3960.44      -576.327      -4536.77      -4536.77      
630           630           -3989.47      -586.611      -4576.08      -4576.08      
631           631           -3962.26      -585.658      -4547.92      -4547.92      
632           632           -3826.21      -581.364      -4407.57      -4407.57      
633           633           -3811.93      -620.09       -4432.02      -4432.02      
634           634           -3877.58      -621.621      -4499.2       -4499.2       
635           635           -3779.04      -559.314      -4338.35      -4338.35      
636           636           -3880.98      -555.523      -4436.5       -4436.5       
637           637           -3746.77      -617.22       -4363.99      -4363.99      
638           638           -3870.77      -562.116      -4432.88      -4432.88      
639           639           -3650.3       -578.165      -4228.46      -4228.46      
640           640           -3750.56      -618.559      -4369.12      -4369.12      
641           641           -3921.47      -598.017      -4519.48      -4519.48      
642           642           -3815.36      -590.6        -4405.96      -4405.96      
643           643           -3829.16      -619.132      -4448.29      -4448.29      
644           644           -3864.42      -638.343      -4502.77      -4502.77      
645           645           -4015.2       -632.755      -4647.95      -4647.95      
646           646           -3855.79      -600.63       -4456.42      -4456.42      
647           647           -3840.91      -623.941      -4464.85      -4464.85      
648           648           -3870.8       -633.323      -4504.13      -4504.13      
649           649           -3812.02      -590.639      -4402.66      -4402.66      
650           650           -3916.98      -581.874      -4498.86      -4498.86      
651           651           -3843.88      -580.44       -4424.32      -4424.32      
652           652           -3955.69      -575.831      -4531.52      -4531.52      
653           653           -4109.85      -610.532      -4720.39      -4720.39      
654           654           -4111.83      -553.602      -4665.43      -4665.43      
655           655           -3950.15      -585.985      -4536.13      -4536.13      
656           656           -4044.95      -575.892      -4620.84      -4620.84      
657           657           -4071.03      -613.45       -4684.48      -4684.48      
658           658           -4031.55      -584.415      -4615.97      -4615.97      
659           659           -3849.3       -622.664      -4471.97      -4471.97      
660           660           -3884.16      -609.678      -4493.83      -4493.83      
661           661           -3995.33      -596.985      -4592.31      -4592.31      
662           662           -3928.91      -600.006      -4528.91      -4528.91      
663           663           -3934.57      -588.438      -4523.01      -4523.01      
664           664           -3947.63      -543.271      -4490.9       -4490.9       
665           665           -4099.73      -551.832      -4651.57      -4651.57      
666           666           -4025.13      -569.571      -4594.71      -4594.71      
667           667           -3860.68      -612.598      -4473.28      -4473.28      
668           668           -4024.58      -543.746      -4568.33      -4568.33      
669           669           -4073.72      -565.099      -4638.82      -4638.82      
670           670           -4136.49      -554.529      -4691.02      -4691.02      
671           671           -4062.47      -613.023      -4675.49      -4675.49      
672           672           -4060.3       -563.414      -4623.71      -4623.71      
673           673           -4061.65      -591.046      -4652.7       -4652.7       
674           674           -4066.65      -608.713      -4675.36      -4675.36      
675           675           -4094.86      -599.76       -4694.62      -4694.62      
676           676           -3974.82      -616.248      -4591.07      -4591.07      
677           677           -3924.09      -564.369      -4488.46      -4488.46      
678           678           -3920.18      -616.876      -4537.05      -4537.05      
679           679           -3967.08      -565.74       -4532.82      -4532.82      
680           680           -4095.93      -527.713      -4623.64      -4623.64      
681           681           -3931.25      -571.093      -4502.35      -4502.35      
682           682           -4233.92      -572.597      -4806.52      -4806.52      
683           683           -4255.05      -596.036      -4851.09      -4851.09      
684           684           -4177.08      -599.204      -4776.28      -4776.28      
685           685           -4139.34      -607.077      -4746.41      -4746.41      
686           686           -4182.83      -519.49       -4702.32      -4702.32      
687           687           -4181.1       -587.743      -4768.84      -4768.84      
688           688           -4200.72      -596.108      -4796.83      -4796.83      
689           689           -4008.96      -616.897      -4625.85      -4625.85      
690           690           -4207.76      -580.21       -4787.97      -4787.97      
691           691           -4104.18      -626.866      -4731.05      -4731.05      
692           692           -3986.61      -566.681      -4553.29      -4553.29      
693           693           -4054.6       -611.813      -4666.41      -4666.41      
694           694           -3968.6       -606.27       -4574.87      -4574.87      
695           695           -3862.06      -540.063      -4402.12      -4402.12      
696           696           -3924.75      -606.392      -4531.14      -4531.14      
697           697           -4036.65      -589.594      -4626.24      -4626.24      
698           698           -3874         -622.847      -4496.84      -4496.84      
699           699           -3904.78      -616.479      -4521.26      -4521.26      
700           700           -3931.76      -566.688      -4498.45      -4498.45      
701           701           -3985         -625.525      -4610.53      -4610.53      
702           702           -3830.81      -613.886      -4444.69      -4444.69      
703           703           -3793.78      -625.19       -4418.97      -4418.97      
704           704           -3931.33      -597.08       -4528.41      -4528.41      
705           705           -3853.68      -610.532      -4464.21      -4464.21      
706           706           -3917.75      -606.306      -4524.06      -4524.06      
707           707           -3950.18      -577.637      -4527.82      -4527.82      
708           708           -4092.48      -605.986      -4698.46      -4698.46      
709           709           -4097.49      -547.217      -4644.71      -4644.71      
710           710           -4127.05      -566.848      -4693.9       -4693.9       
711           711           -3955.8       -594.764      -4550.56      -4550.56      
712           712           -3991.62      -657.84       -4649.46      -4649.46      
713           713           -3981.58      -608.791      -4590.37      -4590.37      
714           714           -4072.03      -633.353      -4705.39      -4705.39      
715           715           -4113.97      -610.315      -4724.29      -4724.29      
716           716           -3983.84      -641.528      -4625.37      -4625.37      
717           717           -3959.26      -621.787      -4581.04      -4581.04      
718           718           -3905.84      -603.068      -4508.91      -4508.91      
719           719           -3952.42      -646.692      -4599.11      -4599.11      
720           720           -3888.41      -602.843      -4491.25      -4491.25      
721           721           -3885.13      -592.234      -4477.37      -4477.37      
722           722           -4145.37      -610.052      -4755.42      -4755.42      
723           723           -4014.21      -609.097      -4623.31      -4623.31      
724           724           -3965.63      -672.913      -4638.55      -4638.55      
725           725           -4209.12      -613.863      -4822.98      -4822.98      
726           726           -4100.87      -618.591      -4719.46      -4719.46      
727           727           -4088.63      -615.554      -4704.18      -4704.18      
728           728           -4002.87      -626.081      -4628.95      -4628.95      
729           729           -4123.55      -594.136      -4717.69      -4717.69      
730           730           -4104.7       -593.924      -4698.63      -4698.63      
731           731           -4134.28      -589.378      -4723.66      -4723.66      
732           732           -4004.2       -619.947      -4624.14      -4624.14      
733           733           -3944.33      -588.758      -4533.08      -4533.08      
734           734           -3984.15      -669.218      -4653.36      -4653.36      
735           735           -4072.93      -632.231      -4705.16      -4705.16      
736           736           -4036.02      -658.357      -4694.37      -4694.37      
737           737           -3951.28      -592.135      -4543.42      -4543.42      
738           738           -3985.75      -637.561      -4623.31      -4623.31      
739           739           -4036.76      -626.244      -4663         -4663         
740           740           -3902.1       -613.904      -4516         -4516         
741           741           -3929.36      -572.677      -4502.03      -4502.03      
742           742           -4031.58      -627.914      -4659.49      -4659.49      
743           743           -3993.95      -654.359      -4648.31      -4648.31      
744           744           -3987.37      -614.121      -4601.49      -4601.49      
745           745           -3968.52      -617.69       -4586.21      -4586.21      
746           746           -3893.23      -627.997      -4521.22      -4521.22      
747           747           -4016.65      -629.903      -4646.56      -4646.56      
748           748           -4088.99      -606.491      -4695.48      -4695.48      
749           749           -3978.04      -596.39       -4574.43      -4574.43      
750           750           -4184.52      -587.27       -4771.79      -4771.79      
751           751           -4238.89      -606.666      -4845.56      -4845.56      
752           752           -4203.17      -601.506      -4804.67      -4804.67      
753           753           -4061.32      -613.85       -4675.17      -4675.17      
754           754           -4018.57      -585.535      -4604.1       -4604.1       
755           755           -4115.87      -547.048      -4662.91      -4662.91      
756           756           -4248.49      -585.997      -4834.48      -4834.48      
757           757           -4108.91      -583.765      -4692.68      -4692.68      
758           758           -4136         -578.417      -4714.42      -4714.42      
759           759           -4026.3       -597.356      -4623.65      -4623.65      
760           760           -4080.9       -597.098      -4678         -4678         
761           761           -3999.02      -610.538      -4609.56      -4609.56      
762           762           -4048.99      -629.876      -4678.86      -4678.86      
763           763           -3905.5       -641.087      -4546.59      -4546.59      
764           764           -4041         -604.645      -4645.64      -4645.64      
765           765           -4103.29      -609.576      -4712.86      -4712.86      
766           766           -4105.59      -615.382      -4720.97      -4720.97      
767           767           -4082.06      -627.735      -4709.79      -4709.79      
768           768           -4046.1       -627.034      -4673.13      -4673.13      
769           769           -4049.67      -611.604      -4661.27      -4661.27      
770           770           -3894.37      -594.95       -4489.32      -4489.32      
771           771           -4088.98      -613.411      -4702.39      -4702.39      
772           772           -4156.97      -588.77       -4745.74      -4745.74      
773           773           -4156.24      -639.418      -4795.66      -4795.66      
774           774           -4161.84      -590.843      -4752.68      -4752.68      
775           775           -4030.38      -583.91       -4614.29      -4614.29      
776           776           -4146.92      -598.433      -4745.35      -4745.35      
777           777           -4186.34      -634.101      -4820.44      -4820.44      
778           778           -4038.17      -622.19       -4660.36      -4660.36      
779           779           -3894.96      -606.203      -4501.16      -4501.16      
780           780           -3936.35      -650.11       -4586.46      -4586.46      
781           781           -3995.99      -613.082      -4609.07      -4609.07      
782           782           -3977.08      -611.289      -4588.37      -4588.37      
783           783           -4033.2       -649.253      -4682.46      -4682.46      
784           784           -4128.94      -622.851      -4751.79      -4751.79      
785           785           -4153.47      -592.552      -4746.02      -4746.02      
786           786           -4092.24      -608.386      -4700.63      -4700.63      
787           787           -4119.62      -655.201      -4774.82      -4774.82      
788           788           -4120.11      -614.215      -4734.33      -4734.33      
789           789           -4087.21      -589.922      -4677.14      -4677.14      
790           790           -4194.87      -627.445      -4822.31      -4822.31      
791           791           -4137.17      -620.248      -4757.42      -4757.42      
792           792           -4092         -623.954      -4715.95      -4715.95      
793           793           -4217.3       -626.31       -4843.61      -4843.61      
794           794           -4126.1       -623.907      -4750.01      -4750.01      
795           795           -4056.53      -594.589      -4651.12      -4651.12      
796           796           -4068.4       -610.194      -4678.6       -4678.6       
797           797           -4053.71      -582.955      -4636.67      -4636.67      
798           798           -4049.64      -595.567      -4645.21      -4645.21      
799           799           -4044.55      -604.6        -4649.15      -4649.15      
800           800           -4110.72      -580.664      -4691.39      -4691.39      
801           801           -4005.08      -586.126      -4591.2       -4591.2       
802           802           -4076.75      -617.757      -4694.5       -4694.5       
803           803           -4098.59      -595.369      -4693.96      -4693.96      
804           804           -4166.27      -605.596      -4771.87      -4771.87      
805           805           -4186.09      -612.261      -4798.35      -4798.35      
806           806           -4189.66      -543.365      -4733.03      -4733.03      
807           807           -4213.45      -572.832      -4786.28      -4786.28      
808           808           -4135.13      -624.43       -4759.56      -4759.56      
809           809           -4200.59      -585.551      -4786.14      -4786.14      
810           810           -4175.87      -570.887      -4746.76      -4746.76      
811           811           -4111.67      -591.309      -4702.98      -4702.98      
812           812           -4146.05      -589.234      -4735.29      -4735.29      
813           813           -4096.3       -596.12       -4692.42      -4692.42      
814           814           -4040.75      -579.62       -4620.37      -4620.37      
815           815           -4166.14      -575.34       -4741.48      -4741.48      
816           816           -4045.19      -600.367      -4645.56      -4645.56      
817           817           -4124.05      -606.977      -4731.02      -4731.02      
818           818           -4197.17      -566.181      -4763.35      -4763.35      
819           819           -4110.92      -602.898      -4713.81      -4713.81      
820           820           -4100.82      -591.092      -4691.91      -4691.91      
821           821           -4016.52      -628.142      -4644.66      -4644.66      
822           822           -4207.61      -621.565      -4829.18      -4829.18      
823           823           -4105.68      -646.863      -4752.54      -4752.54      
824           824           -4139.28      -635.979      -4775.25      -4775.25      
825           825           -4148.75      -629.42       -4778.17      -4778.17      
826           826           -4150.59      -588.815      -4739.41      -4739.41      
827           827           -4079.22      -626.367      -4705.59      -4705.59      
828           828           -4121.78      -589.28       -4711.07      -4711.07      
829           829           -4190.16      -632.435      -4822.6       -4822.6       
830           830           -4282.68      -638.771      -4921.45      -4921.45      
831           831           -4228.42      -563.744      -4792.16      -4792.16      
832           832           -4136.84      -626.509      -4763.34      -4763.34      
833           833           -4316.08      -618.145      -4934.23      -4934.23      
834           834           -4198.33      -576.306      -4774.64      -4774.64      
835           835           -4200.35      -642.621      -4842.98      -4842.98      
836           836           -4260.77      -639.799      -4900.57      -4900.57      
837           837           -4119.51      -659.812      -4779.32      -4779.32      
838           838           -4269.61      -603.056      -4872.67      -4872.67      
839           839           -4251.28      -591.955      -4843.23      -4843.23      
840           840           -4043.85      -622.108      -4665.96      -4665.96      
841           841           -4172.85      -650.679      -4823.53      -4823.53      
842           842           -4097.18      -635.358      -4732.54      -4732.54      
843           843           -4138.81      -609.076      -4747.88      -4747.88      
844           844           -4057.08      -614.914      -4672         -4672         
845           845           -4019.34      -619.417      -4638.76      -4638.76      
846           846           -4197.53      -581.291      -4778.82      -4778.82      
847           847           -4104         -564.235      -4668.24      -4668.24      
848           848           -4088.64      -592.208      -4680.85      -4680.85      
849           849           -4159.02      -629.759      -4788.78      -4788.78      
850           850           -3991         -580.199      -4571.2       -4571.2       
851           851           -4051.71      -620.337      -4672.04      -4672.04      
852           852           -4029.76      -634.732      -4664.49      -4664.49      
853           853           -4015.13      -655.125      -4670.25      -4670.25      
854           854           -4009.44      -646.043      -4655.48      -4655.48      
855           855           -4022.39      -632.553      -4654.95      -4654.95      
856           856           -4120.47      -612.383      -4732.85      -4732.85      
857           857           -4108.49      -618.345      -4726.83      -4726.83      
858           858           -4077.41      -617.614      -4695.03      -4695.03      
859           859           -4199.59      -601.723      -4801.32      -4801.32      
860           860           -4326.5       -655.539      -4982.04      -4982.04      
861           861           -4016.03      -677.019      -4693.04      -4693.04      
862           862           -4043.49      -663.183      -4706.67      -4706.67      
863           863           -3984.86      -620.584      -4605.45      -4605.45      
864           864           -4107.98      -609.656      -4717.64      -4717.64      
865           865           -4081.75      -572.795      -4654.54      -4654.54      
866           866           -4016.49      -602.556      -4619.05      -4619.05      
867           867           -4133.8       -623.309      -4757.11      -4757.11      
868           868           -4073.61      -600.68       -4674.29      -4674.29      
869           869           -4219.65      -585.274      -4804.93      -4804.93      
870           870           -4157.08      -580.307      -4737.39      -4737.39      
871           871           -4223.06      -596.034      -4819.09      -4819.09      
872           872           -4132.23      -601.766      -4734         -4734         
873           873           -4196.07      -642.418      -4838.48      -4838.48      
874           874           -4235.83      -653.369      -4889.2       -4889.2       
875           875           -4276.92      -602.293      -4879.21      -4879.21      
876           876           -4289.37      -621.273      -4910.65      -4910.65      
877           877           -4125.5       -561.704      -4687.2       -4687.2       
878           878           -4147.09      -583.941      -4731.03      -4731.03      
879           879           -4112.93      -609.08       -4722.01      -4722.01      
880           880           -4240.79      -619.265      -4860.05      -4860.05      
881           881           -4162.48      -642.863      -4805.34      -4805.34      
882           882           -4180.38      -597.659      -4778.04      -4778.04      
883           883           -4166.67      -572.503      -4739.18      -4739.18      
884           884           -4238.13      -614.108      -4852.24      -4852.24      
885           885           -4122.4       -640.242      -4762.64      -4762.64      
886           886           -4272.69      -622.999      -4895.69      -4895.69      
887           887           -4256.17      -595.38       -4851.55      -4851.55      
888           888           -4357.86      -624.441      -4982.3       -4982.3       
889           889           -4346.34      -621.216      -4967.55      -4967.55      
890           890           -4209.12      -632.136      -4841.25      -4841.25      
891           891           -4140.04      -627.025      -4767.06      -4767.06      
892           892           -4184.51      -633.62       -4818.13      -4818.13      
893           893           -4253.29      -599.221      -4852.51      -4852.51      
894           894           -4245.43      -601.858      -4847.28      -4847.28      
895           895           -4347.25      -610.688      -4957.94      -4957.94      
896           896           -4227.81      -692.278      -4920.08      -4920.08      
897           897           -4468.32      -641.49       -5109.81      -5109.81      
898           898           -4319.04      -607.097      -4926.14      -4926.14      
899           899           -4336.11      -594.681      -4930.79      -4930.79      
900           900           -4284.91      -669.68       -4954.59      -4954.59      
901           901           -4311.15      -618.337      -4929.49      -4929.49      
902           902           -4311.28      -633.057      -4944.34      -4944.34      
903           903           -4255.22      -597.254      -4852.47      -4852.47      
904           904           -4336.84      -566.447      -4903.29      -4903.29      
905           905           -4278.29      -606.23       -4884.52      -4884.52      
906           906           -4255.59      -717.875      -4973.47      -4973.47      
907           907           -4325.37      -639.148      -4964.51      -4964.51      
908           908           -4371.79      -629.472      -5001.26      -5001.26      
909           909           -4330.98      -633.216      -4964.2       -4964.2       
910           910           -4265.7       -614.716      -4880.42      -4880.42      
911           911           -4241         -600.984      -4841.98      -4841.98      
912           912           -4172.13      -645.499      -4817.63      -4817.63      
913           913           -4144.42      -630.245      -4774.66      -4774.66      
914           914           -4207.59      -648.429      -4856.02      -4856.02      
915           915           -4293.53      -574.959      -4868.49      -4868.49      
916           916           -4200         -670.866      -4870.87      -4870.87      
917           917           -4334.13      -644.771      -4978.9       -4978.9       
918           918           -4489.93      -567.28       -5057.21      -5057.21      
919           919           -4346.37      -606.615      -4952.99      -4952.99      
920           920           -4444.29      -622.03       -5066.32      -5066.32      
921           921           -4325.83      -643.674      -4969.51      -4969.51      
922           922           -4374.92      -609.443      -4984.36      -4984.36      
923           923           -4379.46      -640.338      -5019.79      -5019.79      
924           924           -4277.46      -574.266      -4851.73      -4851.73      
925           925           -4395.12      -628.524      -5023.64      -5023.64      
926           926           -4247.73      -598.284      -4846.01      -4846.01      
927           927           -4462.44      -568.29       -5030.73      -5030.73      
928           928           -4479.87      -632.793      -5112.67      -5112.67      
929           929           -4426.43      -644.192      -5070.62      -5070.62      
930           930           -4472.55      -663.216      -5135.77      -5135.77      
931           931           -4353.84      -635.374      -4989.21      -4989.21      
932           932           -4381.4       -572.515      -4953.91      -4953.91      
933           933           -4303.27      -636.027      -4939.3       -4939.3       
934           934           -4311.24      -620.7        -4931.94      -4931.94      
935           935           -4367.09      -591.095      -4958.19      -4958.19      
936           936           -4298.44      -635.293      -4933.73      -4933.73      
937           937           -4413.18      -631.413      -5044.59      -5044.59      
938           938           -4273.85      -636.713      -4910.56      -4910.56      
939           939           -4304.93      -640.92       -4945.85      -4945.85      
940           940           -4402.82      -632.495      -5035.32      -5035.32      
941           941           -4367.39      -608.961      -4976.35      -4976.35      
942           942           -4297.34      -576.372      -4873.71      -4873.71      
943           943           -4143.25      -601.142      -4744.39      -4744.39      
944           944           -4072.38      -652.688      -4725.06      -4725.06      
945           945           -4164.47      -595.363      -4759.84      -4759.84      
946           946           -4199.59      -609.678      -4809.27      -4809.27      
947           947           -4092.32      -577.18       -4669.5       -4669.5       
948           948           -4134.85      -592.453      -4727.3       -4727.3       
949           949           -4089.24      -608.702      -4697.94      -4697.94      
950           950           -4064.21      -626.658      -4690.87      -4690.87      
951           951           -4149.22      -605.665      -4754.88      -4754.88      
952           952           -4174.76      -639.12       -4813.88      -4813.88      
953           953           -4013.11      -628.223      -4641.34      -4641.34      
954           954           -4333.8       -590.618      -4924.42      -4924.42      
955           955           -4133.94      -643.189      -4777.13      -4777.13      
956           956           -4295.68      -639.214      -4934.89      -4934.89      
957           957           -4329.98      -634.741      -4964.72      -4964.72      
958           958           -4272.18      -603.087      -4875.27      -4875.27      
959           959           -4252.96      -613.611      -4866.57      -4866.57      
960           960           -4194.2       -652.995      -4847.2       -4847.2       
961           961           -4095.62      -674.042      -4769.66      -4769.66      
962           962           -4145.83      -645.245      -4791.07      -4791.07      
963           963           -4034.78      -648.277      -4683.06      -4683.06      
964           964           -4102.2       -629.645      -4731.85      -4731.85      
965           965           -4123.16      -605.546      -4728.7       -4728.7       
966           966           -4064.05      -630.991      -4695.04      -4695.04      
967           967           -4056.85      -608.735      -4665.58      -4665.58      
968           968           -3951.67      -645.733      -4597.41      -4597.41      
969           969           -3871.32      -616.566      -4487.89      -4487.89      
970           970           -4312.5       -579.344      -4891.84      -4891.84      
971           971           -4230.65      -613.072      -4843.72      -4843.72      
972           972           -4173.49      -631.53       -4805.02      -4805.02      
973           973           -4236.73      -626.606      -4863.34      -4863.34      
974           974           -4154.42      -621.759      -4776.18      -4776.18      
975           975           -4113.1       -640.854      -4753.95      -4753.95      
976           976           -4221.28      -603.9        -4825.18      -4825.18      
977           977           -4280.78      -597.364      -4878.15      -4878.15      
978           978           -4174.64      -601.487      -4776.12      -4776.12      
979           979           -4144.49      -606.608      -4751.1       -4751.1       
980           980           -4006.39      -668.901      -4675.29      -4675.29      
981           981           -4080.68      -620.063      -4700.74      -4700.74      
982           982           -3990.76      -633.55       -4624.31      -4624.31      
983           983           -4180.38      -646.212      -4826.59      -4826.59      
984           984           -4026.58      -667.382      -4693.96      -4693.96      
985           985           -4290.84      -637.25       -4928.09      -4928.09      
986           986           -4238.44      -622.629      -4861.07      -4861.07      
987           987           -4242.99      -634.664      -4877.65      -4877.65      
988           988           -4098.01      -635.43       -4733.44      -4733.44      
989           989           -3936.74      -634.678      -4571.42      -4571.42      
990           990           -4101.59      -586.88       -4688.47      -4688.47      
991           991           -4036.14      -640.483      -4676.62      -4676.62      
992           992           -4135.56      -604.573      -4740.13      -4740.13      
993           993           -4347.77      -613.745      -4961.52      -4961.52      
994           994           -4162.16      -637.51       -4799.67      -4799.67      
995           995           -4097.48      -618.925      -4716.41      -4716.41      
996           996           -4044.89      -607.987      -4652.88      -4652.88      
997           997           -4143.84      -648.749      -4792.59      -4792.59      
