"FRAME","SYSTEM","RADIOG"
1,"RADIUSG",24.6048118224489
2,"RADIUSG",24.624547450867
3,"RADIUSG",24.6706505588153
4,"RADIUSG",24.6343856699694
5,"RADIUSG",24.6042515532446
6,"RADIUSG",24.5647941097631
7,"RADIUSG",24.923115780504
8,"RADIUSG",24.6309207826885
9,"RADIUSG",24.6661241972021
10,"RADIUSG",24.6806160667188
11,"RADIUSG",24.7573712070273
12,"RADIUSG",24.5040890351519
13,"RADIUSG",24.982850525629
14,"RADIUSG",25.0328830480429
15,"RADIUSG",25.0695760235404
16,"RADIUSG",24.8689930604855
17,"RADIUSG",24.9230154453078
18,"RADIUSG",24.2758437253594
19,"RADIUSG",24.3503595424221
20,"RADIUSG",24.2129293394487
21,"RADIUSG",24.2072902264122
22,"RADIUSG",24.1579405243194
23,"RADIUSG",23.9679865291745
24,"RADIUSG",23.9832662698157
25,"RADIUSG",23.8574358823836
26,"RADIUSG",23.9214645172966
27,"RADIUSG",23.8826440399756
28,"RADIUSG",23.7861736336013
29,"RADIUSG",24.2022174412913
30,"RADIUSG",24.2379874755906
31,"RADIUSG",24.0549096564496
32,"RADIUSG",24.1362721879579
33,"RADIUSG",24.2344440356302
34,"RADIUSG",24.2696526168241
35,"RADIUSG",24.6596819469963
36,"RADIUSG",24.3124318773721
37,"RADIUSG",23.9688542661386
38,"RADIUSG",23.9883095241246
39,"RADIUSG",23.5823807378282
40,"RADIUSG",23.5147629755231
41,"RADIUSG",23.2330977810146
42,"RADIUSG",23.6340816361857
43,"RADIUSG",23.7949298522321
44,"RADIUSG",23.7882600033947
45,"RADIUSG",23.8055116143749
46,"RADIUSG",23.8986437611501
47,"RADIUSG",23.8097672147784
48,"RADIUSG",24.0411892286137
49,"RADIUSG",24.120663778187
50,"RADIUSG",24.0836434592806
51,"RADIUSG",24.1289096720948
52,"RADIUSG",24.4817468926071
53,"RADIUSG",24.3980049399075
54,"RADIUSG",23.8642781901723
55,"RADIUSG",24.2859066940409
56,"RADIUSG",24.3389495694707
57,"RADIUSG",24.5347760987974
58,"RADIUSG",24.4000023456703
59,"RADIUSG",24.4197132971908
60,"RADIUSG",24.0198922205369
61,"RADIUSG",23.9489538735555
62,"RADIUSG",23.6494182265035
63,"RADIUSG",23.8322703579103
64,"RADIUSG",23.4458052837833
65,"RADIUSG",23.6749210523245
66,"RADIUSG",23.9841200023413
67,"RADIUSG",24.2347843460432
68,"RADIUSG",23.9499794756731
69,"RADIUSG",24.0614706993954
70,"RADIUSG",24.0837504782197
71,"RADIUSG",24.1835107385298
72,"RADIUSG",24.5000939087143
73,"RADIUSG",24.6940130017006
74,"RADIUSG",24.7092855698661
75,"RADIUSG",24.9684384191596
76,"RADIUSG",24.8588056022035
77,"RADIUSG",25.509826058996
78,"RADIUSG",25.3817681331632
79,"RADIUSG",25.4129385921433
80,"RADIUSG",25.6249903932091
81,"RADIUSG",25.6656967493728
82,"RADIUSG",25.4929185125865
83,"RADIUSG",25.2965601684308
84,"RADIUSG",24.7428103963996
85,"RADIUSG",24.6053302911244
86,"RADIUSG",24.6804464760194
87,"RADIUSG",24.0069521679413
88,"RADIUSG",24.1184791171792
89,"RADIUSG",23.9841947673433
90,"RADIUSG",23.8060768175805
91,"RADIUSG",24.1629522688112
92,"RADIUSG",24.3570333984567
93,"RADIUSG",24.3945394702197
94,"RADIUSG",24.3630209470044
95,"RADIUSG",23.9893922611905
96,"RADIUSG",23.9711721457259
97,"RADIUSG",24.5615185347868
98,"RADIUSG",24.6520887554776
99,"RADIUSG",24.5444981066056
100,"RADIUSG",24.403990400235
101,"RADIUSG",24.3841469942109
102,"RADIUSG",24.4876848593093
103,"RADIUSG",24.7772677531677
104,"RADIUSG",25.157506881026
105,"RADIUSG",25.0827288522024
106,"RADIUSG",24.2340370649489
107,"RADIUSG",23.9212401688141
108,"RADIUSG",23.7928229640444
109,"RADIUSG",23.9291231648145
110,"RADIUSG",23.7827442437793
111,"RADIUSG",23.6156254100794
112,"RADIUSG",23.37732806114
113,"RADIUSG",23.4954256920229
114,"RADIUSG",23.2391263080639
115,"RADIUSG",23.347596208897
116,"RADIUSG",23.5488744309759
117,"RADIUSG",23.5002460860557
118,"RADIUSG",23.5938100854083
119,"RADIUSG",23.6460789102735
120,"RADIUSG",23.6030143774704
121,"RADIUSG",23.7175339156746
122,"RADIUSG",23.9256308123637
123,"RADIUSG",24.0023929550368
124,"RADIUSG",24.2952380330072
125,"RADIUSG",24.1371025275856
126,"RADIUSG",24.0846343830281
127,"RADIUSG",23.9677913082054
128,"RADIUSG",23.8813099027367
129,"RADIUSG",23.899788771025
130,"RADIUSG",23.9711765704559
131,"RADIUSG",24.1598929330499
132,"RADIUSG",24.3592723429134
133,"RADIUSG",23.9828890788208
134,"RADIUSG",23.9104772094139
135,"RADIUSG",23.5676354492141
136,"RADIUSG",23.4839474705315
137,"RADIUSG",23.6555917862941
138,"RADIUSG",23.56236517205
139,"RADIUSG",23.4407253420083
140,"RADIUSG",23.4741472306579
141,"RADIUSG",23.5589732437304
142,"RADIUSG",23.5399467971581
143,"RADIUSG",23.2781789401785
144,"RADIUSG",23.5572034198189
145,"RADIUSG",23.5366768855815
146,"RADIUSG",23.3980654348561
147,"RADIUSG",23.5435209910461
148,"RADIUSG",23.646403002246
149,"RADIUSG",23.6703645434842
150,"RADIUSG",23.3024187577388
151,"RADIUSG",23.2188547756018
152,"RADIUSG",23.1035713693364
153,"RADIUSG",23.2952528075807
154,"RADIUSG",23.0421058771788
155,"RADIUSG",23.4283411376038
