FRAME, RADIUSG
1, 8.971389897582016
2, 8.873312329364039
3, 9.144425609715123
4, 9.039132283751371
5, 9.057065419242933
6, 9.037009333350897
7, 8.923172857128657
8, 8.884378011530561
9, 8.821069554272285
10, 9.009849894256172
11, 9.046810084005912
12, 8.85758519144839
13, 9.041531738069946
14, 8.898032596099137
15, 8.92005971579738
16, 8.872326731692038
17, 9.086086845130744
18, 8.969643077106053
19, 8.99270201225422
20, 8.860943848899721
21, 8.934938894355092
22, 9.097921312827754
23, 8.992284943551642
24, 8.87664603812244
25, 8.97548491552682
26, 8.91482574030002
27, 9.002486131576603
28, 8.913334225180849
29, 8.860869247390402
30, 8.928093445454422
31, 9.12987619564937
32, 8.889931385749911
33, 8.871010391447479
34, 8.74495705132993
35, 8.928225624435088
36, 9.039244646041112
37, 8.944089974476503
38, 8.925050308028785
39, 9.01402051084952
40, 8.951763442907241
41, 9.099520525851146
42, 8.873343946128713
43, 8.802405176644077
44, 8.957700168598294
45, 8.779024671803043
46, 8.75757149134555
47, 9.021576917175251
48, 9.292037945262958
49, 8.993953345681236
50, 8.920209757928113
51, 8.995937149176568
52, 8.722003516561445
53, 8.85255580145842
54, 8.987708933448042
55, 8.85811367129174
56, 8.745809901564
57, 8.84666826375488
58, 8.873377061556626
59, 8.90670757447604
60, 9.088746928717526
61, 9.048999937988883
62, 8.975961117788254
63, 8.98537082220829
64, 8.88842403473294
65, 9.00109648079781
66, 8.936034853896894
67, 8.957857825201783
68, 8.916894869832623
69, 9.021986231267585
70, 8.827404134391427
71, 8.842221525611686
72, 8.848288066871776
73, 8.856013932275898
74, 8.889502727812623
75, 9.016520303502103
76, 9.008552727224043
77, 8.943302811087833
78, 8.836132918968735
79, 8.937255159747307
80, 8.915116723540915
81, 8.841483004229037
82, 9.041868180622645
83, 8.883478542033505
84, 8.800056303416646
85, 9.356455621254767
86, 8.916009214698501
87, 9.039118501761141
88, 8.889805331462654
89, 8.905837476474053
90, 8.945065594637821
91, 9.000529997891617
92, 9.026208714643216
93, 8.95783829907392
94, 8.876909128038665
95, 8.807068197869278
96, 8.855485087905757
97, 8.871173371588565
98, 8.974465143587041
99, 8.899266373246702
100, 8.888851556301463
101, 8.853316665885151
102, 9.044621574110222
103, 8.868964265828287
104, 9.086805087939343
105, 9.10412726496021
106, 8.931866502013508
107, 9.041550478863869
108, 9.015743229993179
109, 8.870532834509726
110, 8.938084182711393
111, 8.906514636764783
112, 9.047229337130023
113, 8.992855793601334
114, 8.925314047503713
115, 8.958280618471324
116, 9.077129997419544
117, 8.870699688880519
118, 8.997423406203627
119, 8.973856235014745
120, 8.95972105168992
121, 8.907814751426905
122, 9.002749323224908
123, 9.077314609827624
124, 8.965537514279958
125, 8.937927699667675
126, 9.008029804971642
127, 8.976210399455427
128, 8.970958803444796
129, 9.110691978992476
130, 9.09062213049077
131, 8.890358747343255
132, 8.938779098181861
133, 8.964693652371928
134, 8.970581169198013
135, 9.176577647402521
136, 9.024917272077758
137, 9.0317492850562
138, 9.099743043138249
139, 8.976214696727714
140, 9.098994888463684
141, 8.931990614098456
142, 9.064428759415751
143, 9.001040046675785
144, 9.030691669132958
145, 8.926191190890528
146, 8.987363811441211
147, 8.853852916218822
148, 8.94909824622277
149, 9.032071148604366
150, 8.899781301123632
151, 9.080987086734533
152, 8.958224537985975
153, 9.001315066361013
154, 8.818814876748926
155, 8.844926367338001
156, 8.979937924057154
157, 8.953733254394942
158, 8.860368887912552
159, 8.905207733402278
160, 9.055746948077994
161, 8.97516037316067
162, 9.158186070823216
163, 8.938207075891796
164, 8.917095074562756
165, 9.01578354200824
166, 9.063623805242525
167, 9.019042716424151
168, 9.096429483138312
169, 9.108483468752015
170, 9.014725803519749
171, 9.155664735438357
172, 8.907709869427785
173, 9.06721068295397
174, 8.917507420775879
175, 8.762492318406359
176, 9.080541624372438
177, 8.866362289168642
178, 8.92412130329823
179, 8.804193568075657
180, 9.05623340687161
181, 9.025612417818547
182, 8.998647508108862
183, 8.95889094386507
184, 8.872340966543685
185, 8.933742631504007
186, 9.05617445419683
187, 8.974356801182251
188, 9.191682994247055
189, 9.131075485363915
190, 8.945569364043525
191, 8.945816596277343
192, 9.225248333209997
193, 9.154267489632456
194, 8.960375475028064
195, 9.131494153905114
196, 9.022118818814649
197, 9.032550503266707
198, 9.04047727074611
199, 9.063558024607406
200, 8.908581419957287
201, 9.102524432774267
202, 9.174325642883105
203, 9.174536573361323
204, 9.334169858841054
205, 9.080884791618283
206, 9.127302888802834
207, 8.871028012913722
208, 9.300448399272213
209, 9.21710619714296
210, 8.98928141991883
211, 9.104532682939025
212, 8.966221619578086
213, 8.841110613220932
214, 9.029037157689956
215, 9.282444898449015
216, 9.213359496056196
217, 8.979135785260949
218, 9.119697792530488
219, 8.978070684487244
220, 9.080436631144451
221, 8.99518153823947
222, 9.057612391927432
223, 9.132860275743749
224, 9.02109321649203
225, 9.041531983860757
226, 8.993427236149646
227, 8.980128775867756
228, 9.150059805936621
229, 8.988638289462125
230, 9.139510321218651
231, 8.841200399791896
232, 9.088906136226175
233, 9.001368603553148
234, 8.95769065786393
235, 9.05898187304087
236, 8.979716703528121
237, 8.951781794552868
238, 8.963823343835305
239, 9.061258085181132
240, 8.980138294354436
241, 8.928568481369444
242, 9.008976205912415
243, 9.13659769596727
244, 8.997979821479724
245, 8.964977403195313
246, 8.874407856573987
247, 8.9987307823063
248, 9.011910016135143
249, 8.915076462158252
250, 9.019226599704899
251, 8.890630234251915
252, 9.07373729970381
253, 9.047812329066952
