SYSTEM, FRAME, RADIUSG
Complex, 183, 24.17559421401269
Complex, 184, 24.28727398356564
Complex, 185, 24.647294834583512
Complex, 186, 24.597958318438145
Complex, 187, 24.061803945513006
Complex, 188, 24.31649029222014
Complex, 189, 24.61480567608083
Complex, 190, 24.513797078274933
Complex, 191, 24.738943201936063
Complex, 192, 24.404106710564093
Complex, 193, 24.732945328530164
Complex, 194, 24.703219581363495
Complex, 195, 24.849393648626673
Complex, 196, 24.86066549416143
Complex, 197, 25.687804784324403
Complex, 198, 25.57714518563487
Complex, 199, 25.61688076487525
Complex, 200, 25.536072239024854
Complex, 201, 25.39330992644741
Complex, 202, 25.64218082691911
Complex, 203, 26.131909110377233
Complex, 204, 25.83495221848919
Complex, 205, 25.901367391203838
Complex, 206, 25.55163668453627
Complex, 207, 25.275240461530483
Complex, 208, 25.890725041741373
Complex, 209, 25.438403815183946
Complex, 210, 25.299429176276334
Complex, 211, 25.319497041106324
Complex, 212, 25.80755382280897
Complex, 213, 25.56189215715089
Complex, 214, 25.41961102869793
Complex, 215, 25.499542522564912
Complex, 216, 26.023792893011304
Complex, 217, 25.851684749629882
Complex, 218, 25.84791481217611
Complex, 219, 26.673918175946014
Complex, 220, 26.279496295388483
Complex, 221, 25.92129760257767
Complex, 222, 26.09555518320962
Complex, 223, 25.935225135839282
Complex, 224, 26.101122152118354
Complex, 225, 26.036711944009134
Complex, 226, 25.9508209362484
Complex, 227, 25.835001623540826
Complex, 228, 25.619029022371343
Complex, 229, 25.38789226656203
Complex, 230, 25.47160810653615
Complex, 231, 25.759256273648813
Complex, 232, 25.47747631992962
Complex, 233, 25.791873195580397
Complex, 234, 26.027494203511445
Complex, 235, 25.922367176758275
Complex, 236, 25.36313920752173
Complex, 237, 25.608601122457046
Complex, 238, 25.71381357893141
Complex, 239, 25.354127819016217
Complex, 240, 25.059822073949185
Complex, 241, 25.5217064887914
Complex, 242, 25.155439336748653
Complex, 243, 25.531238766017644
Complex, 244, 24.95994546627928
Complex, 245, 24.81179825368632
Complex, 246, 25.354515078758947
Complex, 247, 25.201940322387514
Complex, 248, 25.365213429229385
Complex, 249, 25.230186384943025
Complex, 250, 25.56396483292905
Complex, 251, 26.057587958053134
Complex, 252, 25.964611479889157
Complex, 253, 25.63658237122773
Complex, 254, 25.927784465708918
Complex, 255, 26.450744683501718
Complex, 256, 26.293402098391937
Complex, 257, 26.11440571020728
Complex, 258, 26.168142708631244
Complex, 259, 26.019405892051417
Complex, 260, 26.412215301415287
Complex, 261, 26.492360445439523
Complex, 262, 26.798302995121237
Complex, 263, 26.793385261812862
Complex, 264, 26.463923712131407
Complex, 265, 26.604433442379456
Complex, 266, 26.29351394654064
Complex, 267, 26.64600176453681
Complex, 268, 27.38037914847377
Complex, 269, 27.897028740348457
Complex, 270, 27.835742206621948
Complex, 271, 27.634103381795473
Complex, 272, 27.800552310230245
Complex, 273, 27.959379632481458
Complex, 274, 27.97849345542387
Complex, 275, 28.39679720700639
Complex, 276, 28.121365710393942
Complex, 277, 28.161990930046922
Complex, 278, 27.65904281878924
Complex, 279, 27.98624732354433
Complex, 280, 27.838009484142876
Complex, 281, 27.758480871261416
Complex, 282, 27.772463706704798
Complex, 283, 28.62789442131951
Complex, 284, 28.22625757232857
Complex, 285, 27.58555064424618
Complex, 286, 27.618643780752734
Complex, 287, 27.774695799094612
Complex, 288, 28.292446913279903
Complex, 289, 28.26266000446804
Complex, 290, 27.921089118889768
Complex, 291, 27.497369589641195
Complex, 292, 27.28769609852528
Complex, 293, 26.660237504997024
Complex, 294, 26.70443114130749
Complex, 295, 26.50258925879198
Complex, 296, 26.901753625837543
Complex, 297, 26.583693655803312
Complex, 298, 26.940154258364903
Complex, 299, 26.828407696379468
Complex, 300, 26.981503876317014
Complex, 301, 26.488090178842615
Complex, 302, 26.61598919984477
Complex, 303, 26.75343286780492
Complex, 304, 26.76280050491267
Complex, 305, 27.298666825729278
Complex, 306, 27.05456356169412
Complex, 307, 27.02762255673704
Complex, 308, 27.111351658035275
Complex, 309, 27.24621444288811
Complex, 310, 27.562983707099146
Complex, 311, 27.10192181157871
Complex, 312, 26.847195263106254
Complex, 313, 26.717723531721386
Complex, 314, 26.82654086875236
Complex, 315, 26.852782548599585
Complex, 316, 27.137996545636742
Complex, 317, 26.88386376534652
Complex, 318, 27.640040540232814
Complex, 319, 27.587457051940362
Complex, 320, 27.26377678754529
Complex, 321, 27.059230683434567
Complex, 322, 26.790401205003246
Complex, 323, 26.916028185550473
Complex, 324, 26.65077465626957
Complex, 325, 26.702082861627385
Complex, 326, 26.282489515693655
Complex, 327, 26.467362409904684
Complex, 328, 26.463510755548462
Complex, 329, 26.485976760715207
Complex, 330, 26.421529354552053
Complex, 331, 25.99604984397337
Complex, 332, 26.06747128848276
Complex, 333, 26.056064873065548
Complex, 334, 26.39796531904056
Complex, 335, 26.30350347233257
Complex, 336, 26.273891279424554
Complex, 337, 26.212870775463532
Complex, 338, 26.35283835672004
Complex, 339, 26.05588268733276
Complex, 340, 26.108242899891245
Complex, 341, 25.87186456821823
Complex, 342, 25.7338712232034
Complex, 343, 25.9054315352474
Complex, 344, 26.196348254005287
Complex, 345, 25.90840306612306
Complex, 346, 25.891791528669085
Complex, 347, 26.033160459739566
Complex, 348, 26.599394998997727
Complex, 349, 26.45466035672176
Complex, 350, 26.46004821422091
Complex, 351, 26.387662918484924
Complex, 352, 26.1796124573466
Complex, 353, 26.10529370145471
Complex, 354, 26.295457919179963
Complex, 355, 26.270112917761022
Complex, 356, 26.444576023586343
Complex, 357, 27.207907499935494
Complex, 358, 27.144187119764524
Complex, 359, 27.122567235377467
Complex, 360, 27.449980692019345
Complex, 361, 27.164590211245056
Complex, 362, 27.543299601004065
Complex, 363, 27.275818083225897
Complex, 364, 27.757466227169683
Complex, 365, 27.79472444327311
Complex, 366, 27.35431149229768
Complex, 367, 27.522001708862536
Complex, 368, 27.6144369523225
Complex, 369, 27.102496321438448
Complex, 370, 26.93015327802962
Complex, 371, 26.550865890828327
Complex, 372, 26.362228978738287
Complex, 373, 26.23715613520253
Complex, 374, 26.209928692530976
Complex, 375, 26.016253931073866
Complex, 376, 26.358031197741894
Complex, 377, 26.56027113046555
Complex, 378, 26.60471003128949
Complex, 379, 25.98519631514872
Complex, 380, 25.916665703836635
Complex, 381, 26.020471263265495
Complex, 382, 26.353515612621933
Complex, 383, 26.064509233461354
Complex, 384, 25.96389671798757
Complex, 385, 26.166280517437546
Complex, 386, 26.335626376993687
Complex, 387, 26.35672857529616
Complex, 388, 26.69342274121772
Complex, 389, 26.440312288898248
Complex, 390, 26.487432372751414
Complex, 391, 26.387540470872025
Complex, 392, 26.401955720612264
Complex, 393, 26.415558242140552
Complex, 394, 26.712000177779444
Complex, 395, 26.7861701274268
Complex, 396, 26.76649567351076
Complex, 397, 26.515149134859534
Complex, 398, 26.348702559221806
Complex, 399, 26.240850556944075
Complex, 400, 26.467808877126526
Complex, 401, 26.27825708791983
Complex, 402, 26.23968052049535
Complex, 403, 26.48703862855251
Complex, 404, 27.00086814899793
Complex, 405, 27.097112747262315
Complex, 406, 26.900456121557585
Complex, 407, 26.77793498166651
Complex, 408, 27.136519424571638
Complex, 409, 27.536344778760483
Complex, 410, 27.491016448583196
Complex, 411, 27.64714152966904
Complex, 412, 27.461666554431304
Complex, 413, 27.41852674762151
Complex, 414, 27.016063137355875
Complex, 415, 27.137637644249928
Complex, 416, 26.877914218596665
Complex, 417, 26.468180372808376
Complex, 418, 26.3161903127116
Complex, 419, 26.562872626724214
Complex, 420, 26.788460214259683
Complex, 421, 26.68392189625083
Complex, 422, 26.214940947616086
Complex, 423, 25.958016116791786
Complex, 424, 26.023280642043723
Complex, 425, 26.557919620485386
Complex, 426, 26.09561216565403
Complex, 427, 26.319871902167417
Complex, 428, 26.303514213650033
Complex, 429, 26.754776626563096
Complex, 430, 26.022904985359098
Complex, 431, 26.597872411647884
Complex, 432, 26.59583053250698
Complex, 433, 26.214593203790812
Complex, 434, 25.970815040998733
Complex, 435, 26.018916955284237
Complex, 436, 26.246107904441434
Complex, 437, 26.20154098626398
Complex, 438, 26.39900762407383
Complex, 439, 26.54962334147887
Complex, 440, 26.7010501721238
Complex, 441, 26.6549447587694
Complex, 442, 26.42303228094419
Complex, 443, 26.443847212903485
Complex, 444, 26.511090341860097
Complex, 445, 26.349936212996447
Complex, 446, 26.47306102533745
Complex, 447, 26.41936151151967
Complex, 448, 26.071751198437244
Complex, 449, 26.58652502061444
Complex, 450, 27.0105441409727
Complex, 451, 26.61237370119743
Complex, 452, 26.54474562753531
Complex, 453, 26.54975361428448
Complex, 454, 26.466626775614483
Complex, 455, 25.90836192204587
Complex, 456, 25.538082866869722
Complex, 457, 25.444651079965688
Complex, 458, 25.89316577375661
Complex, 459, 26.079097037371383
Complex, 460, 26.435088931103355
Complex, 461, 26.1523090346874
Complex, 462, 26.358773900159253
Complex, 463, 26.51399615625813
Complex, 464, 26.79315413788003
Complex, 465, 26.38716460283065
Complex, 466, 26.84625724939395
Complex, 467, 26.676555492610273
Complex, 468, 27.002163138006754
Complex, 469, 27.093068121637852
Complex, 470, 26.63741514067761
Complex, 471, 26.78764797171932
Complex, 472, 27.064976686238946
Complex, 473, 26.74321160065101
Complex, 474, 26.48081693460065
Complex, 475, 26.57247448636564
Complex, 476, 26.69064457872458
Complex, 477, 26.75472706712048
Complex, 478, 26.716192409073887
Complex, 479, 27.306290518412
Complex, 480, 27.01531641036173
Complex, 481, 26.549428460807455
Complex, 482, 26.14491467391016
Complex, 483, 26.371504476329722
Complex, 484, 26.676637820389285
Complex, 485, 26.327269841320447
Complex, 486, 26.41271394843737
Complex, 487, 26.394883103964872
Complex, 488, 26.503651617686295
Complex, 489, 26.772203380111975
Complex, 490, 26.557941678458455
Complex, 491, 26.62181707634004
Complex, 492, 26.34692260509476
Complex, 493, 26.1000513511138
Complex, 494, 26.192440977862276
Complex, 495, 26.05331491557121
Complex, 496, 26.30864964491226
Complex, 497, 26.581561920817652
Complex, 498, 26.950358601198992
Complex, 499, 27.316003585422724
Complex, 500, 27.080813125130035
Complex, 501, 27.29853783366799
Complex, 502, 27.342888982193433
Complex, 503, 27.12989667435738
Complex, 504, 27.470416985311182
Complex, 505, 27.384027795638456
Complex, 506, 27.104207490410758
Complex, 507, 26.750446998357752
Complex, 508, 26.54518708199089
Complex, 509, 26.733980006454797
Complex, 510, 26.673048112729695
Complex, 511, 26.425943288769606
Complex, 512, 26.223541595637254
Complex, 513, 26.526289732534956
Complex, 514, 26.763871185632585
Complex, 515, 26.65089505016218
Complex, 516, 26.42632420382722
Complex, 517, 26.259525369652394
Complex, 518, 26.043029754398937
Complex, 519, 26.08592528140692
Complex, 520, 26.558034628731978
Complex, 521, 26.211360263276628
Complex, 522, 26.170172327276266
Complex, 523, 26.52778433322032
Complex, 524, 26.719337744153226
Complex, 525, 26.995424685232827
Complex, 526, 27.089544069569623
Complex, 527, 27.069459946543706
Complex, 528, 26.90045387957794
Complex, 529, 26.919088547478797
Complex, 530, 26.892412279795032
Complex, 531, 27.236546273452305
Complex, 532, 27.046936150549822
Complex, 533, 27.134760793086276
Complex, 534, 26.89965778331334
Complex, 535, 26.601521911549867
Complex, 536, 26.512936961987865
Complex, 537, 26.554645577724592
Complex, 538, 26.82530466871018
Complex, 539, 26.793594103273012
Complex, 540, 26.888339830188244
Complex, 541, 26.871900478620375
Complex, 542, 26.582744640222
Complex, 543, 26.88663554798531
Complex, 544, 26.406388605944198
Complex, 545, 26.39685980276877
Complex, 546, 26.579483163860623
Complex, 547, 26.32657779518745
Complex, 548, 26.499538162273723
Complex, 549, 26.269279974275943
Complex, 550, 26.255466260104143
Complex, 551, 26.178632227068388
Complex, 552, 26.154040319138318
Complex, 553, 26.417728028836272
Complex, 554, 26.5360245779923
Complex, 555, 25.936107165675246
Complex, 556, 26.076483791281564
Complex, 557, 26.340941112649354
Complex, 558, 26.15659983153349
Complex, 559, 26.26007645765532
Complex, 560, 25.651808000846703
Complex, 561, 25.75361607688416
Complex, 562, 25.815813742010583
Complex, 563, 25.417265581525896
Complex, 564, 25.550464877131542
Complex, 565, 25.717596431309815
Complex, 566, 26.00213032661945
Complex, 567, 25.865459590437954
Complex, 568, 25.722228400257137
Complex, 569, 26.104170764531585
Complex, 570, 25.868037469576148
Complex, 571, 25.965493692280653
Complex, 572, 25.907320009694338
Complex, 573, 25.866766034808617
Complex, 574, 25.792636062846324
Complex, 575, 25.81955904859484
Complex, 576, 26.063665168737263
Complex, 577, 26.27908125448894
Complex, 578, 26.306641259011062
Complex, 579, 26.33012349187073
Complex, 580, 26.124661416946623
Complex, 581, 26.21319636483447
Complex, 582, 25.754713583625307
Complex, 583, 25.532795326666182
Complex, 584, 24.94485420424313
Complex, 585, 25.119879205706244
Complex, 586, 25.802848814098795
Complex, 587, 25.173432749142282
Complex, 588, 25.595477798760086
Complex, 589, 25.786349642340138
Complex, 590, 25.80240671203048
Complex, 591, 25.593559492990995
Complex, 592, 25.712795635612178
Complex, 593, 26.000408110041334
Complex, 594, 26.217940292244826
Complex, 595, 25.88238061363172
Complex, 596, 25.962188092910573
Complex, 597, 25.723271597326697
Complex, 598, 25.921774049189114
Complex, 599, 26.023040631851774
Complex, 600, 26.196325021170487
Complex, 601, 26.737651597285144
Complex, 602, 26.97813587216095
Complex, 603, 26.872627208173697
Complex, 604, 26.641402511375787
Complex, 605, 26.66319313060938
Complex, 606, 26.608431447527433
Complex, 607, 26.9886471898198
Complex, 608, 26.712125945392245
Complex, 609, 26.592841596702304
Complex, 610, 26.377860347587703
Complex, 611, 26.25228955898504
Complex, 612, 26.40948034895791
Complex, 613, 26.284100862114595
Complex, 614, 26.07655536293397
Complex, 615, 26.03423412459146
Complex, 616, 26.24360370134679
Complex, 617, 26.08217438612141
Complex, 618, 26.18239791335976
Complex, 619, 26.36860574950144
Complex, 620, 26.184597158318734
Complex, 621, 26.006083477221765
Complex, 622, 25.962342802779247
Complex, 623, 25.93502459455896
Complex, 624, 25.187876758680943
Complex, 625, 25.487706231288627
Complex, 626, 25.61964340113059
Complex, 627, 25.48889923876347
Complex, 628, 25.43921645204077
Complex, 629, 25.784772264617487
Complex, 630, 25.70773260819718
Complex, 631, 25.848616813731567
Complex, 632, 25.658571311620097
Complex, 633, 25.686050223837327
Complex, 634, 25.945940417510347
Complex, 635, 26.024110339295632
Complex, 636, 26.055274533417595
Complex, 637, 25.816663309510737
Complex, 638, 25.93276866912961
Complex, 639, 25.967345224196144
Complex, 640, 25.87045663652999
Complex, 641, 26.063322614391307
Complex, 642, 25.708537022595443
Complex, 643, 26.114632887128757
Complex, 644, 26.16700090610963
Complex, 645, 26.011211820130946
Complex, 646, 26.198343884837133
Complex, 647, 25.858412129156036
Complex, 648, 26.077723365420223
Complex, 649, 26.00654352377809
Complex, 650, 26.064451514171914
Complex, 651, 25.798095552735806
Complex, 652, 26.058858361801047
Complex, 653, 25.67879619501145
Complex, 654, 25.60828276223864
Complex, 655, 25.848817756035235
Complex, 656, 25.738325049423825
Complex, 657, 25.570204098366897
Complex, 658, 25.410634305487847
Complex, 659, 25.192498204823572
Complex, 660, 25.299732318261647
Complex, 661, 25.486382863905135
Complex, 662, 25.327530578978966
Complex, 663, 25.50144165651503
Complex, 664, 25.38842106292757
Complex, 665, 25.486877242654142
Complex, 666, 25.401078744760024
Complex, 667, 25.056720890478445
Complex, 668, 24.81488939484521
Complex, 669, 24.869092822208845
Complex, 670, 25.037311248024757
Complex, 671, 24.774272093739174
Complex, 672, 24.633901884098997
Complex, 673, 24.74926167230621
Complex, 674, 25.06604841821553
Complex, 675, 25.272127854426493
Complex, 676, 25.35994862125159
Complex, 677, 25.244583981693992
Complex, 678, 25.472234464486522
Complex, 679, 25.77449257059461
Complex, 680, 25.874358253309595
Complex, 681, 25.961608413587953
Complex, 682, 26.151952816290343
Complex, 683, 26.358183037504773
Complex, 684, 26.449196966436713
Complex, 685, 26.16027142921349
Complex, 686, 26.35966879496536
Complex, 687, 26.09897210839323
Complex, 688, 26.01180494372966
Complex, 689, 25.718606318832887
Complex, 690, 26.019293475343723
Complex, 691, 25.50425815504864
Complex, 692, 25.117870714502143
Complex, 693, 25.417736067918522
Complex, 694, 24.919736142660074
Complex, 695, 25.385941549798037
Complex, 696, 25.354040967456378
Complex, 697, 25.446621086908298
Complex, 698, 25.521829211680632
Complex, 699, 25.451000249002018
Complex, 700, 25.496053126776545
Complex, 701, 25.518855254948388
Complex, 702, 25.694623206983465
Complex, 703, 25.70947360918531
Complex, 704, 25.536919867141545
Complex, 705, 25.78318792249114
Complex, 706, 25.71011812556221
Complex, 707, 26.171625761177808
Complex, 708, 26.102437368609102
Complex, 709, 25.827430051667662
Complex, 710, 25.604055380524176
Complex, 711, 25.682509655158253
Complex, 712, 25.49763215623936
Complex, 713, 25.751905253377263
Complex, 714, 25.785555930827922
Complex, 715, 26.115516400183495
Complex, 716, 25.889057368980488
Complex, 717, 25.69774873814011
Complex, 718, 25.574041464594483
Complex, 719, 26.101818489821856
Complex, 720, 26.016243934866402
Complex, 721, 25.882589677264153
Complex, 722, 25.718331912898506
Complex, 723, 25.907784254183643
Complex, 724, 25.925322762030653
Complex, 725, 25.726146939641268
Complex, 726, 25.598551657731942
Complex, 727, 25.478219090365982
Complex, 728, 25.657234988477665
Complex, 729, 25.304706604761094
Complex, 730, 25.00466564605027
Complex, 731, 25.272558650681493
Complex, 732, 25.67836496719566
Complex, 733, 25.677370008549126
Complex, 734, 25.92202349931528
Complex, 735, 26.060505816466513
Complex, 736, 26.100532042145538
Complex, 737, 25.790685385220904
Complex, 738, 25.869286848934266
Complex, 739, 26.252975243748374
Complex, 740, 26.44447452964142
Complex, 741, 26.1594724292915
Complex, 742, 26.368915989295754
Complex, 743, 26.22301518083147
Complex, 744, 25.932905400354205
Complex, 745, 25.6636102177909
Complex, 746, 25.764291768157683
Complex, 747, 25.799574134088587
Complex, 748, 25.643820843226397
Complex, 749, 26.04580608625711
Complex, 750, 25.90078986913784
Complex, 751, 25.99395288436138
Complex, 752, 26.048352147493368
Complex, 753, 25.935897674966903
Complex, 754, 25.97733699090049
Complex, 755, 25.494347770190004
Complex, 756, 25.265666766053833
Complex, 757, 25.711355287309797
Complex, 758, 25.783232869116723
Complex, 759, 25.805230509142767
Complex, 760, 26.1698268284798
Complex, 761, 25.857014305773312
Complex, 762, 25.561451245919454
Complex, 763, 25.408427606632507
Complex, 764, 25.480494173078448
Complex, 765, 25.454075519646437
Complex, 766, 25.62619235707321
Complex, 767, 25.949015722847214
Complex, 768, 26.294003693130854
Complex, 769, 26.267239819274916
Complex, 770, 26.496242469124798
Complex, 771, 26.885299011788
Complex, 772, 27.124367532800978
Complex, 773, 26.97622402191233
Complex, 774, 27.1160419348
Complex, 775, 27.07566122038646
Complex, 776, 26.94238923310453
Complex, 777, 27.24371132233619
Complex, 778, 26.431555504979062
Complex, 779, 26.13913166267959
Complex, 780, 25.72595841628803
Complex, 781, 25.62081938520266
Complex, 782, 25.411760666216914
Complex, 783, 25.00452264495213
Complex, 784, 25.132974192841747
Complex, 785, 25.174876398970074
Complex, 786, 25.112621250818407
Complex, 787, 25.29937752293821
Complex, 788, 25.480081768082574
Complex, 789, 25.504585087262992
Complex, 790, 25.443231997074346
Complex, 791, 25.601327697933396
Complex, 792, 25.607058859930543
Complex, 793, 25.396105191303025
Complex, 794, 25.806343304669145
Complex, 795, 25.59235390762878
Complex, 796, 25.187266972490022
Complex, 797, 24.996773802173262
Complex, 798, 25.190363046780103
Complex, 799, 25.372966961631302
Complex, 800, 25.289442904645888
Complex, 801, 25.22133438639249
Complex, 802, 25.64440790400431
Complex, 803, 25.17814828303663
Complex, 804, 25.095950246283763
Complex, 805, 25.31221739233387
Complex, 806, 25.737170886142064
Complex, 807, 25.849430165989933
Complex, 808, 25.884571173754537
Complex, 809, 26.266120069332036
Complex, 810, 26.271777164949956
Complex, 811, 26.18073514901783
Complex, 812, 26.16610871084082
Complex, 813, 25.764371696747297
Complex, 814, 25.702813781178417
Complex, 815, 26.072118260236664
Complex, 816, 25.812433644657375
Complex, 817, 25.767377349245194
Complex, 818, 25.72579625951048
Complex, 819, 25.526615978073636
Complex, 820, 25.968947203256448
Complex, 821, 25.851697985614912
Complex, 822, 26.01418217398858
Complex, 823, 25.83716823251426
Complex, 824, 26.004899483519456
Complex, 825, 26.0207457037795
Complex, 826, 26.081772854903246
Complex, 827, 26.294768419842423
Complex, 828, 26.363988451549098
Complex, 829, 26.172323476908065
Complex, 830, 26.807683897275993
Complex, 831, 26.825149763038908
Complex, 832, 26.557338761526044
Complex, 833, 26.731007707965922
Complex, 834, 26.85889219505056
Complex, 835, 26.525264697535704
Complex, 836, 26.81005036798251
Complex, 837, 26.599280299277265
Complex, 838, 26.655226898207506
Complex, 839, 26.05207475469559
Complex, 840, 25.88316377793428
Complex, 841, 25.995715919581173
Complex, 842, 25.804110072444743
Complex, 843, 25.85894687032157
Complex, 844, 26.061702882945426
Complex, 845, 26.148150558347638
Complex, 846, 26.228531744699016
Complex, 847, 26.273046479510526
Complex, 848, 26.089051364332366
Complex, 849, 25.920238929176186
Complex, 850, 25.63719897200419
Complex, 851, 25.512911583762953
Complex, 852, 25.46227165217745
Complex, 853, 25.701443359098135
Complex, 854, 25.893175587002993
Complex, 855, 25.970904032030795
Complex, 856, 25.959680187733724
Complex, 857, 25.70615611026321
Complex, 858, 25.769385536961277
Complex, 859, 25.72554148987559
Complex, 860, 25.82948744866455
Complex, 861, 25.721713635981345
Complex, 862, 25.887370532036503
Complex, 863, 26.064333073267566
Complex, 864, 26.17288628151684
Complex, 865, 26.51083502055875
Complex, 866, 26.581562920957566
Complex, 867, 26.495320513806284
Complex, 868, 26.482830922500586
Complex, 869, 26.692599046079042
Complex, 870, 26.7672866331539
Complex, 871, 26.492252661729744
Complex, 872, 26.68188198466285
Complex, 873, 26.381661370676436
