FRAME, xAxis, yAxis, zAxis
0,-16.35114296918848,26.064212250151616,167.20825737825658
1,-18.034158210954875,20.646496802156992,165.53863281813182
2,-18.128140529523062,22.259997991566323,167.32050067442913
3,-16.4782027800905,20.935831697616017,165.15601038647011
4,-17.224651616955594,21.139686803205112,166.69166630855287
5,-18.068801131958022,21.327195870759972,167.53203149234375
6,-18.137176413027092,20.35247614559757,168.165557222698
7,-18.25667508159063,23.46188269089829,166.34038798383153
8,-18.277114284422368,23.33422148138398,162.46049968818502
9,-19.355613766696948,23.183801135756866,164.19654945551773
10,-18.676300466924232,20.797724025588476,164.63223034694812
11,-17.380246792264767,21.042518217983098,163.83114480954794
12,-16.355081506906803,21.618544524304053,163.26109649461714
13,-15.880411905862386,20.922504589632545,159.1869064155664
14,-15.03012388134923,22.17596185449955,157.45278588508413
15,-15.587524578233417,23.259245969360943,159.78091669390017
16,-16.052221542871198,22.930725482946777,158.3194768473895
17,-18.077094005000433,25.002099415513317,158.83963309602711
18,-17.22444181356521,25.424834043883514,155.8100617533867
19,-18.230511336237814,24.85182230059679,152.11545937682482
20,-19.50043344777776,26.88367582146027,150.17346830933613
21,-17.745481636310572,29.108567089609124,152.59995403041708
22,-18.313051205645205,28.786264443781448,152.46983599594944
23,-17.23867195181127,29.824312774433533,153.33065638334557
24,-18.427290776367933,30.572306338431453,151.6181419594647
25,-17.501593637330394,31.431728934332412,148.76446074504048
26,-17.96750691686333,29.922669963890595,149.09405766642217
27,-17.38724618727125,30.418228381929115,151.64499754427143
28,-17.54878794952475,30.06818589326639,151.73925074084818
29,-18.394337381630326,30.970119989595577,150.01483712440776
30,-18.427596095841682,27.66832663963958,144.76533852615827
31,-16.833209822111126,26.626074146398526,148.00020829320175
32,-17.632554566760273,25.833265233209268,149.5187434616439
33,-19.863915473207502,26.367553592833236,150.61047045966922
34,-18.409133710628822,26.43909621469658,150.55612275424195
35,-19.48300900976021,24.924470724684188,148.21734101957964
36,-16.945846680791988,26.21454287096899,148.4798421307144
37,-19.534122582764528,27.506586949645317,153.47813951085917
38,-18.619012493753093,27.428260585091092,151.937013315179
39,-16.93008294910801,27.35194438856521,149.96012187308693
40,-16.254019341298054,25.73596628892699,151.66281528356058
41,-16.722425998572856,26.076149634472277,152.89863848577272
42,-17.427703868758798,25.84176117273287,152.51370084774223
43,-17.256637228193433,24.036120932316475,149.8696349415775
44,-17.282330143266062,24.29956997077292,154.59459524917116
45,-18.32072229438064,23.536518036014595,155.57199877828447
46,-18.360742925537075,24.583950337286666,156.99070505305716
47,-19.20603990746805,22.252762020208106,157.4916271190108
48,-20.23699800244077,20.091830756926164,157.45807356113036
49,-19.77642906558675,21.788394875199227,157.49102404525908
50,-20.892460367899464,18.85386404047204,156.1090016546688
51,-20.874700431982752,19.796037866121388,158.21676384447338
52,-20.06854237780089,17.961826989500917,157.3404534467899
53,-21.477496646367143,19.74937661272788,156.01135538412817
54,-23.25822148708,17.148267716976648,154.0539476624867
55,-22.780457803279454,16.563847578892908,149.3971218153409
56,-24.712781945350525,16.356930787836937,150.05057376068893
57,-24.639074326529528,15.681319958794797,151.84589335242106
58,-25.368824014550164,15.589835015711632,151.02473069012157
59,-26.128201818617452,17.137066836518848,148.00750922065063
60,-25.847627508487996,16.431055741127647,150.8875849957071
61,-27.30827920888949,17.774336481114823,149.68322474996512
62,-28.335051618765704,17.848250634007883,152.29263343805525
63,-29.118282867663208,19.330698762886584,151.68406694338302
64,-30.13105758633654,20.371046565105626,152.670723802205
65,-31.088754318588713,19.498616922973117,150.5599005842434
66,-29.812565558168373,21.182838547739667,150.53536072999302
67,-30.85890400025245,20.051922721719684,150.98198781558747
68,-30.702510243234578,23.014399618446284,154.55387616371178
69,-30.068296079452413,19.42416280314352,149.28681620366675
70,-30.56468094108161,17.465030361828127,148.00722255832756
71,-30.005272112313744,14.899340032752947,144.6337462609569
72,-29.590670656205873,17.821682593400325,147.11059526254746
73,-30.410263671241037,17.160103248048813,148.82820011848696
74,-29.936644592133245,15.331730633485357,146.50545156458216
75,-29.745791204244675,15.736185235169833,145.7215871477119
76,-30.9669055478443,14.97975667358362,149.5752917571048
77,-29.21712905882026,17.269357422014465,152.98685446690877
78,-28.35933584031232,14.83902750832852,150.02437536515208
