FRAME, xAxis, yAxis, zAxis
0,-41.88491737110461,8.449969251262669,-126.25839278899917
1,-41.997544677972606,8.842888932791297,-127.40804017108066
2,-41.482135523964075,9.385358181801582,-129.76787395094706
3,-40.54664013824001,11.438701994527868,-124.71325902855158
4,-40.74931699319304,9.95576398021569,-125.27437208085678
5,-39.94768908164104,7.91042888373452,-121.53784694274943
6,-39.04730777041613,6.7969517640260415,-118.18077877060179
7,-39.82727620560316,9.118995462474281,-124.16358118254729
8,-38.4746502270449,7.820242177693363,-123.71634038214475
9,-39.04041129884174,7.950377779534403,-123.39585942835899
10,-36.86692440045767,10.546975837847754,-127.74381706512403
11,-39.03340343378685,10.106477656101736,-126.29924212416296
12,-42.62596212149513,10.088436112723965,-135.18864078761027
13,-42.68831679857571,8.887706108241535,-125.4612616607281
14,-39.104376231466034,9.04760283656805,-120.87114483964828
15,-37.82321516012129,8.422674160187967,-121.03612684958688
16,-37.787651420758756,9.76849930879327,-122.62375744179093
17,-42.466325799841556,10.227400346131436,-133.43077223380286
18,-40.43436779353599,10.98533214283162,-132.0750541241837
19,-38.92019849739654,10.672222761652856,-131.50938484967085
20,-35.52255032655834,10.74022616076526,-125.47238797116346
21,-34.44623736473935,9.759477777247278,-119.81283688576599
22,-35.17117678780533,11.33459303782156,-122.44210569566947
23,-36.60924377709408,13.087502395491027,-131.04438089278798
24,-35.42188480076993,11.815539126472798,-123.69563080258042
25,-37.371275785576216,13.269399523519578,-130.38415080889553
26,-36.17350364205772,12.206338344409454,-125.03846995742842
27,-36.27809346417278,12.800909486300036,-124.59148021865548
28,-39.08705831434813,11.52863962762913,-124.85604110049124
29,-39.63928053135937,12.13599321252795,-126.33149672653218
30,-38.06143387589229,10.71820390193639,-125.32572930252798
31,-38.7131563464344,10.349132438025448,-126.86352005684783
32,-36.65999486530505,9.56789472275684,-127.19747815328371
33,-38.46028451776184,11.638501828891815,-129.68364038310276
34,-39.19062379088331,12.459899272993953,-135.11638458755527
35,-39.74764544260607,13.013753323571878,-133.68438016883314
36,-43.38736091951953,14.273551412355964,-141.68921845016146
37,-44.16627636392011,13.86799486414491,-146.10207056622912
38,-43.27289653290245,16.232742178056483,-148.14092882726106
39,-40.15210600698016,17.639768129376105,-143.06517100025985
40,-42.31992699732936,20.030143026679802,-147.6955375900958
41,-40.86129157291728,18.486039562739617,-147.57663495871614
42,-39.25759966857851,17.55370893621207,-149.2728035851934
43,-39.6650622303918,18.032694936076823,-147.61453427129638
44,-39.27491929377671,19.7944861240839,-146.35351592122012
45,-39.19100237936563,21.062042945712165,-148.56912933614177
46,-41.16983711779303,21.172009893113064,-153.53314461364505
47,-38.0208906225498,20.380688634447633,-144.3450335016457
48,-34.449308510620476,20.40537239600441,-139.62252256568556
49,-32.514769508901026,20.50331912325512,-137.8011641091782
50,-32.54021259468623,20.512590988688032,-135.16044210571937
51,-33.029405552745125,20.19018301325296,-137.3340827740218
52,-34.53862576125449,21.338211199589846,-143.35554212856243
53,-35.35212431161915,20.73186254737064,-147.0710965164003
54,-37.26330473288397,20.704200705306153,-149.0728649237575
55,-37.4241997644336,19.907238315895007,-151.04327905782657
56,-36.99141843054725,20.111639980530608,-152.3367425229949
57,-37.400564004007464,18.982218627030978,-160.0308292790258
58,-35.72934342320377,21.399983595514346,-153.68759754571107
59,-37.84835214278871,20.526165105082185,-158.2606666504441
60,-37.61004478677551,20.62201778700733,-163.6144210917504
61,-37.828204538305364,22.69000035825616,-163.07431819916417
62,-37.50195484508083,24.706325776458865,-163.62079131127746
63,-36.836301763682584,22.819276296086986,-161.09242190673106
64,-37.91628580603318,24.768289738364444,-163.60548379577014
65,-37.79383507682251,25.222136799145012,-163.55325023363017
66,-38.587674483455395,26.90422241695912,-162.58750040270283
67,-40.828483376180365,26.564192101203087,-169.30122843939813
68,-37.126051714367094,27.477854007663243,-158.16103922643785
69,-31.79610205045515,28.076396236626582,-153.74728736313193
70,-32.4359584059577,25.176968765596122,-152.94392110579562
71,-32.82136046776303,25.67226401498244,-152.02879065684942
72,-37.121259326597205,23.14409601818886,-159.90200689774323
73,-40.82538147038896,20.73271708802385,-165.75698410641192
74,-39.29645334881141,21.800151883620217,-165.43098890007872
75,-37.161379352417114,20.21957490384032,-163.9264409796478
76,-33.442230466306455,21.47511522928471,-153.9600364368243
77,-31.5382848644874,22.359811864172613,-152.51959357278682
